"",F.stat,p.value,-log10(p),FDR
M619.438T1245.233,56.847,7.6799e-07,6.1146,0.0017595
M392.284T1436.378,42.884,2.9037e-06,5.5371,0.0033262
M443.333T1262.042,30.104,1.4887e-05,4.8272,0.011368
M441.224T1179.269,25.74,3.0215e-05,4.5198,0.017305
M545.37T1372.761,23.141,4.8568e-05,4.3136,0.020469
M399.308T1262.042,22.104,5.9486e-05,4.2256,0.020469
M609.455T1145.906,21.854,6.2543e-05,4.2038,0.020469
M535.447T1540.43,19.877,9.4714e-05,4.0236,0.027124
M465.265T1237.073,18.063,0.00014322,3.844,0.036457
M722.259T892.9,14.375,0.00037535,3.4256,0.082465
M542.478T1573.977,14.19,0.00039595,3.4024,0.082465
M535.409T1440.116,13.708,0.00045646,3.3406,0.087146
M479.188T913.185,12.51,0.00066226,3.179,0.11671
M771.504T1195.638,11.617,0.00089087,3.0502,0.14578
M455.315T1295.888,11.196,0.001031,2.9868,0.15228
M330.263T1492.022,11.108,0.0010635,2.9733,0.15228
M549.431T1507.08,10.607,0.0012742,2.8948,0.16928
M504.265T1099.137,10.308,0.0014236,2.8466,0.16928
M341.283T1305.932,10.256,0.0014518,2.8381,0.16928
M449.365T1540.699,10.209,0.0014778,2.8304,0.16928
M449.347T1490.033,10.002,0.0015985,2.7963,0.17439
M541.474T1573.977,9.6517,0.0018322,2.737,0.1908
M691.433T1253.346,8.6675,0.0027441,2.5616,0.24901
M808.52T1220.972,8.6226,0.0027974,2.5532,0.24901
M331.187T1104.601,8.5955,0.0028301,2.5482,0.24901
M569.292T994.771,8.5287,0.0029127,2.5357,0.24901
M847.517T1163.004,8.5114,0.0029346,2.5324,0.24901
M329.158T1625.781,8.3204,0.0031898,2.4962,0.25914
M576.533T1641.124,8.2502,0.0032902,2.4828,0.25914
M330.263T1439.913,8.1806,0.0033934,2.4694,0.25914
M575.481T1540.694,7.9262,0.0038055,2.4196,0.27304
M477.407T1590.788,7.8608,0.0039209,2.4066,0.27304
M575.479T1473.048,7.8541,0.0039329,2.4053,0.27304
M986.591T1195.638,7.7684,0.0040912,2.3882,0.27567
M812.538T1253.346,7.6849,0.0042529,2.3713,0.27838
M609.518T1624.418,7.4384,0.0047765,2.3209,0.30397
M817.317T940.819,7.2831,0.005146,2.2885,0.31133
M549.424T1473.203,7.2759,0.0051639,2.287,0.31133
M343.224T1621.712,7.0662,0.0057211,2.2425,0.33608
M629.529T1601.79,6.8926,0.0062376,2.205,0.35178
M494.563T1509.9,6.8742,0.0062955,2.201,0.35178
M629.464T1456.367,6.8194,0.0064718,2.189,0.35302
M535.375T1490.352,6.7448,0.0067214,2.1725,0.35811
M332.328T1440.13,6.5673,0.0073634,2.1329,0.37561
M351.108T857.905,6.5636,0.0073778,2.1321,0.37561
M691.436T1356.203,6.2774,0.0085773,2.0667,0.41298
M577.49T1591.335,6.2548,0.0086815,2.0614,0.41298
M477.398T1574.327,6.21,0.0088927,2.051,0.41298
M841.471T1389.363,6.1916,0.0089811,2.0467,0.41298
M549.428T1523.962,6.1851,0.009013,2.0451,0.41298
M423.212T1319.031,6.0812,0.0095355,2.0207,0.42835
M475.412T1607.605,5.9363,0.010326,1.9861,0.45492
M537.533T1295.888,5.8472,0.010851,1.9645,0.45951
M820.327T1006.792,5.8407,0.01089,1.963,0.45951
M523.599T1382.768,5.787,0.011223,1.9499,0.45951
M640.557T1608.472,5.7673,0.011348,1.9451,0.45951
M374.303T1319.161,5.7099,0.011723,1.931,0.45951
M477.343T1423.013,5.6698,0.011993,1.9211,0.45951
M471.313T1295.888,5.6467,0.012153,1.9153,0.45951
M383.284T1439.726,5.6298,0.012271,1.9111,0.45951
M438.146T926.75,5.6075,0.012429,1.9056,0.45951
M985.571T1146.934,5.6065,0.012436,1.9053,0.45951
M556.445T1212.039,5.5587,0.012782,1.8934,0.46484
M285.134T1052.907,5.496,0.013255,1.8776,0.47
M495.298T1036.333,5.4857,0.013335,1.875,0.47
M617.489T1624.961,5.4306,0.013771,1.861,0.47802
M329.157T1608.526,5.3886,0.014114,1.8503,0.48263
M549.426T1489.95,5.3075,0.014808,1.8295,0.49891
M555.454T1439.586,5.2601,0.015231,1.8173,0.49906
M564.208T942.149,5.2582,0.015249,1.8168,0.49906
M575.479T1456.772,5.1836,0.015947,1.7973,0.50464
M522.261T1109.944,5.1737,0.016042,1.7947,0.50464
M867.584T1358.969,5.1682,0.016095,1.7933,0.50464
M367.15T410.425,5.1473,0.0163,1.7878,0.50464
M471.336T1557.26,5.1063,0.01671,1.777,0.50808
M618.492T1624.789,5.0921,0.016855,1.7733,0.50808
M339.172T1490.329,4.973,0.018132,1.7415,0.5359
M477.403T1542.988,4.9629,0.018245,1.7388,0.5359
M349.196T1335.803,4.9169,0.018773,1.7265,0.54068
M494.565T1319.161,4.9077,0.01888,1.724,0.54068
M534.444T1557.26,4.7293,0.021122,1.6753,0.58177
M765.518T1313.696,4.7244,0.021188,1.6739,0.58177
M415.326T1295.888,4.7203,0.021243,1.6728,0.58177
M564.206T918.312,4.6768,0.021842,1.6607,0.58177
M899.349T990.311,4.6521,0.02219,1.6539,0.58177
M629.459T1473.698,4.6501,0.022219,1.6533,0.58177
M505.253T1269.605,4.6355,0.022428,1.6492,0.58177
M513.307T1059.952,4.6129,0.022757,1.6429,0.58177
M313.161T1621.4,4.5689,0.023413,1.6305,0.58177
M575.477T1491.784,4.5257,0.024079,1.6184,0.58177
M1085.421T973.898,4.506,0.02439,1.6128,0.58177
M886.353T1006.792,4.4273,0.025684,1.5903,0.58177
M393.189T1440.567,4.3761,0.02657,1.5756,0.58177
M653.412T1258.482,4.3638,0.026787,1.5721,0.58177
M821.505T1179.269,4.332,0.027361,1.5629,0.58177
M510.367T1523.593,4.3054,0.027852,1.5551,0.58177
M567.43T1421.35,4.2333,0.029237,1.5341,0.58177
M668.509T1456.373,4.2307,0.029289,1.5333,0.58177
M660.517T1423.005,4.2042,0.02982,1.5255,0.58177
M684.476T1302.601,4.175,0.030416,1.5169,0.58177
M534.402T1422.678,4.1267,0.031437,1.5026,0.58177
M630.465T1474.173,4.1078,0.031849,1.4969,0.58177
M764.518T1295.888,4.1045,0.03192,1.4959,0.58177
M291.195T1053.001,4.0985,0.032052,1.4942,0.58177
M561.396T1195.638,4.0914,0.032208,1.492,0.58177
M587.442T1269.605,4.0789,0.032487,1.4883,0.58177
M677.438T1339.916,4.0749,0.032578,1.4871,0.58177
M1102.351T817.469,4.0439,0.033283,1.4778,0.58177
M481.362T1591.564,4.0368,0.033447,1.4756,0.58177
M669.531T1507.08,4.0368,0.033448,1.4756,0.58177
M589.501T1621.712,4.0297,0.033612,1.4735,0.58177
M951.603T1424.253,4.0186,0.033873,1.4701,0.58177
M653.413T1377.63,4.0146,0.033968,1.4689,0.58177
M869.334T919.017,3.9939,0.034461,1.4627,0.58177
M330.262T1456.934,3.9923,0.034499,1.4622,0.58177
M764.517T1325.086,3.9852,0.034669,1.4601,0.58177
M817.32T1025.439,3.9772,0.034865,1.4576,0.58177
M637.414T1384.421,3.9573,0.035352,1.4516,0.58177
M882.48T1339.403,3.954,0.035435,1.4506,0.58177
M592.477T1439.652,3.9512,0.035503,1.4497,0.58177
M605.432T1239.559,3.9484,0.035573,1.4489,0.58177
M875.492T1306.216,3.944,0.035683,1.4475,0.58177
M639.424T1291.55,3.9427,0.035715,1.4471,0.58177
M889.305T842.452,3.9192,0.036311,1.44,0.58177
M879.468T1338.726,3.9169,0.03637,1.4393,0.58177
M423.198T1506.423,3.9167,0.036376,1.4392,0.58177
M1003.558T1223.957,3.9076,0.036608,1.4364,0.58177
M807.348T918.929,3.8999,0.036808,1.4341,0.58177
M670.538T1472.8,3.8704,0.037585,1.425,0.58177
M471.314T1308.231,3.8684,0.037638,1.4244,0.58177
M585.283T918.479,3.8583,0.037908,1.4213,0.58177
M1114.854T834.347,3.8582,0.03791,1.4212,0.58177
M979.313T847.893,3.8561,0.037967,1.4206,0.58177
M494.565T1422.678,3.8459,0.038244,1.4174,0.58177
M673.432T1355.711,3.8444,0.038284,1.417,0.58177
M669.539T1543.447,3.8361,0.038511,1.4144,0.58177
M593.49T1557.453,3.8349,0.038544,1.414,0.58177
M467.383T1523.593,3.8312,0.038647,1.4129,0.58177
M513.251T1355.541,3.8232,0.038866,1.4104,0.58177
M926.605T1358.969,3.806,0.039348,1.4051,0.58177
M653.413T1286.062,3.8033,0.039423,1.4042,0.58177
M447.35T1507.107,3.7765,0.040188,1.3959,0.58177
M423.211T1338.363,3.7666,0.040475,1.3928,0.58177
M589.459T1372.544,3.7554,0.040801,1.3893,0.58177
M832.307T992.353,3.7492,0.040984,1.3874,0.58177
M787.545T1575.098,3.7155,0.041993,1.3768,0.58177
M655.418T1389.36,3.7142,0.042032,1.3764,0.58177
M919.292T824.161,3.7077,0.042231,1.3744,0.58177
M659.418T1406.262,3.7044,0.04233,1.3734,0.58177
M1059.419T884.787,3.6983,0.04252,1.3714,0.58177
M589.228T896.878,3.6971,0.042557,1.371,0.58177
M351.253T1019.694,3.6939,0.042656,1.37,0.58177
M523.36T1271.932,3.6888,0.042813,1.3684,0.58177
M660.514T1439.78,3.6873,0.042861,1.3679,0.58177
M593.49T1539.529,3.6708,0.043376,1.3627,0.58177
M949.553T1173.004,3.6598,0.043724,1.3593,0.58177
M505.27T1240.129,3.6453,0.044191,1.3547,0.58177
M956.379T959.199,3.6414,0.044315,1.3534,0.58177
M652.416T1356.524,3.6357,0.044501,1.3516,0.58177
M798.839T1023.188,3.6204,0.045003,1.3468,0.58177
M455.313T1308.231,3.6136,0.045227,1.3446,0.58177
M813.332T1056.081,3.6006,0.04566,1.3405,0.58177
M839.506T1306.415,3.5779,0.046432,1.3332,0.58177
M898.349T936.403,3.5714,0.046654,1.3311,0.58177
M545.456T1607.833,3.5678,0.046777,1.33,0.58177
M593.485T1401.37,3.5652,0.046868,1.3291,0.58177
M593.49T1490.213,3.5635,0.046926,1.3286,0.58177
M549.19T901.604,3.5591,0.047079,1.3272,0.58177
M519.225T1025.439,3.5547,0.047232,1.3258,0.58177
M530.218T901.604,3.5406,0.047727,1.3212,0.58177
M330.261T1473.013,3.5388,0.047789,1.3207,0.58177
M549.424T1386.472,3.5336,0.047976,1.319,0.58177
M297.239T1626.197,3.5302,0.048097,1.3179,0.58177
M576.484T1557.453,3.5296,0.048116,1.3177,0.58177
M547.402T1437.709,3.5257,0.048259,1.3164,0.58177
M822.526T1212.039,3.5009,0.049154,1.3084,0.58177
M987.579T1163.004,3.4879,0.049634,1.3042,0.58177
M435.346T1540.43,3.4792,0.049956,1.3014,0.58177
M329.322T1574.9,3.47,0.050302,1.2984,0.58177
M439.235T1137.163,3.4557,0.050843,1.2938,0.58177
M1059.429T828.514,3.4519,0.050986,1.2925,0.58177
M673.286T985.123,3.448,0.051138,1.2913,0.58177
M555.447T1456.772,3.4345,0.05166,1.2868,0.58177
M593.489T1519.555,3.427,0.05195,1.2844,0.58177
M593.489T1431.043,3.4222,0.052138,1.2828,0.58177
M453.3T1456.918,3.4221,0.052143,1.2828,0.58177
M772.55T1170.538,3.4196,0.052239,1.282,0.58177
M669.562T1624.559,3.4082,0.052692,1.2783,0.58177
M873.355T919.58,3.4059,0.052783,1.2775,0.58177
M985.569T1283.896,3.3948,0.053227,1.2739,0.58177
M449.369T1557.545,3.3823,0.053733,1.2698,0.58177
M828.315T926.75,3.3819,0.053747,1.2696,0.58177
M798.336T1042.058,3.3793,0.053853,1.2688,0.58177
M965.537T1163.004,3.368,0.054319,1.265,0.58177
M367.199T1319.161,3.3658,0.054408,1.2643,0.58177
M517.372T1212.039,3.3657,0.054413,1.2643,0.58177
M651.413T1339.403,3.347,0.055188,1.2582,0.58177
M655.418T1406.703,3.3299,0.055916,1.2525,0.58177
M492.408T1557.26,3.3242,0.056157,1.2506,0.58177
M646.461T1352.771,3.3205,0.056317,1.2494,0.58177
M369.296T1295.888,3.3194,0.056365,1.249,0.58177
M870.334T843.183,3.314,0.056597,1.2472,0.58177
M905.364T942.609,3.3107,0.056737,1.2461,0.58177
M986.584T1288.291,3.3081,0.056851,1.2453,0.58177
M861.513T1356.533,3.2966,0.057353,1.2414,0.58177
M1123.351T817.469,3.2952,0.057417,1.241,0.58177
M589.492T1590.788,3.2946,0.057445,1.2408,0.58177
M841.489T1146.934,3.2822,0.057991,1.2366,0.58177
M537.339T1273.741,3.2815,0.058024,1.2364,0.58177
M870.346T973.898,3.28,0.05809,1.2359,0.58177
M860.506T1372.394,3.2708,0.058502,1.2328,0.58177
M974.38T936.403,3.2581,0.059076,1.2286,0.58177
M423.321T1473.286,3.2568,0.059133,1.2282,0.58177
M886.334T992.353,3.2371,0.060039,1.2216,0.58177
M862.499T1272.244,3.2283,0.060451,1.2186,0.58177
M474.347T1608.13,3.2258,0.060568,1.2178,0.58177
M682.262T843.183,3.2216,0.060761,1.2164,0.58177
M433.152T909.874,3.2187,0.060899,1.2154,0.58177
M544.443T1574.274,3.2075,0.061429,1.2116,0.58177
M798.333T1001.921,3.2039,0.061604,1.2104,0.58177
M951.567T1355.083,3.2026,0.061663,1.21,0.58177
M839.497T1323.85,3.2011,0.061735,1.2095,0.58177
M751.389T1389.363,3.201,0.061741,1.2094,0.58177
M617.506T1594.034,3.1987,0.061853,1.2086,0.58177
M587.444T1372.394,3.1848,0.062521,1.204,0.58177
M984.382T940.951,3.1746,0.06302,1.2005,0.58177
M951.572T1242.045,3.1704,0.063228,1.1991,0.58177
M576.484T1473.551,3.169,0.063298,1.1986,0.58177
M386.164T943.456,3.1679,0.063352,1.1982,0.58177
M305.242T1373.292,3.1672,0.063387,1.198,0.58177
M877.495T1300.456,3.1577,0.063858,1.1948,0.58177
M1097.404T942.609,3.1507,0.064207,1.1924,0.58177
M537.531T1591.374,3.1503,0.064229,1.1923,0.58177
M722.581T1518.016,3.1448,0.064502,1.1904,0.58177
M592.477T1456.705,3.1306,0.065224,1.1856,0.58177
M877.322T926.75,3.1241,0.065561,1.1834,0.58177
M948.397T959.199,3.0997,0.06683,1.175,0.58177
M849.59T1481.744,3.0876,0.067466,1.1709,0.58177
M439.326T1591.494,3.0863,0.067538,1.1704,0.58177
M325.162T1642.868,3.0795,0.067901,1.1681,0.58177
M824.544T1245.233,3.0784,0.06796,1.1677,0.58177
M520.268T1356.47,3.0752,0.068134,1.1666,0.58177
M967.557T1267.284,3.0751,0.068134,1.1666,0.58177
M545.399T1295.888,3.0725,0.068275,1.1657,0.58177
M791.348T1042.058,3.0649,0.068687,1.1631,0.58177
M951.567T1289.006,3.0636,0.068756,1.1627,0.58177
M681.474T1424.253,3.0631,0.068784,1.1625,0.58177
M383.28T1313.696,3.0538,0.069295,1.1593,0.58177
M591.473T1440.13,3.0433,0.069874,1.1557,0.58177
M901.354T973.898,3.0266,0.070809,1.1499,0.58177
M557.468T1570.748,3.0215,0.071094,1.1482,0.58177
M295.151T1624.873,3.0175,0.071319,1.1468,0.58177
M986.389T942.609,3.0159,0.071411,1.1462,0.58177
M961.302T847.893,3.0133,0.071558,1.1453,0.58177
M567.431T1440.116,3.0103,0.071729,1.1443,0.58177
M951.568T1338.092,2.9984,0.072416,1.1402,0.58177
M862.498T1256.218,2.9977,0.072455,1.1399,0.58177
M655.416T1372.761,2.9977,0.072458,1.1399,0.58177
M1087.418T959.199,2.997,0.072494,1.1397,0.58177
M1111.407T857.905,2.9889,0.072967,1.1369,0.58177
M595.491T1621.712,2.987,0.073077,1.1362,0.58177
M967.561T1163.004,2.9834,0.073288,1.135,0.58177
M877.332T968.992,2.9824,0.073348,1.1346,0.58177
M841.332T843.183,2.9749,0.073791,1.132,0.58177
M461.357T1435.338,2.9736,0.073865,1.1316,0.58177
M898.347T1006.792,2.959,0.074736,1.1265,0.58177
M654.545T1540.694,2.9539,0.075045,1.1247,0.58177
M841.33T990.311,2.9521,0.075154,1.124,0.58177
M659.432T1389.647,2.9484,0.075375,1.1228,0.58177
M670.539T1507.08,2.9479,0.075407,1.1226,0.58177
M833.242T1612.704,2.9478,0.075411,1.1226,0.58177
M632.473T1456.772,2.9442,0.075631,1.1213,0.58177
M631.469T1330.308,2.9432,0.07569,1.121,0.58177
M666.429T1691.217,2.9318,0.076387,1.117,0.58177
M883.336T936.403,2.9312,0.076428,1.1167,0.58177
M346.253T1607.605,2.9304,0.076473,1.1165,0.58177
M820.317T975.822,2.9202,0.077108,1.1129,0.58177
M513.25T1338.968,2.9182,0.07723,1.1122,0.58177
M793.328T942.609,2.9174,0.07728,1.1119,0.58177
M954.382T975.822,2.9153,0.077413,1.1112,0.58177
M578.503T1590.788,2.914,0.077495,1.1107,0.58177
M810.529T1306.211,2.9128,0.077569,1.1103,0.58177
M988.382T919.58,2.912,0.077618,1.11,0.58177
M949.361T934.647,2.9107,0.077704,1.1096,0.58177
M455.319T1542.988,2.8974,0.078545,1.1049,0.58177
M556.199T909.479,2.8938,0.078774,1.1036,0.58177
M356.284T1591.049,2.8902,0.079001,1.1024,0.58177
M1002.908T1006.792,2.8892,0.079065,1.102,0.58177
M675.252T926.047,2.8891,0.079071,1.102,0.58177
M631.469T1456.902,2.888,0.079144,1.1016,0.58177
M247.084T817.469,2.8861,0.079264,1.1009,0.58177
M605.427T1212.039,2.8843,0.079382,1.1003,0.58177
M305.302T1591.458,2.8807,0.079612,1.099,0.58177
M877.498T1237.158,2.8759,0.079927,1.0973,0.58177
M471.218T918.479,2.8736,0.080077,1.0965,0.58177
M691.276T938.382,2.8599,0.080974,1.0917,0.58177
M591.474T1330.445,2.8531,0.08142,1.0893,0.58177
M609.485T1523.905,2.8504,0.081599,1.0883,0.58177
M877.49T1272.035,2.8421,0.082153,1.0854,0.58177
M1087.424T940.951,2.8393,0.082341,1.0844,0.58177
M908.359T973.898,2.836,0.082566,1.0832,0.58177
M387.251T1439.586,2.8333,0.082749,1.0822,0.58177
M985.385T959.199,2.8327,0.082785,1.082,0.58177
M839.557T1356.291,2.8287,0.083062,1.0806,0.58177
M790.34T953.298,2.8237,0.083402,1.0788,0.58177
M439.232T1156.388,2.8186,0.083752,1.077,0.58177
M930.353T957.42,2.8158,0.083941,1.076,0.58177
M883.49T1163.004,2.814,0.084066,1.0754,0.58177
M803.491T1372.736,2.8088,0.084425,1.0735,0.58177
M770.3T957.42,2.8056,0.084649,1.0724,0.58177
M808.349T959.178,2.8031,0.084822,1.0715,0.58177
M861.315T941.124,2.8022,0.084882,1.0712,0.58177
M277.217T1187.469,2.7883,0.085857,1.0662,0.58177
M701.546T1456.786,2.7855,0.086056,1.0652,0.58177
M649.479T1423.325,2.78,0.086448,1.0632,0.58177
M748.268T940.951,2.7793,0.086498,1.063,0.58177
M430.319T1557.453,2.7748,0.086818,1.0614,0.58177
M541.47T1540.699,2.7718,0.087034,1.0603,0.58177
M474.345T1591.903,2.7569,0.088112,1.055,0.58177
M608.447T1456.373,2.7532,0.088378,1.0537,0.58177
M937.606T1601.965,2.7503,0.088592,1.0526,0.58177
M875.326T913.799,2.7459,0.088918,1.051,0.58177
M973.381T919.58,2.7229,0.090625,1.0428,0.58177
M862.521T1333.909,2.7185,0.090954,1.0412,0.58177
M557.47T1591.049,2.713,0.091373,1.0392,0.58177
M385.292T1608.361,2.7114,0.091493,1.0386,0.58177
M973.388T942.139,2.7112,0.091511,1.0385,0.58177
M681.469T1408.485,2.6999,0.092374,1.0344,0.58177
M405.264T1204.461,2.6906,0.093093,1.0311,0.58177
M863.507T1099.137,2.6903,0.093117,1.031,0.58177
M567.432T1641.413,2.6891,0.09321,1.0305,0.58177
M533.435T1510.689,2.6874,0.093343,1.0299,0.58177
M379.265T1245.233,2.6871,0.093364,1.0298,0.58177
M374.305T1278.929,2.6824,0.093735,1.0281,0.58177
M978.369T957.42,2.6803,0.0939,1.0273,0.58177
M986.572T1421.54,2.6725,0.094513,1.0245,0.58177
M914.341T957.42,2.6665,0.094988,1.0223,0.58177
M790.331T974.804,2.6597,0.095531,1.0199,0.58177
M453.3T1369.526,2.6559,0.095835,1.0185,0.58177
M333.204T1139.313,2.6556,0.095857,1.0184,0.58177
M441.228T1306.216,2.6539,0.095996,1.0177,0.58177
M1097.411T857.905,2.6523,0.096128,1.0172,0.58177
M347.221T1237.746,2.6516,0.096181,1.0169,0.58177
M499.365T1490.14,2.6412,0.097022,1.0131,0.58177
M1059.43T783.656,2.6397,0.097151,1.0126,0.58177
M948.363T924.637,2.6369,0.097379,1.0115,0.58177
M619.437T1280.542,2.6335,0.097653,1.0103,0.58177
M789.338T992.058,2.6334,0.097666,1.0103,0.58177
M859.337T973.898,2.6328,0.097708,1.0101,0.58177
M840.543T1163.004,2.6321,0.097771,1.0098,0.58177
M837.318T945.789,2.6313,0.097833,1.0095,0.58177
M387.249T1423.063,2.6292,0.09801,1.0087,0.58177
M881.354T990.311,2.6282,0.098093,1.0084,0.58177
M591.474T1402.346,2.6276,0.09814,1.0082,0.58177
M873.342T973.898,2.627,0.098193,1.0079,0.58177
M668.506T1440.08,2.6246,0.098393,1.007,0.58177
M1023.385T959.199,2.6198,0.098788,1.0053,0.58177
M1103.343T817.469,2.6174,0.09899,1.0044,0.58177
M465.26T1373.143,2.6165,0.099063,1.0041,0.58177
M827.321T940.951,2.6156,0.099134,1.0038,0.58177
M565.421T1472.855,2.615,0.099188,1.0035,0.58177
M654.545T1490.203,2.6145,0.099231,1.0034,0.58177
M789.339T976.015,2.6139,0.09928,1.0031,0.58177
M351.181T1136.851,2.6137,0.099296,1.0031,0.58177
M333.203T1120.498,2.6126,0.099387,1.0027,0.58177
M571.411T1441.156,2.6114,0.099491,1.0022,0.58177
M1132.44T940.951,2.6106,0.099556,1.0019,0.58177
M833.319T926.75,2.6073,0.099838,1.0007,0.58177
M566.426T1641.413,2.606,0.099943,1.0002,0.58177
M409.275T1322.624,2.6059,0.099952,1.0002,0.58177
M660.517T1313.696,2.6055,0.099989,1,0.58177
M919.363T957.42,2.6044,0.10008,0.99967,0.58177
M721.577T1536.307,2.6036,0.10015,0.99937,0.58177
M393.235T1355.605,2.6016,0.10032,0.99862,0.58177
M961.384T973.898,2.5957,0.10082,0.99646,0.58177
M987.596T1238.129,2.5941,0.10096,0.99587,0.58177
M681.469T1389.183,2.5843,0.1018,0.99226,0.58177
M833.318T940.951,2.582,0.10199,0.99143,0.58177
M932.854T973.898,2.5797,0.10219,0.99059,0.58177
M897.335T957.42,2.5741,0.10268,0.98851,0.58177
M629.463T1474.173,2.5738,0.10271,0.98839,0.58177
M651.412T1308.125,2.5735,0.10273,0.9883,0.58177
M679.553T1406.451,2.5731,0.10276,0.98817,0.58177
M563.402T1408.532,2.5584,0.10405,0.98274,0.58177
M556.452T1456.652,2.5547,0.10438,0.98138,0.58177
M955.384T902.791,2.5421,0.10551,0.97672,0.58177
M608.454T1439.392,2.5421,0.10551,0.97669,0.58177
M699.593T1406.45,2.5406,0.10565,0.97614,0.58177
M839.501T1289.163,2.538,0.10587,0.97521,0.58177
M379.264T1355.475,2.5371,0.10596,0.97484,0.58177
M615.411T1474.624,2.5343,0.10621,0.97383,0.58177
M628.528T1608.773,2.5334,0.1063,0.97348,0.58177
M425.215T1355.365,2.5323,0.10639,0.97309,0.58177
M439.231T1187.316,2.532,0.10642,0.97296,0.58177
M637.411T1406.122,2.5287,0.10672,0.97176,0.58177
M862.501T1125.643,2.5275,0.10683,0.9713,0.58177
M437.323T1509.101,2.5223,0.10731,0.96937,0.58177
M874.349T992.353,2.5163,0.10786,0.96715,0.58177
M453.296T1425.43,2.5154,0.10794,0.96681,0.58177
M563.405T1612.829,2.5143,0.10805,0.96639,0.58177
M549.406T1423.559,2.5138,0.10809,0.96623,0.58177
M333.203T1105.19,2.5134,0.10813,0.96605,0.58177
M1022.363T909.479,2.5112,0.10833,0.96525,0.58177
M605.42T1439.891,2.5097,0.10847,0.9647,0.58177
M487.775T1256.694,2.5025,0.10914,0.96203,0.58177
M967.568T1289.006,2.5019,0.1092,0.96179,0.58177
M349.197T1405.871,2.4966,0.10969,0.95981,0.58177
M624.432T1423.013,2.4966,0.1097,0.95981,0.58177
M828.538T1289.688,2.4959,0.10976,0.95955,0.58177
M646.455T1423.013,2.4937,0.10997,0.95874,0.58177
M647.463T1423.013,2.4864,0.11066,0.95602,0.58177
M861.497T1170,2.4816,0.11111,0.95424,0.58177
M833.305T975.822,2.4806,0.11121,0.95385,0.58177
M919.314T784.45,2.4766,0.11159,0.95236,0.58177
M1029.422T872.624,2.4746,0.11179,0.95159,0.58177
M865.485T1406.262,2.4736,0.11188,0.95124,0.58177
M471.796T1446.028,2.4735,0.1119,0.95119,0.58177
M357.157T1003.085,2.4734,0.1119,0.95117,0.58177
M256.263T1575.098,2.4712,0.11211,0.95035,0.58177
M628.529T1624.373,2.4689,0.11233,0.94949,0.58177
M646.453T1439.754,2.4686,0.11236,0.94937,0.58177
M963.375T943.327,2.4679,0.11243,0.94912,0.58177
M836.312T942.609,2.466,0.11261,0.94841,0.58177
M1091.419T843.183,2.4641,0.1128,0.9477,0.58177
M812.54T1212.039,2.4583,0.11337,0.9455,0.58177
M986.584T1323.28,2.4582,0.11338,0.94546,0.58177
M594.498T1557.26,2.4577,0.11343,0.94528,0.58177
M986.593T1340.539,2.4558,0.11362,0.94456,0.58177
M566.424T1474.624,2.4548,0.11371,0.9442,0.58177
M910.351T957.42,2.4505,0.11413,0.94261,0.58177
M566.215T813.875,2.443,0.11488,0.93977,0.58177
M1091.429T900.968,2.4417,0.11501,0.93927,0.58177
M985.575T1306.148,2.4402,0.11515,0.93874,0.58177
M497.355T1490.329,2.4369,0.11549,0.93747,0.58177
M848.316T959.199,2.4357,0.1156,0.93703,0.58177
M401.214T1557.26,2.4354,0.11563,0.93692,0.58177
M440.239T1021.299,2.432,0.11597,0.93565,0.58177
M775.254T776.817,2.4316,0.11602,0.93548,0.58177
M763.448T1339.403,2.4282,0.11636,0.93421,0.58177
M619.438T1351.666,2.4267,0.1165,0.93367,0.58177
M935.358T959.199,2.4256,0.11662,0.93322,0.58177
M877.506T1205.117,2.4208,0.1171,0.93144,0.58177
M822.841T1023.188,2.4141,0.11779,0.9289,0.58177
M801.479T1239.153,2.4126,0.11794,0.92834,0.58177
M811.324T926.047,2.4119,0.11801,0.92807,0.58177
M538.537T1456.786,2.41,0.11821,0.92735,0.58177
M722.58T1595.75,2.4093,0.11827,0.92711,0.58177
M521.219T1019.35,2.4049,0.11873,0.92544,0.58177
M351.179T1358.969,2.3984,0.1194,0.923,0.58177
M987.582T1306.56,2.3951,0.11975,0.92173,0.58177
M589.434T1295.888,2.395,0.11976,0.92169,0.58177
M823.519T1322.979,2.3946,0.11979,0.92156,0.58177
M574.467T1456.399,2.3937,0.1199,0.92119,0.58177
M875.328T942.609,2.3928,0.11999,0.92086,0.58177
M311.311T1540.43,2.3924,0.12003,0.92072,0.58177
M438.151T843.183,2.3899,0.12029,0.91976,0.58177
M645.528T1574.126,2.3808,0.12125,0.91633,0.58177
M823.522T1339.243,2.3797,0.12136,0.91592,0.58177
M425.216T1473.286,2.3781,0.12153,0.9153,0.58177
M951.383T957.42,2.3763,0.12172,0.91464,0.58177
M648.466T1423.012,2.3704,0.12235,0.91239,0.58177
M476.38T1456.538,2.3704,0.12235,0.91238,0.58177
M1102.847T817.469,2.3643,0.12301,0.91006,0.58177
M349.196T1389.794,2.3639,0.12305,0.90991,0.58177
M979.316T816.552,2.3639,0.12305,0.90991,0.58177
M841.499T1306.17,2.3622,0.12324,0.90926,0.58177
M697.459T1191.472,2.3621,0.12324,0.90925,0.58177
M789.338T955.098,2.3611,0.12335,0.90886,0.58177
M1021.333T740.285,2.3607,0.12339,0.90871,0.58177
M1011.379T940.951,2.3557,0.12394,0.90679,0.58177
