"","Comp. 1","Comp. 2","Comp. 3","Comp. 4","Comp. 5","Comp. 6","Comp. 7","Comp. 8"
"M575.867T66.858",0.36129,0.49823,0.45258,0.48802,0.51864,0.51835,0.51834,0.51834
"M869.904T1310.035",0.36033,1.0482,0.9446,0.93688,0.93387,0.93745,0.93742,0.93742
"M901.267T743.636",0.35958,0.40281,0.64748,0.7838,0.77959,0.78176,0.78183,0.78183
"M481.183T807.444",0.35912,0.89601,0.8509,0.82722,0.84063,0.84054,0.84051,0.84051
"M953.506T1151.909",0.35833,0.74317,0.66777,0.66952,0.67174,0.67249,0.67249,0.67249
"M784.154T761.471",0.35792,1.3369,1.1982,1.1702,1.1622,1.1621,1.1621,1.1621
"M182.994T112.283",0.35736,0.85832,0.76057,0.74375,0.73839,0.73783,0.73787,0.73788
"M915.823T68.606",0.3557,0.44353,0.67785,0.65185,0.75376,0.75772,0.75773,0.75773
"M577.665T1674.316",0.35506,0.67685,0.829,0.80004,0.80343,0.80338,0.80333,0.80333
"M426.023T92.476",0.35461,0.68848,0.8386,0.82978,0.8317,0.83101,0.83098,0.83098
"M655.873T943.419",0.35243,0.84151,0.7728,0.77351,0.76694,0.76634,0.7663,0.76629
"M543.082T89.888",0.35031,0.21783,1.0259,1.1953,1.1896,1.1888,1.1887,1.1887
"M412.307T1396.319",0.34994,0.64641,0.93065,0.90723,0.9012,0.90066,0.90074,0.90076
"M577.892T1677.528",0.34932,1.1924,1.1197,1.1077,1.0978,1.0969,1.0968,1.0968
"M826.798T68.208",0.34917,1.1232,1.0607,1.1362,1.1567,1.1559,1.1559,1.1559
"M417.177T763.775",0.34777,1.1455,1.0733,1.0327,1.0231,1.023,1.0236,1.0236
"M1075.647T1193.908",0.34726,1.165,1.0607,1.0272,1.0183,1.0176,1.0175,1.0175
"M1029.639T1193.403",0.34618,1.0132,0.91361,0.87854,0.87093,0.87021,0.87019,0.87019
"M321.243T1264.456",0.34587,0.88956,0.83467,0.82324,0.81796,0.81746,0.81742,0.81742
"M403.064T798.991",0.34568,0.95964,0.89634,0.906,0.91685,0.91695,0.91691,0.91691
"M481.224T887.168",0.3456,0.82748,0.76941,0.74055,0.73978,0.73971,0.73968,0.73968
"M459.959T106.348",0.34428,0.82862,0.74299,0.71507,0.71138,0.71077,0.71074,0.71074
"M505.3T1291.082",0.34352,1.0928,1.0157,0.97626,0.98602,0.98518,0.98514,0.98514
"M418.974T1483.997",0.34315,0.7501,0.77545,0.75132,0.74625,0.74622,0.74619,0.74619
"M1074.439T1194.382",0.34309,1.3706,1.4802,1.4432,1.4472,1.4465,1.4464,1.4464
"M361.677T1190.955",0.34208,0.87862,0.83185,0.80597,0.80042,0.79988,0.79984,0.79984
"M1221.323T833.787",0.34127,0.68452,1.141,1.1998,1.2166,1.2165,1.2167,1.2167
"M881.515T1351.787",0.34009,1.2965,1.1497,1.1186,1.1126,1.1121,1.1121,1.1121
"M581.041T321.831",0.33993,0.98974,0.89874,0.87382,0.89309,0.89293,0.8929,0.8929
"M616.899T67.433",0.3382,0.57674,1.216,1.1762,1.2851,1.2841,1.284,1.284
"M435.217T805.716",0.3371,0.84772,0.75104,0.72703,0.72917,0.72856,0.72853,0.72853
"M475.187T823.258",0.33707,0.85259,0.78826,0.76086,0.80808,0.80785,0.8079,0.8079
"M444.872T67.426",0.33696,0.64721,0.74206,0.71327,0.70712,0.70713,0.70712,0.70712
"M271.021T88.704",0.33672,0.96316,0.92187,0.88871,0.88401,0.88365,0.88361,0.88361
"M603.339T1194.269",0.33657,0.50201,0.92186,0.89541,0.88935,0.88941,0.8894,0.8894
"M869.797T67.374",0.33641,0.28736,0.68144,0.70545,0.81756,0.819,0.81895,0.81895
"M851.819T1425.446",0.33602,0.77445,0.70832,0.696,0.71648,0.71588,0.71589,0.71589
"M533.158T89.204",0.33588,1.2488,1.1069,1.0644,1.0771,1.0766,1.0766,1.0766
"M290.088T106.9",0.33514,0.83816,0.78553,0.81726,0.81014,0.80948,0.80943,0.80943
"M277.217T1196.341",0.33454,0.40913,0.69386,0.67199,0.67261,0.67204,0.67201,0.67202
"M385.077T746.611",0.33444,1.2722,1.14,1.1203,1.1142,1.1132,1.1132,1.1132
"M472.92T68.092",0.33419,0.58825,0.61565,0.70653,0.76502,0.76438,0.76434,0.76434
"M608.815T67.972",0.33397,0.34559,0.677,0.69814,0.69177,0.69164,0.69175,0.69175
"M559.895T1194.445",0.33341,0.76158,0.7941,0.76842,0.76229,0.76198,0.76198,0.76198
"M672.967T94.411",0.33312,0.73523,0.72149,0.70851,0.7026,0.70215,0.70212,0.70212
"M633.053T106.254",0.33208,0.75269,0.75171,0.72965,0.72288,0.72229,0.72229,0.72229
"M433.13T1193.416",0.3306,0.95908,0.88355,0.85458,0.84978,0.84997,0.84994,0.84994
"M309.465T1630.61",0.32917,0.8263,0.84479,0.82315,0.8156,0.81493,0.81489,0.81488
"M204.975T113.721",0.3287,0.91715,0.81766,0.78631,0.78122,0.7806,0.78056,0.78056
"M497.175T1191.749",0.32783,0.96963,0.89025,0.85639,0.84874,0.84866,0.84863,0.84863
"M696.291T1183.733",0.3273,0.9352,0.82834,0.80058,0.79523,0.79456,0.79453,0.79453
"M812.842T69.273",0.32724,0.48854,0.54264,0.52185,0.58949,0.59038,0.5905,0.5905
"M1161.918T893.464",0.32703,1.2522,1.1276,1.1009,1.0952,1.0984,1.0983,1.0983
"M325.269T1475.841",0.32696,0.97367,0.86332,0.90328,0.92799,0.92725,0.92721,0.92721
"M770.81T67.374",0.32655,0.43176,0.96593,1.1098,1.0999,1.0997,1.0996,1.0996
"M722.487T1128.209",0.32611,1.3335,1.2224,1.1768,1.1693,1.1711,1.171,1.171
"M1032.826T1226.065",0.32546,0.80112,0.74478,0.74614,0.75559,0.75637,0.75634,0.75634
"M891.19T804.294",0.32423,0.97268,0.86147,0.82801,0.8241,0.82368,0.82389,0.82389
"M565.362T1392.429",0.32342,0.773,0.76232,0.74135,0.73449,0.73417,0.73413,0.73413
"M875.523T1196.25",0.32339,0.92609,0.86474,0.83284,0.82877,0.82852,0.82849,0.82849
"M577.559T1679.783",0.32286,0.77612,0.80587,0.78096,0.77479,0.7745,0.77446,0.77446
"M745.161T766.586",0.32268,1.2238,1.3046,1.2587,1.2488,1.2488,1.2488,1.2488
"M309.206T1205.9",0.32218,0.88122,0.80202,0.77134,0.76482,0.76419,0.76427,0.76427
"M573.017T749.518",0.32204,1.298,1.1616,1.1228,1.1175,1.1167,1.1166,1.1166
"M527.103T89.251",0.32138,0.94474,1.0612,1.1153,1.1066,1.1057,1.1057,1.1057
"M575.826T1054.493",0.32105,0.73477,0.74986,0.72126,0.73746,0.73789,0.73787,0.73787
"M356.044T717.249",0.32071,0.82539,0.73581,0.72366,0.74452,0.74691,0.74697,0.74697
"M421.069T767.549",0.32021,1.3877,1.2368,1.1903,1.1864,1.1872,1.1872,1.1872
"M617.9T67.042",0.32015,0.33341,0.95726,1.1374,1.1355,1.1348,1.1348,1.1348
"M760.823T66.885",0.31933,1.1276,1.1741,1.2954,1.2866,1.286,1.2859,1.2859
"M1074.386T1195.935",0.31856,1.1171,1.0198,1.0061,1.0182,1.0174,1.0174,1.0174
"M605.336T1280.382",0.31833,1.0906,0.99062,0.95306,0.96421,0.96428,0.96427,0.96427
"M613.696T886.351",0.31818,0.68376,0.65297,0.69144,0.68794,0.68855,0.68852,0.68852
"M761.09T836.466",0.31652,1.4469,1.3458,1.2939,1.2983,1.3026,1.3026,1.3026
"M593.926T757.244",0.31636,0.72404,0.71773,0.69256,0.70586,0.70805,0.70804,0.70804
"M397.074T474.916",0.31603,0.94488,0.83781,0.8061,0.79868,0.798,0.79796,0.79796
"M1452.478T314.239",0.31588,0.78888,1.4844,1.4269,1.4139,1.4128,1.4129,1.4129
"M1096.003T892.843",0.31571,1.1274,1.0023,0.96346,0.95876,0.95796,0.95795,0.95795
"M443.058T752.856",0.31498,1.3144,1.1786,1.1344,1.1268,1.126,1.126,1.126
"M575.856T1053.805",0.31491,0.79195,0.82959,0.82319,0.81567,0.81505,0.81501,0.81501
"M851.912T1326.892",0.31482,1.2419,1.1085,1.0688,1.0669,1.0663,1.0663,1.0663
"M341.233T1044.4",0.3144,0.90593,0.80225,0.77655,0.77406,0.77487,0.77484,0.77484
"M615.901T66.977",0.31334,0.42296,1.0606,1.0748,1.1292,1.1293,1.1292,1.1292
"M323.942T66.374",0.313,0.38455,0.90336,0.90437,0.90881,0.90839,0.90836,0.90835
"M539.134T89.251",0.31254,1.3643,1.2081,1.1616,1.1508,1.1498,1.1497,1.1497
"M731.11T823.98",0.31182,0.51069,0.74827,0.79007,0.78278,0.78888,0.78885,0.78885
"M581.283T805.632",0.31147,1.0618,0.9756,0.93921,0.93081,0.93034,0.93033,0.93033
"M353.164T1468.881",0.31117,0.80857,0.83591,0.80665,0.79977,0.79912,0.79908,0.79908
"M635.012T105.736",0.31091,0.90972,0.80864,0.81113,0.80425,0.80358,0.80356,0.80356
"M537.695T1290.37",0.31059,0.20333,0.45588,0.44015,0.43639,0.43691,0.43722,0.43722
"M728.88T67.591",0.30804,0.7181,0.82501,0.93118,0.94684,0.94619,0.94614,0.94615
"M937.515T1306.76",0.30758,0.82343,0.73927,0.74377,0.73801,0.73798,0.73795,0.73795
"M631.464T331.254",0.30626,1.208,1.0697,1.0285,1.0215,1.0207,1.0207,1.0207
"M697.366T1135.904",0.30623,0.77738,0.8392,0.81237,0.80557,0.80797,0.80796,0.80796
"M293.52T1197.459",0.30569,0.44325,0.85413,0.84819,0.84457,0.8441,0.8441,0.8441
"M505.029T765.672",0.30537,0.88428,0.78449,0.75784,0.76453,0.76388,0.76399,0.76399
"M551.147T89.35",0.30517,1.2835,1.2212,1.1738,1.1675,1.1667,1.1667,1.1667
"M285.909T1803.837",0.30383,0.85481,0.80636,0.77506,0.77193,0.77127,0.77124,0.77124
"M997.975T1403.846",0.30381,0.72193,0.72191,0.70184,0.69568,0.6951,0.69507,0.69507
"M447.222T1194.448",0.30341,0.84589,0.90939,0.88992,0.88902,0.88827,0.88833,0.88832
"M1161.521T895.466",0.30188,0.9408,0.84557,0.8642,0.86598,0.86604,0.86606,0.86606
"M808.023T1198.408",0.30164,0.40695,1.0803,1.1155,1.1226,1.1217,1.1216,1.1216
"M775.809T66.684",0.30093,0.49469,0.96057,0.97835,0.99353,0.99273,0.99271,0.99271
"M721.505T1351.281",0.30036,0.36821,0.78683,0.85123,0.87526,0.87807,0.87834,0.87834
"M309.478T1627.463",0.29995,0.85272,0.85296,0.83043,0.82288,0.82224,0.82219,0.82219
"M799.852T67.938",0.2986,0.89424,0.8397,0.88492,0.91254,0.91202,0.91197,0.91197
"M1395.715T983.057",0.29704,0.19411,0.68653,1.0147,1.0126,1.0129,1.0129,1.0129
"M472.901T67.482",0.29654,0.35341,0.33061,0.53352,0.53793,0.53847,0.53844,0.53845
"M609.777T834.854",0.29586,1.3946,1.2825,1.2418,1.2463,1.2506,1.2506,1.2506
"M759.826T66.885",0.29514,0.61081,1.0777,1.1068,1.1275,1.1267,1.1266,1.1266
"M238.069T801.926",0.29498,0.88603,0.87227,0.85679,0.8532,0.853,0.85301,0.85301
"M569.273T895.199",0.29462,1.6101,1.428,1.3926,1.3841,1.3831,1.3831,1.3831
"M502.919T67.374",0.2944,0.22165,0.77929,0.99244,1.0265,1.0258,1.0258,1.0258
"M387.286T1039.677",0.29434,1.241,1.1511,1.1443,1.182,1.1815,1.1819,1.1819
"M238.892T97.993",0.29419,0.81341,0.75227,0.72614,0.72021,0.71961,0.71965,0.71965
"M437.041T470.729",0.29412,1.0455,0.93535,0.89903,0.90142,0.9007,0.90065,0.90065
"M194.906T1368.205",0.29409,0.80158,0.86291,0.82945,0.82233,0.82174,0.82171,0.82171
"M486.878T66.684",0.29338,0.23216,0.20561,0.27644,0.34315,0.35429,0.35501,0.35502
"M852.114T1329.753",0.29321,1.0469,0.93413,0.91377,0.91252,0.91179,0.91175,0.91175
"M231.895T92.025",0.29295,0.94916,1.0502,1.0359,1.029,1.0281,1.0281,1.0281
"M607.169T776.722",0.29293,0.72252,0.73102,0.73635,0.73239,0.73196,0.73193,0.73193
"M809.13T1195.374",0.2928,0.96947,0.85924,0.84905,0.85023,0.84951,0.8496,0.8496
"M268.959T125.12",0.2923,0.97574,0.89674,0.89291,0.88695,0.88621,0.88618,0.88618
"M385.077T649.201",0.29179,0.90463,0.82064,0.78986,0.78475,0.78408,0.78404,0.78404
"M607.262T1433.034",0.29173,0.98455,0.92125,0.88644,0.88781,0.88733,0.88729,0.88729
"M333.191T983.058",0.29094,0.48522,0.84584,0.84003,0.83498,0.83837,0.83834,0.83834
"M338.919T65.205",0.29009,0.71246,0.68188,0.65579,0.65208,0.65243,0.6524,0.6524
"M684.885T67.374",0.28929,0.64653,0.98276,1.0465,1.0486,1.0484,1.0484,1.0484
"M493.23T921.818",0.28708,0.95997,0.85739,0.86112,0.85492,0.85419,0.85416,0.85416
"M724.387T1161.184",0.28694,1.0275,1.0939,1.0835,1.0809,1.0808,1.0807,1.0807
"M705.267T1050.095",0.28669,1.1226,1.0003,0.99532,0.98678,0.98594,0.9859,0.9859
"M349.072T1165.294",0.28596,0.71661,1.0068,0.9803,0.97122,0.9704,0.97037,0.97037
"M655.999T943.196",0.28539,0.98974,0.87666,0.84407,0.83626,0.83673,0.83669,0.83669
"M867.206T809.129",0.28529,1.1863,1.2171,1.1796,1.1726,1.1716,1.1716,1.1716
"M344.844T1719.46",0.28495,0.78355,0.73911,0.71607,0.71697,0.71791,0.71788,0.71788
"M443.165T1058.069",0.28478,0.71243,0.66785,0.73494,0.72845,0.72794,0.72794,0.72794
"M936.711T836.99",0.28474,0.91681,1.4399,1.4132,1.4422,1.4457,1.4456,1.4456
"M444.062T749.895",0.28404,0.26661,0.7549,0.84282,0.86836,0.87368,0.87376,0.87376
"M779.158T89.251",0.2839,1.2765,1.1446,1.1231,1.1154,1.1144,1.1144,1.1144
"M967.577T1245.908",0.2838,0.89328,0.80106,0.78614,0.77967,0.77907,0.77903,0.77903
"M323.221T1368.561",0.2837,1.0298,1.127,1.0917,1.0819,1.0811,1.0811,1.0811
"M184.986T90.923",0.28288,0.58867,0.96483,0.92821,0.9196,0.91882,0.91886,0.91886
"M681.067T90.379",0.28288,1.0434,0.92466,1.0258,1.0174,1.0166,1.0166,1.0166
"M562.689T1149.325",0.28274,1.4116,1.3567,1.4912,1.4774,1.4761,1.4761,1.4761
"M341.088T439.204",0.28214,0.90076,0.80454,0.7774,0.7717,0.77108,0.7711,0.7711
"M366.264T1266.032",0.28089,0.96538,0.8642,0.84185,0.84021,0.84023,0.84022,0.84022
"M472.781T96.335",0.28018,0.79888,0.7201,0.72864,0.72666,0.72617,0.72617,0.72617
"M578.278T1654.313",0.27985,0.88029,0.82527,0.79579,0.78887,0.78821,0.78817,0.78817
"M888.803T66.684",0.27874,0.8492,0.86722,0.98847,0.99466,0.99389,0.99385,0.99385
"M757.441T1176.453",0.27873,0.88831,0.78662,0.841,0.83924,0.8403,0.84026,0.84026
"M398.263T1317.762",0.27848,1.1785,1.0502,1.0561,1.0472,1.0468,1.0468,1.0468
"M518.153T824.178",0.27848,0.67438,0.5973,0.58648,0.61526,0.61656,0.6166,0.6166
"M314.995T91.028",0.27775,0.60316,0.77764,0.84458,0.84753,0.84707,0.84718,0.84718
"M483.274T1360.238",0.27732,0.19508,0.17703,0.1958,0.43702,0.45374,0.45387,0.45388
"M294.449T1192.192",0.27687,0.90734,0.86269,0.83201,0.82782,0.8272,0.82722,0.82722
"M785.833T68.422",0.27683,0.75902,0.74378,0.74855,0.78764,0.78699,0.78695,0.78695
"M964.359T921.966",0.27632,1.5287,1.357,1.3331,1.3327,1.3344,1.3345,1.3345
"M304.981T94.204",0.27586,0.85346,1.1344,1.0923,1.0827,1.0818,1.0818,1.0818
"M456.925T66.979",0.27552,0.98373,0.89608,0.86956,0.86705,0.86652,0.8665,0.8665
"M998.025T1402.62",0.27526,0.75301,0.77608,0.75972,0.75622,0.75571,0.75567,0.75567
"M425.165T761.881",0.27256,0.8661,0.77867,0.75036,0.74417,0.74375,0.74383,0.74383
"M260.048T118.657",0.27192,1.5001,1.3544,1.3493,1.3405,1.3395,1.3395,1.3395
"M389.236T1529.579",0.27119,0.942,0.88955,0.8652,0.85719,0.85647,0.85642,0.85643
"M371.034T865.858",0.27077,0.84907,0.78069,0.76386,0.75738,0.75733,0.75732,0.75732
"M831.18T89.251",0.27071,0.53961,0.67338,0.85431,0.84701,0.84661,0.84662,0.84662
"M1096.565T894.076",0.26962,1.1331,1.0354,1.1398,1.1322,1.1312,1.1312,1.1312
"M279.164T1614.563",0.26921,0.88183,0.84883,0.81634,0.81117,0.81049,0.81045,0.81045
"M593.763T756.056",0.26817,0.68966,0.62843,0.60703,0.61726,0.61748,0.61745,0.61745
"M997.89T1398.741",0.26811,0.2583,0.29952,0.28893,0.44887,0.44876,0.44875,0.44875
"M1107.58T918.649",0.26778,0.97504,0.91333,0.90052,0.8928,0.89204,0.892,0.892
"M192.103T133.173",0.26742,1.0784,1.0062,0.97475,0.96942,0.96897,0.96896,0.96896
"M320.919T92.078",0.2674,0.79075,0.83775,0.81454,0.80744,0.80677,0.80679,0.80679
"M503.92T66.912",0.26691,0.30158,1.1302,1.2051,1.2098,1.2096,1.2095,1.2095
"M433.261T1293.176",0.26652,1.2357,1.1968,1.1597,1.1489,1.1481,1.148,1.148
"M615.195T761.983",0.26631,1.1745,1.474,1.4171,1.4129,1.4117,1.4116,1.4116
"M1326.883T1200.672",0.2658,0.78162,0.91318,0.94818,0.98107,0.9814,0.98138,0.98139
"M433.554T806.299",0.26499,1.131,1.0209,0.98136,0.99086,0.99002,0.99019,0.99018
"M836.743T1479.398",0.26382,1.0323,0.95336,0.94435,0.93595,0.93517,0.93521,0.93521
"M541.034T1246.263",0.26374,1.3064,1.1574,1.1134,1.105,1.1045,1.1044,1.1044
"M579.301T894.416",0.26331,0.86335,0.76453,0.73662,0.73083,0.73053,0.7305,0.7305
"M345.119T282.765",0.26236,1.1218,1.1914,1.1457,1.142,1.1414,1.1413,1.1413
"M625.347T1245.237",0.26046,0.93177,1.115,1.0992,1.0903,1.0896,1.0896,1.0896
"M1162.845T896.125",0.26004,1.4071,1.246,1.2001,1.1891,1.1887,1.1886,1.1886
"M997.575T1403.78",0.25987,0.77501,0.71363,0.71153,0.705,0.70448,0.70445,0.70445
"M266.366T1577.236",0.25837,0.87908,0.84266,0.84997,0.84248,0.84209,0.84204,0.84204
"M1223.501T894.767",0.25767,1.6025,1.422,1.3814,1.371,1.3699,1.3698,1.3698
"M631.877T67.938",0.25656,0.71854,0.86066,0.95904,0.96499,0.9642,0.96416,0.96416
"M573.871T66.828",0.256,0.34117,0.82677,0.99119,0.98987,0.99005,0.99,0.99
"M426.107T1196.658",0.25485,0.69997,0.78626,0.8012,0.79375,0.79791,0.79788,0.79788
"M726.808T67.734",0.25458,0.64954,0.59931,0.6392,0.66204,0.66505,0.66502,0.66502
"M698.583T990.447",0.25309,1.0994,0.9836,0.94811,0.94954,0.95372,0.95373,0.95373
"M710.827T66.858",0.25182,1.2547,1.119,1.2048,1.1936,1.1972,1.1971,1.1971
"M500.92T66.885",0.25167,0.18717,1.2885,1.3305,1.3236,1.3234,1.3234,1.3233
"M543.278T1086.647",0.25145,0.90973,1.3585,1.347,1.3405,1.3413,1.3412,1.3412
"M345.927T91.571",0.25138,1.3092,1.1606,1.1408,1.1309,1.1299,1.1299,1.1299
"M287.077T663.979",0.25089,0.92303,0.81746,0.80102,0.79411,0.7939,0.79387,0.79387
"M312.981T1548.536",0.24996,0.69637,0.7516,0.72886,0.73266,0.73244,0.73244,0.73244
"M541.046T1246.429",0.24962,0.9853,0.87366,0.84173,0.83398,0.83353,0.83348,0.83348
"M278.587T1368.505",0.24939,0.98223,0.99176,0.96968,0.96138,0.96078,0.96073,0.96073
"M281.049T89.959",0.2493,0.92942,0.87762,0.86133,0.85646,0.85574,0.85572,0.85572
"M847.495T1389.03",0.24896,0.74145,0.77013,0.77147,0.76559,0.76581,0.76578,0.76578
"M653.425T324.611",0.24861,0.74479,0.70296,0.73032,0.75447,0.78319,0.78416,0.78417
"M265.4T1577.206",0.24819,1.1104,0.99135,0.96806,0.96626,0.96571,0.96581,0.96581
"M1028.451T1193.298",0.24763,1.1704,1.0552,1.0276,1.018,1.0181,1.0181,1.0181
"M617.133T750.744",0.24696,0.44455,0.80611,0.77672,0.78207,0.78203,0.78211,0.78211
"M722.094T1116.386",0.24665,1.1113,0.99699,0.95912,0.95029,0.95201,0.95198,0.95198
"M409.002T109.878",0.24472,0.97809,0.86657,0.83459,0.82726,0.82756,0.82761,0.8276
"M309.207T1042.166",0.24391,0.57186,0.72294,0.74179,0.74957,0.74947,0.74962,0.74962
"M521.022T764.729",0.24339,1.2496,1.117,1.0755,1.0668,1.0659,1.0659,1.0659
"M727.414T1292.189",0.24309,1.0326,0.92491,0.89394,0.88721,0.88677,0.88673,0.88673
"M698.032T993.076",0.24086,1.1772,1.0839,1.0681,1.0848,1.0839,1.0839,1.0839
"M272.963T113.946",0.24075,0.94022,0.84726,0.81444,0.80851,0.80808,0.80806,0.80806
"M277.031T88.663",0.23868,1.1124,1.0582,1.0206,1.0115,1.0106,1.0106,1.0106
"M921.12T945.55",0.23844,1.0156,0.9041,0.87332,0.86554,0.86735,0.8673,0.8673
"M311.222T1161.839",0.23715,1.0966,0.97898,0.94526,0.93782,0.93727,0.93722,0.93722
"M608.173T786.435",0.23684,0.8768,0.78959,0.76899,0.7634,0.76288,0.76284,0.76285
"M329.187T1227.475",0.23674,0.87273,0.83517,0.81338,0.82596,0.82526,0.82522,0.82522
"M420.95T86.132",0.23667,0.84777,0.8637,0.83205,0.82431,0.82379,0.82375,0.82375
"M751.392T1268.098",0.23665,0.9688,0.94034,0.93349,0.92597,0.92552,0.92548,0.92548
"M408.931T66.356",0.23633,0.25101,0.25234,0.52188,0.51877,0.52551,0.52548,0.52549
"M587.158T88.482",0.23632,0.47617,0.53088,1.3184,1.3173,1.3164,1.3163,1.3163
"M273.124T941.86",0.23586,0.76418,0.77011,0.78479,0.78742,0.78678,0.78708,0.78708
"M511.24T944.134",0.23559,0.84827,0.8112,0.78195,0.78201,0.78216,0.78212,0.78212
"M871.81T66.912",0.2333,0.23846,1.1275,1.124,1.1578,1.1569,1.1568,1.1568
"M593.922T852.299",0.23236,0.93316,0.82654,0.80782,0.80722,0.80725,0.80737,0.80737
"M851.519T1328.051",0.23225,1.0127,0.92384,0.92003,0.91348,0.91289,0.91285,0.91285
"M365.074T1582.434",0.23125,0.98829,0.93491,0.90413,0.89815,0.89738,0.89734,0.89733
"M569.91T66.858",0.23125,0.69277,1.0797,1.0436,1.0734,1.0725,1.0725,1.0725
"M1094.116T900.295",0.23015,1.1432,1.0158,1.0119,1.0422,1.0414,1.0416,1.0416
"M656.58T941.504",0.22949,0.98394,0.8747,0.84087,0.83725,0.83752,0.83755,0.83755
"M865.491T1326.551",0.22846,0.82809,0.73732,0.78515,0.77887,0.77876,0.77873,0.77872
"M665.091T89.18",0.22753,0.91444,0.8104,0.90244,0.89406,0.89339,0.89337,0.89336
"M279.164T1571.945",0.22638,0.91231,0.86177,0.8283,0.82404,0.82334,0.8233,0.8233
"M1219.316T833.268",0.22624,0.68629,0.97011,0.9743,0.9683,0.97215,0.97245,0.97245
"M920.512T1327.64",0.22624,1.065,0.95344,0.93131,0.93157,0.93083,0.93079,0.93079
"M291.091T106.795",0.226,0.87195,0.82993,0.82758,0.81993,0.82007,0.82003,0.82003
"M265.148T1629.604",0.22525,0.89969,0.87789,0.84886,0.84401,0.84331,0.84327,0.84327
"M923.451T1327.672",0.22485,1.0515,0.95762,0.94511,0.93857,0.93788,0.93783,0.93783
"M600.854T66.846",0.22464,0.89998,0.81757,0.78862,0.78181,0.78118,0.78115,0.78114
"M241.033T103.182",0.22405,1.0263,0.99422,0.96192,0.9665,0.9661,0.96607,0.96607
"M715.392T322.783",0.22403,1.0423,0.97094,0.9345,0.92884,0.92904,0.92928,0.92928
"M577.603T1671.748",0.22184,0.9932,1.0247,0.99644,0.98953,0.98916,0.98911,0.98911
"M280.961T95.439",0.22161,1.1632,1.0308,0.99087,0.99335,0.99252,0.99247,0.99247
"M593.266T1148.35",0.22104,0.58203,0.62365,0.60706,0.60384,0.60387,0.60388,0.60388
"M535.313T1217.431",0.22083,1.0622,0.94994,1.0016,0.99595,0.9952,0.99515,0.99515
"M263.13T940.795",0.22061,1.238,1.2514,1.2693,1.2579,1.2569,1.2568,1.2568
"M867.515T1204.699",0.21939,1.1584,1.0374,1.0195,1.011,1.0104,1.0103,1.0103
"M293.118T1042.937",0.21939,1.6394,1.5502,1.5204,1.5126,1.5117,1.5116,1.5116
"M456.81T96.244",0.21841,0.80542,0.74169,0.72924,0.738,0.73742,0.73742,0.73742
"M634.336T1275.511",0.2183,1.1864,1.0683,1.0518,1.0424,1.0415,1.0415,1.0415
"M608.85T67.202",0.21819,0.65681,0.6507,0.65256,0.64739,0.64764,0.6477,0.6477
"M795.134T88.13",0.21819,0.56416,0.67802,0.77323,0.77538,0.77488,0.77491,0.77491
"M264.94T1584.518",0.21786,0.94506,0.93523,0.91871,0.91114,0.91085,0.91081,0.91081
"M471.897T67.543",0.21756,0.61426,0.55139,0.55927,0.56256,0.56283,0.5628,0.5628
"M384.092T841.195",0.21723,0.47152,0.99094,0.95312,0.94507,0.94428,0.94424,0.94424
"M243.065T108.531",0.21709,0.88485,0.83217,0.79993,0.79319,0.79257,0.79254,0.79254
"M393.139T1190.101",0.21698,0.93732,0.87861,0.86262,0.86297,0.86256,0.86251,0.86251
"M285.243T1390.408",0.21655,1.2198,1.1412,1.0985,1.0902,1.0896,1.0895,1.0895
"M781.235T1675.435",0.21529,0.9308,0.91885,0.89841,0.892,0.89135,0.89133,0.89133
"M246.886T1784.096",0.21516,1.2361,1.0967,1.0542,1.0484,1.0488,1.0488,1.0488
"M273.038T89.35",0.21491,1.051,0.94454,0.91431,0.90652,0.9065,0.9066,0.9066
"M1074.422T1191.812",0.21415,1.2296,1.1601,1.2573,1.2468,1.2463,1.2463,1.2463
"M389.199T1191.076",0.2137,0.8884,0.89326,0.86278,0.85643,0.85575,0.85572,0.85572
"M643.188T893.85",0.21321,0.9979,0.90619,0.87104,0.87193,0.87119,0.87115,0.87114
"M485.127T895.658",0.21252,1.0949,0.98466,0.99707,0.98779,0.98708,0.98704,0.98704
"M475.267T1205.634",0.21216,0.78179,0.695,0.77618,0.77964,0.77989,0.77988,0.77988
"M354.957T108.842",0.21186,0.73752,0.81612,0.78507,0.78467,0.78403,0.78399,0.78399
"M173.045T101.755",0.21122,0.91032,0.87188,0.8402,0.84441,0.84444,0.8444,0.8444
"M673.081T89.605",0.21093,0.57738,0.82607,0.8867,0.88254,0.88179,0.88177,0.88177
"M265.462T1590.804",0.21072,0.97949,0.94101,0.91762,0.91552,0.91475,0.91471,0.91471
"M417.139T895.562",0.21013,1.1732,1.2165,1.2125,1.2018,1.2009,1.2009,1.2009
"M681.357T1600.324",0.21009,0.7387,0.65453,0.63746,0.63706,0.63655,0.63672,0.63673
"M381.265T1260.401",0.20989,1.1189,1.0431,1.0538,1.047,1.0471,1.0472,1.0472
"M1222.302T834.324",0.20974,0.43343,0.59094,0.68308,0.70346,0.71,0.71083,0.71083
"M415.161T821.344",0.20925,1.2653,1.1616,1.1317,1.1214,1.121,1.1209,1.1209
"M347.22T1417.181",0.20856,1.0481,1.0648,1.0291,1.0195,1.0189,1.0188,1.0188
"M515.214T948.428",0.20824,0.21436,0.46142,0.50641,0.5198,0.52004,0.52003,0.52004
