"",F.stat,p.value,-log10(p),FDR
M917.583T1475.069,1.8456,0.1773,0.75128,0.89348
M425.216T1422.743,1.8436,0.17761,0.75052,0.89348
M639.422T1278.929,1.8432,0.17768,0.75035,0.89348
M651.516T1408.532,1.8391,0.17832,0.74879,0.89348
M385.291T1423.013,1.8386,0.1784,0.7486,0.89348
M665.516T1659.646,1.8372,0.17862,0.74807,0.89348
M965.704T1619.342,1.8265,0.18031,0.74397,0.9
M999.712T1325.086,1.8202,0.18131,0.74157,0.90244
M763.448T1339.403,1.8171,0.18181,0.74039,0.90244
M641.446T1339.403,1.816,0.18198,0.73996,0.90244
M506.856T1358.969,1.8023,0.18421,0.73469,0.90851
M643.527T1558.978,1.8019,0.18426,0.73456,0.90851
M411.287T1496.037,1.8011,0.1844,0.73424,0.90851
M697.459T1191.472,1.7964,0.18516,0.73245,0.90875
M513.386T1523.593,1.795,0.1854,0.7319,0.90875
M575.479T1473.048,1.7935,0.18564,0.73134,0.90875
M1153.43T924.482,1.7818,0.18757,0.72684,0.90978
M567.432T1641.413,1.7813,0.18765,0.72666,0.90978
M425.216T1401.37,1.777,0.18837,0.72499,0.90978
M991.717T1439.372,1.7759,0.18855,0.72458,0.90978
M427.285T1591.149,1.7758,0.18856,0.72455,0.90978
M589.432T1330.445,1.7754,0.18863,0.72439,0.90978
M829.58T1573.977,1.7748,0.18872,0.72418,0.90978
M851.596T1523.593,1.773,0.18903,0.72348,0.90978
M643.521T1591.044,1.7688,0.18973,0.72186,0.91126
M424.206T1456.482,1.7642,0.19051,0.72009,0.91308
M512.41T1575.482,1.7611,0.19103,0.7189,0.91367
M991.719T1473.643,1.7578,0.19159,0.71763,0.91443
M885.578T1475.069,1.7492,0.19304,0.71435,0.91946
M439.314T1352.626,1.7421,0.19427,0.71158,0.92341
M512.413T1558.325,1.7312,0.19614,0.70742,0.92817
M1100.695T1308.231,1.7312,0.19615,0.70741,0.92817
M627.535T1557.388,1.7282,0.19668,0.70624,0.92817
M873.579T1393.418,1.725,0.19723,0.70504,0.92817
M441.224T1179.269,1.7246,0.1973,0.70487,0.92817
M937.593T1423.395,1.7101,0.19986,0.69928,0.93563
M565.423T1625.931,1.7087,0.20011,0.69873,0.93563
M351.181T1136.851,1.7087,0.20011,0.69872,0.93563
M297.239T1626.197,1.6965,0.20229,0.69402,0.93855
M619.438T1351.666,1.6955,0.20247,0.69364,0.93855
M575.477T1491.784,1.6927,0.20296,0.69258,0.93855
M395.255T1390.374,1.6925,0.203,0.69251,0.93855
M628.513T1455.855,1.692,0.20309,0.69231,0.93855
M459.313T1390.374,1.6915,0.2032,0.69208,0.93855
M619.437T1280.542,1.6831,0.2047,0.68888,0.94116
M575.479T1456.772,1.6831,0.20472,0.68885,0.94116
M836.499T1557.453,1.6815,0.20499,0.68826,0.94116
M716.516T1356.112,1.6766,0.2059,0.68634,0.94304
M393.186T1422.878,1.6733,0.20651,0.68506,0.94304
M622.422T1352.626,1.6726,0.20664,0.68479,0.94304
M556.452T1456.652,1.6622,0.20854,0.6808,0.94985
M521.265T1141.562,1.6599,0.20898,0.6799,0.94993
M500.359T1492.083,1.656,0.20971,0.67838,0.95078
M515.345T1308.231,1.6545,0.20999,0.6778,0.95078
M426.391T1557.26,1.6387,0.21297,0.67168,0.95877
M496.341T1238.352,1.6385,0.213,0.67162,0.95877
M645.45T1333.909,1.6385,0.21301,0.67159,0.95877
M566.427T1621.712,1.6273,0.21515,0.66725,0.96487
M683.47T1371.844,1.6269,0.21521,0.66713,0.96487
M475.412T1607.605,1.6244,0.2157,0.66615,0.9651
M757.24T725.919,1.6223,0.21611,0.66533,0.9651
M512.387T1540.565,1.6128,0.21794,0.66166,0.9695
M879.863T1006.792,1.6116,0.21819,0.66117,0.9695
M817.32T1025.439,1.6107,0.21836,0.66083,0.9695
M809.525T1357.137,1.6063,0.21921,0.65914,0.971
M669.531T1507.08,1.6009,0.22027,0.65704,0.971
M1028.737T1341.992,1.6006,0.22034,0.65691,0.971
M395.287T1352.626,1.6003,0.22039,0.6568,0.971
M529.366T1421.943,1.5979,0.22087,0.65586,0.97125
M643.5T1557.545,1.5945,0.22155,0.65454,0.97234
M607.448T1423.334,1.5817,0.2241,0.64956,0.97952
M325.161T1474.624,1.5803,0.22437,0.64904,0.97952
M655.418T1406.703,1.5765,0.22515,0.64753,0.97952
M645.59T1576.223,1.576,0.22524,0.64735,0.97952
M1013.72T1325.086,1.5678,0.22691,0.64415,0.97952
M709.527T1642.128,1.5662,0.22722,0.64355,0.97952
M785.481T1083.452,1.5636,0.22776,0.64252,0.97952
M698.466T1253.346,1.5624,0.228,0.64207,0.97952
M461.357T1435.338,1.5616,0.22816,0.64176,0.97952
M587.442T1269.605,1.5611,0.22827,0.64155,0.97952
M495.275T1540.43,1.5604,0.22842,0.64127,0.97952
M333.151T715.669,1.5588,0.22873,0.64067,0.97952
M737.493T1439.78,1.5588,0.22874,0.64066,0.97952
M530.464T1557.882,1.5551,0.2295,0.63921,0.98096
M589.492T1590.788,1.5439,0.23182,0.63484,0.98903
M608.525T1624.418,1.5398,0.23267,0.63326,0.99079
M871.586T1542.988,1.5291,0.23491,0.62911,0.99678
M861.498T1154.618,1.5244,0.23591,0.62726,0.99678
M613.47T1623.158,1.5233,0.23613,0.62684,0.99678
M949.605T1473.64,1.5218,0.23647,0.62623,0.99678
M512.377T1621.712,1.5202,0.23681,0.6256,0.99678
M699.455T1339.403,1.5165,0.23758,0.62419,0.99678
M873.58T1556.7,1.5151,0.23789,0.62362,0.99678
M871.583T1481.744,1.5143,0.23806,0.62331,0.99678
M808.735T1557.614,1.5119,0.23857,0.62238,0.99678
M613.499T1578.697,1.506,0.23984,0.62008,0.99678
M361.236T1475.069,1.5023,0.24064,0.61864,0.99678
M676.511T1297.075,1.4963,0.24195,0.61627,0.99678
M533.359T1187.622,1.4959,0.24204,0.61611,0.99678
M885.565T1438.11,1.4952,0.24219,0.61585,0.99678
M587.251T901.604,1.4931,0.24264,0.61504,0.99678
M393.25T1170.538,1.4914,0.24302,0.61436,0.99678
M576.533T1641.124,1.4817,0.24514,0.61059,0.99678
M708.511T1659.486,1.479,0.24575,0.6095,0.99678
M321.239T1209.593,1.4787,0.24582,0.60939,0.99678
M557.468T1423.166,1.4784,0.24589,0.60926,0.99678
M330.262T1591.258,1.47,0.24775,0.60598,0.99678
M901.578T1512.438,1.47,0.24776,0.60597,0.99678
M614.483T1523.593,1.467,0.24841,0.60483,0.99678
M758.249T769.852,1.4663,0.24857,0.60456,0.99678
M677.439T1269.605,1.4639,0.24913,0.60358,0.99678
M1105.447T942.609,1.4635,0.24919,0.60346,0.99678
M901.581T1474.354,1.4521,0.25179,0.59896,0.99678
M293.173T1490.995,1.451,0.25202,0.59856,0.99678
M629.509T1624.418,1.4482,0.25267,0.59745,0.99678
M530.464T1642.868,1.4479,0.25273,0.59734,0.99678
M530.463T1607.833,1.4446,0.2535,0.59602,0.99678
M867.583T1492.083,1.4361,0.25545,0.59269,0.99678
M593.595T1455.311,1.4297,0.25692,0.5902,0.99678
M655.418T1389.36,1.4287,0.25717,0.58977,0.99678
M1019.379T940.951,1.4234,0.25841,0.58769,0.99678
M967.715T1574.486,1.4216,0.25882,0.58701,0.99678
M655.416T1372.761,1.4206,0.25906,0.58659,0.99678
M844.603T1428.316,1.42,0.25919,0.58638,0.99678
M385.182T1540.093,1.4182,0.25962,0.58566,0.99678
M423.321T1473.286,1.4147,0.26045,0.58427,0.99678
M608.277T903.94,1.4143,0.26053,0.58414,0.99678
M385.183T1369.501,1.4141,0.26058,0.58406,0.99678
M601.496T1459.491,1.4141,0.26058,0.58406,0.99678
M758.22T1573.977,1.4088,0.26183,0.58198,0.99678
M356.286T1369.526,1.3995,0.26406,0.5783,0.99678
M566.426T1641.413,1.3983,0.26435,0.57783,0.99678
M862.498T1168.702,1.397,0.26464,0.57734,0.99678
M347.259T1473.286,1.3968,0.2647,0.57725,0.99678
M381.31T1573.977,1.3964,0.2648,0.57708,0.99678
M872.596T1490.371,1.3898,0.26638,0.5745,0.99678
M628.514T1473.756,1.3789,0.26903,0.5702,0.99678
M533.436T1590.96,1.376,0.26974,0.56906,0.99678
M937.606T1601.965,1.3732,0.27043,0.56795,0.99678
M511.378T1591.725,1.37,0.27122,0.56668,0.99678
M484.408T1495.193,1.3683,0.27164,0.56601,0.99678
M683.47T1389.183,1.365,0.27244,0.56473,0.99678
M483.269T1036.129,1.3595,0.27381,0.56256,0.99678
M849.59T1481.744,1.3584,0.27408,0.56212,0.99678
M899.349T990.311,1.3574,0.27433,0.56172,0.99678
M900.587T1474.354,1.3562,0.27462,0.56126,0.99678
M1070.408T957.42,1.3538,0.27523,0.5603,0.99678
M973.671T1456.538,1.3442,0.27764,0.55651,0.99678
M329.322T1574.9,1.3422,0.27815,0.55572,0.99678
M453.3T1369.526,1.3418,0.27825,0.55557,0.99678
M854.586T1475.069,1.3387,0.27903,0.55435,0.99678
M730.537T1371.065,1.3379,0.27923,0.55404,0.99678
M361.24T1455.883,1.3331,0.28046,0.55213,0.99678
M854.583T1456.932,1.3304,0.28115,0.55107,0.99678
M515.359T1439.799,1.3304,0.28115,0.55107,0.99678
M1093.415T940.951,1.3292,0.28146,0.55058,0.99678
M299.11T1608.887,1.3282,0.28172,0.55018,0.99678
M832.307T992.353,1.3263,0.28219,0.54945,0.99678
M471.313T1295.888,1.3194,0.28398,0.54671,0.99678
M465.265T1336.902,1.3147,0.2852,0.54485,0.99678
M985.571T1146.934,1.3124,0.2858,0.54393,0.99678
M645.263T929.492,1.3105,0.2863,0.54318,0.99678
M695.447T1189.727,1.2956,0.29021,0.53729,0.99678
M523.36T1271.932,1.2951,0.29033,0.5371,0.99678
M795.328T924.482,1.2944,0.29054,0.5368,0.99678
M627.535T1591.081,1.2944,0.29054,0.5368,0.99678
M666.518T1659.646,1.2924,0.29106,0.53602,0.99678
M607.458T1423.366,1.2919,0.29119,0.53582,0.99678
M798.839T1023.188,1.2851,0.29301,0.53311,0.99678
M837.318T945.789,1.2846,0.29313,0.53294,0.99678
M917.581T1308.231,1.2843,0.29321,0.53282,0.99678
M494.565T1319.161,1.2821,0.29381,0.53193,0.99678
M842.589T1574.486,1.2814,0.294,0.53165,0.99678
M379.265T1245.233,1.2813,0.29403,0.53161,0.99678
M559.381T1440.166,1.2801,0.29434,0.53115,0.99678
M347.221T1237.746,1.28,0.29436,0.53112,0.99678
M298.939T128.158,1.2798,0.29442,0.53103,0.99678
M315.215T1607.605,1.2796,0.29448,0.53095,0.99678
M683.472T1406.703,1.2757,0.29554,0.52938,0.99678
M861.497T1170,1.2752,0.29566,0.5292,0.99678
M453.424T1540.43,1.2721,0.29651,0.52797,0.99678
M401.317T1390.374,1.2697,0.29715,0.52702,0.99678
M658.499T1325.086,1.2676,0.29773,0.52617,0.99678
M351.184T1174.288,1.2673,0.29782,0.52604,0.99678
M729.452T1207.169,1.2647,0.29851,0.52504,0.99678
M579.488T1473.637,1.2636,0.29881,0.5246,0.99678
M325.16T1604.382,1.2617,0.29934,0.52383,0.99678
M791.523T1408.532,1.2587,0.30017,0.52263,0.99678
M641.509T1471.536,1.2579,0.30038,0.52233,0.99678
M951.383T957.42,1.2567,0.30072,0.52184,0.99678
M436.428T1590.788,1.2532,0.30168,0.52045,0.99678
M770.3T957.42,1.2496,0.30267,0.51903,0.99678
M625.448T1228.528,1.2479,0.30315,0.51835,0.99678
M891.586T1463.866,1.2464,0.30357,0.51775,0.99678
M639.424T1291.55,1.2444,0.30411,0.51696,0.99678
M771.504T1195.638,1.2428,0.30455,0.51634,0.99678
M301.141T1305.07,1.2407,0.30515,0.51549,0.99678
M607.446T1439.489,1.2399,0.30536,0.51518,0.99678
M373.363T1621.4,1.2395,0.30548,0.51502,0.99678
M699.455T1253.346,1.2344,0.3069,0.513,0.99678
M881.336T941.124,1.232,0.30759,0.51203,0.99678
M635.491T1472.841,1.2271,0.30897,0.51009,0.99678
M465.26T1373.143,1.2241,0.30982,0.5089,0.99678
M841.605T1491.422,1.2241,0.30982,0.50889,0.99678
M605.427T1490.314,1.2225,0.31027,0.50826,0.99678
M600.417T1406.141,1.2205,0.31085,0.50745,0.99678
M419.086T1291.55,1.2131,0.31296,0.50451,0.99678
M903.583T1523.593,1.2119,0.31331,0.50402,0.99678
M977.7T1446.028,1.2053,0.31522,0.50138,0.99678
M683.462T1387.796,1.2025,0.31602,0.50028,0.99678
M841.582T1567.222,1.1979,0.31738,0.49843,0.99678
M944.587T1458.08,1.1978,0.31741,0.49839,0.99678
M301.14T1288.592,1.1977,0.31743,0.49835,0.99678
M1059.694T1439.78,1.1928,0.31885,0.49642,0.99678
M869.576T1472.958,1.1899,0.3197,0.49526,0.99678
M641.505T1439.707,1.1784,0.3231,0.49066,0.99678
M757.232T831.535,1.1767,0.3236,0.49,0.99678
M409.264T1339.403,1.1746,0.32422,0.48916,0.99678
M613.48T1674.955,1.1701,0.32558,0.48734,0.99678
M1005.66T1302.601,1.1685,0.32607,0.48668,0.99678
M889.348T1006.792,1.167,0.32651,0.4861,0.99678
M933.598T1473.64,1.1599,0.32865,0.48327,0.99678
M351.253T1019.694,1.1569,0.32957,0.48205,0.99678
M453.296T1425.43,1.1522,0.331,0.48017,0.99678
M771.505T1209.593,1.1479,0.33232,0.47845,0.99678
M837.33T941.332,1.1425,0.33395,0.47632,0.99678
M1002.908T1006.792,1.1373,0.33558,0.4742,0.99678
M558.473T1423.364,1.1342,0.33654,0.47296,0.99678
M891.586T1523.868,1.1341,0.33657,0.47293,0.99678
M877.615T1591.283,1.1303,0.33774,0.47141,0.99678
M533.435T1510.689,1.1293,0.33805,0.47101,0.99678
M365.275T1406.394,1.1274,0.33864,0.47027,0.99678
M658.501T1302.601,1.1242,0.33966,0.46896,0.99678
M1041.415T857.905,1.1229,0.34006,0.46844,0.99678
M546.448T1604.382,1.1185,0.34144,0.46668,0.99678
M432.238T1237.746,1.1176,0.34174,0.46631,0.99678
M873.584T1509.101,1.1171,0.34189,0.46612,0.99678
M900.588T1507.107,1.1155,0.34239,0.46547,0.99678
M441.315T1442.696,1.1146,0.34266,0.46513,0.99678
M377.324T1406.262,1.107,0.3451,0.46205,0.99678
M295.151T1624.873,1.1036,0.34619,0.46069,0.99678
M399.308T1262.042,1.1018,0.34676,0.45997,0.99678
M541.474T1573.977,1.098,0.34799,0.45843,0.99678
M385.183T1341.992,1.0952,0.34889,0.45731,0.99678
M261.116T1002.572,1.0938,0.34934,0.45676,0.99678
M841.33T990.311,1.0931,0.34956,0.45648,0.99678
M490.398T1557.593,1.0862,0.35178,0.45373,0.99678
M325.162T1456.762,1.0841,0.35247,0.45288,0.99678
M623.435T1308.231,1.083,0.35283,0.45243,0.99678
M521.267T1106.551,1.0825,0.35301,0.45221,0.99678
M949.361T934.647,1.0773,0.35472,0.45012,0.99678
M1111.407T857.905,1.0764,0.35501,0.44976,0.99678
M685.435T1661.058,1.0727,0.35623,0.44827,0.99678
M565.454T1591.061,1.0689,0.35748,0.44675,0.99678
M515.356T1423.01,1.0683,0.35766,0.44653,0.99678
M569.418T1387.824,1.0659,0.35848,0.44554,0.99678
M297.239T1641.309,1.0642,0.35903,0.44487,0.99678
M951.367T943.327,1.0625,0.35958,0.4442,0.99678
M347.216T1256.694,1.0622,0.35969,0.44408,0.99678
M393.862T1820.109,1.0605,0.36027,0.44337,0.99678
M904.648T1499.87,1.0585,0.36092,0.44259,0.99678
M653.413T1377.63,1.055,0.36212,0.44115,0.99678
M993.706T1608.07,1.0506,0.36358,0.4394,0.99678
M219.938T1831.409,1.0487,0.36422,0.43864,0.99678
M891.589T1509.101,1.0469,0.36485,0.43789,0.99678
M999.709T1492.083,1.0422,0.36643,0.43601,0.99678
M389.258T1456.786,1.0401,0.36714,0.43517,0.99678
M656.533T1490.071,1.0378,0.36793,0.43423,0.99678
M1028.741T1456.932,1.0357,0.36867,0.43336,0.99678
M1002.386T959.199,1.0341,0.36922,0.43272,0.99678
M881.483T1130.872,1.0319,0.36996,0.43184,0.99678
M513.307T1059.952,1.0281,0.37127,0.43031,0.99678
M845.59T1410.795,1.0263,0.37188,0.42959,0.99678
M275.203T1123.072,1.0249,0.37237,0.42902,0.99678
M336.324T1558.832,1.0248,0.37241,0.42898,0.99678
M857.586T1540.43,1.0243,0.37259,0.42876,0.99678
M915.582T1601.965,1.0195,0.37426,0.42683,0.99678
M844.601T1526.07,1.0194,0.37428,0.4268,0.99678
M1017.703T1376.163,1.0153,0.37571,0.42514,0.99678
M490.399T1658.237,1.0139,0.3762,0.42458,0.99678
M431.232T1239.816,1.0132,0.37644,0.4243,0.99678
M1003.384T957.42,1.0128,0.37659,0.42414,0.99678
M837.332T895.326,1.0126,0.37666,0.42405,0.99678
M908.359T973.898,1.0111,0.37719,0.42344,0.99678
M693.468T1473.286,1.0107,0.37732,0.42329,0.99678
M675.452T1372.394,1.0068,0.37871,0.42169,0.99678
M857.578T1508.978,1.0049,0.37935,0.42096,0.99678
M932.586T1456.932,0.99875,0.38154,0.41846,0.99678
M484.409T1591.044,0.99782,0.38187,0.41808,0.99678
M522.261T1109.944,0.9949,0.38291,0.4169,0.99678
M857.584T1492.083,0.99042,0.38451,0.41509,0.99678
M426.382T1540.699,0.98744,0.38558,0.41388,0.99678
M902.575T1473.64,0.98651,0.38592,0.4135,0.99678
M813.332T1056.081,0.9865,0.38592,0.4135,0.99678
M365.194T1335.803,0.98596,0.38611,0.41328,0.99678
M734.268T924.482,0.98525,0.38637,0.41299,0.99678
M599.434T1456.538,0.98477,0.38654,0.4128,0.99678
M594.595T1557.404,0.98438,0.38668,0.41264,0.99678
M920.644T1518.016,0.97867,0.38875,0.41033,0.99678
M863.512T1152.355,0.97508,0.39005,0.40888,0.99678
M795.419T1389.363,0.97139,0.3914,0.40738,0.99678
M968.365T917.809,0.97007,0.39188,0.40685,0.99678
M950.358T940.951,0.96928,0.39217,0.40653,0.99678
M837.325T924.637,0.96827,0.39254,0.40612,0.99678
M966.373T919.58,0.96759,0.39279,0.40584,0.99678
M1033.405T908.018,0.96681,0.39307,0.40553,0.99678
M1075.422T902.377,0.96606,0.39335,0.40522,0.99678
M830.512T1280.542,0.96271,0.39458,0.40387,0.99678
M600.493T1607.83,0.9614,0.39506,0.40333,0.99678
M751.389T1389.363,0.96058,0.39537,0.403,0.99678
M631.469T1330.308,0.95879,0.39603,0.40228,0.99678
M862.501T1188.24,0.95862,0.39609,0.40221,0.99678
M312.324T1587.373,0.95733,0.39657,0.40168,0.99678
M920.647T1608.07,0.95717,0.39663,0.40162,0.99678
M674.519T1442.536,0.95423,0.39772,0.40043,0.99678
M967.716T1446.028,0.95315,0.39812,0.39999,0.99678
M809.542T1457.035,0.95289,0.39822,0.39988,0.99678
M967.561T1163.004,0.9521,0.39851,0.39956,0.99678
M987.579T1163.004,0.95102,0.39891,0.39913,0.99678
M697.593T1624.559,0.94903,0.39965,0.39832,0.99678
M309.294T1456.538,0.94849,0.39986,0.3981,0.99678
M395.288T1472.855,0.94567,0.40091,0.39695,0.99678
M311.146T1456.932,0.94397,0.40155,0.39626,0.99678
M326.288T1456.744,0.9438,0.40161,0.3962,0.99678
M986.584T1288.291,0.94351,0.40172,0.39607,0.99678
M609.455T1145.906,0.94295,0.40193,0.39585,0.99678
M969.712T1473.286,0.94122,0.40258,0.39515,0.99678
M875.328T942.609,0.93974,0.40314,0.39455,0.99678
M819.312T959.199,0.93798,0.4038,0.39383,0.99678
M645.592T1558.721,0.93789,0.40384,0.39379,0.99678
M857.595T1473.143,0.93718,0.40411,0.39351,0.99678
M551.445T1525.109,0.93711,0.40413,0.39348,0.99678
M666.233T924.482,0.9336,0.40546,0.39205,0.99678
M927.605T1584.638,0.93162,0.40621,0.39125,0.99678
M349.198T1373.219,0.92991,0.40686,0.39055,0.99678
M568.443T1523.593,0.92663,0.40811,0.38922,0.99678
M807.524T1179.269,0.92369,0.40924,0.38803,0.99678
M841.587T1509.04,0.92233,0.40976,0.38747,0.99678
M821.505T1179.269,0.92199,0.40989,0.38733,0.99678
M863.507T1099.137,0.92006,0.41063,0.38655,0.99678
M951.385T975.822,0.91957,0.41082,0.38635,0.99678
M312.324T1556.858,0.91931,0.41092,0.38624,0.99678
M1012.372T940.951,0.91779,0.4115,0.38563,0.99678
M1070.417T942.609,0.91767,0.41155,0.38558,0.99678
M999.712T1456.932,0.91751,0.41161,0.38551,0.99678
M600.449T1506.859,0.91656,0.41198,0.38513,0.99678
M747.539T1372.761,0.91345,0.41318,0.38386,0.99678
M465.265T1237.073,0.9134,0.4132,0.38384,0.99678
M867.584T1358.969,0.91258,0.41351,0.38351,0.99678
M409.275T1322.624,0.91148,0.41394,0.38306,0.99678
M277.217T1187.469,0.91118,0.41406,0.38294,0.99678
M600.494T1476.552,0.91091,0.41416,0.38283,0.99678
M479.357T1373.389,0.90953,0.4147,0.38227,0.99678
M700.27T900.968,0.9094,0.41475,0.38221,0.99678
M943.576T1440.166,0.90859,0.41506,0.38189,0.99678
M841.585T1446.028,0.90815,0.41523,0.38171,0.99678
M343.224T1621.712,0.90733,0.41556,0.38137,0.99678
M701.546T1456.786,0.90546,0.41628,0.38061,0.99678
M315.251T1401.37,0.90063,0.41817,0.37864,0.99678
M441.228T1306.216,0.89932,0.41868,0.37811,0.99678
M943.585T1341.992,0.89904,0.4188,0.378,0.99678
M679.449T1212.039,0.89859,0.41897,0.37781,0.99678
M339.172T1490.329,0.8978,0.41928,0.37749,0.99678
M411.251T1437.383,0.8968,0.41968,0.37708,0.99678
M881.484T1273.289,0.89645,0.41981,0.37694,0.99678
M843.487T1195.638,0.8959,0.42003,0.37672,0.99678
M830.514T1319.031,0.89539,0.42023,0.37651,0.99678
M423.145T941.689,0.8953,0.42027,0.37647,0.99678
M749.513T1384.421,0.89472,0.4205,0.37624,0.99678
M423.148T959.199,0.89437,0.42064,0.37609,0.99678
M536.575T1540.7,0.89302,0.42117,0.37555,0.99678
M395.294T1607.927,0.89153,0.42176,0.37494,0.99678
M809.533T1473.254,0.88959,0.42253,0.37415,0.99678
M862.516T1212.039,0.88697,0.42357,0.37308,0.99678
M1083.693T1308.231,0.88627,0.42384,0.3728,0.99678
M433.146T798.136,0.88623,0.42386,0.37278,0.99678
M349.193T1438.11,0.885,0.42435,0.37228,0.99678
M890.353T1023.188,0.88327,0.42504,0.37157,0.99678
M313.161T1621.4,0.88221,0.42546,0.37114,0.99678
M874.548T1573.977,0.88012,0.42629,0.37029,0.99678
M293.21T1109.944,0.87978,0.42643,0.37015,0.99678
M542.478T1573.977,0.87931,0.42662,0.36996,0.99678
M695.553T1608.546,0.87818,0.42707,0.3695,0.99678
M831.516T1389.324,0.87502,0.42834,0.36821,0.99678
M943.383T973.898,0.87424,0.42866,0.36789,0.99678
M441.316T1456.744,0.87407,0.42873,0.36782,0.99678
M771.505T1321.652,0.87407,0.42873,0.36782,0.99678
M1025.562T1190.664,0.87341,0.42899,0.36755,0.99678
M425.214T1609.261,0.87184,0.42962,0.36691,0.99678
M983.608T1358.969,0.87048,0.43017,0.36636,0.99678
M886.58T1536.307,0.87014,0.43031,0.36622,0.99678
M915.581T1473.64,0.86922,0.43068,0.36584,0.99678
M409.225T1624.962,0.86853,0.43096,0.36556,0.99678
M311.311T1540.43,0.86824,0.43108,0.36544,0.99678
M659.432T1373.551,0.86677,0.43167,0.36484,0.99678
M425.287T1423.366,0.86522,0.43231,0.36421,0.99678
M997.379T940.951,0.86387,0.43285,0.36366,0.99678
M504.265T1099.137,0.86231,0.43349,0.36302,0.99678
M933.558T1114.912,0.86157,0.43379,0.36272,0.99678
M395.293T1557.588,0.85953,0.43462,0.36189,0.99678
M325.162T1642.868,0.85826,0.43514,0.36137,0.99678
M293.17T1476.452,0.85671,0.43578,0.36074,0.99678
M951.371T927.31,0.85585,0.43613,0.36038,0.99678
M829.507T1333.909,0.8547,0.4366,0.35991,0.99678
M917.354T941.124,0.85207,0.43768,0.35884,0.99678
M685.539T1591.061,0.85033,0.4384,0.35813,0.99678
M331.187T1104.601,0.84841,0.43919,0.35734,0.99678
M820.317T975.822,0.84606,0.44016,0.35638,0.99678
M865.579T1523.732,0.84072,0.44238,0.3542,0.99678
M1028.908T973.898,0.83988,0.44273,0.35386,0.99678
M299.109T1514.352,0.83668,0.44407,0.35255,0.99678
M383.32T1400.494,0.83635,0.44421,0.35242,0.99678
M850.324T910.27,0.83578,0.44445,0.35218,0.99678
M299.11T1456.862,0.83455,0.44496,0.35168,0.99678
M554.462T1657.822,0.83112,0.4464,0.35028,0.99678
M974.38T936.403,0.83089,0.4465,0.35018,0.99678
M439.146T909.479,0.83084,0.44652,0.35016,0.99678
M281.915T1831.297,0.83043,0.44669,0.35,0.99678
M840.543T1163.004,0.83012,0.44682,0.34987,0.99678
M469.321T1405.986,0.82957,0.44705,0.34964,0.99678
M1012.723T1358.969,0.82888,0.44734,0.34936,0.99678
M733.253T876.34,0.82669,0.44827,0.34846,0.99678
M439.145T828.514,0.82664,0.44829,0.34844,0.99678
M834.581T1591.283,0.82623,0.44846,0.34827,0.99678
M936.359T886.012,0.82491,0.44902,0.34774,0.99678
M374.305T1278.929,0.82343,0.44965,0.34713,0.99678
M369.188T1624.498,0.82201,0.45025,0.34655,0.99678
M943.401T977.152,0.81948,0.45132,0.34551,0.99678
M441.32T1479.382,0.81795,0.45198,0.34488,0.99678
M878.337T941.124,0.81791,0.45199,0.34487,0.99678
M820.506T1574.276,0.81721,0.45229,0.34458,0.99678
M984.382T940.951,0.81697,0.45239,0.34448,0.99678
M293.172T1591.081,0.81685,0.45245,0.34443,0.99678
M986.591T1195.638,0.81506,0.45321,0.3437,0.99678
M770.29T919.58,0.81476,0.45334,0.34358,0.99678
M385.183T1403.322,0.81441,0.45349,0.34344,0.99678
M737.58T1624.418,0.81077,0.45505,0.34194,0.99678
M786.512T1300.456,0.81066,0.4551,0.3419,0.99678
M299.109T1341.992,0.81017,0.4553,0.3417,0.99678
M954.596T1492.083,0.81011,0.45533,0.34167,0.99678
M931.58T1440.166,0.8096,0.45555,0.34147,0.99678
M829.507T1405.065,0.80842,0.45606,0.34098,0.99678
M808.52T1220.972,0.80784,0.45631,0.34074,0.99678
M865.578T1540.43,0.8078,0.45632,0.34073,0.99678
M841.489T1146.934,0.80698,0.45668,0.34039,0.99678
M387.25T1278.929,0.80681,0.45675,0.34032,0.99678
M886.353T1006.792,0.80657,0.45685,0.34023,0.99678
M984.375T812.644,0.80579,0.45719,0.3399,0.99678
M948.363T924.637,0.80521,0.45744,0.33967,0.99678
M827.597T1446.028,0.80515,0.45747,0.33964,0.99678
M838.564T1490.054,0.80511,0.45748,0.33963,0.99678
M284.294T1507.157,0.8043,0.45783,0.33929,0.99678
M917.594T1518.016,0.80231,0.45869,0.33848,0.99678
M327.176T1612.829,0.80032,0.45956,0.33766,0.99678
M874.349T992.353,0.80032,0.45956,0.33766,0.99678
M863.509T1256.368,0.79999,0.4597,0.33753,0.99678
M699.593T1406.45,0.79823,0.46046,0.3368,0.99678
M377.325T1390.374,0.79741,0.46082,0.33647,0.99678
M829.508T1389.189,0.79707,0.46097,0.33633,0.99678
M674.516T1456.832,0.79289,0.46279,0.33461,0.99678
M586.472T1591.044,0.79277,0.46284,0.33457,0.99678
M933.56T1145.906,0.79258,0.46293,0.33449,0.99678
M823.52T1195.638,0.79246,0.46298,0.33444,0.99678
M853.492T1222.109,0.79079,0.46371,0.33375,0.99678
M883.583T1506.898,0.79049,0.46384,0.33363,0.99678
M845.591T1540.701,0.78902,0.46449,0.33303,0.99678
M1051.394T940.951,0.78821,0.46484,0.33269,0.99678
M809.345T958.024,0.78777,0.46503,0.33251,0.99678
