"","BLANK_2","QC.1_Dup","QC.1","QC.2","QC.3","C15.1","C15.2","C15.3","C15.4","D15.1","D15.2","D15.3","D15.4","F15.1","F15.2","F15.3","F15.4","X15.1","X15.2","X15.3","X15.4"
"Label","Other","Other","Other","Other","Other","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Control","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Drought","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Fusarium","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas","Third_Time-Point_Xanthomonas"
"M943.31T12.55"," 0.02362334","-0.25895075","-0.25895075"," 0.13639782"," 0.12299888","-0.05665017"," 0.08612733","-0.42170404","-0.23611719","-0.64093825"," 0.09469160","-0.07870544"," 0.51895987"," 0.05099149"," 0.48862107"," 0.07782493","-0.05399432"," 0.03543824"," 0.11002865"," 0.16896012"," 0.09134756"
"M944.82T17.56","-0.466700571","-0.271011847","-0.271011847","-0.020984208"," 0.038617182","-0.023708342"," 0.089039565"," 0.038285169","-0.163332983"," 0.672336391","-0.195299743"," 0.710568974"," 0.063609779"," 0.706826677","-0.242506999","-0.285553828","-0.190648864","-0.073094925"," 0.083224198"," 0.001525153","-0.200178931"
"M944.82T12.55"," 0.03336772"," 0.03709718"," 0.03709718","-0.01305893"," 0.02183431","-0.07370892"," 0.09927380","-0.40565923","-0.31384119","-0.52000374"," 0.02066616","-0.11903297","-0.09791807","-0.12158024","-0.00325886"," 1.01869948"," 0.32609238"," 0.05594156"," 0.03457181"," 0.02095974","-0.03753919"
"M945.81T17.56","-0.629248476","-0.101418944","-0.101418944","-0.125144868","-0.125097634"," 0.060558921"," 0.102238157","-0.127741370","-0.004416259"," 0.534187421","-0.079858807"," 0.567745374","-0.287490378"," 0.608909179"," 0.157950743"," 0.483701910"," 0.008210783","-0.329126767","-0.083059120","-0.455511118","-0.073969799"
"M945.82T11.61"," 0.082827886"," 0.033733941"," 0.033733941","-0.083091882"," 0.297702415"," 0.049282334"," 0.032135611","-0.402421001","-0.112032997","-0.510207166","-0.121976299","-0.077081097"," 0.493419637","-0.128647433","-0.063895065","-0.085410154","-0.006510955"," 0.106757087"," 0.289085248"," 0.294048571","-0.121452622"
"M946.82T16.55","-0.458953288"," 0.322645872"," 0.322645872"," 0.073514000"," 0.101213542"," 0.118719083"," 0.075267168"," 0.057401311","-0.299894904"," 0.695422142","-0.389768125","-0.271833223"," 0.032451383"," 0.673916298","-0.023402403","-0.227000694","-0.223978716","-0.056411487","-0.006530748","-0.294500406","-0.220922678"
"M947.81T17.56","-0.53897865","-0.25933495","-0.25933495"," 0.24867675","-0.17467701","-0.02172594"," 0.24438004","-0.09435862","-0.12652653"," 0.03866042"," 0.31945701"," 0.81683491"," 0.33425398"," 0.77176810","-0.07574539","-0.18669365","-0.08140721","-0.35348102"," 0.16807958","-0.50292801","-0.26691886"
"M947.82T12.55"," 0.11205190","-0.10686593","-0.10686593"," 0.06244839"," 0.34102094","-0.28907355","-0.46964584","-0.21738001"," 0.25444568","-0.49869205","-0.32709016","-0.14013228"," 0.03242135","-0.14005584"," 0.01771443"," 0.81974485"," 0.09153375"," 0.25660990"," 0.08322533"," 0.23510032","-0.01051523"
"M948.8T18.56","-0.68490898"," 0.21195260"," 0.21195260"," 0.11873113","-0.17213955"," 0.11451701"," 0.20220390"," 0.10873281"," 0.13244304","-0.02403282"," 0.44412085","-0.24838616"," 0.30397768","-0.04384351"," 0.09368639","-0.22219541","-0.01539304"," 0.33049818","-0.01111890","-0.70149979","-0.14929802"
"M949.48T13.55","-0.07583966"," 0.59149805"," 0.59149805"," 0.04773498","-0.13454210"," 0.06068325","-0.40904410"," 0.14487191","-0.40978162","-0.20277573"," 0.01497986","-0.29248123"," 0.09246537"," 0.01424649","-0.06964950","-0.06994203"," 0.04002941"," 0.12803192"," 0.24378841"," 0.20635888","-0.51213062"
"M950.31T12.55","-0.023353887"," 0.032314177"," 0.032314177"," 0.003839886"," 0.523841952"," 0.771920100"," 0.005670104","-0.214347659","-0.357506939","-0.288564644","-0.146071059","-0.147636135"," 0.586737176","-0.096479512","-0.145702779","-0.348094198","-0.032372263"," 0.111074347","-0.044063655"," 0.098586863","-0.322106051"
"M951.8T17.69","-0.472614249"," 0.172294353"," 0.172294353","-0.457328991","-0.027937325","-0.148180358"," 0.127028720","-0.004649543","-0.231254200"," 0.747778389","-0.107452901","-0.004205987"," 0.239104311"," 0.736513466","-0.075001385","-0.181539826"," 0.372076308","-0.180814916"," 0.024205585","-0.432478918","-0.267836890"
"M953.15T13.55","-0.035990114","-0.389259201","-0.389259201","-0.203934599","-0.042479064"," 0.174902242"," 0.213725245"," 0.123911604"," 0.255146952"," 0.080972302"," 0.169597815"," 0.008058247","-0.071725761","-0.080637435","-0.077837528"," 0.029567223"," 0.161228045","-0.016431286"," 0.186715831"," 0.126257211","-0.222528529"
"M954.14T16.72","-0.23605100","-0.09071176","-0.09071176"," 0.09466817","-0.31901105"," 0.11187696"," 0.21717354"," 0.23981700","-0.18657688"," 0.62489719","-0.34991271"," 0.60490072"," 0.09857918"," 0.02016838","-0.13679485","-0.04888619"," 0.22362585"," 0.07464468","-0.35498387","-0.19961573","-0.29709589"
"M955.32T13.55","-0.11722678"," 0.16790342"," 0.16790342","-0.01473112"," 0.04985560"," 0.07241090","-0.06053557"," 0.13842098","-0.26711447","-0.07870867","-0.18103344","-0.09458676"," 0.38020009","-0.04035059","-0.07806049"," 0.06478937","-0.02737808"," 0.31228522","-0.16215451","-0.07614628","-0.15574226"
"M955.81T17.56","-0.509035040","-0.294578106","-0.294578106"," 0.115105622","-0.065058032"," 0.117394480"," 0.164531066","-0.215554505","-0.136395762"," 0.580768527"," 0.109671476","-0.212417033"," 0.138987565"," 0.648744942","-0.005101351"," 0.502871619"," 0.103294847","-0.137168347","-0.055059300","-0.513627230","-0.042797333"
"M956.3T12.55"," 0.18619873"," 0.09574487"," 0.09574487"," 0.34055474","-0.08624663"," 0.22831591"," 0.19911972","-0.44579919","-0.07738608","-0.44727766"," 0.13794585","-0.14267351"," 0.33316366"," 0.18238734","-0.16465719","-0.17762332","-0.11625300"," 0.02088072"," 0.02141222"," 0.05270437","-0.23625644"
"M956.3T17.56","-0.278422816","-0.192089797","-0.192089797","-0.025723094"," 0.063759964","-0.164069089"," 0.145439820"," 0.121466546"," 0.014086773"," 0.039164890"," 0.057988967","-0.347731062","-0.189915613"," 0.778737697"," 0.182430322"," 0.686271291","-0.080649408","-0.006111576"," 0.064318065","-0.437865389","-0.238996692"
"M957.8T18.56","-0.36019387","-0.36393508","-0.36393508"," 0.13675261","-0.04950026","-0.13489460"," 0.07033095"," 0.04333560"," 0.02512762"," 0.81373016","-0.07475344"," 0.67185812"," 0.54302400"," 0.13181080","-0.22791863","-0.08992844"," 0.04471050","-0.32237200"," 0.24879733","-0.58479623","-0.15725004"
"M958.79T18.56","-0.604685529","-0.099916887","-0.099916887","-0.046547646","-0.150712390"," 0.153932124"," 0.153841077"," 0.012193099","-0.233342998","-0.086498777"," 0.006459948"," 0.592228286"," 0.158593701"," 0.558960799"," 0.052169974"," 0.444494054","-0.115807607","-0.016576960"," 0.116985778","-0.598587749","-0.197265409"
"M958.8T11.54"," 0.206959575"," 0.029874093"," 0.029874093"," 0.263356670","-0.002917736"," 0.107106552"," 0.282019509","-0.355557852","-0.077185989","-0.579369673","-0.058657131"," 0.111385245","-0.162068393","-0.062863256","-0.211294141","-0.236216319"," 0.263359183"," 0.280292987"," 0.016316351"," 0.237038183","-0.081451950"
"M959.48T16.56","-0.36994035"," 0.13116324"," 0.13116324","-0.13839124","-0.16560755"," 0.10223656"," 0.11342045"," 0.45326900","-0.67240848"," 0.91634044"," 0.08755092","-0.28967127"," 0.36285963"," 0.07030159","-0.05082091","-0.21046165"," 0.16437955","-0.15489668","-0.06252643","-0.43280019"," 0.01484011"
"M959.81T17.56","-0.27848487","-0.18235806","-0.18235806"," 0.01415998","-0.15030596","-0.18424584"," 0.02426613"," 0.16335330","-0.30687653"," 0.54016383"," 0.08484219"," 0.74606886","-0.01321654","-0.13885365","-0.22047824"," 0.59548537"," 0.13663852","-0.00115707"," 0.01272297","-0.47721716","-0.18214916"
"M961.31T814.89","-0.54746419"," 0.27762539"," 0.27762539"," 0.41555240"," 0.23395560"," 0.09993370"," 0.07359882"," 0.32979952"," 0.44631302","-0.12574484"," 0.18670284","-0.61833653","-0.99049221","-0.41036401","-0.27391876","-0.36442119"," 0.47107123"," 0.52705782"," 0.21010056"," 0.51924736","-0.73784191"
"M962.48T16.56","-0.60993662","-0.36045687","-0.36045687","-0.25828608"," 0.07893555"," 0.08608199","-0.01579057"," 0.51553539","-0.06727484","-0.06172283","-0.01601932"," 0.61109586"," 0.07308115"," 0.67510843"," 0.04323488"," 0.56308613"," 0.05740624","-0.10070974","-0.15619308","-0.29950391","-0.39721489"
"M962.8T17.56","-0.562175921"," 0.371901273"," 0.371901273","-0.105446402","-0.314822609"," 0.085220174"," 0.011169502","-0.145110916","-0.065223758"," 0.524225148"," 0.001003127"," 0.348047673"," 0.136581328"," 0.482207832","-0.287531988"," 0.487389568","-0.091399696","-0.303111020","-0.066648894","-0.510625949","-0.367549746"
"M963.81T17.56","-0.411227425","-0.054916292","-0.054916292","-0.283700545","-0.206412062","-0.099620993"," 0.018184614","-0.101914241","-0.046235009"," 0.606882010"," 0.194319746"," 0.618850776","-0.188085822"," 0.556509359"," 0.053315083"," 0.454129651","-0.039899181"," 0.008299898","-0.168481683","-0.684582855","-0.170498738"
"M963.81T12.29"," 0.0280450537","-0.0279820251","-0.0279820251"," 0.2648263575"," 0.6712024953","-0.1337943057"," 0.0118045336","-0.5086096295","-0.1696726591","-0.4339639091"," 0.4584090453","-0.1092189002"," 0.0003897115","-0.1067697487","-0.0149534425","-0.2904023530","-0.0033978021"," 0.0263459186"," 0.1245134586"," 0.2139669824"," 0.0272432434"
"M964.31T17.56","-0.48754387"," 0.07858841"," 0.07858841"," 0.25533999"," 0.11583877","-0.13839199"," 0.05262212"," 0.09955447"," 0.05180133","-0.01920379"," 0.09095356","-0.23777375"," 0.09137388"," 0.79356163","-0.20123371","-0.38915897"," 0.24531754","-0.32418107"," 0.10508937"," 0.02975075","-0.29089309"
"M964.8T17.56","-0.53835197"," 0.24531520"," 0.24531520","-0.22333215","-0.30103057"," 0.11676450","-0.00371645"," 0.17874355"," 0.14248733"," 0.64339030"," 0.16446899"," 0.62553949"," 0.12594331","-0.11136876","-0.24345533","-0.35515529"," 0.02881217","-0.30617827","-0.10950297","-0.52382952"," 0.19914123"
"M964.81T12.54","-0.07495092"," 0.01076605"," 0.01076605"," 0.16712851"," 0.69581381","-0.02494501"," 0.11222687","-0.18609221","-0.25833493","-0.52926995"," 0.27501881","-0.18417771"," 0.14927518"," 0.06234618","-0.11469097","-0.06579243"," 0.12664005"," 0.02545590"," 0.06263847"," 0.18630920","-0.44613092"
"M965.81T12.55"," 0.06755185"," 0.17105377"," 0.17105377","-0.05326766","-0.06951260"," 0.41230099"," 0.10207582"," 0.08901774","-0.17072730","-0.18537950","-0.55779026","-0.15222790"," 0.02404476"," 0.02744667"," 0.33226726"," 0.04409161"," 0.02500779"," 0.05930090"," 0.07994162"," 0.15282862","-0.56907796"
"M966.31T17.55","-0.505010941"," 0.008631323"," 0.008631323","-0.093578760"," 0.322113033","-0.171034642","-0.227119255","-0.004478326"," 0.014255245"," 0.767719779"," 0.149312928","-0.168744943"," 0.594523264","-0.262398650","-0.280115233","-0.071709127"," 0.652880817","-0.235801593"," 0.181341874","-0.237094439","-0.442323676"
"M967.31T17.56","-0.53920878","-0.33546199","-0.33546199"," 0.01061810"," 0.35061787"," 0.22414022"," 0.34188335"," 0.06300114"," 0.15370932"," 0.14433803","-0.26620339","-0.25269887"," 0.02133489"," 0.09542698","-0.05758967"," 0.06731485"," 0.20975962"," 0.27684758"," 0.27881715","-0.46403848"," 0.01285408"
"M967.47T17.56","-0.3562522713"," 0.1189270513"," 0.1189270513","-0.5408237007"," 0.1068869019"," 0.7272861800"," 0.0489402498"," 0.1854406567","-0.1626244723","-0.0009139353"," 0.2609964417","-0.2059923998"," 0.2870836232","-0.2238538885","-0.1069443198"," 0.7160800417","-0.0760020883","-0.2146158047","-0.0577488516","-0.3293796121","-0.2954168532"
"M967.82T12.55"," 0.10191299"," 0.33344924"," 0.33344924","-0.30322551"," 0.01683523"," 0.02764496"," 0.09203773","-0.42970579","-0.14280144","-0.49068689"," 0.23832329","-0.05516758"," 0.11320224","-0.19124686"," 0.18697016","-0.17036632","-0.13988999"," 0.08339016"," 0.23067013"," 0.23837925","-0.07317426"
"M968.81T12.55"," 0.176581168"," 0.112212584"," 0.112212584","-0.143406671"," 0.229673987"," 0.477960267"," 0.300917198","-0.164572399","-0.217696712","-0.392454981","-0.195583327","-0.008956804"," 0.202685567","-0.027832363","-0.404168734"," 0.039905280","-0.134222877","-0.019384389"," 0.345237603"," 0.063592381","-0.352699363"
"M969.48T16.46","-0.52511261","-0.36182849","-0.36182849"," 0.11464724"," 0.09617401","-0.33775892","-0.15871107"," 0.07890328","-0.04304686"," 0.70280317","-0.24800314","-0.21654160"," 0.14257072"," 0.69391002"," 0.05493299","-0.17808780"," 0.12413400"," 0.67895746"," 0.15015009","-0.33511736","-0.07114661"
"M970.48T13.55","-0.36862706","-0.01239322","-0.01239322"," 0.11035214"," 0.22470175"," 0.42808955"," 0.27408088"," 0.15000646","-0.08556754","-0.20503804"," 0.08552323"," 0.14046484"," 0.06423982","-0.17155027"," 0.10636398","-0.17621285"," 0.05938821"," 0.00618701","-0.12751452","-0.14147892","-0.34862223"
"M970.8T18.56","-0.666086171"," 0.259184027"," 0.259184027","-0.100843546","-0.057068834","-0.278499674","-0.094683153","-0.172075124","-0.115076447"," 0.521639952"," 0.054818094"," 0.269629826","-0.143124231"," 0.560393397","-0.138821366","-0.286980930"," 0.042498938","-0.317594221","-0.003755581"," 0.541146131","-0.133885116"
"M970.81T12.01","-0.07378331"," 0.40620372"," 0.40620372","-0.26297300","-0.31577403"," 0.34711126"," 0.12060887","-0.14587312","-0.21075731","-0.50927259"," 0.06360418","-0.50921825"," 0.22678401","-0.09304501","-0.05695033"," 0.08502202"," 0.35091382","-0.02131918","-0.02453252"," 0.30301168","-0.08596464"
"M972.82T12.55"," 0.05999952"," 0.21923217"," 0.21923217","-0.02752489","-0.14934797","-0.03906970"," 0.29475269","-0.39467242","-0.20050703","-0.53469048"," 0.22609673"," 0.92667431","-0.07901743","-0.16109693","-0.09438139","-0.08480969"," 0.23187209"," 0.01613790","-0.04016411"," 0.07980738","-0.46852291"
"M976.47T17.54","-0.2246192862","-0.4293964646","-0.4293964646"," 0.1063888558"," 0.3195533102","-0.1167223598"," 0.3791888997"," 0.4367603437","-0.2221223856"," 0.1388945614"," 0.5222427806"," 0.0263565142"," 0.1230564323","-0.0568249715","-0.0133118250"," 0.0008429016"," 0.0905335869","-0.1021586901"," 0.1813904293","-0.6458621588","-0.0847940096"
"M977.3T17.56","-0.692420458","-0.691177875","-0.691177875"," 0.027362071"," 0.039020862"," 0.110523448"," 0.067197181","-0.031206772","-0.034177929","-0.190073087"," 0.049709055"," 0.458333075","-0.024322112"," 0.418256974","-0.013543180"," 0.435814107"," 0.001364035"," 0.459564041","-0.011113285"," 0.449815632","-0.137747910"
"M977.8T12.55"," 0.23390866"," 0.13496255"," 0.13496255"," 0.19282191"," 0.17877491"," 0.29418614","-0.01535280","-0.18893113"," 0.21722100","-0.43420314","-0.13377423","-0.02938776","-0.26710943","-0.01203401"," 0.17487508","-0.28165973"," 0.20355413"," 0.30988922","-0.31830616"," 0.04177504","-0.43617279"
"M977.8T17.56","-0.669059578","-0.101382365","-0.101382365","-0.020449208","-0.112769111"," 0.074063177"," 0.040127699","-0.045649532","-0.177792077"," 0.757733972","-0.087110877","-0.082064233"," 0.285422428"," 0.907208974","-0.063950188","-0.010117644"," 0.001371798","-0.173091527"," 0.035022556","-0.341275951","-0.114855949"
"M978.14T17.55","-0.395210789","-0.166340618","-0.166340618","-0.034751965","-0.063413373","-0.112551286","-0.061787401","-0.202804213"," 0.074756406","-0.001851273"," 0.433640149","-0.121989390"," 0.146534031"," 0.879281818"," 0.077964927"," 0.599622210"," 0.256090011","-0.265522205","-0.213698805","-0.497188603","-0.164439013"
"M978.15T11.61"," 0.006766060","-0.339942315","-0.339942315"," 0.282163806"," 0.005321917"," 0.253483591"," 0.357233691","-0.561945166"," 0.181136288","-0.287558065","-0.411338505","-0.091850469","-0.070902321"," 0.121638975"," 0.099810646","-0.053489589"," 0.211697979"," 0.114177040"," 0.145405782"," 0.247447511"," 0.130685459"
"M978.79T18.56","-0.49610206"," 0.06063503"," 0.06063503"," 0.14179731"," 0.12098806","-0.08005974"," 0.05561997","-0.10331057","-0.13713748"," 0.69919292","-0.08948346","-0.21263462"," 0.22114086","-0.11007927","-0.22107451"," 0.58145483","-0.03304818"," 0.04687521"," 0.06785002","-0.54536331","-0.02789606"
"M978.8T11.54","-0.013349897"," 0.094031268"," 0.094031268"," 0.223051203","-0.042079867"," 0.313390653","-0.003865361","-0.374105682","-0.234740831","-0.425778698"," 0.001157345","-0.223744351"," 0.106147621","-0.015739413"," 0.110824112","-0.124266036"," 0.482023008"," 0.292876727","-0.128411502"," 0.244029356","-0.375480921"
"M979.31T813.63","-0.39317092"," 0.17964678"," 0.17964678"," 0.47811613"," 0.41449302","-0.23117605"," 0.39126645"," 0.45061506"," 0.63069043","-0.15450204","-0.17955412","-0.26132366","-1.03217154","-0.44117226","-0.42834377","-0.34149451"," 0.46773481"," 0.43888298","-0.01787945"," 0.45740803","-0.60771216"
"M979.8T18.56","-0.559573986","-0.141481123","-0.141481123"," 0.040329668","-0.019941339","-0.012914204"," 0.056800554","-0.104236603","-0.140261021"," 0.581964288"," 0.022105665"," 0.499870240"," 0.112975281"," 0.561794428","-0.256933220"," 0.342292702","-0.042199896","-0.245524257","-0.003385209","-0.164500223","-0.385700622"
"M979.81T11.54"," 0.23952300","-0.07147944","-0.07147944"," 0.28041079"," 0.07632249"," 0.15213674"," 0.05440220","-0.23038273","-0.14744148","-0.25595318"," 0.06907936","-0.01794621"," 0.05753023"," 0.03455877"," 0.21433019","-0.41242726"," 0.09263225"," 0.33487889"," 0.07173142","-0.34225206","-0.12817453"
"M980.13T17.56","-0.422097583","-0.164169099","-0.164169099"," 0.224381725"," 0.020561761"," 0.199859558"," 0.036342932"," 0.221689543","-0.008785763","-0.054673959"," 0.065945197","-0.353405112"," 0.503412302"," 0.920202374"," 0.242301543","-0.138441195"," 0.002700159","-0.165661623"," 0.103654194","-0.775440222","-0.294207634"
"M980.8T12.66","-0.121984380"," 0.238029744"," 0.238029744","-0.304762883","-0.076172874","-0.046742634","-0.096633632"," 0.560583053","-0.529841120","-0.601879697","-0.045516050"," 0.500517083","-0.401875787"," 0.590310835","-0.183194404"," 0.610494015","-0.025735243","-0.067498853","-0.075350738"," 0.004458776","-0.165234956"
"M980.8T18.55","-0.65768774","-0.16011683","-0.16011683"," 0.49942485"," 0.12167211"," 0.14214471"," 0.06398703"," 0.25989858"," 0.33549855"," 0.09883496"," 0.20481187","-0.32195147"," 0.59648968","-0.12490983","-0.04626988","-0.08039784","-0.07042424","-0.24024351"," 0.14131716","-0.56166510","-0.04029624"
"M981.47T17.4","-0.25032594"," 0.20746260"," 0.20746260","-0.08363896"," 0.08557359","-0.18379904","-0.03425878"," 0.29618826","-0.07974158"," 0.09733534","-0.49539694","-0.28362467"," 0.10828497"," 0.03486850"," 0.58994629"," 0.73375410","-0.21610902","-0.35032369"," 0.24264673","-0.66323675"," 0.03693241"
"M981.81T12.55"," 0.04257840"," 0.20574282"," 0.20574282","-0.18597458","-0.22191781"," 0.17879566"," 0.05695397","-0.27278555","-0.03051210","-0.43653219"," 0.05634186","-0.06081651","-0.51685443"," 0.92482781"," 0.22364301"," 0.08734560"," 0.01561250","-0.17074911","-0.14595060"," 0.15011901","-0.10561056"
"M984.29T13.55"," 0.16450218","-0.07809548","-0.07809548"," 0.07718699"," 0.13149631"," 0.17834523"," 0.18898506"," 0.13448078","-0.02750259","-0.30005299"," 0.20431356","-0.13142279"," 0.18917578","-0.11761684","-0.24564951","-0.29722420","-0.10592054"," 0.29485029"," 0.31764408"," 0.29134194","-0.79074178"
"M985.47T17.56","-0.41303526","-0.04348603","-0.04348603","-0.07682472","-0.27733521","-0.15097413"," 0.05577033"," 0.11450329","-0.13885726"," 0.59299866","-0.27870559"," 0.55494527","-0.03380474"," 0.60385439","-0.46656855"," 0.56392342"," 0.01308666","-0.14198443"," 0.14696371","-0.70692339"," 0.12593962"
"M985.47T12.55"," 0.016471821","-0.019043996","-0.019043996","-0.178569469"," 0.041308297"," 0.572504994"," 0.066398035","-0.197881141","-0.189957739","-0.612177252"," 0.174379968","-0.186543916"," 0.366123183"," 0.043092038"," 0.426798871","-0.131763625","-0.030767226"," 0.109083154"," 0.001046083"," 0.224573815","-0.476031897"
"M985.8T17.56","-0.62126183"," 0.12388738"," 0.12388738","-0.07309663","-0.18908112"," 0.11834515","-0.09992080","-0.02643735","-0.12115308","-0.12668429"," 0.04781640","-0.28138686"," 0.28194766"," 0.82703195","-0.12748369","-0.04257262"," 0.12083671","-0.27052677"," 0.42675069","-0.01604974","-0.07484855"
"M985.8T12.54"," 0.19052777"," 0.26635284"," 0.26635284"," 0.12860718"," 0.04597470","-0.02683754"," 0.07322995","-0.31045936","-0.08196084","-0.50925881"," 0.56415133","-0.16288479"," 0.06028075"," 0.07851174","-0.15001397","-0.08573956","-0.10926120"," 0.13635069","-0.55522828"," 0.24483549","-0.06353094"
"M986.8T18.55","-0.41015106"," 0.10933650"," 0.10933650","-0.09756884"," 0.12460512","-0.17510917"," 0.07186369","-0.18881307","-0.20321543"," 0.55907405","-0.14172221"," 0.07681880"," 0.19913288"," 0.58899082","-0.09446168"," 0.55604386","-0.10607372","-0.03036040","-0.18008765","-0.50553718","-0.26210180"
"M989.8T17.56","-4.828773e-01","-4.246756e-01","-4.246756e-01","-2.158049e-01","-2.394708e-05"," 1.188235e-01"," 9.227956e-02","-3.428595e-01","-3.873127e-02","-7.255190e-02"," 9.227549e-02"," 6.229904e-01"," 6.253889e-02"," 6.700365e-01"," 7.157074e-02"," 5.816705e-01"," 5.319063e-02","-5.377437e-02","-3.152345e-02","-1.350978e-01","-1.427805e-01"
"M989.8T12.54"," 0.1605882056"," 0.3736144955"," 0.3736144955"," 0.0469286542","-0.0474405164"," 0.0747803980"," 0.0136354728"," 0.3650044414","-0.1318035782","-0.7069109256"," 0.0598543010","-0.1532414842"," 0.0003871873","-0.0362737838"," 0.0023276667"," 0.0077637658","-0.0424095740"," 0.1100361502","-0.0001802158","-0.3563661099","-0.1139090461"
"M990.14T17.56","-0.58413549","-0.11197255","-0.11197255"," 0.08336466","-0.02446630"," 0.28578822"," 0.37923806"," 0.12058447","-0.07640197"," 0.56516543","-0.07624892"," 0.55083495"," 0.14173988","-0.49816952","-0.29127570"," 0.55422458","-0.11335627","-0.31901734"," 0.18772491","-0.58998239","-0.07166615"
"M990.29T17.56","-0.34234101","-0.23816910","-0.23816910","-0.13216869","-0.25705821"," 0.19518740","-0.07075714"," 0.01103736","-0.11982977"," 0.66349208"," 0.15223168"," 0.67693817"," 0.13389846"," 0.03201793"," 0.01551899"," 0.63213001","-0.13926015","-0.32229962"," 0.13495687","-0.65544351","-0.13191266"
"M990.79T18.35","-0.538135926"," 0.007522963"," 0.007522963"," 0.097674398","-0.126624955","-0.221766955"," 0.075724997"," 0.072416589"," 0.011401437"," 0.666658420","-0.248415457","-0.089603361"," 0.120820706"," 0.684457495","-0.164221089"," 0.531051163","-0.074592446","-0.100180243","-0.053753753","-0.517213494","-0.140743453"
"M995.46T17.54","-0.70563633"," 0.22923679"," 0.22923679","-0.09079832"," 0.09655259","-0.10874191","-0.13678970"," 0.08528284","-0.10958421","-0.37730839"," 0.57361420"," 0.55487005"," 0.16795684"," 0.57055114","-0.13271324","-0.24964644","-0.13202676","-0.08504407"," 0.12689479","-0.25094674","-0.25495994"
"M996.14T12.55"," 0.053537498"," 0.361827825"," 0.361827825"," 0.609411220"," 0.598737394","-0.277837250"," 0.103296596","-0.392785477","-0.219850959","-0.392698693","-0.381916026","-0.241219930","-0.150427322","-0.032636379","-0.123485506","-0.368631905"," 0.005052498"," 0.224594238"," 0.566065468","-0.235746022","-0.067115094"
"M996.8T17.56","-0.553386392"," 0.227911723"," 0.227911723"," 0.082571243","-0.252638904","-0.011248505","-0.019967046"," 0.006601509","-0.294155062"," 0.600194479","-0.128719251"," 0.560996673","-0.177964287"," 0.577464790","-0.019780715"," 0.476004852","-0.157768641","-0.411054622"," 0.077501267","-0.538494575","-0.271980259"
"M997.14T13.55"," 0.11975782"," 0.07356410"," 0.07356410"," 0.17792444","-0.02291019"," 0.26066662"," 0.04752112","-0.04186376","-0.01232865","-0.13379893","-0.33713108","-0.05440117"," 0.29085087"," 0.03226437","-0.07661140"," 0.07909107"," 0.14184552","-0.93395128"," 0.20246904"," 0.26838184","-0.15490443"
"M999.14T16.55","-0.391051574","-0.130381062","-0.130381062","-0.127387160","-0.243262771"," 0.001976207","-0.052912322","-0.040421845","-0.513323202"," 0.471102823"," 0.540400405","-0.195693291","-0.123404110"," 0.531328053","-0.111307097"," 0.523190409","-0.098013617","-0.063661937"," 0.007965030"," 0.374662454","-0.229424332"
"M1000.81T17.56","-0.601528113","-0.315744456","-0.315744456","-0.007614932","-0.002437990"," 0.111890733"," 0.020111660","-0.113693482","-0.046695022"," 0.599699595"," 0.037883847"," 0.540818642"," 0.039374822"," 0.584731706","-0.097041823"," 0.572892248","-0.005252438","-0.126016265","-0.020371265","-0.711823576","-0.143439434"
"M1001.14T16.56","-0.15454230","-0.27875691","-0.27875691"," 0.04786790","-0.18303027"," 0.06293381","-0.46175070","-0.36404526"," 0.22414242"," 0.18030408"," 0.08344176"," 0.78858832"," 0.19703396"," 0.32923260"," 0.16100083","-0.13780085"," 0.04281608","-0.03780902","-0.09579793","-0.22809884"," 0.10302723"
"M1001.3T17.55","-0.207759086","-0.259721607","-0.259721607","-0.171366755"," 0.265750627"," 0.002515191","-0.055965323"," 0.169046961"," 0.346752645"," 0.283889386"," 0.022349923"," 0.873358660","-0.142474451","-0.143517229"," 0.045763905","-0.056406762","-0.005643220","-0.230199266","-0.118709802","-0.519206478"," 0.161264286"
"M1001.81T17.56","-0.302519928","-0.092060675","-0.092060675","-0.134186622"," 0.120295204","-0.140320977","-0.261043054"," 0.153381178","-0.420527767","-0.008533455"," 0.220963598"," 0.728234844","-0.054186211"," 0.577937034","-0.070489199"," 0.652527582","-0.119475594","-0.341083895"," 0.147458946","-0.445529180","-0.118781154"
"M1002.13T17.56","-0.34109585","-0.01495313","-0.01495313","-0.19192922"," 0.38733188","-0.13843139"," 0.20033090"," 0.08073636","-0.29644429","-0.46236783","-0.31247762"," 0.78565631"," 0.14975704"," 0.68905454","-0.26094485","-0.19432008","-0.02984634","-0.13444424"," 0.31546043","-0.10415126","-0.11196823"
"M1002.47T16.93","-0.138365961"," 0.325664849"," 0.325664849"," 0.293692189","-0.037109302"," 0.587397618","-0.248947544"," 0.305582120"," 0.124836293"," 0.012918244"," 0.047052905","-0.456347959"," 0.038477694"," 0.020442393","-0.382227348","-0.253596586"," 0.075921688","-0.281135300","-0.109105049","-0.256383062"," 0.005567267"
