sample,condition,Sodium_Formate,M177.034T19.126,M222.962T20.134,M243.886T1577.62,M247.083T835.562,M250.958T20.121,M274.939T20.136,M286.907T1578.052,M296.921T20.131,M302.934T20.131,M309.131T17.119,M337.056T22.131,M354.284T1595.998,M364.909T21.126,M367.151T397.982,M372.364T1640.641,M380.918T17.845,M382.315T1625.896,M385.292T1611.168,M392.904T19.162,M408.915T17.478,M423.199T1618.85,M428.917T12.217,M465.262T1356.121,M468.418T1628.573,M468.42T1635.273,M480.892T18.142,M496.906T15.036,M516.891T17.488,M516.892T11.105,M534.88T16.971,M536.899T13.11,M544.888T18.116,M573.464T1458.338,M575.48T1424.867,M591.475T1442.976,M602.869T15.948,M612.874T18.123,M612.876T11.11,M626.856T18.124,M626.858T11.105,M631.468T1459.998,M632.472T1474.795,M633.474T1424.866,M633.482T1643.428,M634.485T1424.862,M636.377T13.112,M637.868T17.018,M647.463T1427.898,M648.465T1441.075,M649.479T1424.057,M650.482T1423.88,M652.863T18.122,M652.865T11.104,M653.868T15.563,M653.871T12.106,M660.871T17.121,M660.874T12.107,M663.459T1408.312,M663.461T1374.938,M664.853T17.893,M664.856T11.103,M665.856T18.124,M667.868T16.126,M671.358T17.117,M672.874T15.116,M680.861T18.117,M680.864T11.105,M681.468T1391.964,M691.857T17.129,M694.849T18.125,M694.852T11.105,M696.843T19.128,M696.846T18.125,M696.848T11.105,M705.862T12.108,M706.844T11.105,M711.854T15.533,M712.85T18.123,M717.846T18.125,M717.849T18.124,M720.849T18.123,M725.522T13.111,M725.853T17.122,M728.859T17.123,M732.841T18.125,M733.846T16.933,M733.848T12.11,M748.186T13.112,M748.848T18.125,M748.852T11.107,M755.848T17.122,M759.846T17.125,M762.841T18.125,M762.847T11.105,M764.831T18.142,M764.834T11.202,M764.837T11.106,M767.839T17.122,M767.841T12.14,M768.855T17.124,M771.182T13.584,M771.505T1357.807,M772.843T17.125,M773.342T12.107,M773.843T17.12,M774.824T18.125,M774.828T14.53,M780.837T18.123,M788.836T18.125,M788.841T11.105,M794.18T13.113,M794.836T17.122,M795.842T12.608,M799.252T819.392,M800.829T18.124,M801.833T16.971,M802.829T18.125,M802.846T12.108,M807.333T17.122,M807.829T17.13,M809.85T12.106,M810.844T12.109,M813.834T17.116,M816.508T13.111,M817.177T13.11,M817.179T13.109,M817.26T833.71,M817.264T834.906,M817.498T15.117,M824.345T903.272,M825.507T13.11,M827.834T17.122,M829.834T17.046,M830.837T11.111,M831.338T16.12,M832.829T11.107,M832.832T12.107,M833.496T16.119,M834.826T11.107,M835.826T17.121,M839.337T903.707,M840.342T13.111,M840.501T14.112,M843.824T18.125,M848.827T17.121,M848.829T12.14,M850.818T18.123,M853.825T17.626,M853.828T11.107,M854.81T18.145,M855.494T14.083,M856.823T18.124,M865.333T16.616,M867.825T13.11,M868.816T18.125,M868.822T11.111,M869.819T17.127,M869.821T17.042,M869.824T12.108,M870.834T13.111,M871.491T17.124,M871.83T16.541,M875.812T18.123,M875.822T12.11,M876.835T12.141,M878.161T13.584,M881.821T17.122,M882.812T18.125,M882.822T11.104,M883.492T15.092,M888.815T18.125,M888.824T11.105,M890.804T18.126,M891.82T17.128,M893.828T13.11,M894.156T16.118,M894.158T15.507,M894.49T15.115,M896.813T18.124,M896.819T12.104,M897.824T12.109,M898.826T12.106,M900.811T18.122,M900.818T12.109,M900.82T12.108,M901.822T13.115,M902.806T18.126,M903.813T17.124,M906.159T13.169,M908.151T15.062,M908.329T13.112,M910.803T18.125,M910.804T17.517,M912.805T18.125,M916.815T17.122,M916.819T12.108,M920.829T13.111,M921.811T18.125,M921.817T11.166,M921.819T12.109,M923.818T13.11,M924.81T18.125,M924.816T11.109,M924.819T11.107,M925.814T17.122,M925.817T16.12,M928.805T18.125,M930.811T17.116,M931.149T15.117,M931.815T16.119,M934.803T18.124,M937.806T17.14,M939.155T13.111,M939.816T16.127,M943.307T17.119,M944.821T12.17,M944.823T12.108,M948.799T18.126,M950.801T18.122,M950.805T17.123,M950.808T12.104,M952.818T13.111,M954.145T15.118,M954.821T13.111,M956.305T17.121,M956.802T18.02,M958.145T13.111,M958.793T18.125,M958.798T14.205,M961.818T13.113,M966.814T12.106,M966.816T12.107,M967.818T12.107,M968.803T17.122,M969.148T13.116,M969.809T15.953,M970.794T18.128,M970.807T12.104,M971.475T13.11,M972.813T17.121,M972.818T12.108,M974.312T13.112,M976.139T15.118,M976.471T16.081,M977.8T13.648,M978.791T18.125,M978.802T11.597,M980.799T16.971,M981.798T18.124,M984.48T13.584,M984.807T12.108,M985.47T16.119,M985.476T12.109,M986.795T18.125,M990.139T15.006,M990.789T18.143,M990.8T11.598,M991.807T13.109,M992.801T17.117,M994.136T13.111,M996.139T12.108,M996.798T17.124,M996.802T15.96,M998.141T13.111,M998.293T12.669,M999.802T16.118,M1002.135T16.12,M1002.791T18.125,M1004.791T18.125,M1005.793T17.124,M1010.794T17.124,M1012.803T17.118,M1012.807T12.109,M1018.8T12.106,M1019.799T12.114,M1020.806T13.613,M1021.326T836.385,M1022.127T17.115,M1023.307T13.116,M1023.794T17.126,M1024.29T17.117,M1024.79T17.12,M1025.798T13.109,M1025.801T13.111,M1026.791T12.104,M1027.799T12.11,M1027.802T12.11,M1027.805T12.107,M1029.472T13.111,M1030.792T17.119,M1030.796T12.106,M1031.797T12.086,M1032.786T18.12,M1034.294T13.642,M1038.136T14.113,M1038.789T17.122,M1039.788T17.124,M1040.795T17.122,M1040.803T12.104,M1042.299T13.109,M1044.793T15.117,M1045.284T16.121,M1045.29T12.108,M1045.788T16.62,M1050.784T17.121,M1050.792T12.109,M1052.468T13.111,M1052.792T12.111,M1052.794T12.108,M1053.125T15.036,M1053.461T14.113,M1053.787T16.896,M1054.788T17.038,M1054.793T11.238,M1057.301T13.107,M1057.787T17.119,M1058.124T13.16,M1058.286T17.121,M1058.787T16.913,M1059.426T884.067,M1059.46T14.114,M1059.795T13.111,M1061.792T12.111,M1061.796T12.106,M1063.781T17.625,M1064.785T17.122,M1064.789T12.169,M1064.793T12.109,M1066.291T13.111,M1067.787T17.122,M1069.799T12.107,M1072.289T13.111,M1072.785T17.12,M1072.791T12.666,M1073.787T12.113,M1077.04T13.112,M1078.125T14.114,M1078.789T12.108,M1079.282T16.962,M1079.286T12.112,M1079.786T12.106,M1080.788T16.122,M1083.463T13.111,M1083.794T13.109,M1084.777T17.128,M1085.78T15.949,M1086.109T15.006,M1086.78T17.14,M1086.789T12.111,M1087.458T13.111,M1092.281T16.125,M1092.287T12.108,M1093.444T17.115,M1094.782T12.105,M1097.789T13.111,M1097.792T13.11,M1098.786T12.1,M1100.789T13.111,M1101.782T16.121,M1102.787T15.091,M1103.284T17.121,M1103.78T17.122,M1105.455T13.111,M1106.779T17.121,M1107.445T13.643,M1108.781T17.122,M1109.452T15.512,M1110.119T13.109,M1110.456T13.116,M1112.289T13.11,M1112.777T17.122,M1113.279T14.053,M1113.777T15.116,M1116.11T13.109,M1116.775T17.12,M1117.282T13.111,M1117.784T13.112,M1118.774T17.122,M1120.12T13.11,M1120.777T16.117,M1121.442T16.134,M1121.782T12.114,M1121.785T12.107,M1123.281T13.108,M1125.783T12.61,M1126.276T16.125,M1128.278T13.111,M1130.109T15.006,M1130.78T14.113,M1132.772T17.119,M1135.108T13.112,M1135.776T16.118,M1136.785T12.106,M1138.768T17.128,M1140.278T13.107,M1141.769T17.122,M1141.772T16.116,M1141.778T12.108,M1146.766T17.123,M1146.77T17.121,M1147.27T16.128,M1151.783T12.61,M1152.772T12.109,M1153.768T17.12,M1154.769T17.115,M1154.774T12.107,M1155.781T12.608,M1157.276T13.111,M1157.439T14.055,M1158.097T16.12,M1160.766T17.121,M1161.43T14.053,M1162.766T16.122,M1163.774T15.006,M1164.775T13.111,M1165.777T13.111,M1166.77T12.111,M1167.768T17.117,M1170.77T17.127,M1170.773T15.036,M1171.279T12.108,M1171.438T13.111,M1172.769T13.114,M1172.771T13.11,M1175.767T14.588,M1176.272T13.112,M1176.767T17.124,M1176.77T16.124,M1176.773T12.109,M1177.776T13.111,M1178.106T13.115,M1180.101T13.111,M1180.762T17.124,M1183.426T17.121,M1184.763T15.569,M1185.771T13.111,M1186.76T17.125,M1187.772T13.11,M1188.441T13.111,M1189.43T15.136,M1193.759T17.122,M1193.763T16.035,M1198.096T13.114,M1200.098T13.111,M1200.102T13.109,M1200.763T16.122,M1200.766T12.171,M1203.761T16.124,M1211.426T16.118,M1211.431T13.111,M1213.266T13.111,M1214.752T17.114,M1219.475T14.118,M1220.262T13.111,M1221.756T12.141,M1222.755T17.119,M1222.764T12.168,M1223.431T13.108,M1223.759T15.602,M1230.746T17.121,M1230.753T15.001,M1234.091T13.11,M1234.751T17.115,M1235.757T12.162,M1236.259T13.113,M1236.261T13.111,M1236.508T13.11,M1236.757T13.113,M1239.261T16.121,M1239.758T16.118,M1240.758T13.111,M1242.097T13.11,M1242.254T13.111,M1244.755T16.127,M1246.09T13.111,M1248.757T12.109,M1249.252T16.068,M1252.751T12.611,M1253.753T13.111,M1254.751T15.127,M1254.754T12.114,M1259.256T13.11,M1260.261T13.111,M1261.747T16.619,M1263.416T13.112,M1263.419T13.11,M1263.753T13.111,M1264.253T13.111,M1265.418T15.06,M1268.752T12.109,M1270.248T13.113,M1271.749T14.113,M1276.751T13.111,M1279.087T13.111,M1282.251T13.11,M1284.736T17.123,M1284.745T13.108,M1287.085T13.11,M1287.246T13.111,M1287.747T14.113,M1288.745T12.11,M1290.742T13.115,M1298.242T13.11,M1298.493T13.112,M1298.744T13.109,M1302.741T15.616,M1311.443T14.616,M1316.076T13.111,M1323.744T13.111,M1324.415T13.11,M1328.746T13.11,M1332.239T13.111,M1334.742T13.111,M1336.742T13.121,M1337.74T13.11,M1338.07T13.111,M1338.236T13.111,M1342.731T13.115,M1347.401T13.112,M1348.065T14.094,M1349.236T13.112,M1350.732T15.948,M1350.741T12.108,M1352.731T15.036,M1354.065T13.114,M1354.067T13.111,M1355.23T13.109,M1355.233T13.111,M1355.738T13.11,M1356.732T13.109,M1363.728T17.123,M1372.988T13.614,M1377.398T13.111,M1377.734T13.11,M1378.067T13.109,M1378.224T13.118,M1378.729T13.111,M1378.733T13.109,M1384.234T13.11,M1386.725T14.12,M1388.062T13.11,M1389.224T13.115,M1390.227T13.111,M1392.401T13.109,M1396.23T13.109,M1397.732T14.114,M1400.054T13.115,M1407.221T13.588,M1412.721T13.112,M1413.222T13.11,M1414.729T13.11,M1415.719T14.621,M1417.465T13.61,M1418.72T12.097,M1419.724T14.619,M1422.052T13.142,M1428.722T13.111,M1429.059T13.111,M1434.718T13.115,M1436.722T13.111,M1437.72T13.111,M1438.046T13.106,M1440.718T13.112,M1440.72T13.11,M1446.718T13.11,M1447.213T13.111,M1448.712T16.544,M1451.39T13.11,M1451.392T13.111,M1452.053T13.111,M1458.718T12.108,M1460.049T13.11,M1460.051T13.111,M1461.717T12.108,M1464.714T13.136,M1467.38T13.11,M1470.717T14.622,M1470.72T12.108,M1472.709T14.053,M1472.714T13.108,M1473.715T13.11,M1474.048T13.111,M1482.716T13.11,M1483.379T13.106,M1483.711T12.226,M1485.212T13.109,M1490.714T13.111,M1491.205T13.112,M1496.708T13.11,M1496.712T13.111,M1497.047T13.11,M1497.208T13.109,M1501.706T13.11,M1502.707T13.11,M1505.377T13.111,M1505.382T13.111,M1508.456T13.111,M1514.419T12.108,M1518.703T13.111,M1522.706T13.16,M1529.701T14.614,M1531.95T13.112,M1536.025T13.11,M1542.7T13.111,M1549.443T13.109,M1559.192T13.111,M1559.198T13.111,M1559.7T13.111,M1570.693T13.108,M1573.03T13.109,M1576.691T13.111,M1576.695T13.11,M1582.695T13.11,M1584.692T12.108,M1587.692T13.11,M1587.696T13.111,M1593.442T13.11,M1593.688T13.111,M1594.69T14.113,M1603.689T13.111,M1610.426T13.113,M1610.431T13.109,M1610.691T13.111,M1611.434T12.108,M1627.429T13.11,M1644.684T13.112,M1655.683T13.112,M1671.676T13.11,M1671.991T13.111,M1708.671T13.112,M1712.173T13.109,M1712.667T13.11,M1722.982T13.11,M1739.666T13.111,M1752.656T13.114,M1786.658T13.109
C9.1,con_9,4034768.1,18877.457,11472.314,357526.751,86975.38,18772.477,14495.815,101944.801,14797.623,19277.66,17678.315,11317.848,345450.98,12735.335,15757.944,169317.116,24340.258,176648.778,227314.721,10814.828,29449.744,397490.642,9142.151,32289.157,401633.462,596728.644,14899.225,46465.577,23808.593,11937.838,23274.921,16659.067,23714.297,140114.694,135261.444,103115.565,28074.622,18022.147,8212.589,20434.001,7768.719,220797.079,100157.43,518608.258,86943.695,229276.92,9779.816,11618.823,228085.997,98560.395,442934.417,143900.775,28591.069,15076.095,13117.527,7539.05,40032.369,34335.872,780594.654,747621.17,10478.13,8342.249,13341.257,24427.259,12244.652,45582.811,22462.375,10649.736,114756.641,14015.978,28252.515,14634.661,21962.419,9003.138,9001.78,12550.923,8309.953,13131.888,14029.481,14388.023,12108.691,28539.414,8618.923,22828.989,51146.122,21045.937,16509.798,8862.292,23648.734,24167.869,14644.891,15672.312,23480.73,35714.383,21040.75,20858.388,10423.45,8562.62,15725.718,8579.581,47211.461,20981.385,2129698.097,60246.066,8671.126,11877.888,23328.675,20586.754,15298.872,29546.082,18526.943,22304.714,19086.992,12248.665,88640.595,18205.037,17964.282,11213.933,9817.754,15889.5,11739.695,9410.861,10173.591,19716.238,58521.038,12796.274,11725.475,98895.424,107613.606,24594.52,69434.767,14275.683,25763.326,13783.183,28130.546,11565.338,12486.866,12484.982,8451.279,8439.228,18609.37,52889.362,31177.252,15627.815,11811.435,26601.066,15998.671,13802.875,23245.431,15803.749,13846.853,15115.21,32345.48,12266.771,14239.164,20219.347,10313.245,17809.064,16532.187,9059.295,39986.284,11765.765,37732.805,13110.894,11281.875,27107.69,19608.65,24218.702,19390.751,10651.742,12865.962,15356.111,9434.925,17199.776,12401.481,19434.128,24390.799,17635.67,13547.762,12660.18,8926.454,13852.595,30741.837,24515.246,16135.052,16132.618,18885.561,12503.758,12222.989,12637.359,36481.116,32166.21,19562.262,23085.245,15709.217,30896.8,16195.192,54398.592,29755.223,17912.014,17907.044,12246.875,30465.449,19913.602,19910.599,15142.883,17494.738,18120.226,30877.47,18488.502,22173.996,15749.622,15821.945,18874.454,29776.39,15274.808,34078.769,24729.048,13439.476,11421.892,18929.306,9260.698,98878.82,14599.668,56549.14,10763.978,18302.897,14294.539,16985.858,11384.671,26132.182,33333.072,33328.044,8602.944,23670.999,16200.456,35551.19,12394.988,8163.566,10768.908,41593.118,31179.058,17501.664,38003.154,12574.071,13722.559,19309.028,9685.587,10340.874,8348.796,18631.728,22232.733,13345.734,8417.503,18174.942,15272.064,18668.156,9635.454,14378.146,19231.698,13916.508,10862.49,19097.559,22518.159,75122.694,17064.767,23496.17,6607.586,13358.064,13055.246,13709.011,34066.666,21752.666,16265.416,12537.006,13466.046,97511.185,89555.158,8862.411,16086.199,23996.786,10998.458,18320.945,19999.921,21813.244,10553.881,14310.432,14307.531,11648.773,47423.846,20709.373,14049.228,13152.725,10255.545,17525.976,20801.803,11914.166,16273.37,23373.103,23022.82,17251.256,72110.143,10886.397,10884.755,17332.408,15600.117,17525.974,22481.344,24706.146,24709.275,19044.271,15013.907,11929.658,17552.894,12025.578,17243.235,28867.12,9317.465,12094.311,15771.786,48163.803,34199.717,37788.442,14709.043,14713.571,8296.399,16113.503,15685.455,19324.692,22840.316,25718.577,9405.083,11454.048,14152.208,16900.333,14781.763,12743.894,12811.426,19923.63,14013.438,14071.757,11645.328,18437.256,21833.634,30661.71,14025.867,23794.081,11266.892,14574.49,12404.77,17291.361,9978.941,12427.111,7393.584,12318.542,31012.431,31022.79,14831.412,25267.608,22573.256,38324.979,11559.207,13816.913,48202.977,14781.908,13737.37,18734.579,15387.619,19398.89,13936.56,28182.294,32416.328,22454.907,20000.183,16879.508,11964.301,20011.856,24333.836,17330.79,47045.416,26439.461,10951.675,8750.01,8751.118,6887.742,19962.365,10564.627,16338.87,15915.752,16565.457,15329.386,20646.162,35648.626,40717.565,11146.092,12639.157,15442.748,15435.236,11398.111,17980.544,21654.356,8113.906,29528.487,15726.432,11825.593,16697.244,13230.943,15605.892,10441.23,24821.114,8246.03,12098.664,14760.964,18783.831,13321.722,112883.638,29351.792,13658.356,11695.245,32385.464,54117.969,11266.339,7751.644,38025.745,38037.772,18688.003,9839.813,14374.809,13517.117,18273.936,31443.577,18701.938,28382.894,25207.572,15207.486,8862.269,24362.87,17081.922,76163.791,22288.836,17422.859,20193.745,18634.493,12097.736,13445.492,9083.664,11625.501,17415.684,26550.438,19244.145,31448.788,78885.95,18353.732,26870.49,15085.575,9205.155,13675.168,11543.07,15117.216,16525.843,10316.566,20107.802,33453.511,15594.859,9570.101,23867.388,23859.842,19057,26461.146,8142.062,11444.125,29936.711,22396.754,13722.223,14929.126,9681.031,13666.102,9047.006,15644.562,23908.379,23071.776,28862.328,15935.805,39943.472,13938.461,25350.503,24613.62,39752.365,17951.386,8951.748,21745.04,24661.764,17071.89,25207.396,20031.916,16977.426,7325.778,18964.724,29302.871,23217.287,28330.32,18137.887,11698.93,12623.322,11115.341,19224.748,18964.779,13381.568,20231.073,51255.306,18982.107,24526.341,18304.75,14913.122,16363.785,52677.56,39435.954,24781.415,11447.486,23024.778,8808.75,37376.663,14195.239,8408.212,17182.239,18532.617,17731.034,22074.269,22074.269,26563.452,19486.139,10539.029,12525.062,30812.832,26363.159,15796.266,11823.016,26073.766,25117.126,11929.49,9674.606,7841.14,20182.366,14460.17,15920.024,25194.506,17392.229,31741.789,14772.754,23349.253,11320.108,31654.68,22861.975,10493.91,8578.503,12041.144,17203.13,33686.371,14111.249,16453.162,45805.004,18645.77,17129.216,22084.054,22592.451,21867.406,10846.454,7917.375,24882.424,24873.659,15556.589,11638.884,23177.181,22441.122,12499.7,19933.622,15719.237,12236.992,12957.993,13864.598,9214.033,31141.144,22874.418,25472.188,16080.096,17293.65,19756.15,26402.972,17209.428,25289.668,24870.388,13875.502,8450.306,17193.426,11361.806,20107.077,19861.406,14790.238,9623.75,52447.401,10056.01,10886.559,12539.506,18621.154,22294.684,10277.129,13128.656,13128.918,18826.374,11442.224,17203.412,15940.077,15940.978,14493.35,5596.785,16678.967,15341.888,15246.245,16176.702,12152.078,15833.796,16178.707,14750.118,16715.998,10357.34,15196.113,13134.672,14094.156,12344.833,15704.974,16363.194,10056.078,11620.675,10165.407,6728.061,10213.163,10625.875
C9.2,con_9,3834773.912,20036.281,11222.485,401168.08,94568.309,16948.164,16625.533,164398.276,16058.03,17416.092,18429.122,10593.281,264620.889,8039.043,12377.052,215886.166,22733.998,125938.236,175825.063,10718.428,28645.68,481609.318,8328.912,42751.348,533971.584,555095.781,16274.678,46135.994,20537.428,8518.083,20360.9,14039.8,23408.014,90939.283,96640.683,114751.029,19584.578,18046.976,8429.854,18921.896,7567.619,155948.632,97344.448,603371.533,83774.827,242604.672,10832.488,16302.163,184051.873,71440.2,507723.404,276757.53,25953.628,10643.594,13032.609,8167.349,39941.466,23725.508,561911.73,544297.008,24363.618,9354.251,12979.648,21895.445,12459.341,44481.044,18940.652,11299.798,128977.862,14259.269,25720.932,14256.642,21948.646,22944.628,9660.896,13008.219,7628.071,18732.058,7608.758,13785.232,14363.102,25911.502,10025.26,22571.734,58693.554,19905.538,12700.331,9642.842,23359.87,24266.582,11965.019,13283.961,22880.5,29865.403,19684.878,17755.106,12715.584,12726.064,15921.967,9524.564,52784.461,24194.129,1183344.967,58088.795,7383.141,14395.414,21870.997,17598.473,16787.652,28846.28,12354.028,23689.333,18064.995,12286.328,108724.747,18361.306,18677.076,10494.622,11154.197,15432.158,9624.115,7768.404,4990.939,23714.932,56050.684,13875.12,12597.16,105112.742,105112.742,26083.106,15301.441,15201.958,28712.19,12342.918,18931.079,8256.696,13012.922,10495.209,20346.858,5510.285,19556.187,37673.75,28342.774,12764.082,12006.625,23309.72,11995.097,16864.442,26395.755,15594.644,15892.711,17427.465,32766.004,11051.054,14306.792,17500.401,9003.329,15258.043,14232.57,10023.746,38111.315,10703.249,35958.504,11225.582,8678.56,25897.46,20457.392,23312.963,18341.285,13030.976,12455.629,16397.044,9492.392,18148.725,13049.715,22128.186,25510.668,17633.898,15230.002,12959.627,9306.046,14795.05,29187.3,22380.942,20344.852,16886.003,20352.3,14256.991,16479.29,13256.892,38910.98,31497.639,19169.336,23294.811,11696.986,22286.66,17531.45,51437.852,28980.472,13739.62,16942.676,12523.023,31721.354,16824.322,12939.546,12020.634,15166.24,17622.182,29405.954,19501.56,22622.223,15314.102,18573.53,17727.938,28756.222,17999.838,25438.086,20230.447,11147.283,15745.094,16791.981,12064.084,104513.313,8188.492,53726.698,9372.218,15831.352,12861.856,20013.043,14164.046,23159.27,30051.886,22694.836,8375.714,26419.02,17487.56,24276.612,12062.078,10312.846,11162.522,41286.209,31440.483,17351.9,37959.537,13696.666,13432.598,20269.313,12549.536,14794.128,7974.071,20770.734,18173.114,12924.471,6073.746,17727.022,11550.548,15520.422,9203.528,23673.089,29801.136,13318.99,8627.436,16517.36,19961.374,70045.508,17267.648,23125.168,6708.064,12787.193,15698.507,16380.996,39225.324,22659.776,15608.686,9213.887,12587.306,100464.903,89693.996,7880.282,14778.202,29395.476,11135.924,17997.271,20005.996,14226.552,10196.155,13304.863,15392.038,8991.31,45529.011,21540.428,12275.825,14596.58,12744.118,8042.054,23476.218,16256.624,16075.213,29709.813,20833.355,15742.81,69046.658,21580.548,10065.846,17964.218,16437.164,17227.528,23625.962,22296.69,17681.84,10445.242,16016.609,11173.965,17570.554,11146.406,18599.312,26788.124,8348.531,12957.875,14379.397,12175.59,33470.748,37666.576,13920.198,9051.466,8546.983,18229.159,15491.811,19175.354,24592.856,25921.532,9177.793,11213.672,15818.625,19721.857,12501.392,11971.808,11976.153,20915.549,13969.784,11182.492,10719.254,15283.714,20627.398,28740.009,11115.463,17073.066,11700.041,19562.948,13032.875,10292.786,11552.554,8689.013,8719.164,8407.797,30049.88,29779.473,11495.803,26353.782,35385.84,56623.235,10737.285,13722.694,45140.093,9441.556,13455.115,22675.824,15139.508,19382.546,11746.512,32479.231,27793.21,13109.21,20312.789,16163.964,9177.45,21143.321,25219.898,16372.972,46138.712,25459.261,11351.954,9396.508,9398.265,14898.678,18630.416,10483.429,16128.459,13805.757,16200.026,15063.054,17199.444,21951.658,27300.777,8933.389,10600.706,15700.812,15279.702,10377.038,23018.85,16881.743,7018.994,31496.325,26019.826,12657.86,16243.393,8334.93,13893.543,15354.197,29575.166,12159.721,15018.922,14443.986,19389.332,13687.798,110604.822,28102.687,13936.416,11694.522,30824.196,50525.626,7301.658,13367.984,37943.49,37892.952,19555.832,9006.193,15143.916,16894.532,11897.586,29434.901,14886.526,28711.878,20397.437,6704.052,12666.62,24005.881,13227.564,71099.003,20586.443,18104.15,16201.027,18317.97,12555.554,12908.343,13091.156,13901.155,16001.862,24734.592,18954.664,31374.278,75824.794,16744.082,26209.728,12565.803,8250.005,15084.152,13837.399,15642.652,15280.9,10230.6,21709.558,31869.134,14750.118,9122.063,24788.142,25309.786,21225.14,26483.212,9029.844,11036.031,25804.643,20626.506,12957.723,15388.478,16479.29,15522.774,7752.452,13920.514,21143.24,27295.642,17439.833,14261.617,38336.666,11456.266,24699.878,25590.329,38087.893,19263.321,9448.662,13474.302,25874.777,26281.418,26922.727,20328.943,17588.428,7143.367,11572.614,25830.708,24915.925,28683.623,17108.576,13535.417,15487.574,12609.193,19203.23,13803.286,12396.595,21454.17,43116.593,17552.717,24396.972,17358.422,15091.784,17780.761,54741.734,37174.584,23359.556,13868.415,24787.063,5948.579,37812.399,15540.491,6577.051,15594.153,19424.612,19427.61,23213.334,23213.334,25528.231,19223.257,12305.415,13073.102,30385.887,25502.19,15188.276,10448.466,24446.293,24446.293,10888.574,11155.303,5787.835,20482.719,13742.918,14399.919,20581.56,15982.552,30319.782,15460.365,20254.582,14510.086,32131.588,21952.596,9672.749,8129.636,11411.256,17768.001,31949.562,9302.159,16920.61,44015.652,19275.347,16616.236,20765.925,19600.626,21024.373,11730.487,6044.353,26839.609,26840.434,14802.437,17612.47,21528.77,20065.523,12138.627,16589.62,14509.994,12365.012,13437.176,11124.934,11124.934,30405.918,23038.91,23629.238,15291.275,17263.636,20517.23,23537.093,15838.108,27291.214,27007.895,11825.902,11235.707,18117.577,13975.802,18559.205,19919.392,15020.009,12260.672,49187.585,10955.564,9396.809,12274.684,19541.745,22523.368,8701.244,13805.013,13805.013,18041.212,12046.03,18195.696,15411.458,15432.158,16605.668,4088.6,16538.103,15652.818,14355.851,15151.062,12088.4,14508.083,12450.952,10521.47,17250.257,9181.976,13921.19,13883.132,14606.233,11562.021,10260.69,16186.638,8944.754,8654.707,10519.877,8430.598,9752.888,11019.366
