"","Comp. 1","Comp. 2","Comp. 3","Comp. 4","Comp. 5","Comp. 6","Comp. 7","Comp. 8"
"M1136.99T908.053",0.17405,1.5759,1.5146,1.4951,1.4915,1.4912,1.4912,1.4912
"M1269.507T907.7",0.16336,1.4752,1.4227,1.4222,1.4186,1.4179,1.4179,1.4178
"M1167.557T907.179",0.14602,1.8535,1.7773,1.7541,1.7499,1.7488,1.7488,1.7488
"M1094.946T896.052",0.14512,1.3679,1.3249,1.3418,1.339,1.3382,1.3383,1.3383
"M1263.489T907.902",0.12837,1.4875,1.4352,1.4167,1.4136,1.4131,1.4131,1.4131
"M1136.545T907.7",0.12767,1.7928,1.72,1.6993,1.6961,1.6952,1.6952,1.6952
"M402.053T876.272",0.12519,2.3065,2.238,2.2669,2.2626,2.2625,2.2624,2.2624
"M569.35T895.921",0.10852,1.8307,1.7583,1.7399,1.7365,1.7359,1.7358,1.7358
"M593.763T756.056",0.098627,1.8465,1.8229,1.799,1.7945,1.7944,1.7943,1.7943
"M590.015T907.684",0.095757,1.7713,1.7074,1.6867,1.6825,1.6815,1.6814,1.6814
"M593.947T757.746",0.09429,2.16,2.1332,2.1064,2.1023,2.1024,2.1024,2.1024
"M379.565T877.71",0.092206,2.3401,2.5106,2.5009,2.4961,2.4946,2.4945,2.4945
"M567.276T907.878",0.074049,1.7552,1.6838,1.6618,1.6598,1.6593,1.6593,1.6593
"M333.109T769.719",0.066146,1.9439,1.8962,1.9026,1.8979,1.899,1.899,1.899
"M1095.01T894.541",0.064858,1.5683,1.5061,1.4867,1.486,1.4851,1.4851,1.4851
"M407.173T414.983",0.062555,1.248,1.2729,1.2971,1.3128,1.312,1.312,1.312
"M375.129T729.569",0.060671,1.4234,1.3661,1.3512,1.3484,1.3494,1.3493,1.3493
"M565.05T98.887",0.056856,1.0765,1.0477,1.0435,1.0511,1.0508,1.0509,1.0509
"M1097.561T894.34",0.054581,1.8121,1.7644,1.7428,1.7385,1.7375,1.7374,1.7374
"M567.333T903.822",0.034036,2.0321,1.9537,1.9289,1.9249,1.9238,1.9237,1.9237
"M567.778T908.116",0.026573,1.7508,1.6794,1.6602,1.6561,1.6551,1.6551,1.6551
"M590.775T907.789",0.023826,1.7035,1.6335,1.6289,1.6249,1.6244,1.6243,1.6243
"M695.12T755.765",0.023329,2.0331,2.0001,1.9736,1.969,1.9704,1.9703,1.9703
"M1059.606T1053.565",0.013287,1.8117,1.7384,1.7154,1.7112,1.7117,1.7116,1.7116
"M565.054T1199.484",0.012482,1.1032,1.062,1.0605,1.0579,1.0594,1.0593,1.0593
"M385.077T746.611",0.010091,1.5751,1.5137,1.4937,1.4905,1.4896,1.4895,1.4895
"M384.092T841.195",0.0091179,0.60796,0.61553,0.70577,0.71909,0.71877,0.71894,0.71895
"M655.999T943.196",0.00060794,1.7631,1.7059,1.6856,1.6817,1.6826,1.6826,1.6826
