"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12"
"M1095.84T892.791",0.03884,-0.0058385,-0.034216,-0.060447,-0.016133,-0.036956,-0.038669,-0.094631,-0.10619,-0.0099382,0.02616,-0.0018086
"M485.168T916.74",0.035453,0.0055884,0.031083,-0.026529,0.015146,-0.023459,0.029377,0.0019617,0.028669,0.028723,-0.016819,0.010485
"M313.119T883.187",0.035915,-0.061806,0.0028648,0.08377,0.039972,0.020815,0.065445,-0.017164,-0.013623,0.037249,0.027493,-0.00025954
"M433.039T456.919",0.044293,-0.094051,-0.076823,0.087998,-0.015525,-0.092095,-0.1237,-0.088291,-0.034492,-0.033685,-0.024453,0.0097378
"M447.259T942.596",0.037768,0.022576,-0.010112,-0.021072,-0.0074681,-0.0076204,0.030658,0.002747,-0.023235,-0.015737,0.011911,-0.0044583
"M355.067T660.488",0.030617,0.021729,-0.043519,0.00874,-0.0023961,0.028115,0.0091462,0.0086122,0.022652,0.044949,-0.031978,-0.0044538
"M1134.038T907.684",0.014905,0.088378,-0.07043,0.061892,0.034252,0.054047,-0.037021,0.043962,-0.0073094,0.02157,-0.011005,-0.00099104
"M819.254T316.358",0.031038,-0.011526,0.023407,0.012499,-0.017174,-0.027199,0.0098639,0.045175,-0.016365,-0.0021336,0.03589,-0.0045376
"M383.609T322.831",0.033964,0.013438,-0.012766,-0.032726,0.010303,-0.011489,-0.0091602,-0.015697,0.013261,-0.020878,0.021518,0.010848
"M341.31T626.276",0.039805,-0.044558,-0.017364,-0.018934,-0.054863,-0.024892,0.026501,0.0148,-0.016541,-0.0027597,0.0056756,0.0051831
"M579.151T798.32",0.035259,0.048718,-0.056539,0.040821,0.0060947,-0.019187,-0.0078023,-0.030365,0.0059968,0.091543,-0.034068,-0.0058723
"M784.154T761.471",0.035993,0.020927,0.022809,-0.019289,-0.015561,0.0061295,0.00082814,-0.011385,-0.0068468,-0.032156,-0.014327,0.0041799
"M323.187T1016.246",0.030643,0.0026352,0.048131,-0.06255,0.012718,0.014378,-0.072005,0.0025374,-0.015956,0.018413,0.0027693,0.032351
"M1099.581T1224.487",0.032633,0.013,0.015252,-0.011134,0.015041,0.035691,0.021565,0.021495,0.0037629,-0.0047499,0.01036,0.0034357
"M206.988T126.118",0.032324,0.02341,-0.0054482,-0.025689,0.034893,-0.021842,-0.0067845,-0.023476,0.03323,0.0040361,0.0065382,-0.013953
"M685.228T857.881",0.041041,0.004919,0.016091,0.041103,-0.035303,0.028089,0.026177,0.036274,-0.070996,-0.017895,0.0028266,0.0035381
"M441.162T763.637",0.035531,0.038029,0.03785,0.016076,-6.0213e-05,-0.0016172,0.032157,-0.014623,0.024305,0.033246,0.016091,-0.0066242
"M963.275T732.778",0.03654,0.022146,0.0027615,0.022009,0.0037319,0.0088664,-0.035162,-0.015895,-0.002762,0.0013967,0.036041,-0.0083639
"M991.316T318.206",0.031984,-0.0041405,0.013248,0.010368,0.012245,-0.044536,0.015438,0.0040634,0.012073,0.013381,0.034592,-0.0035588
"M867.206T809.129",0.042799,0.032046,-0.056905,-0.014023,0.052101,-0.0022812,0.087075,-0.038203,0.02705,0.033757,0.032261,-0.01989
"M403.064T798.991",0.031857,0.057937,-0.072434,-0.00032213,-0.020212,-0.012414,-0.0080256,-0.025577,0.0037296,0.036109,0.035925,-0.0018798
"M836.522T1479.692",0.034292,0.014712,0.014949,-0.0505,0.0095964,0.039957,-0.023597,-0.011245,-0.004872,0.0056124,0.011596,0.017772
"M399.275T1363.391",0.036304,0.00076984,-0.034389,-0.019333,0.025969,0.012081,-0.0055308,0.020338,-0.021983,0.024917,-0.028507,0.015264
"M548.179T817.387",0.035841,-0.024458,0.0027828,0.048964,-0.0055724,0.049783,0.018951,-0.0072189,-0.058481,0.088254,0.0060947,-0.020141
"M524.183T892.811",0.034977,-0.0014851,0.025645,-0.0019326,0.0064574,0.0071733,-0.011898,0.00070957,0.017345,0.013036,-0.00048844,0.0054079
"M518.153T824.178",0.03328,-0.033483,-0.02254,-0.012665,0.04659,-0.028672,0.023171,0.029577,0.013244,-0.036463,-0.020287,-0.001169
"M1096.548T894.929",0.034307,0.065692,-0.036466,0.0069218,-0.0073736,0.055321,0.00094584,-0.0076138,0.0051062,-0.0072613,0.011732,-0.0027229
"M999.268T316.316",0.031686,-0.0047248,0.034401,-0.010027,-0.021319,-0.02424,-0.013501,0.043747,-0.021002,0.017489,0.028804,0.0089921
"M266.366T1577.236",0.031299,0.018461,0.0078311,-0.04444,0.012349,-0.01113,0.0082669,0.0093601,0.02901,-0.03103,-0.012674,-0.0063467
"M836.743T1479.398",0.031806,-0.0037362,0.0052509,-0.032533,0.031854,0.0080917,-0.034987,-0.03282,0.0091545,-0.027977,-0.020544,0.0011932
"M252.965T98.618",0.033542,0.047081,0.022972,-0.0027483,-0.023611,-0.015003,0.029811,-0.10931,0.054914,-0.0097621,0.0091478,0.0075504
"M529.154T821.794",0.033714,-0.022833,0.024936,-0.013712,0.012014,-0.023568,0.015554,-0.0048201,-0.017035,0.058341,-0.070657,-0.0010768
"M487.212T857.117",0.036331,-0.019262,0.022951,-0.030115,0.0026217,0.011166,-0.049022,-0.018022,-0.031175,-0.019608,-0.033719,-0.0010521
"M1323.386T316.247",0.030407,-0.012177,0.02758,0.018118,0.016198,-0.025614,0.048091,0.074698,-0.04817,0.039917,0.038019,0.014375
"M501.206T823.684",0.037578,-0.027147,0.055364,0.040356,0.026572,0.0080178,0.034459,-0.0061288,0.067859,-0.0051725,-0.064094,-0.0078658
"M438.049T766.588",0.03581,0.0088289,0.033728,-0.043375,0.016598,-0.0046686,-0.010261,-0.01362,-0.048363,-0.04018,-0.059318,0.00018693
"M1013.583T1347.533",0.033825,0.0031904,0.024455,-0.027578,0.0109,0.016278,0.01157,0.0018576,-0.0034606,-0.0049708,0.012235,0.0013606
"M407.045T415.442",0.029305,-0.052743,-0.037643,-0.031147,-0.023626,-0.0023941,0.017697,-0.0077645,0.028957,-0.018916,0.018937,-0.0091924
"M331.068T223.104",0.044112,0.026339,-0.011756,0.0019439,-0.021437,0.023691,0.0080848,0.0005937,0.012122,-0.010057,-0.033097,0.017015
"M384.092T841.195",0.010103,-0.071449,-0.07752,-0.028076,0.037136,-0.067838,-0.039499,0.0044691,0.039319,-0.060927,0.00074159,-0.0074165
"M1611.697T937.933",0.055874,0.0085924,0.024485,-0.016807,0.086877,-0.066296,0.045788,0.047126,-0.021138,-0.042443,-0.01642,-0.0050585
"M653.913T316.046",0.036245,-0.0033732,0.007636,-0.027458,0.0042812,-0.0056842,-0.018984,0.045959,0.019446,0.025187,0.023708,0.015626
"M969.317T316.321",0.028607,-0.010461,0.037274,0.019987,-0.014234,-0.055624,0.027237,0.063239,-0.014464,0.0023044,0.045207,0.01401
"M311.104T1075.82",0.024596,-0.015994,0.099919,-0.041935,0.059046,-0.035581,0.0045113,-0.042378,0.021838,0.028033,0.053369,0.018885
"M380.071T778.258",0.046844,-0.043733,-0.054385,0.059458,-0.018673,-0.056279,-0.072873,-0.02393,0.036501,0.061124,-0.0071499,-0.00015157
"M638.078T817.768",0.026131,0.004849,0.055182,0.039492,0.026994,0.00019736,-0.007716,0.019128,0.034593,0.047558,-0.0026612,-0.0019912
"M651.317T893.83",0.033396,0.019683,0.0088275,-0.024605,0.025299,0.010302,0.0062604,0.026654,-0.021102,-0.0048702,-0.016862,-0.0027854
"M1167.557T907.179",0.035475,0.036163,-0.073366,0.026179,0.017206,0.029573,-0.0012731,0.075126,-0.038227,-0.071055,0.083741,0.010741
"M221.066T891.624",0.030486,-0.0051009,0.030274,0.039478,-0.084143,-0.041672,-0.043393,-0.0093736,-0.013223,-0.018674,-0.023785,-0.0055961
"M204.085T413.719",0.035192,-0.13711,-0.017135,-0.091693,-0.022044,-0.084503,-0.0036543,-0.030497,0.075132,0.11265,-0.038769,-0.0064301
"M621.125T857.148",0.03988,0.037253,-0.003083,0.03529,-0.063973,0.024632,-0.031635,0.080526,-0.02582,0.031504,-0.028021,0.01467
"M1009.554T1308.282",0.030989,0.020187,0.0083294,-0.047739,0.022889,0.016843,0.016001,-0.0087695,0.00018131,0.00025807,0.0092912,0.00082286
"M483.178T941.182",0.032689,-0.0081251,0.033291,-0.059081,-0.014349,0.0029621,-0.052537,0.069071,0.032353,-0.0093836,0.028476,-0.0086258
"M1057.411T880.24",0.041348,-0.0035486,0.02963,0.044806,-0.00016115,-0.0069969,0.023295,-0.025932,-0.0143,-0.038054,-0.025232,-0.0063657
"M469.208T948.545",0.037106,-0.014637,0.037803,0.0098777,0.0083414,-0.014137,-0.054463,-0.096214,-0.0044416,0.0084742,-0.0092233,0.0024235
"M673.289T892.945",0.036275,0.013172,0.033994,-0.021019,0.024114,0.021955,-0.020781,0.0056428,0.019808,0.005659,-0.026482,-0.00059848
"M833.365T968.818",0.043626,0.012924,0.045717,0.021839,-0.0098926,0.045591,-0.027839,-0.025862,0.048724,0.044674,-0.040445,0.012299
"M893.38T934.735",0.04254,-0.052002,0.0076276,0.0425,0.023397,0.016244,0.049576,-0.030934,0.017448,0.00083752,0.016738,-0.0061966
"M393.176T847.594",0.035558,0.0068311,0.027144,-0.00947,-0.0057362,-0.0119,-0.022678,-0.00033649,0.028757,0.007113,-0.036287,0.011848
"M981.364T901.259",0.03557,0.0044105,0.014353,0.015483,-0.025258,0.035032,0.044905,-0.028341,0.055714,0.025334,-1.7353e-05,-0.0064177
"M653.935T315.929",0.034165,0.00015238,0.015402,-0.016275,0.017991,-0.011075,0.010655,0.01611,0.019905,0.032013,0.020867,0.011831
"M865.491T1326.551",0.033876,0.03118,0.010774,-0.03452,0.032647,0.027296,0.0046668,-0.01381,0.025802,-0.0035968,0.02218,0.0036982
"M449.202T630.506",0.032448,0.010829,0.02232,-0.0038398,-0.0039125,-0.018521,-0.02563,-0.026498,0.0054596,0.017453,-0.0057505,0.0085795
"M437.065T776.272",0.033385,0.035236,-0.015247,0.0048227,-0.020646,-0.0016183,0.032665,0.001143,-0.014972,-0.024258,0.039362,-0.0060168
"M268.959T125.12",0.031023,0.016948,0.036818,-0.024918,-0.00016171,-0.0075519,0.0060606,-0.0087872,0.048398,-0.024354,-0.031956,0.0085189
"M551.272T837.928",0.036362,-0.027019,0.01374,0.0058778,0.014886,0.034503,0.047609,-0.03946,-0.010922,0.018713,0.020053,-0.004629
"M456.197T892.811",0.038447,0.001333,0.011482,-0.0026945,0.00042113,0.016261,-0.013145,0.012158,0.0069062,0.01897,-0.0064908,-0.0092731
"M356.995T88.504",0.036397,-0.012902,-0.039847,-0.020903,0.045523,-0.034996,0.032062,-0.020201,0.00065811,0.05205,0.056324,0.012688
"M391.157T830.263",0.039341,-0.058831,0.064899,0.060921,0.069287,0.010491,0.048489,-0.01873,0.049112,0.032767,-0.026888,-0.0006405
"M567.778T908.116",0.028118,0.056907,-0.058171,0.024941,-0.0061831,0.066252,-0.0091063,-0.016434,0.025698,0.0027476,-0.020412,-0.0081671
"M559.667T1200.71",0.034796,0.048487,-0.010162,-0.0077735,0.026808,-0.015089,0.02984,-0.054732,0.0065181,-0.056684,-0.019456,0.0071296
"M455.193T892.238",0.039542,-0.011778,0.044045,0.0038381,-0.013334,0.064891,-0.06555,0.0098619,0.053627,0.054743,0.001637,-0.0031845
"M651.363T1268.695",0.03197,0.044714,-0.056537,-0.046436,0.014874,0.024679,0.032442,0.012019,-0.0076506,0.030701,-0.04148,0.0083568
"M1255.613T888.434",0.036936,0.049587,-0.013705,-0.0041449,0.0094057,-0.031944,-0.018654,0.0040134,0.011447,0.037607,-0.034193,0.0058069
"M701.195T940.853",0.038213,0.036471,-0.021254,-0.014786,0.010496,0.014483,-0.0070785,-0.014326,0.0024124,0.044825,-0.016208,-0.0024941
"M587.201T848.147",0.036611,-0.016618,0.0044129,-0.045046,0.00045769,0.038531,-0.014534,0.01346,0.014783,-0.017621,-0.015848,-0.0052883
"M1014.419T974.744",0.042891,-0.054255,0.03978,0.030677,0.011868,0.043003,-0.069749,0.0024941,0.01173,-0.020677,0.03907,0.0063566
"M383.555T317.319",0.034316,0.012221,-0.0071661,-0.025783,0.012012,-0.0044514,-0.0088455,-0.013157,0.0049242,-0.032769,0.0095016,-0.0078952
"M593.857T757.673",0.035266,0.071591,-0.067018,0.01189,-0.025461,-0.019534,-0.031647,-0.024562,0.070483,-0.030786,0.066839,0.013715
"M569.35T895.921",0.03399,0.059728,-0.064277,0.0090329,0.0054501,0.019778,-0.028467,-0.022775,0.023561,-0.080834,0.005686,0.011425
"M423.224T921.021",0.036811,0.042381,0.034423,-0.03478,0.11027,-0.028418,0.040726,0.054239,0.0061535,0.028444,-0.044329,0.0083966
"M325.2T1323.486",0.028204,-0.0018156,-0.0062684,-0.026783,0.0062768,-0.019994,0.032415,-0.017843,-0.034579,0.0071135,-0.033072,-0.0046911
"M269.103T792.774",0.036327,0.023684,0.019487,-0.0039914,-0.0058646,-0.069199,0.024326,0.028493,-0.0057591,0.035464,0.0049793,0.0019647
"M637.025T106.841",0.032719,0.016074,0.027362,-0.015895,-0.02157,0.018544,0.033878,0.034615,0.0035443,0.029754,-0.011892,0.0063616
"M334.932T113.331",0.033707,0.023882,-0.014051,-0.01312,-0.0085125,0.015475,-0.0094535,-0.028118,0.0049621,-0.020247,0.0024595,0.0072998
"M433.784T801.352",0.034737,0.012771,0.062708,-0.0083859,0.036931,0.0025901,0.011478,-0.015229,0.0046364,-0.047029,0.02011,0.01277
"M1048.557T894.929",0.036666,0.047343,-0.028644,-0.010092,-0.012606,0.03517,-0.013257,-0.056169,-0.037814,-0.0177,0.011956,0.0057583
"M295.104T156.471",0.036719,-0.0025869,-0.0069422,-0.031795,-0.0016253,-0.03331,0.0092065,-0.021517,0.0025504,0.011294,0.026685,-0.0070819
"M398.263T1317.762",0.033258,-0.013774,0.011515,-0.032205,-0.016916,-0.035372,-0.034796,-0.023664,-0.033494,0.0079578,0.043248,0.005128
"M653.828T318.352",0.030222,0.020259,0.0076212,-0.024159,-0.0088541,0.028036,0.012054,-0.022658,0.040951,0.047219,0.038821,-0.00067332
"M1103.415T879.391",0.039309,-0.012443,0.022336,0.032804,0.028209,-0.00073305,0.035375,-0.009272,-0.0074442,-0.094625,-0.0066869,-0.016722
"M997.975T1403.846",0.032105,0.0094227,-0.010919,-0.048717,-0.010021,0.018429,0.062559,0.026919,-0.020164,-0.032683,0.049143,-0.0050807
"M1039.403T917.165",0.041772,-0.031295,0.016829,0.047399,-0.0027009,-0.012586,0.023686,-0.023927,0.030643,-0.057183,-0.045901,0.0057697
"M1037.324T316.098",0.033443,-0.003193,0.016879,-0.00010555,0.0011384,-0.034758,0.015461,0.022623,0.013756,-0.0056246,0.014929,-0.0048757
"M509.218T928.864",0.035439,-0.012408,0.00347,0.010438,0.019398,0.0074486,-0.037118,-0.0092285,0.0094684,-2.8786e-05,-0.010482,0.00013241
"M1308.415T315.705",0.021708,-0.016541,0.059326,0.037092,-0.017375,-0.064151,0.0041113,0.036685,-0.03642,0.047686,0.080603,0.004981
"M311.186T1077.614",0.034052,-0.012929,-0.021707,-0.011509,0.021861,-0.036686,-0.041943,-0.026517,0.017397,-0.018741,-0.090554,-0.011666
"M969.321T316.442",0.028526,-0.01226,0.0445,0.017059,-0.016678,-0.049522,0.033902,0.068248,-0.042605,-0.0045802,0.033607,-0.004132
"M333.083T110.42",0.036359,0.0042641,-0.024024,0.0082742,-0.0019939,-0.026026,-0.019386,0.00092078,0.038793,0.022712,-0.04093,0.01038
"M1063.398T908.83",0.039292,-0.0052371,0.049975,-0.033674,0.055708,-0.088251,0.013233,-0.033959,-0.003007,-0.04203,-0.00020025,0.017303
"M361.512T316.902",0.034992,-0.0090036,0.016782,-0.0014931,0.025503,-0.012218,0.04376,0.0078795,0.026704,-0.045409,-0.040535,0.0071847
"M485.178T783.442",0.032988,0.0088137,0.047864,-0.0051668,0.069949,-0.0083038,0.00092001,0.015426,-0.037549,0.016895,-0.033076,0.01011
"M449.205T834.832",0.036054,-0.032996,0.069617,0.037571,0.044565,-0.019706,0.047955,-0.0062349,0.020306,-0.018943,0.032,0.0084999
"M439.083T756.683",0.034483,-0.020439,-0.023712,-0.015674,-0.031332,0.013349,-0.0092203,-0.028847,-0.033499,-0.0096425,-0.042928,-0.00078026
"M479.19T902.518",0.031646,0.027755,0.049434,-0.0095129,0.041925,0.019925,0.025781,0.0049062,0.0014881,0.0069386,0.031498,0.0077139
"M413.081T316.361",0.034198,0.010071,0.019629,-0.019673,-0.017754,0.021629,0.0002252,-0.021244,-0.0099136,-0.0060759,0.015238,-0.011381
"M417.177T763.775",0.03551,0.057861,0.027642,0.0023306,-0.0042731,0.055315,-0.061855,-0.049054,-0.015503,0.051435,-0.039173,-0.012554
"M225.002T107.866",0.036684,-0.011787,0.0043611,-0.058423,0.048185,-0.015181,0.0019692,0.032725,0.026798,0.0094311,0.038353,0.0015925
"M947.485T901.595",0.038371,0.0058075,-0.041556,0.013242,-0.050739,0.014568,0.037523,-0.0029655,0.018524,0.022799,0.0052765,-0.0029368
"M399.165T851.906",0.034806,-0.012168,0.01612,0.0048208,0.034038,-0.0041775,-0.015707,-0.0025784,0.0012246,0.013219,0.0091443,-0.0061084
"M895.304T938.238",0.04272,-0.028476,-0.010228,0.029067,-0.025256,0.034309,0.0026961,-0.023685,-0.0070302,-0.020983,-0.020766,-0.014175
"M455.081T744.378",0.03461,-0.0095094,-0.024962,-0.031339,0.0029778,-0.017245,-0.035444,-0.0012118,0.014194,-0.045175,-0.082199,-0.0022719
"M430.136T769.014",0.05054,-0.0057852,0.013605,0.046419,0.023821,0.027017,-0.11789,0.031481,0.066204,-0.01985,0.01375,-0.014424
"M590.274T907.848",0.022279,0.03114,-0.10065,0.019779,-0.025744,0.016918,0.0066265,-0.020449,0.048992,0.0091981,-0.012881,0.006454
"M353.181T807.324",0.039581,-0.00052703,0.03277,0.00063783,0.038495,0.037598,-0.022569,0.015785,0.0083801,-0.0025219,-0.038183,-0.00034182
"M419.115T799.29",0.033924,0.019018,-0.02471,-0.007976,0.0063975,0.0018337,-0.038632,-0.02941,0.0061445,0.036389,0.035676,0.0038128
"M139.002T112.479",0.034253,0.009158,-0.028424,-0.012863,-0.0071426,-0.02608,0.017258,0.01934,0.0095453,-0.035654,-0.0044489,-0.0032613
"M1095.872T896.96",0.038697,0.017108,-0.024749,-0.037766,-0.0015854,-0.0017299,-0.023425,-0.051019,-0.05654,-0.033466,0.016154,-0.012075
"M429.646T308.971",0.034312,0.0068407,0.0059886,0.0019536,-0.0013355,-0.031458,-0.011972,0.028374,0.0065963,-0.046667,0.032101,-0.011192
"M968.4T974.568",0.04285,-0.028333,0.016648,0.054373,-0.0025204,0.081398,-0.0039618,-0.028449,-0.047266,-0.028373,-0.045595,0.025861
"M1015.586T1347.819",0.034101,0.0023748,0.027195,-0.018343,0.01264,0.023065,0.013481,0.0076231,-0.0065709,-0.004256,0.011442,-0.0083283
"M1033.603T1229.397",0.030616,0.015786,0.022565,-0.010608,0.040518,0.014945,-0.0039977,0.0036808,-0.0044537,0.0026403,-0.0012671,0.0038797
"M533.169T900.984",0.038551,0.0037419,0.0045918,-0.028963,0.029846,-0.066606,0.00037257,0.026079,-0.050227,0.01656,-0.0059264,-0.0050435
"M1095.01T894.541",0.027991,0.043776,-0.04534,0.048081,0.022721,0.041015,0.019303,0.040647,-0.042848,-0.065931,0.099491,0.0037663
"M1209.581T888.373",0.03453,0.045036,-0.019914,0.0065881,-0.041675,-0.039011,0.026825,0.010542,0.017328,0.0098663,-0.031498,0.0033099
"M492.868T66.13",0.029391,0.014639,0.0044271,-0.01781,-0.012405,-0.012724,-0.033437,0.022756,0.0012261,-0.050136,-0.010192,0.0051468
"M567.276T907.878",0.026595,0.028268,-0.082498,0.016534,-0.045944,0.032811,0.0043333,-0.015615,0.053091,-0.026191,-0.007733,0.0089618
"M664.226T813.714",0.035468,-0.018074,0.023961,0.02487,-0.035187,0.049901,0.0047157,-0.078947,0.0025947,0.068765,0.028654,-0.0031692
"M1035.397T978.889",0.037321,-0.019251,0.040207,0.0532,0.012086,0.046187,-0.063289,-0.0022471,-0.051319,-0.026686,-0.029696,0.0047152
"M1162.051T893.06",0.03611,0.052904,-0.038036,-0.010487,0.0013533,0.017213,0.011806,0.00072649,0.0011113,-0.038736,0.016664,0.0088927
"M812.842T69.273",0.037776,0.04553,0.029101,0.011803,-0.018863,-0.022434,-0.042193,0.015645,0.04389,-0.0015672,0.079133,-0.0018021
"M691.153T854.793",0.03835,0.033327,-0.0072042,0.0074398,-0.063828,0.0089009,-0.022388,-0.020634,-0.00081847,0.029199,0.0045511,-0.0077777
"M433.351T780.04",0.036488,0.003951,0.030632,-0.046395,-0.030335,0.067284,0.012629,-0.017715,-0.072764,0.0075804,-0.041876,0.0078472
"M1363.57T899.951",0.036888,0.022891,-0.070728,0.0034005,-0.028275,-0.0033056,-0.030486,0.026163,0.026921,0.019504,0.0094092,0.006818
"M410.078T615.621",0.043246,-0.10279,-0.03766,-0.033293,-0.059026,-0.10048,0.019525,-0.096923,-0.10158,0.0046478,-0.0070966,0.009513
"M1125.418T877.844",0.038987,-0.021575,0.043494,0.052061,-0.0038959,-0.0035996,0.047515,-0.0091478,0.0081564,-0.014581,0.016541,0.0030847
"M483.183T857.732",0.037956,-0.018506,0.020883,-0.030851,-0.017443,0.035894,-0.077864,0.049828,0.016988,0.01269,0.02445,0.0095055
"M1323.575T889.628",0.037144,0.05084,-0.016237,0.001753,0.013164,-0.022193,0.0064385,0.011574,-0.010283,0.047502,-0.013347,-0.0024003
"M695.298T853.355",0.039277,-0.0044093,0.009814,0.012951,-0.08268,-0.017204,0.033434,0.034791,0.041169,-0.001634,0.018383,-0.0085553
"M331.103T255.151",0.03578,0.013235,0.0040193,-0.021592,-0.0027939,0.0037158,-0.02841,0.035351,0.044286,0.015117,-0.0016058,-0.00089856
"M539.134T89.251",0.03375,0.023007,0.003721,0.0080167,-0.011712,-0.025875,0.045718,-0.043657,0.033061,0.023261,-0.045251,0.011029
"M502.995T105.736",0.039598,0.019382,0.021092,-0.042375,-0.025739,-0.0056892,-0.014249,-0.033365,0.040462,-0.051265,-0.018687,-0.0082652
"M967.36T964.868",0.042718,-0.046864,0.0041432,0.03585,0.0041412,0.045556,0.0025461,0.079456,-0.0036217,0.040694,0.1779,-0.01215
"M329.088T474.939",0.03488,0.02008,-0.013534,0.00023099,-0.014333,-0.015414,0.00052507,0.0062626,0.012396,-0.0061641,-0.0044324,0.0037248
"M669.182T316.584",0.032467,-0.00058783,0.020947,-0.0097991,-0.0070637,-0.014941,0.016185,0.029188,-0.04007,-0.046189,0.01442,-0.0033767
"M1097.514T1402.931",0.033318,0.0026063,0.017954,-0.043472,0.015276,0.020169,-0.013125,0.009681,-0.0075811,-0.0053969,-0.014736,-0.009189
"M990.329T838.789",0.045403,-0.027028,0.034767,0.023706,0.012592,0.040399,0.0051259,-0.013373,0.01246,0.018664,-0.0038805,-0.0076187
"M240.933T64.89",0.018217,0.015172,-0.12775,0.047054,0.088565,0.0040547,-0.063407,0.0046735,0.031973,-0.093197,0.020564,0.0022994
"M548.979T106.308",0.035131,-0.005584,0.010753,-0.041536,0.0043549,0.001379,-0.0049074,0.035475,0.0095851,-0.038719,-0.0068252,0.0058114
"M1031.288T315.245",0.031776,-0.010774,0.025313,0.0065791,0.0085835,-0.023744,0.0095102,0.069278,0.0013607,0.013227,0.024153,0.005154
"M333.109T769.719",0.0295,-0.035919,-0.1137,0.0015714,0.030108,0.09865,0.03939,0.12209,-0.053052,0.040187,0.049471,-0.011898
"M324.072T215.478",-0.0033233,-0.050358,-0.12061,-0.070746,0.08521,0.04408,0.064422,0.00090488,-0.067718,-0.020886,-0.038558,0.0037172
"M830.24T316.247",0.035701,-0.020959,0.030258,0.0016091,0.022969,-0.0027944,-0.030052,0.076386,0.0067976,0.040461,0.012327,-0.00094374
"M1087.412T876.684",0.037327,0.0080041,0.029527,-0.0051592,0.0026527,0.0082298,-0.04334,0.031129,0.0063742,0.028789,0.021827,0.0016929
"M297.244T1278.646",0.028209,0.022924,-0.0082631,-0.057695,0.0069125,-0.00397,0.0073085,0.010561,0.036229,0.0053785,-0.040176,0.0074321
"M1094.946T896.052",0.017512,0.061066,-0.024587,-0.00026173,-0.014103,0.022038,0.10133,-0.015599,0.046517,0.00041571,-0.02649,0.002533
"M385.077T649.201",0.029007,0.020431,-0.033831,-0.025759,0.023636,0.0093896,0.031138,-0.010051,0.012692,0.010213,0.0094224,0.0059794
"M549.205T845.853",0.037426,-0.010784,0.025703,-0.020012,-0.018161,0.019939,-0.013915,0.056375,0.014912,0.016299,-0.062501,0.00164
"M389.108T489.956",0.029894,0.026699,0.10882,0.021268,-0.037301,0.0025523,-0.00058901,0.076855,-0.0041454,-0.074116,-0.0097154,0.021402
"M632.847T316.374",0.032596,-0.025605,0.024836,0.021566,0.019113,-0.061038,0.038597,0.0034674,0.020535,0.041872,0.06713,0.0027557
"M341.535T617.585",0.03913,-0.063798,-0.040413,-0.020011,-0.054925,-0.037129,0.023352,-0.0065795,-0.029371,-0.023413,-0.004596,-0.0057864
"M387.034T831.689",0.049267,-0.093567,-0.017662,0.038601,0.0085268,-0.052398,-0.0093895,-0.011863,-0.021462,0.042171,-0.010172,0.021899
"M455.021T825.04",0.043921,-0.10047,-0.020431,0.036312,0.031244,-0.045674,-0.044927,0.005319,0.0091801,0.009992,0.015572,-0.013294
"M941.462T1306.809",0.032072,0.015083,0.015489,-0.055736,0.036673,0.040104,0.021147,0.027723,0.0054964,0.024608,-0.0022417,0.0020316
"M1036.399T977.849",0.040169,-0.026869,0.024137,0.058945,0.015244,0.059278,0.016677,-0.058088,-0.023555,-0.013676,-0.036888,-0.010008
"M305.082T1122.457",0.034468,0.031024,0.064032,0.030368,0.034583,0.043129,-0.035786,-0.08833,0.014106,0.012346,0.067095,-0.009165
"M435.217T805.716",0.034766,-0.014332,0.053583,0.0024229,0.0074824,0.0094525,-0.025631,-0.023112,0.04492,-0.05047,-0.016704,-0.0044875
"M1136.545T907.7",0.025402,0.023061,-0.088457,0.018438,-0.035644,0.014733,0.022858,-0.024123,0.053887,0.0078266,-0.015951,-0.014211
"M1130.454T886.215",0.041014,0.027233,-0.021084,-0.011793,-0.00032304,-0.050607,0.049563,0.043068,0.015086,0.01387,-0.0053799,0.0026502
"M415.086T168.579",0.036542,0.028343,-0.0021978,-0.005469,-0.022717,0.021683,-0.016343,-0.018865,0.003168,0.011638,0.0053129,0.0025143
"M567.333T903.822",0.032622,0.047726,-0.083583,0.051546,-0.019,-0.026742,0.05934,0.047093,0.0032154,0.027186,0.0062019,-0.016107
"M1163.56T905.015",0.024781,0.087451,-0.098888,0.077831,-0.026527,-0.037921,0.092796,0.039353,0.0083804,0.07804,-0.055816,-0.014459
"M401.18T764.21",0.033854,0.05268,0.06599,0.051737,-0.070442,-0.047184,0.035734,-0.0029821,-0.026906,-0.0009083,-0.037355,0.01521
"M823.337T914.416",0.038838,-0.041475,-0.0034244,0.046418,0.00026931,0.006643,0.016556,0.0014004,-0.020031,0.014345,-0.015924,0.0082853
"M397.259T1311.545",0.036391,0.020424,0.0098062,-0.0066932,-0.034461,-0.029582,0.046811,-0.032775,-0.042575,0.0084789,-0.0050044,0.0082447
"M443.191T791.98",0.035582,8.6806e-05,0.021102,0.012457,0.0098993,-0.021586,-0.025462,-0.012735,0.030631,-0.010848,0.0031327,0.0082861
"M413.167T733.785",0.030266,-0.0075631,0.015551,-0.02197,-0.0047032,-0.013101,-0.050982,-0.02837,0.071078,0.001755,-0.034841,0.0098654
