"","X02.C12.2.neg","X18.C12.3.neg","X33.C12.4.neg","X12.D12.2.neg","X28.D12.3.neg","X52.D12.4.neg","X05.F12.4.neg","X22.F12.1.neg","X38.F12.2.neg","X43.F12.3.neg","X32.X12.2.neg","X41.X12.1.neg"
"Label","Control","Control","Control","Drought","Drought","Drought","Fusarium","Fusarium","Fusarium","Fusarium","Xanthomonas","Xanthomonas"
"M637.025T106.841","-0.55665377","-0.59707253","-0.04174014","-0.23956374","-0.42829166","-0.53699531"," 0.23231104"," 1.10005803"," 0.40136777"," 0.28209775"," 0.31281517"," 0.07166740"
"M334.932T113.331","-0.41472285","-0.33107465","-0.35592034","-0.35392967","-0.21655485","-0.35791555"," 0.38000343"," 1.24709747"," 0.46375939"," 0.22490269","-0.33133198"," 0.04568693"
"M433.784T801.352","-0.212915787","-0.941560903","-0.223645912","-0.380793308","-0.096825897","-0.889993564"," 0.476496234"," 0.977622472"," 0.520221053","-0.005884959"," 0.285934925"," 0.491345647"
"M1048.557T894.929","-0.29058146","-0.08225303","-0.47966440","-0.68991829","-0.33313893","-0.38798957"," 0.52826794"," 1.42810071"," 0.58419533"," 0.30803150","-0.44193025","-0.14311956"
"M295.104T156.471","-0.54629616","-0.59000843","-0.67524985"," 0.06428400","-0.19319105","-0.37711419"," 0.43962475"," 1.22451175"," 0.34772493"," 0.30609337","-0.08208375"," 0.08170462"
"M398.263T1317.762","-0.6727080","-0.5560032","-0.8115437","-0.0749144","-0.1234290","-0.2833947"," 0.5074650"," 0.8577027"," 0.4459711"," 0.2918623"," 0.1088460"," 0.3101458"
"M653.828T318.352","-0.45697311","-0.44696452","-0.17877875","-0.34775601","-0.20779383","-0.37132512"," 0.42750421"," 1.20505080","-0.01115199"," 0.27325408"," 0.03170218"," 0.08323205"
"M1103.415T879.391","-0.1719497","-1.2325094","-0.2875792","-0.0960984","-0.1955076","-0.4362647"," 0.4340889"," 1.0377978"," 0.9455468","-0.0130544","-0.1589297"," 0.1744597"
"M997.975T1403.846","-0.56223893","-0.32632924","-0.32202847"," 0.07728823","-0.31928742","-0.43550487"," 0.53106806"," 1.23950220"," 0.44419736","-0.13507763"," 0.11766538","-0.30925467"
"M1039.403T917.165","-0.31918051","-1.46310136","-0.33507358","-0.01387828","-0.25442508","-0.08641113"," 0.19114281"," 1.12146350"," 0.85576355"," 0.21383485","-0.25314392"," 0.34300914"
"M1037.324T316.098","-0.472498257","-0.806456719","-0.290114614"," 0.094870125","-0.309070781","-0.489097276"," 0.378791744"," 0.917959185"," 0.468060558"," 0.297664180","-0.004861467"," 0.214753322"
"M509.218T928.864","-0.54926400","-0.87956374","-0.37377184","-0.22291998"," 0.08129096","-0.26421535"," 0.33479822"," 0.94259875"," 0.57634563"," 0.41883486","-0.23446821"," 0.17033470"
"M1308.415T315.705","-0.29977904","-0.94847654","-0.24602151"," 0.03535223","-0.54171966","-0.36786231"," 0.58538811"," 0.04714416"," 0.32119215"," 0.48549276"," 0.48809395"," 0.44119567"
"M311.186T1077.614","-0.49285950","-0.61749265","-0.63720637"," 0.06245375"," 0.17507375","-0.26366891","-0.09254372"," 1.08225725"," 0.64154206"," 0.44350855","-0.48675084"," 0.18568665"
"M969.321T316.442","-0.4497301","-0.9004072","-0.1959029"," 0.1755283","-0.5724838","-0.5136984"," 0.4436412"," 0.4329657"," 0.6649928"," 0.2769524"," 0.4165748"," 0.2215673"
"M333.083T110.42","-0.550892897","-0.631575210","-0.339804971","-0.006879934","-0.194738723","-0.271196146"," 0.151756566"," 1.187084021"," 0.459330105"," 0.625936976","-0.506482862"," 0.077463077"
"M1063.398T908.83","-0.2150667","-1.0064664","-0.8186633"," 0.1498697","-0.0253448","-1.0170786"," 0.3623578"," 1.0774844"," 0.5409447"," 0.1556248"," 0.2100702"," 0.5862682"
"M361.512T316.902","-0.30511621","-0.98253082","-0.22786446"," 0.10783954","-0.12399290","-0.50731475"," 0.13691698"," 1.12339581"," 0.61202615"," 0.07417074","-0.03714683"," 0.12961676"
"M485.178T783.442","-0.22902219","-0.87386572","-0.29230916","-0.29175614"," 0.08693556","-0.96581030"," 0.24479370"," 0.79900775"," 0.62112403"," 0.43056435"," 0.33279036"," 0.13754777"
"M449.205T834.832","-0.133227876","-1.692894056","-0.219465869","-0.004531121","-0.127262890","-0.523913580"," 0.492093111"," 0.734578733"," 0.517134013"," 0.141078747"," 0.373964799"," 0.442445990"
"M439.083T756.683","-0.64038453","-0.56178729","-0.67262320","-0.12713474","-0.10377230"," 0.12673160"," 0.12773477"," 1.12340592"," 0.70940266"," 0.24486726","-0.15150856","-0.07493157"
"M479.19T902.518","-0.19801173","-0.72726414","-0.04881602","-0.43312414","-0.15236593","-0.92276558"," 0.50374574"," 0.98338798"," 0.31859337"," 0.18496371"," 0.31404221"," 0.17761453"
"M413.081T316.361","-0.5035823","-0.5688564","-0.3700640","-0.3979170","-0.2416032","-0.3849141"," 0.4098981"," 1.1272172"," 0.4580265"," 0.1451111"," 0.1238389"," 0.2028451"
"M417.177T763.775","-0.34375041","-0.28966745","-0.16835207","-1.17380295","-0.20576580","-0.67977065"," 0.26759078"," 1.22898252"," 0.43986025"," 0.65013578","-0.04847067"," 0.32301066"
"M225.002T107.866","-0.793211118","-0.703572938","-0.469003436"," 0.243305664"," 0.219614118","-0.702043997"," 0.490970614"," 1.171618655"," 0.278599403"," 0.200477072"," 0.067522287","-0.004276324"
"M947.485T901.595","-0.57471028","-0.58256468","-0.27731006","-0.07463401","-0.58572008"," 0.09270305"," 0.37123486"," 1.42190957"," 0.46098722"," 0.43559827","-0.41785348","-0.26964039"
"M399.165T851.906","-0.46399985","-0.94822847","-0.38816065","-0.14295323"," 0.05933189","-0.42785837"," 0.41037694"," 0.88950583"," 0.49289478"," 0.41003578","-0.03136188"," 0.14041723"
"M895.304T938.238","-0.6127346346","-1.1418587284","-0.4425202089","-0.2434274216","-0.2037752164"," 0.1722409053"," 0.3411081423"," 1.2310707165"," 0.8492020207"," 0.2992690207","-0.2480807717","-0.0004938238"
"M455.081T744.378","-0.69738948","-0.45304725","-0.54860231"," 0.08542679"," 0.11560656","-0.27598456","-0.05347132"," 1.17939539"," 0.71903425"," 0.23233183","-0.42518526"," 0.12188538"
"M430.136T769.014","-1.02413681","-1.30160293","-0.05994202","-0.50630502"," 0.13724334","-0.47611178"," 0.66916198"," 1.13587843"," 0.83743885"," 0.70697141","-0.67777312"," 0.55917765"
"M590.274T907.848","-0.24417867"," 0.16300168","-0.09658120","-0.03059533","-0.33109490"," 0.26818901"," 0.18864274"," 1.18766981"," 0.17274359"," 0.45921318","-1.16180846","-0.57520146"
"M353.181T807.324","-0.58524636","-1.01463876","-0.14129227","-0.42139910"," 0.12774250","-0.63948381"," 0.26295571"," 1.10424834"," 0.68954040"," 0.35425456"," 0.06454029"," 0.19877850"
"M419.115T799.29","-0.50514539","-0.34871804","-0.47575195","-0.32934740","-0.09347785","-0.31279821"," 0.53874143"," 1.13559528"," 0.27610334"," 0.55686746","-0.42273278","-0.01933589"
"M139.002T112.479","-0.51306417","-0.41669646","-0.36062846"," 0.16297172","-0.32041435","-0.36909620"," 0.32277669"," 1.18522994"," 0.58113551"," 0.22968968","-0.41146892","-0.09043498"
"M1095.872T896.96","-0.49705161","-0.22694040","-0.86349591","-0.33444357","-0.11757814","-0.39076819"," 0.52778529"," 1.33488990"," 0.68979414"," 0.21400403","-0.28329887","-0.05289666"
"M429.646T308.971","-0.53726535","-0.63171340","-0.28180331"," 0.01732052","-0.30640270","-0.53485966"," 0.52802152"," 0.90622647"," 0.62593522"," 0.22283907","-0.25414841"," 0.24585005"
"M968.4T974.568","-0.44535355","-1.38368140","-0.28808486","-0.66193993","-0.06501728"," 0.10491465"," 0.31694279"," 1.06364527"," 1.11692760"," 0.28729769","-0.02381942","-0.02183155"
"M1015.586T1347.819","-0.5005549","-0.7500368","-0.2503117","-0.2586493","-0.1007412","-0.5368727"," 0.3985030"," 1.0460900"," 0.4866183"," 0.1424400"," 0.2216786"," 0.1018367"
"M1033.603T1229.397","-0.32374678","-0.61108857","-0.19326476","-0.32565628"," 0.02099890","-0.69582209"," 0.34900055"," 0.93179372"," 0.43372812"," 0.27624842"," 0.05671819"," 0.08109057"
"M533.169T900.984","-0.54317994","-0.59338001","-0.71853909"," 0.15432928","-0.18768357","-0.80114863"," 0.37585420"," 1.02480136"," 0.67784313"," 0.54706563"," 0.05430852"," 0.00972912"
"M1095.01T894.541","-0.1192567","-0.2165060"," 0.1258569","-0.3251815","-0.4430947","-0.3996835"," 0.9776606"," 0.8098221"," 0.7315254"," 0.1929211","-0.7357725","-0.5982912"
"M1209.581T888.373","-0.33221966","-0.22131628","-0.18133429","-0.11208796","-0.79147096","-0.50169369"," 0.18977258"," 1.31522818"," 0.46483700"," 0.53658035","-0.41024714"," 0.04395187"
"M492.868T66.13","-0.5905389","-0.3076224","-0.2536030","-0.1339779","-0.1913997","-0.5052219"," 0.2787923"," 0.8741849"," 0.6154122"," 0.1448539","-0.2134866"," 0.2826073"
"M567.276T907.878","-0.39461525"," 0.02218030","-0.04216224","-0.13530343","-0.40985866"," 0.24785983"," 0.25062795"," 1.28990349"," 0.32626142"," 0.26126420","-1.04444499","-0.37171262"
"M664.226T813.714","-0.3861726","-1.0973733","-0.4385248","-0.6315946","-0.2472503"," 0.2150890"," 0.4383747"," 1.0777642"," 0.2372871"," 0.4193014"," 0.2060233"," 0.2070759"
"M1035.397T978.889","-0.50618179","-1.21972184","-0.24136667","-0.69109249"," 0.03878438","-0.22039890"," 0.37555756"," 0.61441046"," 1.07859497"," 0.42316669"," 0.01456565"," 0.33368197"
"M1162.051T893.06","-0.34724512","-0.06947966","-0.18380127","-0.32788263","-0.40457398","-0.60096998"," 0.53124214"," 1.45470539"," 0.55367201"," 0.25086712","-0.60627545","-0.25025859"
"M812.842T69.273","-0.55424225","-0.52786283","-0.04907726","-0.45375654","-0.56093832","-0.82087262"," 0.78848029"," 1.06535798"," 0.31975291"," 0.47423823","-0.26918411"," 0.58810451"
"M691.153T854.793","-0.5958100","-0.3507435","-0.3134337","-0.5535451","-0.6504139","-0.2330636"," 0.4132776"," 1.3060541"," 0.4832300"," 0.5593801","-0.2667473"," 0.2018152"
"M433.351T780.04","-0.6626819030","-0.5137074979","-0.4843897200","-0.6332044537","-0.1666636933","-0.3444803602"," 0.1692530175"," 1.2522844363"," 0.7278572820"," 0.0644681082"," 0.5922426363","-0.0009778521"
"M1363.57T899.951","-0.78117024","-0.15987472","-0.27242791","-0.03185277","-0.36180446","-0.10804274"," 0.44109084"," 1.32421231"," 0.47381423"," 0.66174147","-0.88366349","-0.30202252"
"M410.078T615.621","-0.765263446","-1.163878022","-1.959019699"," 0.694050532","-0.154625173"," 0.763492343"," 0.239531992"," 1.073502365"," 0.867537294"," 0.296240093"," 0.114456752","-0.006025029"
"M1125.418T877.844","-0.2300620","-1.4950902","-0.1934463","-0.1555360","-0.4470627","-0.2404173"," 0.4619749"," 0.9305028"," 0.6610308"," 0.2573724"," 0.1496594"," 0.3010741"
"M483.183T857.732","-1.25200762","-0.74569643","-0.25379957","-0.26540830"," 0.12462430","-0.32235266"," 0.47427495"," 0.93949886"," 0.54236155"," 0.32424394"," 0.09052622"," 0.34373475"
"M1323.575T889.628","-0.3098561","-0.2732962","-0.2522474","-0.3025363","-0.4714039","-0.7846367"," 0.3693706"," 1.2982981"," 0.4527980"," 0.7561518","-0.3337070","-0.1489348"
"M695.298T853.355","-0.78052063","-0.86911264","-0.12683061"," 0.05512477","-0.82381675","-0.09700481"," 0.37929292"," 1.20707897"," 0.50701229"," 0.28431017","-0.03993506"," 0.30440139"
"M331.103T255.151","-0.8006744","-0.5316675","-0.1310619","-0.1438698","-0.1293669","-0.5546427"," 0.3251103"," 1.1625152"," 0.3675328"," 0.4044669","-0.1719634"," 0.2036214"
"M539.134T89.251","-0.08136724","-0.63869116","-0.30537940","-0.17958674","-0.49859619","-0.40469527"," 0.07222306"," 1.32167776"," 0.29008664"," 0.42420668","-0.16039568"," 0.16051753"
"M502.995T105.736","-0.61182719","-0.50910792","-0.43726479","-0.29718422","-0.24461160","-0.59248706"," 0.25621879"," 1.47622237"," 0.47415742"," 0.01526996","-0.09100525"," 0.56161951"
"M967.36T964.868","-1.067612120","-1.468014573","-0.125093205"," 0.039633500","-0.162136149"," 0.009881294"," 1.288742105"," 0.764054134"," 0.508451549"," 0.425610956"," 0.055341123","-0.268858614"
"M329.088T474.939","-0.47255444","-0.45044212","-0.27856696","-0.12225600","-0.39087464","-0.40940143"," 0.33992358"," 1.16995704"," 0.50799705"," 0.39529593","-0.34566471"," 0.05658669"
"M669.182T316.584","-0.48696428","-0.64519255","-0.35194405","-0.03513499","-0.32938744","-0.51040269"," 0.42518480"," 0.83428832"," 0.75264903"," 0.07468484"," 0.14605391"," 0.12616510"
"M1097.514T1402.931","-0.66054163","-0.52764057","-0.36444638","-0.22566909"," 0.08030397","-0.57490380"," 0.25850959"," 1.08436737"," 0.49433103"," 0.14688934"," 0.17257004"," 0.11623012"
"M990.329T838.789","-0.60206103","-1.48780923","-0.29803611","-0.37481513","-0.04491635","-0.23926141"," 0.42758020"," 1.21297237"," 0.65827226"," 0.38858189"," 0.15526820"," 0.20422433"
"M240.933T64.89","-0.07271844"," 0.05569538","-0.12935433"," 0.20164225"," 0.45803698"," 0.03186397"," 0.51295719"," 0.63817135"," 0.56649087"," 0.35326104","-1.86507234","-0.75097390"
"M548.979T106.308","-0.78382883","-0.60135844","-0.32440239"," 0.04367576","-0.01921951","-0.54377033"," 0.29541709"," 1.10256630"," 0.59347033"," 0.04383597"," 0.04152119"," 0.15209286"
"M1031.288T315.245","-0.6268040","-0.8939250","-0.1092393"," 0.1381553","-0.2598079","-0.5307025"," 0.4242364"," 0.6814581"," 0.5235356"," 0.3831938"," 0.1528637"," 0.1170359"
"M333.109T769.719","-1.02094781","-0.41568701","-0.03980068"," 0.39685963"," 0.20457540"," 0.41839496"," 0.62133454"," 0.91841486"," 0.69661315"," 0.41202724","-0.55092228","-1.64086200"
"M324.072T215.478","-0.09333978"," 0.38438958","-0.61966124"," 0.81212327"," 0.93330831"," 0.55497710","-0.19894582"," 0.33586272"," 0.16759332","-0.33457904","-0.37800093","-1.56372749"
"M830.24T316.247","-0.886301897","-1.043521756","-0.128266280"," 0.005640522"," 0.018122527","-0.538410683"," 0.412352520"," 0.708013498"," 0.550926122"," 0.550695097"," 0.187134263"," 0.163616066"
"M1087.412T876.684","-0.7695050","-0.7516023","-0.1965320","-0.3592723","-0.1358399","-0.6085528"," 0.4955893"," 0.9504055"," 0.4887311"," 0.5024944"," 0.0704209"," 0.3136631"
"M297.244T1278.646","-0.546940307","-0.128406305","-0.254549183","-0.008139301","-0.047889265","-0.612065804"," 0.032675487"," 1.245945155"," 0.206545566"," 0.175633648","-0.088531566"," 0.025721874"
"M1094.946T896.052"," 0.24651579"," 0.07916062"," 0.26450438","-0.19659133","-0.64657873","-0.40615484"," 0.03197713"," 1.22162459","-0.01357050"," 0.05573106","-0.29279494","-0.34382325"
"M385.077T649.201","-0.30054723","-0.24651092","-0.30989591","-0.03617914","-0.09299503","-0.39113510"," 0.33716988"," 1.23287270"," 0.22968023"," 0.24585930","-0.31804890","-0.35026988"
"M549.205T845.853","-0.94012803","-0.82456908","-0.11960289","-0.13164127","-0.12334950","-0.42815590"," 0.03083043"," 1.08426847"," 0.65751770"," 0.35691311"," 0.21956483"," 0.21835214"
"M389.108T489.956","-0.45622489","-0.88265114"," 0.38779407","-0.51173461","-0.68813974","-1.00075554"," 0.30257471"," 0.52151463"," 0.84076720","-0.04681692"," 0.61514872"," 0.91852351"
"M632.847T316.374","-0.2956405","-1.2108201","-0.4227366"," 0.2868006","-0.3027737","-0.3429264"," 0.5747249"," 0.7283215"," 0.2118297"," 0.4586490"," 0.1207655"," 0.1938060"
"M341.535T617.585","-0.9044642","-0.9052776","-0.9811180"," 0.5426353","-0.2428997"," 0.4549500"," 0.2617091"," 1.1234363"," 0.7808978"," 0.1598050","-0.1501016","-0.1395725"
"M387.034T831.689","-0.84871810","-1.84124162","-1.04826144"," 0.47332229"," 0.06610213"," 0.38894836"," 0.37921282"," 0.96867120"," 0.89495223"," 0.77079744","-0.18129423","-0.02249107"
"M455.021T825.04","-0.93651900","-1.78999842","-0.89753063"," 0.56363169"," 0.37308984"," 0.37815684"," 0.46908779"," 0.71875783"," 0.80838307"," 0.61769282","-0.37667543"," 0.07192362"
"M941.462T1306.809","-0.6012823","-0.4496258","-0.1654760","-0.2066344"," 0.1057386","-0.7531642"," 0.2916607"," 1.2158697"," 0.2792248"," 0.1479715"," 0.2848093","-0.1490918"
"M1036.399T977.849","-0.162746939","-1.478256657","-0.323703816","-0.586838395","-0.056079395"," 0.044392709"," 0.297376481"," 1.048752021"," 0.863598134"," 0.298913392","-0.008052072"," 0.062644537"
"M305.082T1122.457"," 0.006786472","-0.961817763","-0.198519378","-1.060308073","-0.069212121","-0.666685720"," 0.750868212"," 0.958315832"," 0.225963073"," 0.320207252"," 0.083545057"," 0.610857156"
"M435.217T805.716","-0.47289849","-1.11787853","-0.22347477","-0.31341667"," 0.03528540","-0.44182439"," 0.24781175"," 0.93526816"," 0.53615321"," 0.02246319"," 0.08829641"," 0.70421474"
"M1136.545T907.7","-0.278494789","-0.031504267","-0.130789560"," 0.004619723","-0.406703783"," 0.287263267"," 0.169810110"," 1.281926073"," 0.196580041"," 0.403096843","-1.011771515","-0.484032145"
"M1130.454T886.215","-0.4969978","-0.5099581","-0.2964324"," 0.2228310","-0.5896704","-0.7170606"," 0.3624020"," 1.4416132"," 0.5118598"," 0.5297553","-0.2924427","-0.1658993"
"M415.086T168.579","-0.5173217","-0.4116359","-0.2840995","-0.5008035","-0.3450082","-0.3897072"," 0.4154702"," 1.2725547"," 0.4539977"," 0.3964378","-0.2075723"," 0.1176880"
"M567.333T903.822","-0.17572739","-0.14472721"," 0.02173751"," 0.12512847","-0.88789082","-0.21947307"," 0.43678273"," 1.24493324"," 0.52290923"," 0.78913530","-0.97186858","-0.74093941"
"M1163.56T905.015"," 0.29615393"," 0.24453384"," 0.30650123","-0.01291835","-1.23841205","-0.28937426"," 0.08055495"," 1.24873872"," 0.33285749"," 1.11063842","-1.13249999","-0.94677394"
"M401.18T764.21"," 0.01035401","-0.66644298","-0.01337272","-0.59739889","-1.23836619","-0.73883110"," 0.19465799"," 0.90540705"," 0.70766469"," 0.50263297"," 0.25227454"," 0.68142063"
"M823.337T914.416","-0.49133280","-1.33437153","-0.41484315","-0.01203715","-0.17144756"," 0.12566902"," 0.32603759"," 0.90002110"," 0.79824316"," 0.49709340","-0.11344267","-0.10958941"
"M397.259T1311.545","-0.23053874","-0.52418814","-0.57554199","-0.22484491","-0.67464413","-0.42270730"," 0.32662766"," 1.23529114"," 0.55868432"," 0.32965992"," 0.11968225"," 0.08251992"
"M443.191T791.98","-0.4328554","-0.8902853","-0.3187991","-0.1869311","-0.1403474","-0.4623403"," 0.3749052"," 0.9646806"," 0.4773073"," 0.3762013","-0.1935192"," 0.4319835"
"M413.167T733.785","-0.62181363","-0.65167396","-0.35180681","-0.13927134"," 0.10793094","-0.29164256"," 0.05707544"," 1.00728468"," 0.21000051"," 0.27611898","-0.18530117"," 0.58309892"
"M341.259T618.637","-0.856455370","-0.900365245","-0.704028921"," 0.324684759","-0.342189724"," 0.143372891"," 0.245331801"," 1.117243442"," 0.691366074"," 0.237263305"," 0.039368421"," 0.004408568"
"M859.153T942.886","-0.61155377","-0.09086433","-0.34897939","-0.08369135"," 0.02277257","-0.79251666"," 0.28629689"," 1.17009502"," 0.30607065"," 0.33557265","-0.27040765"," 0.07720537"
"M633.753T316.098","-0.32531404","-0.89366172","-0.23262396"," 0.29293641","-0.55845152","-0.39831762"," 0.37685759"," 0.90310195"," 0.31263036"," 0.34130565","-0.08485825"," 0.26639516"
"M919.334T939.971","-0.92164898","-0.94724212","-0.47020612"," 0.37181704"," 0.33130221","-0.02333998"," 0.09927666"," 0.80801389"," 0.66082524"," 0.35745488","-0.12376471","-0.14248801"
"M863.373T951.624","-0.44181967","-1.58153789","-0.43189817"," 0.43306517"," 0.21658469"," 0.53245417"," 0.12757657"," 0.81376964"," 0.26493020"," 0.22176238","-0.01516744","-0.13971965"
"M316.427T318.614","-0.39550116","-0.55677485","-0.70517830","-0.08720565"," 0.03313218","-0.36512432"," 0.63946359"," 1.03318337"," 0.17810696"," 0.37172237","-0.47818861"," 0.33236443"
"M419.228T901.259","-0.46001416","-1.41423737"," 0.03600901","-0.18911041","-0.17043654","-0.19116299"," 0.23610367"," 0.72737620"," 0.41906345"," 0.29433591"," 0.31832420"," 0.39374902"
"M316.385T321.843","-0.37279837","-0.45523994","-0.68126487","-0.03730414","-0.06995332","-0.42749049"," 0.55444396"," 1.10232568"," 0.15306037"," 0.15799646","-0.21800257"," 0.29422725"
"M967.407T978.889","-0.40950884","-1.47906296","-0.07155536","-0.71532114","-0.03214729"," 0.13403192"," 0.25510285"," 1.18262288"," 0.85874660"," 0.28038838","-0.04245003"," 0.03915300"
"M524.981T106.871","-0.32972973","-0.40860279","-0.09998304","-0.32180199","-0.75591211","-0.69651313"," 0.25805795"," 1.26915087"," 0.40724772"," 0.13406360","-0.18239829"," 0.72642094"
"M950.342T882.081","-0.89876593","-1.36215738","-0.05588213","-0.33163765"," 0.03187089","-0.17026885"," 0.28886028"," 0.84846937"," 0.93820812"," 0.24690625"," 0.11072151"," 0.35367552"
"M822.313T886.782","-0.555544609","-1.251787127","-0.255410004","-0.096322052","-0.391910049"," 0.002303158"," 0.615525788"," 1.182178157"," 0.876231223"," 0.172267280","-0.137422872","-0.160108893"
"M497.109T889.816","-0.2213259","-1.1267140"," 0.4040380","-0.7113468"," 0.1608193","-1.0254812"," 0.5040506"," 1.0295342"," 0.4573661"," 0.7204764","-0.6075806"," 0.4161638"
"M1461.92T936.679","-0.571056659","-1.006753659","-0.239750303","-0.263434006","-0.268754567"," 0.002085406"," 0.458530454"," 1.307726356"," 0.666370851"," 0.367401437","-0.388579872","-0.063785438"
"M970.768T318.573","-0.42617963","-0.66789999","-0.35356639"," 0.09822797","-0.30477999","-0.63784897"," 0.26630484"," 0.87676156"," 0.26503773"," 0.59295885"," 0.18616132"," 0.10482269"
"M857.325T1034.658","-1.02963821","-1.88907191","-0.26692038"," 0.31880747","-0.06510785"," 0.64166490"," 0.56597295"," 1.11004322"," 0.66428907"," 0.22500313","-0.09068947","-0.18435293"
"M1005.392T917.562","-0.4915587850","-1.0536920375","-0.5466622748"," 0.1654999454"," 0.0263302964","-0.2456263727"," 0.3777584405"," 1.0108068365"," 0.4849422494"," 0.2913096850"," 0.0006086799","-0.0197166631"
"M357.576T759.445","-0.4941303","-0.5199272","-0.1127920","-0.3809701","-0.4043728","-0.3375571"," 0.3680163"," 0.9682867"," 0.7116304"," 0.4211463","-0.2748101"," 0.0554801"
"M365.052T459.24","-0.91489510","-1.41136731","-0.80441682"," 0.32696725"," 0.23923878"," 0.65891306"," 0.39903247"," 1.06432198"," 0.91997328"," 0.74908679","-1.30165718"," 0.07480279"
"M271.021T88.704","-0.16762607","-0.35490672","-0.10244207","-0.55174209","-0.29905833","-0.42360496"," 0.03452052"," 1.50373392"," 0.41189005"," 0.54509192","-0.40000079","-0.19585537"
"M968.386T889.852","-0.4793957","-0.8065484","-0.4574116","-0.2369840","-0.7414065","-0.1619362"," 0.2523554"," 1.0161207"," 0.8364666"," 0.4408771"," 0.1442807"," 0.1935819"
"M593.686T850.456","-0.3435827","-0.1744614","-0.5985505","-0.1917699","-0.7128997","-0.1737454"," 0.6020852"," 1.4818288"," 0.5348222"," 0.5572884","-0.7580315","-0.2229836"
"M505.029T765.672","-0.6277285","-0.7255293","-0.8146792"," 0.1211463","-0.7604128","-0.2150637"," 0.4818618"," 1.0341728"," 0.4456861"," 0.5230318"," 0.2529516"," 0.2845631"
"M1035.367T890.845","-0.553096285","-1.069338158","-0.584636875","-0.196052486","-0.095660115","-0.002076959"," 0.348835603"," 1.058122837"," 0.716260913"," 0.210368389"," 0.069711848"," 0.097561288"
"M565.054T1199.484","-0.58904071"," 0.01227056","-0.19487727"," 0.21766071"," 0.16670436","-0.04824360"," 0.19892922"," 0.78288030"," 0.10403527"," 0.50802659","-0.40322791","-0.75511754"
"M491.208T833.798","-0.15734577","-1.76239987","-0.04125402","-0.17209321","-0.08020807","-0.50380378"," 0.44938588"," 0.79997224"," 0.56268021"," 0.44294326"," 0.04821419"," 0.41390894"
"M728.286T863.521","-0.63949011","-0.77779414","-0.21915377","-0.13437138","-0.38931792","-0.40613078"," 0.06787428"," 0.96204016"," 0.73522163","-0.13345891"," 0.39082011"," 0.54376083"
"M969.4T973.77","-0.42342390","-1.48474336","-0.12300031","-0.52578031","-0.37120808"," 0.07744836"," 0.39964787"," 1.14908186"," 0.83715644"," 0.17218366"," 0.01750635"," 0.27513142"
"M333.135T1582.426"," 0.13787125","-0.00422037"," 0.03194172","-0.28661528","-0.70705981","-0.76863777"," 0.36391853"," 0.95761063"," 0.32617813"," 0.04141348","-0.19806186"," 0.10566133"
"M377.181T797.379","-0.2170886","-0.7180524","-0.6739575","-0.1232567","-0.1100373","-0.4391188"," 0.3703984"," 1.0446900"," 0.5825122"," 0.1859972","-0.1205867"," 0.2185002"
"M369.388T763.979","-0.28084693","-0.11656058","-0.10940967","-0.21082723","-0.93959557","-0.50205592"," 0.39259130"," 1.21657542"," 0.57111064"," 0.48052581","-0.44955558","-0.05195168"
"M1161.526T895.081","-0.30206283","-0.01830628","-0.25279703","-0.44919924","-0.49790511","-0.28179449"," 0.44406689"," 1.47354734"," 0.48820148"," 0.29002957","-0.60087378","-0.29290651"
"M266.946T113.686","-0.29074019","-0.44061322","-0.32382922"," 0.08362366","-0.34972767","-0.22980735"," 0.49598583"," 1.22373366"," 0.47740203"," 0.40370395","-0.66383201","-0.38589948"
"M696.3T853.355","-0.977799354","-1.094194659","-0.165597617"," 0.106317811","-0.158366018","-0.092482051"," 0.233738086"," 1.232922354"," 0.651971203"," 0.119975454","-0.009248577"," 0.152763369"
"M1007.373T920.82","-0.48229131","-1.06726238","-0.44941873","-0.09164525","-0.10279600","-0.14627261"," 0.32237585"," 1.22818557"," 0.54271339"," 0.17910895","-0.04831108"," 0.11561359"
"M589.773T907.878","-0.30043713"," 0.06054492","-0.08286402"," 0.01500530","-0.27230051"," 0.11015376"," 0.19465899"," 1.09489306"," 0.38219146"," 0.45898859","-1.15737018","-0.50346424"
"M445.037T424.564","-0.4028435","-0.3824727","-0.2861721","-0.1230898","-0.2081547","-0.1659519"," 0.4017215"," 1.1696904"," 0.3076049"," 0.4432074","-0.4393280","-0.3142113"
"M988.804T68.066","-0.2217665","-0.2105152"," 0.1612364","-1.1860343","-0.4528947","-1.4355833"," 0.5336571"," 1.1354013"," 0.5588837"," 0.6968865","-0.2284300"," 0.6491592"
"M595.261T805.416","-0.21372260","-1.55429073","-0.05868182","-0.13630600","-0.12256235","-0.21860376"," 0.34008449"," 1.25249824"," 0.41276409","-0.02835845"," 0.09745870"," 0.22972019"
"M1323.606T888.291","-0.76187155","-0.04635065","-0.18297869","-0.22358699","-0.22362353","-0.85196328"," 0.45891776"," 1.35100182"," 0.63045504"," 0.66303416","-0.44866162","-0.36437247"
"M688.263T861.089","-0.45318513","-1.07603312","-0.52142120","-0.27274895","-0.56722641","-0.15896270"," 0.32003559"," 1.22731122"," 0.97483871"," 0.37931681"," 0.11243176"," 0.03564341"
"M971.627T318.415","-0.14113947","-0.63623549","-0.46288279","-0.15791066","-0.45439756","-0.51515356"," 0.50410061"," 0.94549255"," 0.49347020"," 0.01256701"," 0.13985464"," 0.27223452"
