"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8"
"M673.289T892.945",0.032597,-0.023731,0.008534,0.011019,-0.015847,-0.0081626,0.010563,-0.0054114
"M833.365T968.818",0.03642,0.010028,-0.030512,-0.0035389,-0.045321,0.0061052,0.0038431,0.018239
"M656.69T947.865",0.030433,-0.041645,0.0044957,0.014834,-0.00076297,0.0028221,0.028527,0.00077032
"M1294.437T316.362",0.031622,0.018264,-0.012569,0.0087869,-0.073243,0.045158,-0.0013616,-0.0028781
"M893.38T934.735",0.038161,-0.011247,-0.012772,-0.010444,-0.031014,0.023873,-0.001165,0.01021
"M350.125T836.957",0.023001,-0.027004,0.023599,-0.010413,0.028839,-0.035538,-0.015909,0.041773
"M1509.388T983.04",0.024428,0.00063407,0.0049736,-0.0038575,0.053683,-0.011599,-0.0015579,-0.0075077
"M393.176T847.594",0.032676,-0.020179,0.0017599,0.02065,-0.012307,-0.0013124,0.0091949,-0.0052342
"M1031.994T1223.73",0.03005,-0.030614,0.0016536,0.014574,-0.021402,0.0030724,0.018798,-0.006547
"M981.364T901.259",0.038858,0.010636,-0.0011077,0.0025968,-0.027957,0.03038,-0.017068,0.012013
"M455.151T768.715",0.028345,-0.032997,0.0096826,0.0082182,-0.014323,-0.0015895,0.027251,-0.0062611
"M1201.826T909.258",0.016226,0.0088085,0.026785,0.034148,-0.024428,-0.0051801,-0.05019,-0.0051973
"M653.935T315.929",0.032699,-0.004242,-0.0015761,-0.0073627,-0.0064782,0.0072297,-0.0038901,0.0047223
"M865.491T1326.551",0.02609,-0.011343,-0.010407,0.004419,0.013214,-0.034207,0.025372,0.001724
"M449.202T630.506",0.030331,-0.011719,0.0040289,0.0075838,-0.00563,-0.015587,0.0060991,0.0084989
"M677.403T1190.152",0.019224,-0.054235,0.027421,-0.00081163,-0.015977,0.019298,-0.0057087,0.0084259
"M437.065T776.272",0.029092,-0.029306,-0.010656,0.01031,0.0060625,-0.0066686,0.010681,-0.011634
"M268.959T125.12",0.032172,-0.032074,0.0082162,0.020334,-0.0082625,0.0028226,0.011904,-0.0027378
"M551.272T837.928",0.031762,-0.02041,0.013553,0.019011,-0.027693,-0.0011089,0.011888,0.004913
"M267.4T1582.439",0.017725,-0.0010296,0.0049568,-0.017013,0.060388,-0.044033,0.013881,0.015957
"M456.197T892.811",0.031856,-0.00056093,0.0015647,0.0090553,-0.0047852,-0.010118,0.0056851,-0.0023298
"M783.304T1161.409",0.018508,-0.05649,0.028341,0.014809,0.025261,-0.010404,0.0069335,0.022708
"M489.125T757.244",0.029121,-0.028203,-0.0074561,0.0020887,0.0050112,-0.013485,0.008735,-0.0019583
"M309.61T1127.503",0.020413,-0.031093,0.018242,-0.025366,0.012207,-0.0073659,-0.0027675,0.01313
"M356.995T88.504",0.024456,-0.0086368,-0.0065145,-0.027502,0.031732,-0.015863,0.0033849,0.021637
"M391.157T830.263",0.032883,-0.014947,-0.0059074,-0.00045544,-0.038652,-0.0064734,0.022792,0.012783
"M653.954T320.858",0.02875,-0.0074778,-0.0021885,-0.018158,0.012392,-0.0035667,0.0063158,-0.0029166
"M515.013T86.132",0.007024,-0.013661,0.029994,-0.0050597,0.05138,0.0069418,-0.062634,0.020588
"M567.778T908.116",0.028341,-0.028417,-0.010221,0.023313,-0.0040867,-0.0037891,-0.019746,-0.018247
"M559.667T1200.71",0.024796,-0.026005,0.010804,0.016621,0.029734,-0.025431,0.0087749,-0.013547
"M426.969T90.522",0.01405,-0.026383,0.014705,-0.0042835,0.050267,-0.05564,0.0080123,0.010165
"M455.193T892.238",0.033365,-3.4125e-05,0.0054824,0.015954,-0.0083495,-0.0099078,0.016629,-0.012202
"M463.049T87.708",0.020379,-0.011407,0.019754,-0.026756,0.039149,-0.012981,0.010426,-0.016486
"M651.363T1268.695",0.024806,-0.029849,0.015,0.0078092,0.049584,-0.025788,-0.019135,-0.0039467
"M625.144T814.498",0.025103,-0.022928,0.017348,-0.0017609,0.034109,-0.0075706,-0.026683,-0.028198
"M378.609T1368.205",0.013734,-0.055499,0.039801,-0.0038067,-0.015006,0.0043971,-0.013926,0.018973
"M1255.613T888.434",0.034991,-0.022241,0.002523,0.024753,-0.01413,0.0052274,-0.01425,-0.011033
"M953.506T1151.909",0.029913,-0.033748,0.0053787,0.02269,-0.023773,-0.012469,0.016362,0.013765
"M689.274T1192.785",0.031589,-0.02546,0.0011744,0.019277,-0.0045318,-0.0028972,0.0033858,-0.015744
"M701.195T940.853",0.033555,-0.02334,-0.0074195,0.017955,-0.0050367,-0.009918,-0.0038921,-0.0033966
"M609.669T833.529",0.024007,-0.013567,-0.0016711,-0.011859,0.026245,-0.0022441,0.015192,0.0074022
"M481.1T876.627",0.026342,-0.012812,0.010358,0.0087593,0.032206,-0.043186,-0.0030405,0.012286
"M573.017T749.518",0.028702,-0.038212,-0.01603,0.017952,0.031449,0.0029045,0.0060604,-0.011677
"M587.201T848.147",0.036278,-0.0017264,-0.0012957,-0.012927,-0.020136,0.023244,-0.0042588,0.016759
"M429.419T313.767",0.03006,-0.020958,-0.013542,0.00095477,0.032289,0.0014361,0.0024911,-0.011456
"M1223.501T894.767",0.030618,-0.025322,-0.012289,-0.0046852,0.026913,-0.017961,-0.00084996,0.0062483
"M1014.419T974.744",0.040227,0.015411,-0.00071927,-0.016418,-0.031377,0.016012,-0.016046,0.032366
"M294.469T1200.672",0.024145,-0.055123,0.022616,0.011683,-0.02044,0.008478,-0.0044606,-0.00039564
"M1094.116T900.295",0.02746,-0.013426,0.0030137,-0.0030294,0.011176,-0.026137,0.041942,0.055805
"M383.555T317.319",0.029705,-0.014194,0.0055357,-0.0042616,0.019781,-0.0071493,-0.0062142,0.0035638
"M1074.289T1194.304",0.018066,-0.032254,-0.027999,0.0018487,0.025794,0.0043065,-0.057725,-0.044386
"M743.208T992.462",0.027064,-0.019101,-0.0099541,0.01791,0.014443,-0.0054305,-0.021294,0.013734
"M1305.428T315.265",0.035991,0.0060234,-0.01985,0.0070093,-0.053789,0.050539,-0.015431,0.0089215
"M354.305T750.63",0.021571,-0.0080917,0.03557,0.0043048,0.069073,-0.035034,0.054645,-0.0062331
"M593.857T757.673",0.019095,-0.0097934,-0.032968,-0.0060099,0.077601,-0.038112,-0.00064383,-0.022075
"M569.35T895.921",0.032599,-0.037599,-0.01569,0.012384,0.014,-0.0082516,-0.0072744,-0.0067075
"M423.224T921.021",0.026602,-0.013441,0.0064614,0.00093734,0.012432,-0.040435,0.014404,-0.0026569
"M325.2T1323.486",0.015683,-0.002054,0.007539,-0.025629,0.052339,-0.038078,0.0063735,0.0092745
"M417.058T1084.972",0.010807,0.01195,0.0077334,0.0043192,0.031447,-0.062401,0.089954,0.029962
"M392.288T1179.554",0.0053866,0.0025004,0.035563,-0.0072743,0.050158,-0.029263,-0.047271,0.0032683
"M269.103T792.774",0.034902,-0.0068248,0.0035597,0.016369,0.013827,-0.0094452,-0.0098126,-0.0091409
"M637.025T106.841",0.03412,-0.024893,0.012536,0.015127,-0.019938,0.0010144,0.0069741,-0.0032957
"M696.291T1183.733",0.029372,-0.033739,-0.012344,0.02336,-0.010073,0.0061581,-0.0035187,-0.0053278
"M334.932T113.331",0.024517,-0.008443,-0.0022011,-0.0050645,0.034557,-0.027305,0.0053948,-0.007213
"M433.784T801.352",0.031152,-0.0029255,0.0056044,0.0046887,-0.0058538,-0.023561,0.023531,-0.012102
"M1197.053T906.963",0.023165,0.0080905,-0.037156,0.030466,0.013184,0.048289,-0.06871,-0.0057857
"M1048.557T894.929",0.031037,-0.025382,-0.010012,0.0085362,0.017012,-0.022629,0.0021624,-0.0014119
"M1029.626T1193.853",0.022633,-0.046122,-0.022472,0.028498,0.020036,0.047377,-0.020342,-0.063146
"M295.104T156.471",0.032008,-0.035012,0.0032483,0.016238,-0.0089364,0.0016763,0.0037218,-0.0055341
"M709.191T748.676",0.02558,-0.034346,-0.031534,0.020332,0.041475,0.013943,-0.00411,-0.0093146
"M692.265T869.57",0.031799,-0.025117,-0.011235,-0.011802,-0.023901,0.048816,-0.010479,0.00031035
"M354.093T750.969",0.029444,-0.043401,-0.022107,0.027199,0.023371,0.010316,0.013399,-0.017753
"M339.098T806.181",0.021306,-0.013008,0.011551,0.014709,0.014827,-0.052991,0.019096,-0.0079752
"M377.472T1369.598",0.014769,-0.039303,0.032399,-1.0797e-05,-0.0017384,-0.016048,-0.004181,0.0024405
"M398.263T1317.762",0.026229,-0.02189,-0.0048278,0.0087609,0.017562,-0.014111,0.012768,0.005735
"M1095.152T896.897",0.019769,-0.025007,0.0028109,-0.0033394,-0.0059537,-0.026864,0.075527,0.025399
"M278.88T96.95",0.01653,0.011392,-0.011043,0.0063567,0.020095,0.020466,0.0036262,0.0036416
"M309.206T1205.9",0.029391,-0.030829,0.022201,0.02173,-0.0080669,0.0047348,0.007597,0.0097051
"M623.347T1299.275",0.023388,-0.016879,0.013871,-0.021964,0.025592,-0.0035723,0.0050547,0.00075587
"M1351.748T1120.178",0.013645,-0.039554,0.023705,-0.046666,-0.00028409,0.0063792,-0.010942,0.0052897
"M807.166T938.699",0.033145,-0.00028625,-0.008316,0.0070631,0.00061254,0.027632,0.033368,-0.025892
"M653.828T318.352",0.030127,-0.0095518,-0.0055055,-0.009451,-0.0065309,0.0029811,-0.0080177,0.00057754
"M1103.415T879.391",0.038308,0.0035223,-0.0002906,0.0074271,-0.032792,0.016669,0.0046396,0.00049115
"M997.975T1403.846",0.027697,-0.030908,0.0078508,0.0066929,-0.0013258,-0.0071103,0.021191,-0.015867
"M355.571T782.72",0.0317,-0.017891,-0.024005,0.0060938,0.0045958,0.0062852,0.0085704,0.0020805
"M399.202T993.604",0.037138,0.01231,0.0048789,0.014206,-0.0046994,-0.010563,0.0048955,-0.03146
"M1455.479T315.262",0.032555,0.013821,-0.01952,0.0082101,-0.061131,0.052088,-0.0090159,0.0076199
"M633.572T315.643",0.035513,-0.010334,-0.0090502,0.0065019,-0.02939,0.020606,-0.0044825,0.0088655
"M1039.403T917.165",0.039519,0.00025243,-0.0021972,-0.0016288,-0.027763,0.023079,0.0052578,0.010598
"M349.186T846.471",0.031639,-0.014338,0.0054972,0.025794,-0.0082691,-0.0059197,0.02156,0.010729
"M1037.324T316.098",0.039506,-0.0026666,-0.014596,-0.00023276,-0.04759,0.045644,-0.018605,0.014774
"M609.264T1288.916",0.018734,-0.041715,0.023504,0.017663,-0.021353,0.025633,0.0073209,0.016635
"M509.218T928.864",0.032141,-0.022471,0.00046214,0.010213,-0.019853,-0.0020624,0.0065832,-0.0049803
"M1308.415T315.705",0.034504,0.0062881,-0.015315,0.0058443,-0.053073,0.042506,-0.020421,0.0077147
"M353.461T751.667",0.031367,-0.040684,-0.011949,0.02096,0.037841,-0.0015791,0.019625,-0.013724
"M1048.594T1092.833",0.027126,-0.012392,-0.0033253,0.0036673,-0.011272,-0.024875,0.019862,0.023185
"M311.186T1077.614",0.02102,-0.0025253,0.0258,0.0027017,0.047599,-0.014454,0.015733,0.0073308
"M969.321T316.442",0.041131,-0.017497,-0.0084415,0.024416,-0.068278,0.053473,-0.0068625,0.006734
"M1142.614T1193.858",0.018713,-0.043978,-0.028936,0.024007,0.0080636,0.048469,-0.032467,-0.052348
"M333.083T110.42",0.025601,-0.016898,-0.019395,-0.0098824,0.017471,-0.0274,-0.0083624,-0.0045761
"M1285.448T316.362",0.035263,0.006897,-0.015649,0.0063813,-0.056672,0.053625,-0.010322,0.0064204
"M813.108T834.298",0.033019,-0.002279,-0.034144,-0.017673,-0.016622,0.0136,0.0062991,0.0033971
"M1063.398T908.83",0.036424,0.0017628,-0.0023153,-0.00037651,-0.039467,0.012078,-0.0041614,0.00028251
"M969.813T316.499",0.031918,0.0021673,-0.020135,-0.0020975,-0.030317,0.038349,-0.016261,0.010221
"M791.126T833.266",0.033789,-0.0080455,-0.040428,-0.01468,-0.019904,0.022374,0.013604,-0.0056524
"M1192.252T906.01",0.017673,0.011601,-0.026278,0.030539,-0.0088411,0.0078055,-0.061389,0.021317
"M361.512T316.902",0.035004,-0.031692,-0.0041557,0.015438,-0.022413,0.014423,0.016556,-0.00070004
"M459.959T106.348",0.030652,-0.035084,0.0071383,0.010382,-0.022003,0.012989,0.019948,0.0019487
"M485.178T783.442",0.03143,-0.024781,-0.0027116,0.020567,-0.02893,-0.0068979,0.010107,0.0027946
"M449.205T834.832",0.036014,-0.014546,-0.0037818,0.0045737,-0.028636,0.016957,0.011124,0.0084876
"M371.133T805.134",0.029171,0.0033232,-0.0055354,-0.015446,0.0040933,-0.0065096,0.012921,-0.0089687
"M254.892T96.705",0.012526,-0.027466,0.0043139,0.0087915,0.052216,-0.065749,-0.023573,-0.024953
"M439.083T756.683",0.028519,-0.0088927,-0.00022167,-0.013319,-0.0034712,-0.010148,-0.0033463,-0.0036049
"M985.784T316.247",0.032883,0.015895,-0.01823,-0.013631,-0.026337,0.03524,-0.010498,0.012021
"M479.19T902.518",0.027492,-0.00095897,0.0029542,0.004618,-0.00026366,-0.021079,0.0033443,-0.010142
"M970.599T316.501",0.034415,-0.019108,0.0030214,-0.0024691,-0.034223,0.032387,0.0067154,0.00092354
"M413.081T316.361",0.031698,-0.017936,0.0079733,0.0039834,-0.01681,0.0051637,0.012513,-0.016483
"M417.177T763.775",0.027147,-0.0059731,-0.0040689,0.022238,0.010537,-0.023317,0.021998,-0.014541
"M609.707T835.895",0.024102,-0.023101,-0.015486,0.0078074,0.021085,0.022238,-0.011082,-0.0017035
"M633.892T311.985",0.032684,0.0038575,-0.011831,-0.008072,-0.016243,0.028252,-0.0007074,0.010183
"M225.002T107.866",0.03243,-0.043261,0.011655,0.020666,-0.023343,0.0040397,0.016519,-0.0092814
"M593.465T757.874",0.023979,-0.032338,-0.029004,-0.0054162,0.041728,-0.0079487,0.033504,-0.033022
"M370.139T1432.103",0.002853,-0.035115,0.028961,-0.0073292,0.0017788,0.0053393,-0.04568,0.0402
"M547.145T895.878",0.033255,-0.0098025,-0.0087006,0.0081448,0.020566,0.0027398,-0.0008176,0.0063037
"M947.485T901.595",0.028735,0.0064739,-0.00929,0.013194,0.022056,-0.0026492,-0.0038789,-0.0038185
"M1013.864T1245.344",0.029568,-0.043015,0.0089609,0.022579,-0.02012,-0.0056554,0.023099,0.0039173
"M377.623T1368.205",0.014385,-0.053708,0.040419,-0.0061298,-0.0015856,-0.00057787,-0.0091442,0.014799
"M399.165T851.906",0.034167,-0.014707,0.0017187,0.015247,-0.026558,0.006174,0.011449,0.0098953
"M895.304T938.238",0.039298,0.0085848,-0.01325,-0.010122,-0.035286,0.037919,-0.0088088,0.0062934
"M1013.474T983.582",0.042237,-0.00093329,-0.02059,-0.01768,-0.043076,0.050619,-0.0073808,0.014739
"M445.18T1125.961",0.024714,-0.031388,0.021625,-0.0064937,0.0028727,-0.013435,0.013517,0.018416
"M753.188T948.401",0.026315,-0.02074,-0.0016303,0.0012524,0.02654,-0.0097961,0.029575,0.0055615
"M455.081T744.378",0.029308,-0.013238,0.010112,-0.0028455,0.0014201,-0.00012349,0.0053215,-0.0036275
"M1455.98T315.74",0.028108,0.029432,-0.025175,0.0012989,-0.037942,0.04543,-0.0031827,0.0046713
"M430.136T769.014",0.04085,0.022376,-0.024921,-0.0004333,-0.013255,-0.0026789,0.013386,0.014554
"M590.274T907.848",0.029322,-0.042419,-0.0010627,0.032959,-0.0099092,0.010063,-0.016163,-0.0066694
"M353.181T807.324",0.032181,-0.0098184,-0.009082,0.0071439,-0.015312,-0.021463,0.020419,-7.5812e-05
"M456.925T66.979",0.018907,-0.0006416,-0.029751,0.0069131,0.027749,-0.031892,0.011363,0.0051319
"M630.668T315.279",0.030862,0.010315,-0.01592,-0.021105,-0.024901,0.027797,-0.0075512,0.002287
"M485.127T895.658",0.03009,-0.039246,-0.004373,0.0047428,0.007826,-0.019036,0.0075239,0.011992
"M419.115T799.29",0.032253,-0.01951,7.5527e-05,0.016615,-0.00067519,-0.0061243,-0.0044406,0.0015207
"M1071.041T895.445",0.029097,-0.033737,-0.0053055,0.0022323,0.035416,-0.015255,0.002652,0.001527
"M371.1T817.997",0.029719,-0.013244,-0.019269,0.0097546,-0.014309,-0.0058072,0.027205,-0.00097804
"M698.988T986.183",0.029688,-0.038596,-0.010822,0.018632,-0.002518,-0.0018136,0.00050074,0.0031354
"M139.002T112.479",0.026033,-0.0089254,-0.0052341,-0.0078921,0.031271,-0.011318,0.0094377,0.0029027
"M1095.872T896.96",0.029296,-0.020822,0.0059124,0.0038573,0.012873,-0.016132,-0.0018048,-0.028108
"M957.374T926.518",0.039928,-0.0030695,-0.0053127,-0.0072814,-0.039057,0.030061,-0.01428,0.012616
"M309.059T866.56",0.015692,-0.040255,-0.02136,0.0043216,0.0225,-0.00054938,-0.0070692,-0.02215
"M753.358T959.856",0.024372,-0.034755,0.0077065,-0.0076119,0.018992,0.012572,-0.047457,0.01503
"M451.11T87.035",0.025276,-0.020335,0.023156,-0.027763,0.017672,0.011414,-0.00027745,-0.02734
"M429.646T308.971",0.035484,-0.00085006,-0.0149,-0.0070492,-0.020688,0.028651,-0.0097471,0.0086849
"M968.4T974.568",0.042736,0.0092687,-0.0040124,-0.0078291,-0.048894,0.037931,-0.01788,0.028286
"M242.178T992.462",0.01517,-0.0086281,0.0045308,0.046845,0.013175,0.0023702,-0.021277,-0.025709
"M1015.586T1347.819",0.030598,-0.018564,-0.00040506,0.014814,-0.024676,-0.0015872,0.027688,-0.0028092
"M1033.603T1229.397",0.031824,-0.036143,0.0023354,0.026953,-0.030409,0.0050489,0.013984,-0.00094677
"M362.997T89.636",0.027009,0.0012378,0.010573,-0.030033,0.028962,-0.017726,0.022347,-0.018897
"M533.169T900.984",0.034997,-0.016192,0.0038098,0.0023313,-0.014648,0.0026673,-0.001271,-0.0025891
"M443.193T725.675",0.035414,-0.018346,-0.007622,0.015153,-0.029189,0.024944,-0.0038469,-0.001596
"M1162.58T906.276",0.01998,-0.0033522,-0.036899,0.026236,0.013559,0.019981,-0.09497,0.016545
"M1095.01T894.541",0.025744,-0.015556,-0.014434,-0.0094242,0.028043,-0.0087393,-0.025698,-0.010197
"M559.895T1194.445",0.02911,-0.04825,0.0094376,0.031573,-0.017279,0.018868,-0.016439,-0.0050471
"M1209.581T888.373",0.034697,-0.01646,-0.0034324,0.010806,0.0068273,0.014908,-0.020571,0.00071207
"M579.21T872.654",0.034222,-0.0095978,-0.017397,0.0056566,-0.012767,0.037383,-0.040673,0.0099965
"M492.868T66.13",0.013087,0.0077467,-0.0009664,-0.028314,0.056346,-0.035007,0.010766,-0.0026175
"M558.878T1192.321",0.0071837,-0.050818,0.021598,0.004482,-0.032046,0.025772,-0.064953,0.0234
"M567.276T907.878",0.029677,-0.03897,-0.0072627,0.035554,-0.019068,0.012551,-0.0037417,-0.016053
"M664.226T813.714",0.035071,0.00087993,0.0024962,-0.0041014,-0.025356,0.02022,-0.010712,0.0044527
"M990.602T1181.647",0.0094783,-0.051097,0.01201,0.023629,0.050785,-0.010342,-0.027586,0.039585
"M1035.397T978.889",0.037223,0.0097787,-0.0052435,-0.0077388,-0.023575,0.018712,-0.0056576,0.035122
"M509.875T67.374",-0.00026321,0.029983,-0.042748,0.04587,0.033429,-0.022015,-0.0014527,-0.029217
"M1162.051T893.06",0.034072,-0.033213,-0.0075454,0.01203,0.010368,-0.013938,-0.0054484,-0.0064862
"M319.045T832.748",0.034723,0.0064769,-0.048181,-0.016724,-0.013455,0.03913,-0.0013944,-0.011737
"M812.842T69.273",0.022915,0.015439,-0.018663,0.018469,0.035728,-0.032127,-0.0011595,-0.040642
"M199.135T972.397",0.021378,-0.025472,0.02314,0.025726,-0.050618,0.00077862,-0.0085507,0.026804
"M691.153T854.793",0.033267,-0.018117,-0.0088717,0.0078991,0.0057401,0.0041353,-0.0084026,-0.018818
"M1191.866T903.98",0.026512,-0.034425,-0.002385,0.010893,-0.0016192,0.0030042,-0.027509,0.0017813
"M433.351T780.04",0.0299,-0.016856,0.030917,0.0015978,0.022574,-0.021053,-0.0017742,-0.007198
"M1730.319T908.053",0.012296,0.0069469,-0.021832,-0.030951,-0.044686,-0.011201,0.022778,0.040406
"M1134.823T908.781",0.011928,-0.045293,0.003028,0.0001576,-0.040181,-0.066688,0.023915,-0.0087179
"M209.961T64.78",0.012394,-0.00078717,-0.0028659,-0.014315,0.051439,-0.036728,0.010102,0.0099408
"M309.554T1123.923",0.021805,-0.030633,0.030717,-0.018045,-0.0092807,-0.00098962,0.016606,0.0063574
"M1134.728T916.618",0.033419,-0.02887,0.0092184,-0.0070283,-0.011013,-0.018868,-0.0011697,0.016177
"M1363.57T899.951",0.02741,0.0030498,-0.0087445,0.0080565,0.044388,-0.017657,0.00062692,0.013739
"M410.078T615.621",0.027237,-0.0075558,0.006883,-0.041941,-0.023666,0.017256,-0.0090882,-0.0022733
"M1125.418T877.844",0.035988,0.0081039,-0.0078149,0.0036523,-0.033094,0.01744,0.0061792,-0.0024183
"M430.212T847.65",0.031451,-0.031641,0.0093421,0.012654,-0.033333,0.031337,0.0042368,-0.00050546
"M483.183T857.732",0.036526,-0.016654,0.0054289,0.026368,-0.02913,0.01096,0.012463,-0.014684
"M873.309T1120.281",0.02393,-0.043099,0.012884,-0.019979,0.0017669,0.010935,0.00088701,-0.029799
"M1323.575T889.628",0.02821,-7.1031e-07,-0.008852,-0.0043723,0.024376,-0.016808,-0.021116,-0.0061543
"M695.298T853.355",0.030757,0.014169,0.0017186,-0.0022724,0.0052766,0.0082773,0.0066191,-0.024571
"M383.364T319.344",0.03162,-0.029309,0.0011965,0.0082927,-0.0093027,0.0050894,-0.0040907,0.00033173
"M921.12T945.55",0.030654,-0.030991,0.0013564,0.015934,0.0063764,-0.0067914,0.000856,-0.00069082
"M331.103T255.151",0.030896,-0.021062,0.0025668,0.021658,-0.00044392,-0.00014553,0.010098,-0.0066591
"M671.384T1191.062",0.010989,-0.05233,0.032346,0.00046741,-0.037423,0.028913,-0.020331,0.035509
"M322.871T96.154",0.022807,-0.017577,0.0075158,-0.0086843,0.03671,-0.019745,0.0085687,-0.030016
"M443.165T1058.069",0.026095,-0.038872,0.019597,0.0056649,-0.0096593,0.0059691,0.0015375,-0.0054518
"M539.134T89.251",0.022267,-0.0082187,-0.010726,-0.012468,0.041855,-0.030112,0.011263,0.010939
"M678.98T96.154",0.026927,-0.039413,0.018643,0.0082176,-0.016461,-0.0096164,0.018661,-0.025746
"M502.995T105.736",0.033866,-0.018202,0.013147,0.008551,-0.0044566,-0.01218,0.017702,-0.028978
"M290.212T948.503",0.007412,-0.033692,-0.012327,-0.026967,0.031584,-0.004098,-0.034159,0.011512
"M633.074T312.26",0.036739,-0.01033,-0.012689,0.025334,-0.040731,0.028859,-0.014974,-0.0077619
"M417.498T853.501",0.03537,-0.015012,0.007958,0.022181,-0.032295,0.00055601,0.0066774,0.0017915
"M641.302T1183.734",0.035617,0.00020525,0.0047804,-0.042759,-0.051809,0.045286,-0.021338,0.022661
"M315.093T821.98",0.013887,-0.013644,0.0039544,0.01644,0.016365,-0.052018,-0.0092879,0.0073946
"M610.723T834.826",0.028373,-0.0051464,-0.020303,-0.0014643,0.025923,0.0041851,-0.0086527,0.0081146
"M967.36T964.868",0.0389,0.014353,-0.003184,-0.022308,-0.024246,0.027912,-0.028811,0.0095088
"M329.088T474.939",0.033228,-0.03011,-0.0032442,0.023717,-0.019187,0.0057792,0.0032556,-0.0094549
"M617.133T750.744",0.024811,-0.011587,0.017544,0.012929,0.028037,-0.045727,0.017159,-0.011804
"M669.182T316.584",0.036623,-0.022216,-0.002002,0.015107,-0.037714,0.026854,-2.781e-05,0.00099306
"M447.152T782.273",0.026907,-0.013973,9.7421e-05,0.0029868,0.03277,-0.029161,0.011413,0.0015039
"M1097.514T1402.931",0.030997,-0.036517,0.0081863,0.022536,-0.025201,-0.00063274,0.021154,-0.004143
"M437.042T89.308",0.025252,-0.01857,0.0014666,-0.026079,0.019487,0.0023061,0.022783,-0.043715
"M413.091T89.817",0.015993,-0.023731,0.03187,-0.023589,0.046394,-0.02824,0.014998,-0.0014037
"M990.329T838.789",0.038659,0.017432,-0.0017963,-0.011772,-0.024221,0.012439,-0.0042594,0.0022113
"M1229.54T895.369",0.030825,-0.038319,-0.0079087,0.01424,0.0085927,-0.01,0.006175,-0.005575
"M332.842T96.154",0.013065,0.00036268,0.0096307,0.0003715,0.0049119,-0.0046211,-0.013272,0.0063906
"M593.926T757.244",0.027039,-0.031323,-0.03574,0.0077708,0.043721,-0.0078796,-0.00083265,-0.022325
"M293.484T1191.137",0.026169,-0.046655,0.029998,0.020073,-0.024403,0.0042371,-0.0030737,0.0061581
"M240.933T64.89",0.005235,-0.0011073,-0.025703,-0.019804,0.061526,-0.027159,-0.003573,0.020897
"M769.704T939.803",0.036035,-0.0052816,-0.0010826,0.014411,0.0082805,0.017252,-0.0069989,0.0068776
"M811.384T988.304",0.029803,-0.025829,-0.0034247,0.018629,0.013237,-0.023361,0.00014976,-0.013253
"M548.979T106.308",0.031528,-0.036161,0.010361,0.01185,-0.015084,-0.0022602,0.01409,-0.0058031
"M630.629T315.233",0.03357,0.0011226,-0.0059449,-0.005736,-0.020686,0.035913,-0.0069952,0.0080402
"M647.255T794.469",0.03562,0.0045003,0.013626,0.021752,-0.021292,-0.0017156,0.014792,0.01508
"M353.228T471.773",0.023576,-0.023483,0.047492,-0.012065,-0.018781,-0.023555,0.00519,-0.050379
"M1031.288T315.245",0.032435,0.0060569,-0.013536,-0.0070725,-0.021342,0.020402,-0.0065715,0.0072304
"M422.897T65.252",0.0038771,0.004892,0.0048206,0.0024216,0.041416,-0.026204,-0.01017,0.027328
"M333.109T769.719",0.023764,-0.01313,-0.020397,-0.017768,-0.002557,0.020268,-0.030015,0.0045661
"M324.072T215.478",0.0099986,-0.068122,0.023204,-0.012945,0.01485,0.01432,-0.043696,0.035848
"M681.067T90.379",0.021437,-0.02003,0.027152,-0.019362,0.015279,-0.0042122,0.015624,-0.033104
"M830.24T316.247",0.033016,0.0056496,-0.0096674,-0.014614,-0.015032,0.0083799,-0.002435,0.0069
"M695.289T1193.403",0.029988,-0.028858,0.0046279,0.010318,-0.0046104,-0.023446,-0.017288,-0.0094879
"M277.537T1369.612",0.022899,-0.042368,0.029496,0.009716,-0.01526,0.0039634,-0.00030841,-0.0013753
"M1087.412T876.684",0.037931,5.8951e-05,-0.0094672,-0.0047389,-0.022807,0.028359,-0.011307,0.0062422
"M591.32T1106.747",0.023923,-0.022624,0.029033,-0.020454,-0.01583,0.013296,-0.010183,0.0060937
"M318.971T91.239",0.029647,-0.039199,0.01914,-0.0014988,-0.021963,-0.002888,0.030207,-0.033146
"M470.174T323.906",0.032103,-0.0248,0.0062887,0.0065705,-0.031748,0.026791,-0.0089108,0.016187
"M393.305T1367.865",0.028495,-0.03707,0.013375,0.0027029,-0.01201,-0.0005715,-0.021516,-0.0045719
"M208.961T65.652",0.0038089,-0.0018355,0.0016907,-0.00090732,0.046065,-0.028505,0.0015401,-0.00032014
"M297.244T1278.646",0.02197,-0.018416,0.011659,-0.011534,0.046123,-0.031958,9.8721e-05,0.0070935
"M563.307T901.93",0.029281,-0.039138,0.015536,0.024417,-0.019914,0.00446,0.016978,-0.0031827
"M211.134T1369.064",0.023652,-0.043884,0.026464,-0.001827,0.0050049,-0.01581,0.0020281,-0.0011182
"M1094.946T896.052",0.030217,-0.049591,-0.006814,0.012963,-0.015586,0.0074561,-0.0045205,0.0039421
"M561.985T1245.624",0.021935,-0.030106,0.0023342,-0.0060155,0.0019756,0.0057858,-0.015556,0.015321
"M314.124T880.028",0.037009,0.012823,-0.0015889,-0.020006,-0.028734,0.029416,-0.0017125,0.021732
