"",F.stat,p.value,-log10(p),FDR
M489.062T89.797,0.9611,0.46104,0.33627,0.70009
M925.22T834.324,0.9608,0.46118,0.33613,0.70009
M485.199T845.365,0.96053,0.46131,0.336,0.70009
M1097.549T894.492,0.96006,0.46155,0.33578,0.70009
M888.803T66.684,0.95928,0.46193,0.33543,0.70009
M599.345T1339.232,0.95885,0.46214,0.33523,0.70009
M609.264T1288.916,0.95848,0.46232,0.33506,0.70009
M846.46T1187.467,0.95796,0.46258,0.33481,0.70009
M299.259T1305.768,0.95681,0.46315,0.33428,0.70009
M471.117T721.976,0.95628,0.4634,0.33404,0.70009
M776.814T66.22,0.95496,0.46406,0.33343,0.70009
M277.58T1368.559,0.95489,0.46409,0.3334,0.70009
M936.711T836.99,0.95478,0.46414,0.33335,0.70009
M874.812T68.208,0.95475,0.46416,0.33333,0.70009
M393.305T1367.865,0.95349,0.46478,0.33275,0.70016
M389.236T1529.579,0.95226,0.46539,0.33218,0.70016
M564.68T1183.74,0.95185,0.46559,0.33199,0.70016
M714.826T66.684,0.95101,0.46601,0.33161,0.70016
M665.182T815.828,0.95028,0.46637,0.33127,0.70016
M539.134T89.251,0.95007,0.46648,0.33117,0.70016
M656.998T95.285,0.94997,0.46652,0.33113,0.70016
M540.938T1245.502,0.94894,0.46703,0.33065,0.70016
M1337.578T936.747,0.94862,0.46719,0.3305,0.70016
M1202.883T908.106,0.94817,0.46742,0.33029,0.70016
M917.207T1674.194,0.94695,0.46802,0.32973,0.70038
M415.233T929.494,0.94638,0.46831,0.32947,0.70038
M399.092T115.22,0.94594,0.46853,0.32927,0.70038
M429.414T851.13,0.94509,0.46895,0.32887,0.70053
M341.088T304.64,0.94345,0.46977,0.32812,0.70127
M631.039T106.818,0.94158,0.4707,0.32726,0.70161
M747.152T89.636,0.94125,0.47086,0.3271,0.70161
M808.368T1195.332,0.94023,0.47138,0.32663,0.70161
M859.153T942.886,0.9394,0.47179,0.32625,0.70161
M825.818T67.446,0.93873,0.47213,0.32594,0.70161
M785.833T68.422,0.93759,0.4727,0.32542,0.70161
M433.624T805.348,0.93685,0.47307,0.32507,0.70161
M309.206T1205.9,0.93645,0.47327,0.32489,0.70161
M1397.968T984.092,0.93636,0.47332,0.32485,0.70161
M657.026T89.496,0.93635,0.47332,0.32484,0.70161
M673.081T89.605,0.93535,0.47382,0.32438,0.70161
M242.178T992.462,0.93529,0.47385,0.32436,0.70161
M951.444T1329.777,0.9344,0.4743,0.32394,0.7018
M814.836T68.186,0.93362,0.47469,0.32359,0.7019
M377.049T427.197,0.93258,0.47522,0.3231,0.70221
M309.118T727.508,0.93082,0.47611,0.3223,0.70233
M515.013T86.132,0.93054,0.47625,0.32216,0.70233
M481.183T807.444,0.93049,0.47627,0.32214,0.70233
M561.896T1245.178,0.92983,0.47661,0.32184,0.70235
M436.953T95.439,0.92907,0.47699,0.32149,0.70244
M529.154T821.794,0.92683,0.47812,0.32046,0.70314
M632.993T321.252,0.92663,0.47823,0.32037,0.70314
M371.116T87.699,0.92623,0.47843,0.32018,0.70314
M593.785T851.246,0.92463,0.47924,0.31944,0.70352
M199.135T972.397,0.92394,0.47959,0.31913,0.70352
M946.478T931.796,0.92382,0.47966,0.31907,0.70352
M463.292T1322.103,0.92123,0.48097,0.31788,0.70451
M667.066T1635.31,0.92122,0.48098,0.31787,0.70451
M507.153T88.13,0.91964,0.48179,0.31715,0.70522
M420.999T106.905,0.91757,0.48284,0.31619,0.70536
M575.856T1053.805,0.91713,0.48307,0.31599,0.70536
M884.8T66.979,0.9163,0.48349,0.31561,0.70536
M356.995T88.504,0.91629,0.4835,0.31561,0.70536
M647.193T836.421,0.91546,0.48393,0.31522,0.70536
M565.05T98.887,0.91528,0.48401,0.31514,0.70536
M808.155T1200.534,0.91466,0.48433,0.31486,0.70536
M560.981T1199.503,0.91411,0.48461,0.3146,0.70536
M1167.705T1197.565,0.91356,0.4849,0.31435,0.70536
M445.207T780.093,0.91313,0.48512,0.31415,0.70536
M621.125T857.148,0.9104,0.48652,0.3129,0.70636
M1343.805T1193.201,0.91036,0.48654,0.31288,0.70636
M270.208T1225.64,0.90974,0.48686,0.31259,0.70636
M371.034T865.858,0.90855,0.48748,0.31204,0.70636
M273.314T67.476,0.90778,0.48787,0.31169,0.70636
M378.609T1368.205,0.90738,0.48808,0.31151,0.70636
M313.094T115.286,0.90717,0.48819,0.31141,0.70636
M861.166T878.352,0.90621,0.48869,0.31097,0.70636
M451.11T87.035,0.90526,0.48918,0.31053,0.70636
M796.86T67.938,0.90329,0.4902,0.30963,0.70636
M354.911T65.484,0.90311,0.49029,0.30955,0.70636
M237.04T858.99,0.90241,0.49065,0.30923,0.70636
M423.224T921.021,0.90215,0.49079,0.30911,0.70636
M431.567T89.496,0.90195,0.49089,0.30901,0.70636
M577.892T1677.528,0.9017,0.49102,0.3089,0.70636
M722.094T1116.386,0.90092,0.49143,0.30854,0.70636
M497.144T415.482,0.90073,0.49152,0.30846,0.70636
M297.126T1110.971,0.89978,0.49202,0.30802,0.70636
M275.202T1191.076,0.8996,0.49211,0.30793,0.70636
M596.277T932.512,0.89927,0.49228,0.30778,0.70636
M436.82T95.439,0.89836,0.49276,0.30736,0.70658
M203.204T105.674,0.89579,0.4941,0.30619,0.70804
M559.791T1181.622,0.89383,0.49512,0.30529,0.70859
M678.41T1192.286,0.89381,0.49513,0.30528,0.70859
M523.315T1240.685,0.89235,0.4959,0.30461,0.70922
M434.875T91.064,0.89073,0.49675,0.30387,0.70987
M543.857T66.858,0.88962,0.49733,0.30335,0.70987
M706.319T1147.92,0.88907,0.49762,0.3031,0.70987
M747.52T1691.175,0.8877,0.49834,0.30248,0.70987
M587.201T848.147,0.88714,0.49863,0.30222,0.70987
M467.156T971.498,0.88667,0.49888,0.302,0.70987
M772.366T884.107,0.88639,0.49903,0.30188,0.70987
M699.004T983.059,0.88626,0.4991,0.30181,0.70987
M279.124T874.724,0.8859,0.49928,0.30165,0.70987
M427.197T838.449,0.88273,0.50096,0.3002,0.71178
M419.03T798.766,0.88169,0.50151,0.29972,0.71188
M272.959T67.281,0.88137,0.50168,0.29957,0.71188
M880.534T1198.774,0.88071,0.50203,0.29927,0.71191
M406.181T1223.783,0.87884,0.50302,0.29842,0.71285
M218.906T96.154,0.8763,0.50437,0.29725,0.7143
M501.271T1065.78,0.87436,0.5054,0.29636,0.7153
M383.156T805.681,0.87369,0.50576,0.29606,0.71533
M366.264T1266.032,0.87309,0.50608,0.29578,0.71533
M869.826T1310.173,0.87126,0.50705,0.29495,0.71583
M767.371T1193.934,0.871,0.50719,0.29483,0.71583
M656.58T941.504,0.87011,0.50767,0.29442,0.71583
M637.322T1108.089,0.86963,0.50792,0.2942,0.71583
M502.273T1072.442,0.86885,0.50834,0.29385,0.71583
M294.061T714.71,0.86822,0.50868,0.29356,0.71583
M948.606T1193.747,0.86813,0.50872,0.29352,0.71583
M1311.769T944.788,0.86678,0.50945,0.2929,0.71596
M1094.047T894.516,0.86529,0.51025,0.29222,0.71596
M433.261T1293.176,0.86418,0.51085,0.29171,0.71596
M1162.757T894.541,0.86415,0.51086,0.2917,0.71596
M613.446T1235.167,0.8638,0.51105,0.29154,0.71596
M418.894T1736.453,0.86323,0.51136,0.29128,0.71596
M1096.565T894.076,0.86286,0.51156,0.29111,0.71596
M643.188T792.118,0.86259,0.5117,0.29098,0.71596
M294.449T1192.192,0.86191,0.51207,0.29067,0.71596
M322.871T96.154,0.86185,0.5121,0.29064,0.71596
M831.18T89.251,0.86042,0.51287,0.28999,0.71604
M426.969T1294.755,0.86011,0.51304,0.28985,0.71604
M1167.557T907.179,0.85992,0.51314,0.28976,0.71604
M769.704T939.803,0.85906,0.5136,0.28937,0.71622
M1323.575T889.628,0.85667,0.5149,0.28828,0.71622
M481.1T876.627,0.85621,0.51515,0.28807,0.71622
M630.879T67.545,0.85614,0.51518,0.28804,0.71622
M281.069T746.743,0.85614,0.51518,0.28804,0.71622
M341.535T617.585,0.85603,0.51525,0.28799,0.71622
M693.424T1336.51,0.85523,0.51568,0.28762,0.71637
M984.8T68.139,0.85333,0.51671,0.28675,0.71657
M648.179T1162.457,0.85254,0.51713,0.2864,0.71657
M728.88T67.591,0.85166,0.51761,0.286,0.71657
M328.915T88.871,0.85162,0.51764,0.28597,0.71657
M433.554T806.299,0.85144,0.51773,0.28589,0.71657
M543.278T1086.647,0.85095,0.518,0.28567,0.71657
M367.247T1305.804,0.85072,0.51813,0.28557,0.71657
M408.822T1801.685,0.85,0.51852,0.28523,0.71666
M235.171T1189.523,0.84825,0.51947,0.28444,0.71753
M431.156T735.48,0.8471,0.5201,0.28391,0.71781
M869.81T67.545,0.8464,0.52048,0.2836,0.71781
M547.145T895.878,0.84438,0.52159,0.28267,0.71781
M1013.416T975.546,0.84396,0.52181,0.28248,0.71781
M661.089T89.636,0.84375,0.52193,0.28239,0.71781
M375.104T216.821,0.84276,0.52247,0.28194,0.71781
M1509.388T983.04,0.84258,0.52257,0.28185,0.71781
M309.409T1633.535,0.84213,0.52282,0.28165,0.71781
M579.21T872.654,0.8419,0.52294,0.28155,0.71781
M347.091T1147.321,0.84185,0.52297,0.28152,0.71781
M863.484T1242.374,0.84078,0.52356,0.28104,0.71816
M849.231T1681.107,0.83942,0.5243,0.28042,0.71859
M313.093T363.79,0.83865,0.52473,0.28006,0.71859
M361.323T326.759,0.83842,0.52486,0.27996,0.71859
M429.25T1071.941,0.83746,0.52538,0.27952,0.71886
M781.235T1675.435,0.83625,0.52605,0.27897,0.71932
M475.267T1205.634,0.83496,0.52676,0.27839,0.71951
M970.574T320.828,0.83481,0.52685,0.27832,0.71951
M559.053T88.871,0.83393,0.52733,0.27792,0.71972
M752.34T69.273,0.83283,0.52794,0.27742,0.72002
M1079.533T897.421,0.83233,0.52821,0.27719,0.72002
M868.801T68.637,0.83155,0.52865,0.27683,0.72016
M421.075T89.496,0.82998,0.52952,0.27612,0.7209
M755.669T805.268,0.82672,0.53133,0.27464,0.72262
M551.272T837.928,0.8262,0.53162,0.2744,0.72262
M970.599T316.501,0.82582,0.53182,0.27423,0.72262
M1209.581T888.373,0.82485,0.53236,0.27379,0.72262
M462.89T65.338,0.82471,0.53244,0.27373,0.72262
M429.121T110.997,0.82405,0.53281,0.27343,0.72267
M607.262T1433.034,0.82315,0.53331,0.27302,0.72289
M551.062T89.793,0.82224,0.53382,0.27261,0.72289
M417.177T763.775,0.82108,0.53447,0.27208,0.72289
M442.938T91.386,0.82042,0.53484,0.27178,0.72289
M700.328T66.684,0.82031,0.5349,0.27173,0.72289
M1223.501T894.767,0.81998,0.53508,0.27158,0.72289
M625.024T106.841,0.81929,0.53547,0.27126,0.72289
M402.053T876.272,0.81901,0.53562,0.27114,0.72289
M223.134T1071.799,0.81713,0.53668,0.27029,0.72387
M434.83T95.362,0.81406,0.5384,0.26889,0.72436
M1131.537T924.362,0.81383,0.53853,0.26879,0.72436
M507.891T66.852,0.81363,0.53864,0.2687,0.72436
M295.616T1235.992,0.81309,0.53894,0.26846,0.72436
M294.469T1200.672,0.81308,0.53895,0.26845,0.72436
M755.604T807.443,0.81236,0.53936,0.26812,0.72436
M601.138T88.174,0.81234,0.53937,0.26811,0.72436
M545.633T89.251,0.81031,0.54051,0.2672,0.72506
M377.476T89.245,0.8098,0.5408,0.26696,0.72506
M413.179T861.909,0.8083,0.54165,0.26628,0.72506
M1204.491T868.846,0.80822,0.54169,0.26625,0.72506
M549.205T845.853,0.80779,0.54193,0.26606,0.72506
M278.067T775.155,0.80754,0.54207,0.26594,0.72506
M289.026T88.643,0.80729,0.54222,0.26583,0.72506
M1074.325T1193.301,0.80655,0.54264,0.26549,0.72518
M561.217T921.818,0.80477,0.54364,0.26469,0.72536
M607.169T776.722,0.80459,0.54374,0.26461,0.72536
M580.327T1046.473,0.80405,0.54405,0.26436,0.72536
M1129.441T885.407,0.8039,0.54413,0.26429,0.72536
M276.001T167.936,0.80336,0.54444,0.26405,0.72536
M445.18T1041.889,0.80212,0.54514,0.26349,0.72586
M1074.422T1191.812,0.79859,0.54715,0.26189,0.72809
M643.469T1048.281,0.79656,0.54831,0.26097,0.7286
M1107.58T918.649,0.79628,0.54847,0.26085,0.7286
M755.7T809.167,0.79616,0.54854,0.2608,0.7286
M613.315T879.972,0.79422,0.54965,0.25992,0.72963
M1048.557T894.929,0.79262,0.55056,0.2592,0.73019
M562.073T1194.756,0.79091,0.55154,0.25843,0.73019
M393.139T1190.101,0.79091,0.55154,0.25842,0.73019
M1162.58T906.276,0.79087,0.55156,0.25841,0.73019
M381.265T1260.401,0.79055,0.55174,0.25826,0.73019
M1028.637T1187.508,0.78641,0.55412,0.25639,0.73272
M419.218T842.905,0.78503,0.55492,0.25577,0.73272
M701.85T68.208,0.78463,0.55515,0.25559,0.73272
M1352.749T1118.63,0.7844,0.55528,0.25549,0.73272
M591.2T844.598,0.7843,0.55534,0.25544,0.73272
M847.154T89.251,0.78241,0.55643,0.25459,0.73342
M457.178T974.721,0.78222,0.55654,0.25451,0.73342
M591.303T1064.285,0.78083,0.55734,0.25388,0.73374
M309.059T866.56,0.78064,0.55745,0.25379,0.73374
M186.965T89.822,0.77798,0.55899,0.25259,0.7349
M795.134T88.13,0.77756,0.55924,0.2524,0.7349
M330.844T95.905,0.77737,0.55934,0.25232,0.7349
M1143.444T941.11,0.77607,0.5601,0.25173,0.73527
M305.081T1046.132,0.77572,0.5603,0.25158,0.73527
M610.723T834.826,0.76762,0.56502,0.24794,0.74074
M677.403T1190.152,0.76641,0.56573,0.24739,0.74074
M487.146T735.656,0.76627,0.56581,0.24733,0.74074
M271.021T88.704,0.76587,0.56604,0.24715,0.74074
M267.121T971.402,0.76516,0.56646,0.24683,0.74074
M507.151T845.473,0.76495,0.56658,0.24674,0.74074
M609.707T835.895,0.76449,0.56685,0.24653,0.74074
M558.799T1194.269,0.76094,0.56893,0.24494,0.74238
M404.916T66.832,0.76075,0.56904,0.24485,0.74238
M722.487T1128.209,0.75909,0.57002,0.24411,0.74238
M967.394T924.933,0.75847,0.57038,0.24383,0.74238
M429.141T889.195,0.75749,0.57096,0.24339,0.74238
M439.32T90.793,0.75719,0.57114,0.24326,0.74238
M875.523T1196.25,0.75712,0.57118,0.24323,0.74238
M435.187T981.992,0.75692,0.5713,0.24314,0.74238
M647.255T794.469,0.75551,0.57213,0.2425,0.74238
M615.195T761.983,0.75537,0.57221,0.24244,0.74238
M1130.454T886.215,0.75504,0.5724,0.2423,0.74238
M732.379T69.273,0.75476,0.57257,0.24217,0.74238
M537.062T88.106,0.75466,0.57263,0.24212,0.74238
M579.286T1254.853,0.75377,0.57316,0.24173,0.74238
M733.865T68.384,0.75227,0.57404,0.24106,0.74238
M770.81T67.374,0.75176,0.57435,0.24083,0.74238
M291.2T1179.579,0.75175,0.57435,0.24082,0.74238
M338.938T105.668,0.75143,0.57454,0.24068,0.74238
M570.518T894.146,0.75112,0.57472,0.24054,0.74238
M243.065T108.531,0.7508,0.57491,0.2404,0.74238
M293.177T1149.195,0.75016,0.57529,0.24011,0.74244
M516.896T66.912,0.74913,0.5759,0.23965,0.74278
M671.034T89.795,0.74851,0.57627,0.23937,0.74282
M451.125T735.96,0.74751,0.57686,0.23893,0.74314
M560.75T1181.655,0.74653,0.57744,0.23849,0.74345
M509.875T67.374,0.74165,0.58035,0.23631,0.74675
M647.941T1161.118,0.74108,0.58069,0.23605,0.74675
M1071.559T892.477,0.73804,0.58251,0.2347,0.74765
M579.151T798.32,0.73784,0.58263,0.23461,0.74765
M493.23T921.818,0.7377,0.58271,0.23455,0.74765
M305.084T1149.057,0.73762,0.58276,0.23451,0.74765
M901.267T743.636,0.73697,0.58315,0.23422,0.7477
M265.068T1582.441,0.73461,0.58457,0.23317,0.74908
M377.623T1368.205,0.73283,0.58563,0.23238,0.74977
M698.032T993.076,0.73249,0.58584,0.23222,0.74977
M544.267T1176.51,0.73159,0.58637,0.23183,0.74977
M532.307T1586.442,0.73142,0.58648,0.23175,0.74977
M611.22T783.374,0.7307,0.58691,0.23143,0.74989
M314.905T90.961,0.72633,0.58955,0.22948,0.75248
M777.852T69.273,0.72618,0.58963,0.22942,0.75248
M591.094T89.826,0.72422,0.59082,0.22855,0.75355
M940.798T67.938,0.72299,0.59156,0.228,0.75406
M417.893T66.858,0.72191,0.59222,0.22752,0.75446
M707.828T66.684,0.72105,0.59274,0.22714,0.75468
M278.587T1368.505,0.71912,0.59391,0.22628,0.75531
M472.92T68.092,0.71909,0.59392,0.22627,0.75531
M1389.862T1193.369,0.71728,0.59503,0.22546,0.75627
M173.008T106.871,0.71466,0.59662,0.2243,0.75744
M919.493T1102.884,0.71462,0.59665,0.22428,0.75744
M723.231T1108.539,0.71379,0.59715,0.22392,0.75764
M276.196T919.68,0.71298,0.59764,0.22356,0.75783
M697.366T1135.904,0.71165,0.59846,0.22297,0.75832
M570.147T892.591,0.71096,0.59888,0.22266,0.75832
M490.258T1012.065,0.7101,0.5994,0.22228,0.75832
M563.801T1148.286,0.70967,0.59966,0.22209,0.75832
M491.059T89.089,0.7095,0.59977,0.22201,0.75832
M587.158T88.482,0.7068,0.60142,0.22082,0.75938
M625.347T1245.237,0.70638,0.60168,0.22064,0.75938
M527.287T1209.141,0.70527,0.60236,0.22015,0.75938
M869.797T67.374,0.70486,0.60261,0.21996,0.75938
M401.18T764.21,0.70465,0.60274,0.21987,0.75938
M464.295T1313.132,0.7033,0.60356,0.21928,0.75938
M1162.845T896.125,0.70308,0.6037,0.21918,0.75938
M333.06T88.804,0.70306,0.60371,0.21917,0.75938
M251.019T152.27,0.70243,0.6041,0.21889,0.75938
M350.951T91.708,0.70217,0.60426,0.21878,0.75938
M403.918T66.912,0.70137,0.60475,0.21842,0.75938
M569.91T66.858,0.70132,0.60479,0.2184,0.75938
M562.511T1245.744,0.69949,0.60591,0.21759,0.7602
M447.095T869.265,0.69876,0.60636,0.21727,0.7602
M304.912T648.188,0.69804,0.6068,0.21695,0.7602
M353.228T471.773,0.69798,0.60684,0.21693,0.7602
M938.802T67.374,0.69742,0.60719,0.21668,0.7602
M887.815T67.938,0.69656,0.60772,0.2163,0.76043
M420.95T86.132,0.6955,0.60837,0.21583,0.76052
M450.796T96.244,0.69496,0.6087,0.21559,0.76052
M968.386T926.242,0.69475,0.60883,0.2155,0.76052
M429.265T1258.241,0.69319,0.6098,0.21482,0.76097
M425.046T798.077,0.69303,0.6099,0.21474,0.76097
M236.093T125.57,0.68902,0.61238,0.21298,0.76275
M677.817T66.684,0.68894,0.61243,0.21294,0.76275
M200.966T91.269,0.68849,0.61271,0.21275,0.76275
M194.055T920.109,0.68848,0.61271,0.21274,0.76275
M633.616T316.413,0.68651,0.61394,0.21187,0.76383
M380.147T1368.008,0.6853,0.61469,0.21134,0.76433
M568.907T66.858,0.68399,0.61551,0.21077,0.76481
M1134.728T916.618,0.68342,0.61586,0.21052,0.76481
M289.065T88.687,0.68299,0.61613,0.21033,0.76481
M861.451T1062.153,0.68227,0.61658,0.21001,0.76494
M597.186T793.686,0.68169,0.61694,0.20976,0.76495
M1134.823T908.781,0.6806,0.61762,0.20928,0.76536
M383.555T317.319,0.6796,0.61825,0.20884,0.7657
M985.796T67.938,0.67858,0.61888,0.20839,0.76605
M413.106T699.494,0.67644,0.62022,0.20746,0.76692
M265.426T1576.148,0.67633,0.62029,0.20741,0.76692
M1396.865T985.147,0.67485,0.62121,0.20676,0.76763
M341.465T625.973,0.67414,0.62166,0.20645,0.76774
M655.06T89.987,0.67358,0.62201,0.2062,0.76774
M773.806T66.912,0.66967,0.62447,0.20449,0.77031
M613.774T885.363,0.66914,0.6248,0.20426,0.77031
M1096.003T892.843,0.6662,0.62665,0.20297,0.77216
M713.247T1675.044,0.6655,0.62709,0.20267,0.77227
M793.382T1217.731,0.66477,0.62755,0.20235,0.7724
M659.251T1449.359,0.66264,0.6289,0.20142,0.77355
M1074.439T1194.382,0.66217,0.62919,0.20121,0.77355
M823.815T68.208,0.65887,0.63128,0.19978,0.7749
M565.362T1392.429,0.65881,0.63132,0.19975,0.7749
M375.129T680.648,0.65794,0.63187,0.19937,0.7749
M506.896T66.684,0.65759,0.63209,0.19922,0.7749
M273.96T67.4,0.65744,0.63219,0.19915,0.7749
M1097.561T894.34,0.65687,0.63255,0.19891,0.7749
M1094.909T899.27,0.65616,0.633,0.1986,0.7749
M893.177T89.251,0.65595,0.63313,0.1985,0.7749
M772.809T66.771,0.65351,0.63468,0.19745,0.77635
M347.22T1417.181,0.65217,0.63554,0.19686,0.77676
M1161.918T893.464,0.65186,0.63573,0.19673,0.77676
M715.392T322.783,0.65045,0.63663,0.19611,0.77723
M292.951T1190.066,0.65014,0.63682,0.19598,0.77723
M275.325T68.186,0.64853,0.63785,0.19528,0.77805
M761.823T67.434,0.64594,0.6395,0.19416,0.77963
M439.661T87.494,0.64356,0.64102,0.19313,0.78105
M677.532T831.69,0.64184,0.64213,0.19238,0.78195
M208.939T93.236,0.64113,0.64258,0.19207,0.78207
M564.995T1201.416,0.64021,0.64317,0.19168,0.78235
M343.213T896.579,0.63904,0.64392,0.19117,0.78251
M571.907T66.444,0.63889,0.64402,0.1911,0.78251
M619.04T106.905,0.63734,0.64501,0.19043,0.78316
M206.988T126.118,0.63626,0.6457,0.18997,0.78316
M501.129T722.199,0.63583,0.64598,0.18978,0.78316
M491.126T414.484,0.63581,0.64599,0.18977,0.78316
M686.859T66.912,0.63228,0.64826,0.18825,0.78548
M800.341T69.273,0.63135,0.64886,0.18785,0.78577
M355.911T67.212,0.63045,0.64944,0.18746,0.78603
M601.323T1160.225,0.62981,0.64986,0.18718,0.7861
M808.805T1193.415,0.62921,0.65024,0.18693,0.78613
M328.886T98.013,0.62745,0.65138,0.18617,0.78707
M1143.426T942.716,0.62566,0.65254,0.18539,0.78803
M1163.085T907.707,0.62361,0.65386,0.18451,0.78919
M504.906T66.788,0.62268,0.65447,0.18411,0.78929
M173.045T101.755,0.62236,0.65467,0.18398,0.78929
M617.9T67.042,0.62145,0.65526,0.18359,0.78957
M216.91T95.357,0.61802,0.65749,0.18211,0.79158
M957.829T69.273,0.61776,0.65765,0.182,0.79158
M577.603T1671.748,0.61709,0.65809,0.18171,0.79167
M824.816T67.434,0.61567,0.65902,0.1811,0.79197
M354.305T750.63,0.61483,0.65956,0.18074,0.79197
M576.861T67.042,0.613,0.66075,0.17996,0.79197
M403.064T798.991,0.61273,0.66093,0.17984,0.79197
M847.495T1389.03,0.61247,0.6611,0.17973,0.79197
M721.695T1111.272,0.61231,0.6612,0.17967,0.79197
M412.287T1300.535,0.61156,0.66169,0.17935,0.79197
M822.854T69.273,0.61127,0.66188,0.17922,0.79197
M733.875T66.912,0.60981,0.66283,0.1786,0.79197
M209.025T89.634,0.6098,0.66283,0.17859,0.79197
M1074.386T1195.935,0.60957,0.66298,0.1785,0.79197
M1162.717T895.445,0.60903,0.66334,0.17826,0.79197
M281.07T709.104,0.60896,0.66339,0.17823,0.79197
M636.318T1109.802,0.6089,0.66342,0.17821,0.79197
M471.897T67.543,0.60716,0.66456,0.17747,0.79206
M969.698T320.725,0.60668,0.66488,0.17726,0.79206
M510.873T67.188,0.60625,0.66516,0.17707,0.79206
M1327.552T905.478,0.60624,0.66516,0.17707,0.79206
M370.139T1432.103,0.60599,0.66532,0.17697,0.79206
M1097.037T893.528,0.60545,0.66568,0.17673,0.79206
M1056.664T1245.704,0.60163,0.66818,0.17511,0.79411
M698.83T984.108,0.6012,0.66847,0.17492,0.79411
M1162.945T896.606,0.60115,0.66849,0.1749,0.79411
M303.911T67.938,0.59945,0.66961,0.17418,0.795
M196.925T95.796,0.5982,0.67043,0.17364,0.79533
M276.206T1190.238,0.59792,0.67061,0.17353,0.79533
M285.243T1390.408,0.59691,0.67128,0.1731,0.79569
M870.702T1303.064,0.59563,0.67212,0.17255,0.79585
M292.991T104.104,0.59559,0.67215,0.17254,0.79585
M397.002T110.368,0.59469,0.67274,0.17215,0.79612
M584.88T67.734,0.59268,0.67406,0.1713,0.79694
M1167.685T1193.412,0.59228,0.67432,0.17113,0.79694
M265.261T1518.666,0.59197,0.67453,0.171,0.79694
M981.461T1134.419,0.5913,0.67497,0.17072,0.79701
M455.927T66.684,0.59041,0.67556,0.17034,0.79701
M826.798T68.208,0.58977,0.67598,0.17007,0.79701
M338.919T65.205,0.58966,0.67605,0.17002,0.79701
M1031.917T1222.934,0.58647,0.67816,0.16867,0.79906
M609.669T833.529,0.583,0.68045,0.1672,0.80058
M998.816T1403.341,0.58288,0.68053,0.16715,0.80058
M377.164T1417.473,0.58286,0.68055,0.16714,0.80058
M706.816T67.734,0.58062,0.68203,0.1662,0.80189
M574.868T66.858,0.57897,0.68312,0.1655,0.80274
M505.037T89.053,0.57795,0.6838,0.16507,0.80311
M909.235T90.379,0.57613,0.68501,0.1643,0.80378
M291.091T106.795,0.57591,0.68516,0.16421,0.80378
M216.938T89.656,0.57542,0.68548,0.16401,0.80378
M377.472T1369.598,0.57437,0.68618,0.16356,0.80417
M886.794T67.143,0.57286,0.68718,0.16293,0.80459
M442.823T96.43,0.57226,0.68758,0.16268,0.80459
M698.637T990.954,0.57193,0.6878,0.16254,0.80459
M418.896T66.885,0.57161,0.68801,0.1624,0.80459
M1323.606T888.291,0.56991,0.68914,0.16169,0.80533
M643.188T893.85,0.56955,0.68939,0.16154,0.80533
M405.177T839.252,0.56864,0.68999,0.16116,0.80561
M323.22T1468.402,0.56737,0.69084,0.16062,0.80617
M852.187T1328.651,0.56611,0.69168,0.1601,0.80671
M610.241T1134.504,0.56513,0.69233,0.15969,0.80704
M500.92T66.885,0.56372,0.69327,0.15909,0.80716
M925.624T1190.066,0.56356,0.69338,0.15903,0.80716
M211.02T89.692,0.56321,0.69362,0.15888,0.80716
M238.069T801.926,0.56277,0.69391,0.1587,0.80716
M451.018T90.59,0.5617,0.69462,0.15825,0.80756
M626.185T785.506,0.56037,0.69552,0.15769,0.80793
M355.318T1470.36,0.56011,0.69569,0.15759,0.80793
M477.088T1628.76,0.55673,0.69795,0.15618,0.80947
M697.499T992.528,0.55648,0.69812,0.15607,0.80947
M405.167T106.416,0.55647,0.69813,0.15606,0.80947
M484.876T65.991,0.5559,0.69851,0.15583,0.80948
M277.145T1387.445,0.55492,0.69917,0.15542,0.80982
M657.109T89.959,0.55415,0.69968,0.1551,0.80991
M697.821T989.317,0.55368,0.7,0.1549,0.80991
M293.179T1541.097,0.55313,0.70037,0.15468,0.80991
M998.792T1400.033,0.55238,0.70087,0.15436,0.81007
M501.375T66.858,0.55079,0.70194,0.1537,0.81087
M220.134T731.802,0.55022,0.70232,0.15346,0.81089
M893.826T69.273,0.54895,0.70318,0.15294,0.81105
M1194.582T905.904,0.5489,0.70321,0.15291,0.81105
M693.333T1246.11,0.54731,0.70428,0.15226,0.81163
M327.643T975.837,0.54675,0.70466,0.15202,0.81163
M271.212T1226.316,0.5462,0.70502,0.1518,0.81163
M317.054T89.176,0.54594,0.7052,0.15169,0.81163
M773.866T69.273,0.54492,0.70588,0.15127,0.81199
M651.363T1268.695,0.53945,0.70958,0.149,0.81581
M1191.866T903.98,0.53879,0.71002,0.14873,0.81589
M697.889T996.214,0.53418,0.71314,0.14683,0.81904
M327.29T1570.958,0.53357,0.71355,0.14658,0.81908
M745.856T67.938,0.53235,0.71437,0.14608,0.8194
M420.228T902.138,0.53204,0.71458,0.14595,0.8194
M462.884T65.896,0.53087,0.71538,0.14546,0.81981
M345.927T91.571,0.53041,0.71569,0.14528,0.81981
M901.173T87.737,0.52967,0.71619,0.14497,0.81995
M499.04T88.414,0.52899,0.71665,0.14469,0.82005
M1028.412T1193.412,0.52784,0.71743,0.14422,0.82051
