"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8"
"M269.103T792.774",-0.03729,0.025318,0.009491,0.031709,-0.0028861,-0.013281,0.0095811,-0.026776
"M637.025T106.841",-0.045317,0.020013,0.012941,-0.0055801,-0.007421,0.0011074,-0.014956,0.014633
"M696.291T1183.733",-0.046991,0.010939,0.0086108,-0.0011213,-0.01092,0.0049203,-0.0031426,0.0021142
"M334.932T113.331",-0.026625,0.014006,-0.014678,0.015476,0.020676,-0.018334,0.002762,-0.0085774
"M433.784T801.352",-0.033863,0.018979,-0.012511,0.014722,0.0017379,-0.0093538,0.00092266,0.010967
"M1197.053T906.963",-0.0176,0.028203,0.0023214,0.018514,-0.043067,0.046404,-0.03805,-0.05123
"M1048.557T894.929",-0.042303,0.015033,0.00039793,0.016836,0.010127,0.00074725,-0.01511,0.0019693
"M1029.626T1193.853",-0.052738,0.0058658,0.035976,-0.020936,-0.0046486,0.012894,-0.0065996,-0.014728
"M295.104T156.471",-0.047819,0.010416,0.013104,-0.009714,-0.0082296,0.0058636,-0.0050762,-0.003046
"M709.191T748.676",-0.042765,0.0019619,-0.0032703,-0.00024592,0.0024872,0.022177,0.013597,-0.0257
"M692.265T869.57",-0.042904,0.031221,-0.019868,-0.0012445,-0.012897,0.023311,-0.0021996,0.017747
"M354.093T750.969",-0.051399,-0.001152,-0.0025163,-0.0052001,0.0029847,0.020084,0.012996,-0.021307
"M339.098T806.181",-0.03025,-0.0056713,-0.040158,0.017738,0.015566,-0.037385,-0.034322,0.0029591
"M377.472T1369.598",-0.031378,0.0044495,0.011615,-0.027856,0.03137,-0.013777,-0.029809,-0.0044491
"M398.263T1317.762",-0.03773,0.0049019,-0.0057828,0.01982,0.0052412,-0.0093584,0.011149,-0.0050097
"M1095.152T896.897",-0.033639,0.0023855,0.010599,0.053241,-0.0062673,-0.0044118,-0.070935,0.064822
"M278.88T96.95",-0.013376,0.016148,-0.011367,0.052335,0.0093483,0.026778,0.050222,-0.023603
"M309.206T1205.9",-0.043672,0.013956,0.013095,-0.0088915,0.00088353,0.0047669,-0.0030996,0.019785
"M623.347T1299.275",-0.026238,0.018655,-0.030024,-0.0091799,0.029535,-0.0042301,0.0025682,0.0059953
"M1351.748T1120.178",-0.032831,0.024314,0.011791,-0.0043893,0.01841,-0.040474,0.023938,-0.056121
"M807.166T938.699",-0.031516,0.019063,-0.015876,0.013549,-0.017865,0.030103,0.019284,-0.017285
"M653.828T318.352",-0.03188,0.028341,-0.028583,0.011075,-0.0019462,0.0092088,-0.014414,0.0056583
"M1103.415T879.391",-0.035869,0.034968,0.0033192,0.0076999,-0.028934,0.01862,-0.0048143,0.004281
"M997.975T1403.846",-0.041218,0.0086118,0.012874,-0.0017522,0.0039906,0.0016736,-0.00085461,0.012026
"M355.571T782.72",-0.039836,0.014045,-0.01701,-0.0015304,-0.0194,0.004755,0.067676,-0.0030218
"M399.202T993.604",-0.028096,0.034208,0.008939,0.012558,-0.013908,0.03425,-0.020421,-0.0060879
"M1455.479T315.262",-0.029366,0.032547,-0.047582,0.019877,-0.048999,0.04578,-0.02402,-0.0011083
"M633.572T315.643",-0.040301,0.028466,-0.029272,0.012043,-0.023756,0.020509,-0.03943,0.0045705
"M1039.403T917.165",-0.037585,0.038012,0.0015611,0.0033376,-0.020509,0.017799,-0.0052173,0.013646
"M349.186T846.471",-0.039286,0.015117,0.025343,0.024422,-0.012899,0.00085407,-0.014157,0.0088507
"M1037.324T316.098",-0.038973,0.041958,-0.036319,0.012858,-0.032401,0.048329,-0.031665,0.0069458
"M609.264T1288.916",-0.040488,0.0064612,0.024783,-0.016663,0.012116,0.013723,-0.015953,0.015473
"M509.218T928.864",-0.042839,0.015976,0.0052389,-0.0074264,-0.012972,8.9449e-06,0.0026296,0.0135
"M1308.415T315.705",-0.032899,0.036491,-0.042033,0.015659,-0.037661,0.040795,-0.033949,-0.001517
"M353.461T751.667",-0.04985,0.0051547,0.0059652,-0.0020528,0.015075,0.0042443,0.01694,-0.0054231
"M1048.594T1092.833",-0.034223,0.013707,-0.026903,0.030817,-0.0014596,-0.0066815,-0.015156,0.034848
"M311.186T1077.614",-0.018637,0.0075596,0.0032989,-0.010329,0.041876,-0.014775,-0.011323,0.010153
"M969.321T316.442",-0.050949,0.032214,-0.0065348,0.0020355,-0.044714,0.057278,-0.021118,0.0085414
"M1142.614T1193.858",-0.049913,0.0080585,0.024593,-0.013498,-0.010116,0.0068643,-0.00037148,-0.012818
"M333.083T110.42",-0.032455,0.0098398,-0.039502,-0.0017565,-0.00096158,-0.03063,-0.0076858,-0.0057818
"M1285.448T316.362",-0.033424,0.036548,-0.043728,0.015343,-0.042388,0.050687,-0.023278,0.0060504
"M813.108T834.298",-0.034571,0.030427,-0.028312,-0.0033454,-0.015018,0.011196,0.033602,-0.0073477
"M1063.398T908.83",-0.032029,0.039331,0.0098468,0.012181,-0.033839,0.020533,-0.008732,-0.0020747
"M969.813T316.499",-0.031058,0.033456,-0.047948,0.013802,-0.021821,0.033155,-0.026799,0.011144
"M791.126T833.266",-0.040105,0.025341,-0.030051,0.0049723,-0.0081776,0.033452,0.021,-0.0055543
"M1192.252T906.01",-0.0081257,0.033727,0.050031,0.027099,-0.065915,0.00075095,0.038514,-0.039116
"M361.512T316.902",-0.050421,0.01498,0.0018758,0.00088642,-0.012275,0.017599,-0.011388,0.0002557
"M459.959T106.348",-0.047185,0.010379,0.008898,-0.017204,-0.0076664,0.0089569,-0.00036148,0.021825
"M485.178T783.442",-0.044694,0.010799,0.0038584,-0.0065124,-0.022826,0.0052019,0.037289,-0.003407
"M449.205T834.832",-0.044067,0.024835,-0.0019512,0.0066065,-0.010665,0.018553,-0.0032525,0.00098617
"M371.133T805.134",-0.026018,0.02446,-0.023639,0.013611,0.0052622,-0.0019852,0.017058,-0.0012562
"M254.892T96.705",-0.019306,0.006369,0.016753,-0.020275,0.0085262,-0.083544,-0.076991,0.011065
"M439.083T756.683",-0.030668,0.022414,-0.016688,-0.00049944,-0.0051693,-0.014863,-0.0076371,0.0053888
"M985.784T316.247",-0.023817,0.03898,-0.062358,0.023394,-0.023512,0.029858,-0.020853,0.0065489
"M479.19T902.518",-0.027942,0.019781,-0.012222,0.012282,-0.0010697,-0.0060048,0.001474,-0.0039587
"M970.599T316.501",-0.041342,0.032984,-0.0057822,0.00029187,-0.015776,0.021045,-0.034409,0.020866
"M413.081T316.361",-0.038917,0.020042,-0.0070563,-0.011981,-0.0023221,0.015212,-0.010054,0.016352
"M417.177T763.775",-0.031011,0.0038239,-0.031472,0.0032116,0.0034195,0.010998,0.016836,-0.031674
"M609.707T835.895",-0.03636,0.012165,-0.022101,-0.0091132,0.018875,0.0092048,0.0016637,-0.026492
"M633.892T311.985",-0.028722,0.035825,-0.036535,0.023362,-0.013992,0.030181,-0.020226,0.0026346
"M225.002T107.866",-0.051868,0.0069544,0.026819,-0.020901,-0.01217,0.011926,-0.00024624,0.0034884
"M593.465T757.874",-0.038343,-0.00070542,-0.0016549,0.011287,-0.0059005,-0.00225,0.054125,0.00052121
"M370.139T1432.103",-0.025155,0.015182,0.0050215,-0.0041538,0.046778,-0.024034,0.0088949,-0.028959
"M547.145T895.878",-0.037833,0.02278,-0.019698,0.027337,0.0077809,0.0037537,-0.012637,8.724e-05
"M947.485T901.595",-0.025045,0.019502,0.014706,0.030267,-0.019301,-0.0040011,0.011502,-0.025633
"M1013.864T1245.344",-0.049303,0.007056,0.024577,-0.0073182,0.00060877,0.018216,-0.0057905,0.01772
"M377.623T1368.205",-0.038561,0.0083551,0.017499,-0.022883,0.033807,-0.010834,-0.0021603,-0.015151
"M399.165T851.906",-0.041668,0.020981,0.0067845,0.0077773,-0.014308,0.01715,-0.0011031,0.021893
"M895.304T938.238",-0.031895,0.042977,-0.02757,0.0055443,-0.033478,0.03621,-0.0049812,0.0030947
"M1013.474T983.582",-0.040309,0.047222,-0.03039,0.022369,-0.028625,0.043198,-0.0087743,0.019158
"M445.18T1125.961",-0.036512,0.01534,-0.00036578,-0.0091739,0.017884,-0.014375,0.01708,0.022229
"M753.188T948.401",-0.034932,0.007474,-0.0047917,0.0082249,0.028555,0.003345,-0.020683,0.012002
"M455.081T744.378",-0.032541,0.022318,0.0087266,-0.0080416,0.0046603,0.0096213,-0.0062731,0.0063216
"M1455.98T315.74",-0.017042,0.030944,-0.069707,0.033002,-0.040652,0.036256,-0.024457,0.0031046
"M430.136T769.014",-0.029213,0.037831,-0.031906,0.035036,-0.029496,0.016288,0.008485,0.031015
"M590.274T907.848",-0.049394,0.010478,0.04612,-0.014004,-0.02226,0.0024345,-0.0064548,-0.0091307
"M353.181T807.324",-0.03827,0.015317,-0.0073047,0.01678,-0.013768,-0.0040671,-0.009979,0.011638
"M456.925T66.979",-0.020967,0.0033475,-0.028671,0.02369,0.0012883,-0.017445,0.005663,0.0061037
"M630.668T315.279",-0.023426,0.038639,-0.061721,0.026274,-0.016329,0.034666,-0.012516,0.0042159
"M485.127T895.658",-0.047036,0.013159,0.0027076,0.012675,0.00081854,-0.00019332,-0.0023302,0.00026015
"M419.115T799.29",-0.041454,0.017021,0.0025268,0.006,-0.0057863,0.0036907,-0.010417,-0.0036498
"M1071.041T895.445",-0.041546,0.018753,-0.0081264,0.022782,0.031321,0.007518,-0.060187,-0.011064
"M371.1T817.997",-0.038101,0.011802,0.016177,0.0089915,-0.013549,0.0066532,0.00040709,0.016486
"M698.988T986.183",-0.049048,0.0049885,0.0025391,-0.011223,-0.016428,-0.0092061,0.021821,0.0073524
"M139.002T112.479",-0.028203,0.016106,-0.020081,0.011542,0.015058,-0.010318,-0.0051603,0.0049669
"M1095.872T896.96",-0.037115,0.01482,0.010183,-0.0068066,0.0056469,-0.0014697,-0.012161,-0.011935
"M957.374T926.518",-0.038375,0.042348,-0.011585,0.0027613,-0.030608,0.018967,-0.0086437,0.0076212
"M309.059T866.56",-0.037412,0.0012092,0.022688,-0.0084132,-0.00032232,-0.010889,0.013573,0.017109
"M753.358T959.856",-0.038166,0.02401,-0.0053713,0.00042322,0.010681,-0.010661,0.019687,-0.045684
"M451.11T87.035",-0.027434,0.027752,0.0050562,-0.013268,0.034876,0.0004769,-0.029714,0.0031036
"M429.646T308.971",-0.033296,0.036711,-0.038282,0.016229,-0.016681,0.030059,-0.028074,0.0074168
"M968.4T974.568",-0.03457,0.051415,-0.012443,0.006938,-0.029146,0.040103,-0.017095,0.012618
"M242.178T992.462",-0.017847,-0.0072139,0.026299,-0.033702,-0.030395,0.0019916,-0.01063,-0.067702
"M1015.586T1347.819",-0.040348,0.012497,0.0046327,0.0077955,-0.012942,0.01442,-0.0084069,0.024474
"M1033.603T1229.397",-0.049653,0.011069,0.023333,-0.00086695,-0.014375,0.015528,-0.0069759,0.014691
"M362.997T89.636",-0.020388,0.029519,-0.020725,0.016706,0.028782,-0.015953,-0.0027296,0.0010909
"M533.169T900.984",-0.040328,0.026059,-0.0023876,-0.0041172,-0.0061472,0.015266,-0.002267,0.013562
"M443.193T725.675",-0.043734,0.023661,0.0085631,0.0014147,-0.028464,0.023687,0.0019952,-0.0016975
"M1162.58T906.276",-0.020535,0.032643,0.048821,0.033095,-0.050056,0.011593,0.037843,-0.069782
"M1095.01T894.541",-0.030864,0.020326,-0.030025,-0.00087151,0.017708,-0.0054356,-0.012775,-0.025124
"M559.895T1194.445",-0.052664,0.0089391,0.033079,-0.013051,-0.0069033,0.011273,0.0041154,-0.029043
"M1209.581T888.373",-0.040386,0.025774,-0.016252,-0.0085952,-0.0052092,0.016642,-0.012976,-0.0094637
"M579.21T872.654",-0.036741,0.039863,-0.035052,0.0089235,-0.016011,0.040062,-0.029237,0.005776
"M492.868T66.13",-0.0034774,0.01335,-0.030499,0.024175,0.039983,-0.037134,0.004059,0.0023133
"M558.878T1192.321",-0.041969,0.014428,0.00060444,-0.028867,0.0063847,-0.012502,-0.019587,-0.027396
"M567.276T907.878",-0.048704,0.008251,0.0455,-0.0077474,-0.031409,0.009859,-0.013944,-0.0066967
"M664.226T813.714",-0.032701,0.036517,-0.01048,-0.00067556,-0.016231,0.018422,0.0056773,-0.0020653
"M990.602T1181.647",-0.032908,0.004697,0.051729,0.0077085,0.044684,-0.014888,-0.022931,-0.025728
"M1035.397T978.889",-0.03034,0.0432,-0.016456,0.021558,-0.010876,0.019383,-0.0017871,0.013424
"M509.875T67.374",0.013585,-0.023013,0.0028237,0.036536,-0.042848,-0.0038454,0.01229,-0.031964
"M1162.051T893.06",-0.048307,0.016605,0.0026368,0.0059427,0.0027473,-0.0013157,-0.020223,-0.0046035
"M319.045T832.748",-0.030636,0.04068,-0.0347,0.0085282,-0.010396,0.047362,0.02576,-0.0075083
"M812.842T69.273",-0.015477,0.0036615,-0.031233,0.028044,-0.01914,-0.030577,0.031854,-0.0504
"M199.135T972.397",-0.036617,0.016953,0.025797,-0.01559,-0.021807,-0.0094431,0.019655,0.041255
"M691.153T854.793",-0.040347,0.022399,0.00088995,-0.00040421,-0.0053719,0.012203,0.0014875,-0.011126
"M1191.866T903.98",-0.04131,0.022894,0.023749,-7.718e-05,-0.011332,0.0056104,-0.022296,-0.012035
"M433.351T780.04",-0.034582,0.019394,0.016769,0.0062547,0.028366,-0.021723,-0.026512,-0.030125
"M1730.319T908.053",-0.0060093,0.038272,0.024128,-0.016303,-0.019785,-0.045408,0.016254,0.080975
"M1134.823T908.781",-0.036084,0.0029791,0.039443,-0.023138,0.0014174,-0.030727,-0.013439,0.041393
"M209.961T64.78",-0.0094524,0.0055893,-0.020878,0.024318,0.037352,-0.029245,-0.0013155,-0.0034189
"M309.554T1123.923",-0.032601,0.022227,0.010439,-0.011815,0.017716,-0.0042584,0.014126,0.0051296
"M1134.728T916.618",-0.041854,0.029117,0.0040053,-0.013472,-0.00038504,-0.015464,-0.01036,0.029662
"M1363.57T899.951",-0.023842,0.018982,0.0078308,0.034592,0.0051031,-0.012601,0.0091783,0.0024298
"M410.078T615.621",-0.027403,0.03696,0.025073,-0.028699,-0.01668,-0.0019747,-0.00011331,0.013014
"M1125.418T877.844",-0.032236,0.032926,-0.0055999,0.013184,-0.027987,0.018593,-0.015282,0.0079869
"M430.212T847.65",-0.046835,0.01742,-0.0040786,-0.022377,-0.0091313,0.021746,-0.018864,0.0054404
"M483.183T857.732",-0.046372,0.016193,0.015075,0.0042896,-0.031798,0.014513,-0.017747,-0.005705
"M873.309T1120.281",-0.045756,0.015904,0.015529,-0.0096633,0.0068887,-0.010527,0.012689,-0.035736
"M1323.575T889.628",-0.0243,0.025869,-0.030973,0.0015009,0.0096257,0.0033093,-0.01976,-0.0080565
"M695.298T853.355",-0.021411,0.03046,-0.0011986,0.0073626,-0.015005,-0.0025715,-0.0006515,0.015996
"M383.364T319.344",-0.043227,0.020648,0.0014536,-0.002088,-0.0060529,0.0093024,-0.01176,0.013316
"M921.12T945.55",-0.043945,0.013707,0.0037383,-0.00068529,0.00050902,0.00033061,-0.023069,-0.00089568
"M331.103T255.151",-0.04115,0.01089,0.014244,-0.00021374,-0.0097521,0.010003,0.0070011,-0.0092429
"M671.384T1191.062",-0.042812,0.014579,0.014633,-0.018613,0.020556,0.0026254,-0.009035,0.0043831
"M322.871T96.154",-0.02813,0.010757,0.0027411,-0.006977,0.030667,-0.030262,-0.0090085,0.0090577
"M443.165T1058.069",-0.042271,0.010758,0.0072198,-0.033373,0.0035262,-0.0014001,0.019941,-0.0014659
"M539.134T89.251",-0.024182,0.0101,-0.04078,0.013621,0.029407,-0.025198,9.5e-05,0.010308
"M678.98T96.154",-0.043819,0.0089764,0.018524,-0.02115,-0.00047289,-0.0075206,-0.012326,0.010527
"M502.995T105.736",-0.040574,0.020784,0.023156,-0.0040752,-0.0013887,0.00016033,-0.0018458,0.013255
"M290.212T948.503",-0.019999,0.012379,0.026669,0.0092293,0.040928,0.011395,0.085599,-0.050088
"M633.074T312.26",-0.044422,0.025889,-0.0067023,0.01102,-0.040929,0.021619,-0.01866,-0.0040897
"M417.498T853.501",-0.043357,0.021799,0.010884,0.0025224,-0.018867,0.019736,-0.014035,0.0046942
"M641.302T1183.734",-0.030986,0.051865,-0.020806,-0.0083148,-0.022288,0.020234,-0.018031,0.013426
"M315.093T821.98",-0.020365,-0.0089562,0.031798,-0.0063294,-0.016898,-0.054989,0.0015539,-0.0098797
"M610.723T834.826",-0.029539,0.013186,-0.044466,-0.0088529,0.01775,0.012726,0.042565,-0.016989
"M967.36T964.868",-0.026251,0.053854,0.0043219,0.020356,-0.028627,0.0019153,0.015977,-0.0061077
"M329.088T474.939",-0.047474,0.014088,0.018963,-0.003062,-0.018079,0.012691,-0.0062952,0.0025627
"M617.133T750.744",-0.030488,0.0034476,0.016779,0.0038366,0.022306,-0.02666,0.021863,-0.013949
"M669.182T316.584",-0.046944,0.025459,0.00061227,0.0013494,-0.022247,0.03271,-0.01115,0.0029545
"M447.152T782.273",-0.032131,0.0095478,-0.010988,0.0019661,0.010887,-0.021803,0.042007,-0.0090356
"M1097.514T1402.931",-0.048379,0.0082739,0.024384,-0.006064,-0.01017,0.012194,-0.0052116,0.014081
"M437.042T89.308",-0.030686,0.02012,-0.010018,-0.0070229,0.016685,0.0038014,-0.0048331,0.0031105
"M413.091T89.817",-0.021659,0.0061479,-0.011043,-0.014655,0.055339,-0.031229,-0.0021855,0.00085312
"M990.329T838.789",-0.026819,0.044285,-0.01672,0.016313,-0.019259,0.019394,-0.00035446,0.0018699
"M1229.54T895.369",-0.047564,0.010734,0.01409,0.0068223,0.0041503,0.013654,-0.01444,-0.0037124
"M332.842T96.154",-0.014617,0.024921,0.0026283,0.012921,0.012005,-0.027192,0.043267,0.0072816
"M593.926T757.244",-0.042743,0.0087736,0.018764,0.0017652,-0.0058241,-0.01606,0.022486,0.0050883
"M293.484T1191.137",-0.048347,0.010494,0.024311,-0.016239,0.0043098,0.0051062,-0.0032072,0.002215
"M240.933T64.89",2.2945e-05,0.0047861,-0.018754,0.01847,0.042635,-0.026616,-0.015917,0.012158
"M769.704T939.803",-0.036292,0.029348,-0.013949,0.017274,-0.013241,0.029296,0.0048312,-0.022231
"M811.384T988.304",-0.039366,0.013858,0.032366,0.0021194,-0.012703,-0.0087774,0.049229,-0.024039
"M548.979T106.308",-0.046781,0.013599,0.029485,-0.0089088,-0.0084775,-0.0063162,0.0025561,0.0090767
"M630.629T315.233",-0.030705,0.035264,-0.036711,0.015375,-0.016575,0.031217,-0.03228,0.0020925
"M647.255T794.469",-0.035682,0.026393,0.0061809,0.010548,-0.026039,-0.0016147,-0.0060899,0.027995
"M353.228T471.773",-0.027239,0.022745,0.049319,-0.036175,0.02888,-0.0049732,-0.01855,0.037325
"M1031.288T315.245",-0.028265,0.032672,-0.041884,0.022511,-0.016476,0.024175,-0.021453,0.0015317
"M422.897T65.252",0.0013181,-0.0026614,0.0075257,0.015988,0.036517,-0.019835,-0.010367,-0.0056723
"M333.109T769.719",-0.02953,0.017867,-0.030578,-0.0042672,-0.023077,0.02339,0.015975,-0.023316
"M324.072T215.478",-0.041641,0.0039595,0.033502,-0.032005,0.030526,-0.0014863,0.010644,-0.05269
"M681.067T90.379",-0.02651,0.011295,-0.015898,-0.038663,0.021322,-0.014093,0.0042012,-0.0056131
"M830.24T316.247",-0.028413,0.03257,-0.045176,0.018819,-0.0063155,0.015763,-0.01723,0.0074356
"M695.289T1193.403",-0.043316,0.015002,0.0013698,-0.011075,-0.0021417,-0.020794,-0.0038057,-0.0056302
"M277.537T1369.612",-0.042051,0.0079638,0.008563,-0.022243,0.009244,0.0050905,-0.020294,-0.016995
"M1087.412T876.684",-0.035127,0.038702,-0.03915,0.012103,-0.017463,0.031139,-0.023636,0.0025309
"M591.32T1106.747",-0.031079,0.026649,-0.012844,-0.01719,0.014439,0.0023325,-0.015982,0.0051178
"M318.971T91.239",-0.045491,0.014012,0.029948,-0.018282,-0.0018931,0.0022774,-0.0073841,0.025211
"M470.174T323.906",-0.04273,0.027517,-0.0041306,-0.0045263,-0.006881,0.023196,-0.021086,0.01776
"M393.305T1367.865",-0.044319,0.017066,-0.00072592,-0.0047051,-0.0044574,-0.0016361,-0.011792,-0.019856
"M208.961T65.652",-0.0032217,0.00057864,-0.014366,0.014445,0.038919,-0.016187,-0.026763,-0.0060359
"M297.244T1278.646",-0.026318,0.014948,-0.0029149,0.019583,0.037156,-0.027933,0.020713,-0.0028222
"M563.307T901.93",-0.048638,0.0058202,0.027234,-0.0033569,-0.013349,0.0044088,0.0062663,-0.0054245
"M211.134T1369.064",-0.042105,0.0080174,0.012621,-0.012954,0.023582,-0.013714,-0.0048181,-0.0064358
"M1094.946T896.052",-0.053359,0.014499,-0.00239,-0.0037041,0.003809,0.014346,-0.036371,0.0096547
"M561.985T1245.624",-0.03623,0.012927,-0.018505,0.0050679,0.015137,0.0028445,0.0078207,-0.027656
"M314.124T880.028",-0.028851,0.043232,-0.031744,0.00032315,-0.014577,0.011645,-0.0054851,0.028151
"M373.204T1368.554",-0.041948,0.0098159,0.013108,-0.020385,0.022037,-0.0018888,-0.0025396,-0.010515
"M393.188T983.065",-0.043805,0.012289,0.016535,-0.011039,0.0023448,-0.0059418,0.008255,0.0024602
"M385.077T649.201",-0.037782,0.014449,0.00057149,0.00012468,0.003263,-0.015416,0.01039,-0.0010725
"M549.205T845.853",-0.013585,0.025294,-0.019269,0.02351,-0.038967,0.026743,-0.002281,-0.0051454
"M419.03T798.766",-0.040582,0.022946,-0.013933,0.0088468,-0.016385,0.010425,-0.026835,0.0093481
"M925.624T1190.066",-0.038639,0.010615,0.016448,-0.02888,0.037565,-0.0011175,-0.0058742,0.0083062
"M1074.113T1194.359",-0.024953,0.050904,0.018114,0.001593,0.025525,0.021549,-0.010496,-0.019044
"M389.108T489.956",-0.032548,0.028679,-0.032299,0.03066,-0.032493,0.011075,-0.026997,0.03414
"M632.847T316.374",-0.026651,0.025845,-0.049784,0.025152,-0.0047928,0.012027,-0.0044408,-0.0086122
"M1624.518T315.279",-0.0111,0.034401,-0.062647,0.013361,-0.025563,0.036391,-0.025364,-0.015678
"M341.535T617.585",-0.040458,0.023661,0.030589,-0.024604,-0.017873,-0.0013511,0.0052935,0.010442
"M561.721T1244.705",-0.03646,0.037363,-0.058094,-0.0076291,-0.014943,0.016033,-0.030818,0.0071014
"M433.006T89.826",-0.031188,0.021311,0.0083998,-0.030666,0.021244,-0.0093706,-0.0064231,0.018109
"M387.034T831.689",0.014927,0.05875,-0.0067757,-0.048071,-0.0099689,-0.012273,0.045517,-0.015038
"M235.171T1189.523",-0.041717,0.0082881,0.022964,-0.025864,0.028558,-0.0067337,-0.0061032,-0.0041602
"M611.538T834.844",-0.03902,0.015975,-0.025708,-0.0052171,-0.0042763,0.019775,0.029884,-0.013552
"M455.021T825.04",0.0010264,0.040136,0.02983,-0.019115,0.022844,-0.025059,0.051864,-0.027055
"M941.462T1306.809",-0.036997,0.0093682,0.0031802,0.015674,-0.0022057,0.0014444,0.00012319,0.0014727
"M1036.399T977.849",-0.036378,0.036576,0.0177,0.0073641,-0.011788,0.0086046,-0.0056169,0.014366
"M305.082T1122.457",-0.011246,0.015536,-0.02703,0.011228,0.039859,-0.026621,0.035377,-0.012795
"M435.217T805.716",-0.030586,0.014597,-0.012737,0.017611,0.0018507,-0.017047,-0.00019265,0.019375
"M1014.009T1346.556",-0.036883,0.0071286,-0.0070957,0.018677,0.0029747,0.0044322,-0.0041085,0.018384
"M647.941T1161.118",-0.041665,0.0094606,0.021926,-0.016868,0.038914,-0.011625,0.017735,0.0056282
"M609.777T834.854",-0.031206,0.016699,-0.034933,-0.014913,0.011316,0.0027288,0.041564,-0.0031839
"M323.221T1368.561",-0.04948,0.0047708,0.030417,-0.028788,0.019071,-0.0014062,-0.0079681,-0.0073845
"M808.805T1193.415",-0.028442,0.023175,-0.038886,-0.00028333,0.0045363,0.0079151,-0.014604,0.013946
"M1452.98T315.276",-0.031338,0.017082,-0.037963,0.015881,-0.032702,0.026315,-0.010368,0.0017153
"M1136.545T907.7",-0.036258,0.011928,0.028782,0.0029179,-0.0095792,-0.015565,-0.0080167,-0.014849
"M345.37T608.086",-0.042042,0.019146,-0.00098826,-0.0061389,-0.010009,0.022618,-0.019657,-0.0017763
"M642.302T1183.207",-0.023067,0.055385,-0.0011456,-0.021258,0.0054082,0.0028751,-0.021466,-0.0065797
"M1130.454T886.215",-0.030718,0.026514,-0.019801,-0.00037355,-0.00093797,0.0059108,0.0058699,-0.011031
"M476.12T661.378",-0.035165,0.024211,-0.034363,0.029516,-0.051543,0.024785,-0.040066,0.038056
"M277.031T88.663",-0.02385,0.018612,-0.05443,0.0085774,0.0088192,-0.0093105,0.024996,-0.018295
"M1163.579T906.602",-0.028447,0.036415,0.020212,0.033113,-0.023773,0.0022896,0.040977,-0.051377
"M415.086T168.579",-0.046714,0.013695,0.011678,-0.0019842,-0.0092913,0.0080757,-0.0063759,-0.0033334
"M176.071T136.177",-0.042513,-0.0014824,0.024179,-0.021335,0.027942,-0.012657,-0.0038662,-0.027218
"M567.333T903.822",-0.049037,0.010944,0.038022,-0.012245,-0.021503,0.012841,-0.00056841,-0.0016225
"M524.849T67.744",-0.01178,0.014395,-0.012927,0.0068096,0.045831,-0.020493,0.0044848,-0.019199
"M1163.56T905.015",-0.034257,0.031873,-0.0091179,0.022986,0.015077,-0.011223,-0.005513,0.0010778
"M211.133T1418.651",-0.033546,0.0050476,0.0046074,-0.025009,0.03684,-0.019511,0.0055721,-0.017627
"M401.18T764.21",-0.028653,0.037881,-0.032299,0.014473,-0.030936,0.025443,-0.0083899,-0.00066046
"M1463.124T939.772",-0.018594,0.024471,-0.018469,0.022338,-0.047216,0.040403,0.026811,-0.064896
"M207.014T91.656",-0.017627,0.0063103,0.0038669,-0.010078,0.074938,-0.042334,-0.025523,0.007978
"M823.337T914.416",-0.038398,0.04266,-0.0003466,-0.0080329,-0.034786,0.028134,-0.0076953,-0.0038153
"M279.124T874.724",-0.047159,0.018947,0.0032741,-0.021759,-0.0080183,0.0060666,0.025532,-0.0075739
"M655.811T942.736",-0.039184,0.011255,-0.0049901,0.0035587,0.0051577,0.0046022,-0.0071555,-0.0047608
"M397.259T1311.545",-0.046606,0.0043711,0.02991,0.0088224,-0.02873,0.0053377,0.0070943,-0.012398
"M499.195T1235.932",-0.018434,0.0022798,-0.042184,-0.014862,0.029486,-0.028646,0.047437,0.00013739
"M443.191T791.98",-0.045381,0.019098,0.0065745,0.0054181,-0.015204,0.0083133,-0.00034703,0.0065128
"M361.451T316.325",-0.041603,0.020025,-0.0040784,0.0046037,-0.0091323,0.0063302,-0.010896,0.0054944
"M413.167T733.785",-0.033735,0.019948,0.014694,0.017327,0.0068801,-0.027798,0.015383,0.011937
"M687.305T1181.604",-0.0084594,0.042668,-0.010245,-0.0071999,0.0076572,-0.036817,0.039161,-0.021959
"M947.338T316.358",-0.022832,0.031288,-0.039712,0.013362,-0.033672,0.052042,-0.032681,0.016587
"M341.259T618.637",-0.043385,0.018475,0.026797,-0.01763,-0.019505,-0.0014371,0.0022025,0.017754
"M859.153T942.886",-0.03484,0.010665,-0.016469,0.015993,0.0096277,-0.011269,-0.018806,-0.0039775
"M679.015T89.631",-0.031317,0.010059,-0.0025748,-0.0055894,0.021493,-0.033631,0.012916,-0.0086529
"M633.753T316.098",-0.02518,0.033366,-0.051938,0.011489,-0.0091672,0.016739,-0.016825,-0.004283
"M133.012T90.097",-0.043237,0.017415,0.022575,-0.023381,-0.0046467,0.0027302,0.0032945,0.0068536
"M195.183T96.705",-0.021083,0.0069299,0.0089334,-0.021647,0.0053488,-0.086487,-0.08496,0.016605
