"","BLANK_2","QC.1_Dup","QC.1","QC.2","QC.3","C12.1","C12.3","C12.4","D12.1","D12.2","D12.3","D12.4","F12.1","F12.2","F12.3","F12.4","X12.1","X12.2","X12.3"
"Label","Other","Other","Other","Other","Other","Second_Time-Point_Control","Second_Time-Point_Control","Second_Time-Point_Control","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Drought","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Fusarium","Second_Time-Point_Xanthomonas","Second_Time-Point_Xanthomonas","Second_Time-Point_Xanthomonas"
"M1184.76T17.56"," 5675.357","12176.633","12176.633","10469.314","10371.400"," 8350.223","12346.930"," 9919.187"," 8697.744","10254.301"," 9936.112","11111.779"," 5689.016"," 7988.305"," 6776.874","10043.000"," 8412.704"," 9406.264"," 7697.541"
"M1185.52T13.55","15612.44","18322.53","18322.53","16952.71","16559.47","15685.27","16796.15","18527.37","18370.03","16729.80","16696.40","18175.59","17343.41","18254.58","15851.31","15048.53","16939.85","16225.92","15976.66"
"M1186.05T14.49","11699.58","16311.36","16311.36","13398.07","11593.63","13540.09","14388.06","14194.88","15253.89","13603.19","14279.39","14679.45","13966.12","10591.93","12248.71","16607.42","13989.18","14275.52","13017.25"
"M1186.76T17.56","11382.70","16725.09","16725.09","18541.46","17387.54","15254.87","26431.06","13946.94","14838.88","12444.80","19042.96","15196.64","19719.38","13136.85","13185.28","15560.59","13704.72","13528.46","13362.75"
"M1189.76T17.56"," 7236.145","10016.618","10016.618"," 9640.836","10072.052"," 8743.022"," 8270.039","11213.492","12152.348"," 9998.450"," 9406.828","13438.194","10815.705"," 8780.621"," 7919.193"," 7837.661","12884.709","10057.992","18512.770"
"M1190.76T17.56"," 9321.509","17842.411","17842.411","15279.702","16125.560","25818.184","11787.757","14057.987","12658.344","11644.001","14050.096","17165.342","15911.070","12441.218","10865.309","12801.741","14180.414","13597.138","15371.978"
"M1190.77T11.72","11189.394","14720.028","14720.028","10976.832","11520.458","10774.738","10766.286","11258.331","12308.313"," 8442.891","12025.858","11659.917","10993.066","12676.071","10750.476","11116.371"," 9947.776","11589.809","10960.242"
"M1192.02T13.55","11398.185","10594.967","10594.967","13113.222","13750.911","10683.805","15382.008","13797.677","16300.756","10124.497","13479.339","14815.895","12790.987","14300.403","10988.072","12315.486"," 7266.289","11933.320","10764.718"
"M1193.42T17.06"," 4549.298","10168.530","10168.530"," 8742.148"," 7787.031"," 7372.903"," 6199.028"," 6946.440"," 5918.656"," 6384.094","10005.928"," 7136.996"," 4930.231"," 5606.905"," 6237.052"," 6269.704"," 7288.870"," 7260.447"," 6412.823"
"M1193.76T17.56","11498.04","15678.30","15678.30","18306.76","19533.19","15340.03","16713.99","18252.00","15762.28","13496.31","16105.08","18992.81","18614.39","16799.86","13310.93","15945.15","16511.39","18743.85","20570.45"
"M1194.27T17.56"," 5674.332"," 6977.714"," 6977.714"," 7103.246"," 7655.318"," 7240.433"," 6911.376"," 8597.679"," 8635.546"," 6414.531","10042.036"," 8529.972"," 8638.402"," 6729.805"," 5123.593"," 7230.025"," 7589.874"," 8483.374"," 8763.664"
"M1194.28T12.55"," 8734.954"," 9606.734"," 9606.734"," 9153.378"," 8752.924"," 8797.825"," 8297.173"," 8694.806"," 9405.527"," 7230.601"," 9484.968","10765.205"," 7117.056"," 9366.949"," 6284.153"," 9216.512","10105.166","11829.422"," 6479.380"
"M1196.76T17.56"," 8336.212","14506.964","14506.964","20005.838","17378.131","13977.629","16748.180","17993.743","17754.951","10357.161","17662.863","19013.311","17762.067","14075.056","12498.919","17282.882","14254.594","17952.393","11467.260"
"M1197.1T13.55","12477.181","11780.170","11780.170","14276.702","14742.764","14228.493","12634.100"," 7799.328","13349.661","11471.363","14519.917"," 9265.105","13665.639","12278.730","11275.474","11901.020","13341.090","13578.158","13017.701"
"M1197.43T17.56"," 5337.767"," 4658.659"," 4658.659"," 7079.174"," 7224.258","14727.281"," 7564.626"," 6880.550"," 6501.446"," 6049.291"," 6962.897"," 5647.954"," 7021.606"," 8614.543"," 4399.106"," 7062.181"," 6250.696"," 8594.859"," 7799.328"
"M1197.76T17.56"," 7270.179"," 9235.165"," 9235.165"," 9135.324"," 8774.879","16614.264"," 8318.063","10146.304"," 9424.188"," 7437.964","11207.522"," 9739.130"," 9656.306"," 7613.881"," 7574.008"," 9161.289","10768.208","10497.909","11478.332"
"M1198.1T13.55","10683.308","15872.039","15872.039","12036.000","11839.404","12450.648","12565.074","11414.881","12734.859"," 6860.245"," 8016.650","15162.611"," 6775.613","12643.152"," 9687.803","10615.832","10295.027"," 8124.300","11204.501"
"M1198.76T17.56"," 5676.223","10249.050","10249.050"," 9012.958"," 8714.622","17926.339"," 6784.292"," 9249.626","10381.606","10722.962"," 9817.825","10918.658","10706.475"," 8319.539"," 7567.987"," 8729.995"," 9394.024"," 8991.236","11199.498"
"M1199.28T13.55"," 5877.958"," 8065.620"," 8065.620"," 5402.158"," 7657.009","11630.758"," 7072.485"," 7285.867"," 8433.111"," 5920.563"," 6728.453"," 6469.328"," 6541.643"," 7087.198"," 8202.929"," 5578.604"," 8370.854"," 6015.706"," 8219.861"
"M1199.44T12.55"," 6657.431","10455.553","10455.553"," 8076.156"," 7147.654"," 7364.882"," 7860.374"," 7330.601"," 6745.438"," 6975.447"," 7719.811"," 8372.270"," 7270.679"," 7576.180"," 6549.496"," 5367.792"," 6993.569"," 7241.544"," 6029.563"
"M1199.75T17.56"," 6682.136"," 9271.232"," 9271.232"," 8324.900"," 8407.679"," 9583.260"," 8019.917"," 9325.854","11279.738","16000.625"," 9312.599"," 9793.292"," 8371.653"," 8167.181"," 5707.599"," 8060.745"," 7341.960"," 8594.210","17118.106"
"M1199.76T12.55"," 9491.097","14342.522","14342.522","10254.672"," 8706.888"," 7752.113"," 6617.698"," 6913.080"," 8220.588"," 7215.591"," 7145.364"," 9124.755"," 9370.026"," 7734.790"," 6073.477"," 5581.985"," 8690.554"," 7740.580"," 8417.751"
"M1200.1T13.54","12253.848","15135.904","15135.904","14501.374"," 9971.826","14354.705"," 7787.292","12212.653","14389.038"," 7093.807","14110.625"," 7662.346","14224.714"," 6437.254","12372.617","13599.188","15270.991"," 9779.631","12903.123"
"M1200.44T13.6"," 9278.766","10896.816","10896.816"," 9610.746"," 8434.296"," 9858.219"," 6058.120","10809.256","10270.821"," 9672.559"," 9651.215"," 9422.670","10412.079"," 8580.202"," 8894.848"," 5552.768","10074.784"," 5276.909","11195.462"
"M1200.76T17.54"," 9342.511","14977.839","14977.839","13315.828","12703.470","25726.669","11635.683","12494.888","16026.591","25442.599","15843.388","12504.754","12300.345","14019.610","11613.880","12560.655","15337.876","14221.824","12631.376"
"M1201.1T13.6","11194.815","12398.878","12398.878","10134.312","11854.441","11067.993"," 8042.054"," 9891.687","14223.958","10162.782","10886.955","11804.816","12121.251","10146.330"," 9896.488","11754.664","11414.619","10878.596","10379.044"
"M1204.77T16.56","19462.15","29135.01","29135.01","31656.69","34459.36","60793.81","32579.45","35656.74","27467.16","31333.91","34910.42","36757.94","58190.79","23964.28","20001.51","28134.00","26933.90","27362.71","39443.58"
"M1205.09T17.55","4708.126","7916.366","7916.366","8990.892","8100.348","7060.653","5640.755","8163.063","7473.554","7767.061","7355.851","8325.829","7991.426","5777.569","4653.708","7950.265","7819.388","6685.276","8160.408"
"M1205.27T12.55"," 9850.477","10860.484","10860.484","10017.964"," 8930.712"," 8886.266","11107.222"," 9294.342","12381.032"," 8736.671","12062.079","11220.866"," 9746.727"," 9112.493"," 8194.278"," 9052.335","10603.797","10033.268"," 8832.866"
"M1205.43T12.54","4078.377","4653.733","4653.733","7325.912","6448.407","4890.992","5540.572","5591.049","5633.402","3706.863","6732.799","6118.011","5032.899","5338.349","4779.327","5157.927","5941.817","6156.414","4442.621"
"M1205.77T17.55"," 8175.879","11686.260","11686.260","12154.354","13034.828","10792.522","10863.545","12052.127","11990.647","11671.169","11742.496","12160.513","17189.516","10866.702","11619.702","13325.796"," 9101.222"," 9169.426","11628.217"
"M1206.09T17.56","3547.807","3454.332","3454.332","5255.720","5595.338","5303.622","4650.170","6337.907","8418.575","5374.869","5324.602","7429.062","5515.400","4874.403","4119.977","6596.893","3359.442","4774.071","4544.997"
"M1206.09T12.55"," 6264.386"," 9332.589"," 9332.589"," 8525.500"," 7768.145","14087.738"," 7774.216"," 7743.160"," 5853.508"," 9110.662"," 8265.352"," 8232.098"," 9636.824"," 8933.796"," 6547.489"," 6598.858"," 9150.069"," 8597.202"," 6515.455"
"M1206.44T13.04"," 5712.359"," 7093.336"," 7093.336"," 6766.238"," 6559.984"," 9568.331"," 6145.831"," 5934.296"," 4671.974"," 5757.917"," 6568.521","10449.523"," 5938.524"," 6290.756"," 5377.650"," 5694.490"," 6415.787"," 7025.850"," 5200.236"
"M1206.76T17.55"," 9938.117","12895.970","12895.970","10687.968","11000.716","11820.111","13016.934","10772.174","13614.722","12543.199","12327.917","13981.820","10837.770","10889.574","10152.863","11118.049","11620.758","13249.237","12056.057"
"M1207.09T13.54"," 9023.259","14752.659","14752.659"," 9327.900","10811.002","11292.914"," 7974.375"," 9050.207"," 9256.169"," 8268.416"," 9009.107"," 9106.955"," 8758.140"," 6855.141"," 8631.907"," 7649.268"," 9908.097"," 9422.368"," 9371.574"
"M1207.43T13.55"," 8313.727","15916.023","15916.023","10439.224","10864.918","12374.984"," 9909.889","10511.548","12510.350"," 6689.792","11356.203","10340.517"," 7974.720","12026.644"," 9451.026"," 7731.148","11739.947","11295.490"," 9695.813"
"M1208.09T16.56","3221.947","7133.258","7133.258","6756.208","5621.750","6456.968","5100.491","7324.695","6420.480","5849.550","6118.849","6034.224","6697.633","5278.396","4381.044","5602.579","4579.612","5517.406","7519.737"
"M1208.09T12.61"," 7441.272"," 9356.868"," 9356.868"," 7014.982"," 6938.098"," 7123.280","10878.538"," 6381.905"," 5815.394"," 6000.573"," 7807.259"," 8537.171","13313.408","11270.590"," 5607.446"," 5934.672"," 6345.646"," 6363.769"," 6681.447"
"M1209.02T13.55","11590.258","11156.260","11156.260","12054.054","12736.830","12487.981","12992.862","14983.462","15363.954","13611.191","13557.495","15631.646","12487.972"," 8516.061","10880.160","14464.070","12584.389","13519.076","12900.635"
"M1209.27T13.55","11582.996","11883.761","11883.761","11458.272","11932.378","12548.099","10144.342","13238.400","12904.673"," 8224.822","10475.026","12305.134","12000.568","13293.358","10018.890","10919.228","13675.544","12932.109","11829.278"
"M1209.76T16.68"," 8845.227","16204.867","16204.867","12066.090","10888.402","11369.713","13382.831","13755.189","13705.263","20256.515"," 9863.502","11317.923","21626.732","10354.317","12017.564","18133.220","11420.934","10539.524","20988.985"
"M1210.26T12.61"," 5266.930","11436.945","11436.945"," 7953.790","11990.540","11438.998"," 5768.438"," 5223.678"," 8465.183"," 1964.032"," 3399.378"," 7901.240"," 5769.324","11028.994"," 4514.821"," 7451.219"," 5770.512"," 4878.737"," 6494.776"
"M1212.09T16.56"," 7217.236"," 8263.359"," 8263.359"," 9374.038","10675.809","17107.043"," 7271.552"," 9498.369"," 8000.651"," 9288.895"," 8342.244","11808.267","10963.157"," 6547.377"," 6279.563"," 8126.608"," 9931.706"," 8036.439"," 8742.162"
"M1212.43T14.57"," 7769.521"," 7748.928"," 7748.928"," 9761.196","10469.557","11563.294"," 9863.007"," 7865.526"," 5444.284","10803.118"," 7887.118","11148.575"," 9896.262"," 8680.762"," 8109.832","10210.693"," 9633.140","10116.412"," 8827.447"
"M1215.26T17.55"," 6511.963"," 7169.326"," 7169.326"," 7612.770","10644.073","17006.885"," 6981.410","10179.000"," 8080.168"," 7605.366"," 8448.502","10796.292"," 9977.007","10852.920"," 6437.729"," 8098.988"," 7503.602"," 7786.121","10910.182"
"M1215.76T17.4"," 6098.979"," 9123.778"," 9123.778"," 7522.500"," 8948.500","10255.628","10409.134"," 8954.745"," 9028.790"," 8771.875"," 8905.612"," 9614.731","10042.709"," 7682.041"," 8224.240"," 8724.307"," 8454.822"," 9001.261"," 9000.411"
"M1216.76T17.55"," 9620.461","15507.539","15507.539","11825.370","12236.151","20817.626","11269.708","13761.632","11203.365","10678.011","10084.472","13426.158","13071.383","13418.468","10008.616","11832.168","11845.430","12524.783","19883.879"
"M1217.76T17.56"," 6731.297"," 9872.350"," 9872.350","10525.482","11733.429","19584.220"," 8091.952"," 9255.644","10218.564"," 9975.221","10371.020"," 9228.461"," 8763.690"," 7513.646"," 7688.400"," 8217.675"," 9705.084","10911.086"," 8835.488"
"M1219.5T14.55","12413.70","14910.99","14910.99","14926.65","14882.51","16232.83","26822.23","17197.94","16981.63","17174.90","17108.12","17554.69","14363.42","16990.00","16681.53","13552.57","16437.72","11689.48","17014.78"
"M1220.5T13.6"," 8166.654"," 8219.957"," 8219.957"," 9699.010","10393.226","11121.161"," 9741.687","10439.424","10838.562"," 8969.494"," 9787.242","10886.397"," 9906.399"," 9359.996"," 9010.702","10125.194","10002.333","10001.592"," 9989.880"
"M1220.75T17.55"," 8304.454","12078.450","12078.450","11903.604","16342.172","11998.000","12181.950","15074.591","11933.694","11927.375","12542.437","13235.266","13296.978","10163.870","10614.448","14195.045","12187.547","15561.387","11658.121"
"M1221.76T12.55","8020.435","9604.889","9604.889","8762.208","7781.274","8453.336","7575.681","8270.738","8068.132","7778.612","8854.253","8186.720","7182.912","8798.248","6685.440","7630.876","9019.045","7592.147","7309.501"
"M1221.75T17.47"," 6436.330","10427.381","10427.381"," 8130.318","10024.322","18471.200"," 7165.500","10022.316"," 9295.804"," 8729.621","11071.114"," 9330.532"," 9290.709","12834.566"," 6983.982"," 9012.567"," 8665.541"," 8329.526"," 9955.778"
"M1222.08T17.56","4495.278","7285.542","7285.542","6992.916","7272.153","6192.363","6509.038","6112.256","7873.550","5506.167","7163.384","7567.153","6242.298","5939.950","5446.703","5630.641","6331.584","5935.338","6543.472"
"M1222.76T17.55"," 9079.688","14436.789","14436.789","11759.172","12770.080","21481.147","12714.028","11105.168","12712.457","11813.501","15556.530","11846.293","12769.963","10222.007","10393.080","11377.251"," 9909.640","12276.977","14653.830"
"M1225.1T13.55","25718.89","23439.52","23439.52","29261.52","28755.15","28700.99","27791.12","27499.52","28953.80","25714.71","24419.93","26760.06","28010.69","25180.31","22736.64","24120.82","28374.05","27383.86","26653.72"
"M1225.26T13.55","12185.31","16646.08","16646.08","14250.62","14650.19","16271.47","10900.60","14776.73","13714.47","13285.13","10968.99","15738.23","15382.74","12818.08","13250.04","12992.40","16427.50","16006.55","13084.15"
"M1227.42T17.55"," 6725.625"," 9333.779"," 9333.779","11534.500","11936.006","17764.607","10887.557","13946.191","12782.275","10560.085"," 9513.086","12130.282","12617.373","10390.780"," 9715.602","10604.121"," 8820.067","12161.891","12264.716"
"M1227.76T17.55","11203.07","15694.34","15694.34","19426.10","20509.95","32227.98","15067.36","16780.12","15446.15","17370.44","16832.85","18160.71","18868.18","19902.70","12959.74","14007.54","15914.30","17959.76","17232.40"
"M1228.09T17.56"," 4444.217"," 9471.151"," 9471.151"," 7765.226"," 8589.854"," 5601.893"," 7813.989"," 6139.142"," 8457.385"," 5215.373"," 6257.184"," 7422.200","11924.481"," 5867.781"," 6797.510"," 7028.773"," 5502.458"," 7546.548"," 7596.619"
"M1228.25T16.56"," 4793.213"," 5259.776"," 5259.776"," 8734.124"," 6871.027","13853.709"," 8176.456"," 8047.680"," 7567.750"," 6222.399"," 6616.055"," 7050.936"," 6548.904"," 5470.848"," 6546.095"," 5917.020"," 9232.084"," 6226.624"," 6713.752"
"M1228.76T12.55"," 9658.135","10381.050","10381.050"," 8154.390","10782.250"," 7973.754"," 8551.578"," 6917.093","10360.648","10501.931","10748.368"," 9450.374"," 8253.714"," 9250.865"," 7616.425"," 8018.153","10643.917"," 9059.096"," 9264.969"
"M1229.42T12.55"," 8394.315","13104.026","13104.026"," 9622.782"," 9684.968","15202.032"," 8677.869","14401.644"," 8080.168"," 5912.509"," 8281.122","10365.850","14042.733","10197.161"," 7101.307","12533.255"," 9284.635","10349.486"," 9325.750"
"M1230.51T13.55"," 9711.900","12116.470","12116.470","13010.916","11808.014"," 9199.290","11369.640","11363.416","10286.414","10465.669"," 9741.504","12825.579","11974.493","11222.327"," 8041.999","11225.373","11189.991","10307.903"," 9765.208"
"M1230.75T17.56"," 8232.603","11122.674","11122.674"," 9482.362","13678.647","10828.479","10645.199","11392.025","11809.322","13814.158","22980.659","11047.042","12935.920","10354.317"," 8946.196","10319.198"," 9353.887","14956.611"," 8917.386"
"M1232.26T16.68"," 4371.562"," 6939.218"," 6939.218"," 6900.640"," 6903.416"," 6570.513"," 8040.104"," 6646.106"," 7493.403"," 5825.926"," 7151.390"," 6820.775"," 9145.640"," 6350.915"," 6711.211","11413.832"," 5994.435"," 5955.814","11329.011"
"M1234.42T16.56","11628.602","11742.861","11742.861","14142.300","14064.509","20540.765","18222.504","17839.585","21368.036","15242.136","14005.844"," 8872.538","13540.095","13841.090","12424.557","14956.032","12623.051","13990.607","16349.932"
"M1234.75T17.56"," 9811.433","15190.234","15190.234","16228.540","17275.217","25216.911","12986.343","14665.803","13177.424","17867.287","16497.344","18423.104","18788.860","14755.690","10447.263","12116.612","12102.198","13386.594","14943.171"
