"",F.stat,p.value,-log10(p),FDR
M794.84T17.56,1.2713,0.27471,0.56112,0.66368
M868.82T11.54,1.2707,0.27506,0.56057,0.66368
M899.49T17.56,1.2696,0.2757,0.55956,0.66368
M1837.64T13.55,1.2689,0.2761,0.55894,0.66368
M1030.79T17.56,1.2679,0.27668,0.55801,0.66369
M337.06T22.56,1.2638,0.27903,0.55435,0.66671
M1041.29T12.55,1.2637,0.27912,0.55421,0.66671
M1265.42T17.55,1.2594,0.28161,0.55035,0.6699
M309.13T18.56,1.2594,0.28163,0.55033,0.6699
M1107.78T17.56,1.2547,0.2844,0.54607,0.67219
M1192.02T13.55,1.2545,0.2845,0.54592,0.67219
M1468.4T13.55,1.2525,0.28568,0.54412,0.67219
M1050.12T17.4,1.2522,0.28586,0.54385,0.67219
M1770.66T13.55,1.2521,0.28597,0.54368,0.67219
M850.82T18.56,1.2516,0.28623,0.54328,0.67219
M1689.67T13.55,1.2508,0.28673,0.54252,0.67219
M700.87T17.56,1.2452,0.29005,0.53753,0.67322
M1234.75T17.56,1.2438,0.29089,0.53627,0.67322
M1284.74T17.56,1.2424,0.29177,0.53496,0.67322
M1035.3T17.55,1.2417,0.29217,0.53437,0.67322
M1650.18T13.55,1.2414,0.29236,0.53408,0.67322
M1582.95T13.55,1.241,0.29261,0.53371,0.67322
M1497.96T13.55,1.239,0.2938,0.53195,0.67322
M1205.27T12.55,1.2387,0.294,0.53166,0.67322
M1458.71T13.55,1.2382,0.29429,0.53122,0.67322
M1587.37T13.55,1.2378,0.29453,0.53087,0.67322
M1064.47T13.55,1.237,0.29505,0.5301,0.67322
M1222.76T17.55,1.2367,0.29519,0.5299,0.67322
M942.81T12.55,1.2354,0.29603,0.52866,0.67322
M1452.22T13.55,1.2348,0.29638,0.52816,0.67322
M400.92T17.56,1.2347,0.29641,0.52811,0.67322
M773.85T12.55,1.2343,0.29666,0.52774,0.67322
M882.81T18.56,1.2311,0.29867,0.52481,0.67322
M954.14T16.72,1.2306,0.29896,0.52439,0.67322
M1083.29T13.55,1.2305,0.299,0.52433,0.67322
M1045.29T12.55,1.2297,0.29953,0.52356,0.67322
M1491.21T13.55,1.2296,0.2996,0.52346,0.67322
M1594.44T13.55,1.2269,0.30127,0.52105,0.67508
M1098.78T12.55,1.2259,0.30189,0.52015,0.67508
M1524.7T13.54,1.2253,0.30221,0.51969,0.67508
M1610.02T13.55,1.2225,0.30395,0.51719,0.67592
M1730.67T13.55,1.2209,0.30497,0.51574,0.67592
M1138.1T17.55,1.2204,0.30528,0.51529,0.67592
M1147.77T17.56,1.2204,0.30531,0.51525,0.67592
M1232.26T16.68,1.22,0.30556,0.5149,0.67592
M1118.1T13.54,1.2172,0.30731,0.51242,0.67763
M1706.67T13.55,1.2168,0.30753,0.51212,0.67763
M980.8T18.55,1.2147,0.30886,0.51025,0.67924
M1576.95T13.55,1.2125,0.3103,0.50822,0.6811
M999.14T16.55,1.211,0.31124,0.50691,0.68125
M1258.04T18.06,1.2105,0.31157,0.50645,0.68125
M1215.76T17.4,1.2034,0.31608,0.5002,0.68776
M1373.73T16.56,1.2034,0.3161,0.50017,0.68776
M1438.05T13.55,1.2017,0.31717,0.49871,0.68776
M1074.28T13.55,1.2016,0.31722,0.49863,0.68776
M1237.76T16.56,1.1996,0.31851,0.49688,0.68776
M1363.4T16.56,1.1996,0.31856,0.49681,0.68776
M1090.11T16.95,1.1988,0.31907,0.49611,0.68776
M896.81T18.35,1.1983,0.31938,0.49569,0.68776
M1542.95T13.55,1.196,0.32088,0.49366,0.68967
M969.48T16.46,1.1937,0.3224,0.4916,0.69164
M1061.79T17.56,1.1922,0.32338,0.49028,0.69225
M727.85T17.56,1.1912,0.32401,0.48944,0.69225
M1095.78T17.56,1.1904,0.32453,0.48874,0.69225
M1375.73T12.54,1.1879,0.32619,0.48653,0.69225
M1416.06T13.55,1.1861,0.32735,0.48498,0.69225
M1034.8T12.55,1.1856,0.32771,0.48451,0.69225
M1306.75T12.55,1.1855,0.32775,0.48446,0.69225
M1558.36T14.49,1.1849,0.32817,0.4839,0.69225
M1537.7T13.55,1.1843,0.32855,0.4834,0.69225
M944.82T17.56,1.184,0.32877,0.4831,0.69225
M1262.75T17.56,1.1831,0.32938,0.4823,0.69225
M935.81T17.56,1.1819,0.33014,0.4813,0.69257
M1357.73T12.61,1.1801,0.33135,0.47971,0.69267
M1327.24T13.55,1.1785,0.33239,0.47835,0.69267
M1405.73T13.55,1.1783,0.33258,0.47811,0.69267
M1212.09T16.56,1.1757,0.33431,0.47585,0.69267
M1746T13.55,1.1754,0.33451,0.47559,0.69267
M1067.45T16.98,1.1753,0.33457,0.47551,0.69267
M1262.08T17.04,1.1747,0.33495,0.47502,0.69267
M967.47T17.56,1.1745,0.33511,0.47482,0.69267
M1118.77T17.56,1.1724,0.33654,0.47297,0.69267
M1404.71T17.55,1.1723,0.33659,0.4729,0.69267
M990.79T18.35,1.1718,0.33689,0.47251,0.69267
M1167.77T17.56,1.1695,0.33844,0.47052,0.69345
M1290.75T12.55,1.1695,0.33849,0.47045,0.69345
M1295.25T13.55,1.1666,0.34044,0.46795,0.6962
M1058.13T12.55,1.165,0.34156,0.46653,0.69723
M1531.2T13.55,1.1619,0.34362,0.46392,0.69781
M896.82T11.73,1.1599,0.34505,0.46212,0.69781
M1350.24T13.55,1.1596,0.34524,0.46188,0.69781
M1712.17T13.55,1.1589,0.34571,0.46129,0.69781
M1519.03T13.55,1.1586,0.3459,0.46104,0.69781
M1712.92T13.55,1.1579,0.34642,0.4604,0.69781
M1650.92T13.6,1.1558,0.34786,0.4586,0.69781
M1302.74T17.54,1.1548,0.34854,0.45775,0.69781
M936.8T18.56,1.1537,0.34928,0.45683,0.69781
M516.89T18.56,1.1536,0.34935,0.45674,0.69781
M902.82T11.55,1.153,0.34978,0.45621,0.69781
M1611.43T13.55,1.1526,0.35008,0.45584,0.69781
M762.85T11.54,1.152,0.35046,0.45536,0.69781
M910.81T11.54,1.1517,0.35067,0.4551,0.69781
M1327.48T13.55,1.1497,0.35207,0.45337,0.69781
M1319.74T17.56,1.1496,0.35214,0.45329,0.69781
M1220.75T17.55,1.1493,0.35238,0.45299,0.69781
M854.82T11.54,1.1478,0.3534,0.45173,0.69781
M762.84T17.56,1.1477,0.35351,0.4516,0.69781
M1170.09T14.07,1.1457,0.3549,0.44989,0.69918
M1785.33T13.55,1.1449,0.35543,0.44924,0.69918
M1171.43T17.56,1.1423,0.35725,0.44703,0.70154
M1004.13T17.56,1.1401,0.35883,0.44511,0.70255
M1380.72T17.48,1.1399,0.359,0.4449,0.70255
M1455.71T16.56,1.1386,0.35992,0.4438,0.70307
M1537.02T14.08,1.1367,0.36127,0.44217,0.70307
M1813.65T13.55,1.1359,0.36178,0.44156,0.70307
M732.84T18.56,1.1357,0.36194,0.44137,0.70307
M1408.73T16.56,1.1351,0.36236,0.44086,0.70307
M1092.79T12.55,1.1332,0.36372,0.43924,0.70328
M1899.37T13.55,1.1321,0.3645,0.4383,0.70328
M937.81T12.55,1.1315,0.36496,0.43776,0.70328
M968.81T12.55,1.1312,0.3652,0.43747,0.70328
M1227.76T17.55,1.1307,0.36556,0.43704,0.70328
M828.83T12.29,1.1288,0.3669,0.43546,0.7044
M1012.8T17.55,1.1276,0.36776,0.43443,0.7044
M712.85T18.56,1.1273,0.368,0.43416,0.7044
M243.89T1588.97,1.1254,0.36937,0.43254,0.70514
M931.15T16.07,1.125,0.36962,0.43224,0.70514
M302.93T20.57,1.1188,0.37411,0.427,0.71091
M536.9T12.55,1.1178,0.37482,0.42618,0.71091
M718.83T19.56,1.1177,0.37496,0.42602,0.71091
M1101.78T16.56,1.1169,0.37553,0.42535,0.71091
M1484.04T13.55,1.1163,0.37596,0.42486,0.71091
M1167.27T17.54,1.1157,0.3764,0.42435,0.71091
M1419.72T16.56,1.114,0.37761,0.42296,0.71174
M1401.05T13.55,1.1134,0.37809,0.4224,0.71174
M1633.93T13.55,1.1113,0.37965,0.42061,0.71298
M1190.77T11.72,1.1103,0.38034,0.41983,0.71298
M1236.51T13.55,1.1094,0.38101,0.41906,0.71298
M1282.74T17.56,1.1088,0.38144,0.41857,0.71298
M810.17T14.55,1.1082,0.38189,0.41806,0.71298
M1341.74T17.55,1.1055,0.38393,0.41575,0.71562
M959.81T17.56,1.098,0.38951,0.40948,0.72375
M760.84T18.56,1.0975,0.3899,0.40905,0.72375
M1031.8T12.47,1.097,0.39027,0.40864,0.72375
M913.49T13.02,1.0958,0.39118,0.40763,0.72375
M842.81T18.56,1.0954,0.39147,0.4073,0.72375
M1081.46T17.56,1.0924,0.39368,0.40486,0.72594
M501.91T13.55,1.092,0.39398,0.40452,0.72594
M1184.43T13.55,1.0912,0.39458,0.40387,0.72594
M900.82T12.55,1.0884,0.39672,0.40152,0.72871
M1197.76T17.56,1.0871,0.39771,0.40043,0.72897
M949.48T13.55,1.0865,0.39814,0.39996,0.72897
M1026.79T12.54,1.0851,0.39925,0.39875,0.72982
M876.84T12.55,1.081,0.40234,0.3954,0.7338
M934.8T18.56,1.0799,0.40318,0.3945,0.7338
M1235.09T12.55,1.0797,0.40337,0.3943,0.7338
M1171.77T12.55,1.0773,0.4052,0.39234,0.73588
M978.8T11.54,1.0762,0.40603,0.39144,0.73588
M1086.78T17.55,1.0757,0.40645,0.39099,0.73588
M997.14T13.55,1.0739,0.40781,0.38954,0.73717
M1672.4T13.49,1.0701,0.41075,0.38642,0.7413
M845.84T13.55,1.0675,0.41279,0.38427,0.74221
M1463.45T13.55,1.0675,0.41282,0.38424,0.74221
M1448.71T16.98,1.067,0.41321,0.38383,0.74221
M951.8T17.69,1.0649,0.41478,0.38218,0.74385
M1905.88T13.55,1.062,0.41705,0.37981,0.74558
M843.82T18.56,1.062,0.41705,0.37981,0.74558
M1142.28T13.6,1.0599,0.41875,0.37805,0.74743
M1679.43T13.55,1.0564,0.42146,0.37524,0.7511
M748.52T13.55,1.055,0.42262,0.37405,0.75145
M277T22.59,1.0539,0.42344,0.37321,0.75145
M1645.68T13.55,1.053,0.42414,0.37249,0.75145
M1126.78T12.54,1.0517,0.42518,0.37143,0.75145
M673.87T17.56,1.0508,0.42592,0.37067,0.75145
M1663.68T13.55,1.0497,0.42681,0.36976,0.75145
M1363.73T17.55,1.0486,0.42769,0.36888,0.75145
M1251.75T17.56,1.0483,0.42789,0.36867,0.75145
M927.81T18.56,1.0482,0.42797,0.36859,0.75145
M978.15T11.61,1.0479,0.42827,0.36829,0.75145
M1285.75T17.56,1.0452,0.43037,0.36616,0.75397
M1160.1T17.56,1.0439,0.43138,0.36514,0.75459
M1011.79T12.55,1.0428,0.4323,0.36422,0.75497
M1034.29T12.55,1.042,0.43293,0.36358,0.75497
M1012.81T12.55,1.0362,0.43759,0.35894,0.76114
M372.36T1624.16,1.0353,0.43834,0.35819,0.76114
M712.86T11.54,1.0351,0.43847,0.35806,0.76114
M1372.99T13.55,1.0339,0.43946,0.35708,0.76169
M664.85T11.54,1.0326,0.44052,0.35603,0.76237
M1015.8T13.55,1.0298,0.44279,0.3538,0.76512
M889.48T18.56,1.0282,0.44408,0.35254,0.76619
M1069.8T12.54,1.026,0.4459,0.35076,0.76817
M773.34T12.55,1.025,0.4467,0.34998,0.76839
M1161.43T17.56,1.022,0.44918,0.34758,0.77143
M1345.24T13.55,1.021,0.44996,0.34683,0.77143
M1148.77T17.56,1.019,0.45162,0.34523,0.77143
M1222.08T17.56,1.019,0.45167,0.34518,0.77143
M1747.42T13.55,1.0187,0.45187,0.34499,0.77143
M1890.63T14.08,1.0154,0.45457,0.3424,0.77376
M825.51T13.55,1.0154,0.45459,0.34238,0.77376
M1047.46T12.55,1.0122,0.45725,0.33985,0.77711
M977.8T17.56,1.0101,0.45901,0.33817,0.77895
M990.14T17.56,1.0058,0.46255,0.33484,0.78361
M1107.44T17.56,1.004,0.46412,0.33337,0.78361
M1334.24T14.02,1.0039,0.46417,0.33332,0.78361
M978.79T18.56,1.0027,0.46515,0.3324,0.78361
M1025.46T17.56,1.0026,0.46529,0.33228,0.78361
M1169.27T13.55,1.0018,0.46589,0.33172,0.78361
M1671.36T13.55,0.99975,0.46764,0.33009,0.78519
M660.87T12.55,0.99855,0.46865,0.32916,0.78519
M352.92T20.57,0.99825,0.4689,0.32892,0.78519
M1063.78T17.56,0.99699,0.46996,0.32794,0.78529
M1709.67T13.55,0.99654,0.47034,0.32758,0.78529
M1035.46T17.56,0.99399,0.47249,0.32561,0.78756
M1739.98T13.57,0.99328,0.47309,0.32506,0.78756
M1024.29T12.55,0.99191,0.47424,0.324,0.78833
M1402.05T13.55,0.98944,0.47634,0.32208,0.7891
M809.84T18.06,0.98792,0.47763,0.32091,0.7891
M1064.79T17.56,0.98761,0.4779,0.32067,0.7891
M1250.75T17.55,0.98687,0.47852,0.3201,0.7891
M468.42T1623.34,0.98641,0.47892,0.31974,0.7891
M1300.08T12.55,0.98569,0.47953,0.31919,0.7891
M1662.68T13.52,0.98564,0.47957,0.31915,0.7891
M917.8T18.15,0.9845,0.48054,0.31827,0.78955
M1429.4T13.55,0.98113,0.48341,0.31568,0.79285
M1594.19T13.55,0.98052,0.48394,0.31521,0.79285
M825.83T18.56,0.97762,0.48642,0.31298,0.79518
M1252.75T17.55,0.97686,0.48707,0.31241,0.79518
M985.47T12.55,0.97636,0.4875,0.31202,0.79518
M1319.74T12.55,0.97445,0.48914,0.31057,0.79518
M186.96T7.54,0.97409,0.48945,0.31029,0.79518
M1064.79T12.55,0.97315,0.49027,0.30957,0.79518
M1774.42T13.55,0.973,0.49039,0.30946,0.79518
M1464.72T13.55,0.97108,0.49204,0.308,0.79518
M1162.76T17.56,0.97014,0.49286,0.30728,0.79518
M1725.67T15.5,0.97008,0.49291,0.30723,0.79518
M777.86T13.55,0.96964,0.49329,0.3069,0.79518
M1184.09T17.56,0.96834,0.49441,0.30591,0.79518
M1049.11T13.55,0.96829,0.49445,0.30588,0.79518
M1184.76T17.56,0.96201,0.4999,0.30112,0.79879
M1047.46T17.55,0.96182,0.50007,0.30097,0.79879
M1375.73T17.55,0.96115,0.50065,0.30047,0.79879
M1005.47T17.56,0.96086,0.5009,0.30025,0.79879
M996.8T17.56,0.95843,0.50302,0.29842,0.79879
M1057.79T12.54,0.95765,0.5037,0.29783,0.79879
M1273.75T17.47,0.95625,0.50492,0.29678,0.79879
M1152.51T14.55,0.95609,0.50506,0.29666,0.79879
M1186.76T17.56,0.95525,0.5058,0.29602,0.79879
M835.83T17.56,0.95454,0.50642,0.29549,0.79879
M1257.75T12.55,0.95411,0.50679,0.29517,0.79879
M1325.74T16.56,0.95311,0.50767,0.29442,0.79879
M965.81T12.55,0.95228,0.50839,0.2938,0.79879
M372.36T1639.49,0.95094,0.50957,0.2928,0.79879
M1069.46T17.55,0.95046,0.50999,0.29244,0.79879
M1176.77T17.56,0.94878,0.51147,0.29118,0.79879
M1075.45T16.55,0.94853,0.51169,0.29099,0.79879
M250.96T20.39,0.9483,0.51189,0.29082,0.79879
M1108.27T13.55,0.9483,0.51189,0.29082,0.79879
M705.35T17.56,0.94783,0.51231,0.29047,0.79879
M1094.78T12.55,0.94706,0.51299,0.2899,0.79879
M1456.05T13.55,0.94584,0.51405,0.28899,0.79879
M1019.8T12.61,0.94567,0.51421,0.28886,0.79879
M1398.72T17.56,0.94525,0.51458,0.28855,0.79879
M256.93T20.56,0.94494,0.51485,0.28832,0.79879
M1063.79T12.55,0.94481,0.51496,0.28823,0.79879
M922.15T17.56,0.94372,0.51593,0.28741,0.7992
M324.92T20.56,0.94128,0.51808,0.2856,0.79946
M1708.67T13.55,0.94115,0.51819,0.28551,0.79946
M1225.26T13.55,0.94114,0.51821,0.2855,0.79946
M1836.32T13.55,0.93883,0.52025,0.28379,0.80152
M1174.45T13.55,0.93623,0.52256,0.28187,0.80399
M1121.78T17.56,0.93506,0.52359,0.28101,0.80449
M1136.28T16.56,0.93313,0.52531,0.27958,0.80573
M1173.44T13.55,0.93256,0.52582,0.27916,0.80573
M341.27T1369.82,0.93177,0.52652,0.27858,0.80573
M1167.1T17.55,0.92992,0.52817,0.27723,0.80716
M871.49T17.56,0.92869,0.52927,0.27632,0.80776
M829.83T17.56,0.92684,0.53092,0.27497,0.80827
M1352.23T15.53,0.92607,0.53161,0.27441,0.80827
M1219.5T14.55,0.92593,0.53174,0.2743,0.80827
M958.8T11.54,0.92378,0.53366,0.27274,0.81011
M1183.43T17.56,0.92189,0.53535,0.27136,0.81056
M1121.78T12.55,0.92186,0.53538,0.27134,0.81056
M1092.28T17.56,0.91892,0.53802,0.2692,0.81347
M980.8T12.66,0.91747,0.53933,0.26815,0.81356
M1107.04T13.55,0.917,0.53975,0.26781,0.81356
M946.82T16.55,0.91647,0.54022,0.26743,0.81356
M411.2T18.56,0.91403,0.54242,0.26566,0.81475
M780.84T11.73,0.91381,0.54262,0.2655,0.81475
M1103.29T12.55,0.9132,0.54317,0.26507,0.81475
M1250.76T12.55,0.90941,0.5466,0.26233,0.81844
M702.37T13.55,0.90889,0.54706,0.26196,0.81844
M1307.74T17.55,0.90735,0.54846,0.26086,0.81924
M908.82T17.56,0.90571,0.54994,0.25968,0.81924
M1036.3T17.55,0.90464,0.55091,0.25892,0.81924
M1674.67T13.6,0.90405,0.55145,0.25849,0.81924
M1633.39T13.55,0.90359,0.55186,0.25817,0.81924
M918.81T18.56,0.90353,0.55192,0.25812,0.81924
M1045.79T17.56,0.90114,0.5541,0.25642,0.82064
M1355.99T13.55,0.89998,0.55514,0.2556,0.82064
M1075.29T13.42,0.89994,0.55519,0.25556,0.82064
M1070.78T17.56,0.89785,0.55709,0.25408,0.82064
M891.83T12.55,0.89718,0.5577,0.2536,0.82064
M1144.1T16.56,0.89706,0.5578,0.25352,0.82064
M1265.75T17.55,0.89623,0.55856,0.25293,0.82064
M928.81T17.56,0.89611,0.55867,0.25284,0.82064
M1509.45T13.55,0.89463,0.56002,0.25179,0.82064
M1128.78T17.55,0.89191,0.56251,0.24987,0.82064
M955.32T13.55,0.88992,0.56432,0.24847,0.82064
M1209.27T13.55,0.8895,0.56471,0.24817,0.82064
M217.03T22.06,0.88918,0.565,0.24795,0.82064
M245.03T22.3,0.88913,0.56505,0.24792,0.82064
M764.83T18.56,0.88896,0.5652,0.2478,0.82064
M1333.74T12.55,0.88803,0.56605,0.24714,0.82064
M1280.25T13.55,0.88776,0.5663,0.24695,0.82064
M326.38T1622.84,0.88757,0.56648,0.24682,0.82064
M931.15T13.54,0.88664,0.56733,0.24616,0.82064
M1370.72T17.04,0.88545,0.56842,0.24533,0.82064
M1085.78T17.56,0.88534,0.56852,0.24525,0.82064
M1017.79T17.56,0.8851,0.56874,0.24508,0.82064
M1535.37T13.54,0.88391,0.56983,0.24425,0.82117
M1320.74T17.4,0.87928,0.57409,0.24102,0.82625
M1245.42T17.4,0.87826,0.57503,0.24031,0.82656
M1021.29T17.56,0.87557,0.5775,0.23845,0.82906
M1421.72T12.54,0.87374,0.57919,0.23718,0.8299
M1061.28T18.56,0.87336,0.57954,0.23691,0.8299
M1127.27T17.56,0.87213,0.58068,0.23606,0.83048
M1062.79T12.55,0.87091,0.5818,0.23523,0.83063
M1438.71T16.56,0.8701,0.58255,0.23467,0.83063
M1882.88T13.55,0.86964,0.58298,0.23435,0.83063
M1077.53T13.55,0.86871,0.58383,0.23371,0.83081
M1199.28T13.55,0.86636,0.58601,0.23209,0.83287
M409.18T18.56,0.8629,0.58921,0.22973,0.83637
M795.84T17.57,0.86118,0.5908,0.22856,0.83759
M1259.49T13.55,0.85866,0.59314,0.22684,0.83814
M1137.78T17.56,0.85783,0.59391,0.22628,0.83814
M868.81T18.56,0.85779,0.59396,0.22625,0.83814
M1083.46T13.55,0.85755,0.59418,0.22608,0.83814
M1859.64T13.55,0.85679,0.59488,0.22557,0.83814
M1530.7T16.98,0.85564,0.59596,0.22479,0.83862
M1182.77T12.5,0.85222,0.59914,0.22247,0.84049
M1313.41T12.55,0.85097,0.6003,0.22164,0.84049
M1536.01T13.6,0.85074,0.6005,0.22148,0.84049
M910.15T17.55,0.85028,0.60094,0.22117,0.84049
M1071.78T17.56,0.84984,0.60135,0.22087,0.84049
M833.83T17.56,0.84943,0.60173,0.2206,0.84049
M1041.46T16.56,0.84813,0.60294,0.21973,0.84115
M979.81T11.54,0.8442,0.60661,0.21709,0.84523
M705.35T12.55,0.83995,0.61057,0.21426,0.84972
M1182.27T12.55,0.83763,0.61274,0.21272,0.85083
M984.29T13.55,0.83703,0.6133,0.21233,0.85083
M1265.09T13.55,0.83669,0.61362,0.2121,0.85083
M725.52T13.55,0.83548,0.61475,0.2113,0.85119
M1560.44T13.55,0.83481,0.61537,0.21086,0.85119
M768.86T17.56,0.83316,0.61692,0.20977,0.8523
M933.32T12.54,0.83128,0.61868,0.20853,0.85369
M755.85T17.56,0.82903,0.62079,0.20705,0.85405
M964.81T12.54,0.82862,0.62117,0.20679,0.85405
M1058.12T17.56,0.8286,0.6212,0.20677,0.85405
M985.8T12.54,0.82697,0.62272,0.20571,0.85511
M1343.73T17.56,0.82512,0.62445,0.2045,0.8555
M1120.78T16.56,0.82487,0.62469,0.20434,0.8555
M810.84T12.55,0.82426,0.62526,0.20394,0.8555
M1530.7T12.55,0.8221,0.62729,0.20253,0.85725
M1395.47T13.55,0.82079,0.62852,0.20168,0.85744
M1678.94T13.55,0.82034,0.62894,0.20139,0.85744
M1172.77T13.55,0.81888,0.63031,0.20045,0.85826
M1015.79T18.56,0.81754,0.63157,0.19958,0.85826
M1272.75T12.55,0.81696,0.63211,0.19921,0.85826
M1626.01T13.01,0.81648,0.63256,0.1989,0.85826
M1003.79T17.56,0.81553,0.63346,0.19828,0.85845
M1147.45T13.11,0.81418,0.63472,0.19742,0.85858
M1085.12T13.55,0.81356,0.6353,0.19702,0.85858
M1480.2T13.55,0.81227,0.63652,0.19619,0.85858
M1288.74T16.98,0.81221,0.63658,0.19615,0.85858
M1381.4T13.54,0.81019,0.63847,0.19486,0.85896
M1417.47T13.55,0.80887,0.63971,0.19401,0.85896
M1225.1T13.55,0.80876,0.63981,0.19395,0.85896
M569.88T19.56,0.80869,0.63988,0.1939,0.85896
M1102.28T16.56,0.80657,0.64187,0.19255,0.86062
M1831.14T13.55,0.80535,0.64302,0.19178,0.86114
M950.31T12.55,0.80386,0.64442,0.19083,0.86201
M985.8T17.56,0.80169,0.64647,0.18945,0.86373
M1314.42T13.55,0.79898,0.64901,0.18775,0.86535
M1709.34T13.55,0.7987,0.64927,0.18757,0.86535
M671.36T17.55,0.79797,0.64996,0.18711,0.86535
M995.46T17.54,0.79624,0.65159,0.18602,0.86633
M593.89T12.55,0.79473,0.65301,0.18508,0.86633
M879.16T16.55,0.79407,0.65364,0.18466,0.86633
M1051.13T12.55,0.79395,0.65375,0.18459,0.86633
M1275.74T17.56,0.79071,0.65679,0.18257,0.86935
M1991.63T13.55,0.78908,0.65832,0.18156,0.86974
M1342.73T17.56,0.78855,0.65882,0.18123,0.86974
M797.85T17.56,0.78796,0.65938,0.18086,0.86974
M1084.78T17.56,0.78542,0.66177,0.1793,0.87187
M1529.71T13.54,0.78177,0.66521,0.17704,0.87539
M1152.1T17.04,0.78016,0.66671,0.17606,0.87543
M1804.16T13.55,0.7801,0.66678,0.17602,0.87543
M1646.68T13.52,0.77883,0.66797,0.17524,0.87599
M1061.13T13.54,0.77753,0.66919,0.17445,0.87658
M1032.29T13.55,0.77529,0.6713,0.17308,0.8769
M1061.46T12.54,0.77522,0.67136,0.17304,0.8769
M921.33T13.55,0.77414,0.67237,0.17239,0.8769
M1363.74T12.55,0.77347,0.673,0.17198,0.8769
M1252.08T13.55,0.77317,0.67329,0.1718,0.8769
M1217.76T17.56,0.7716,0.67477,0.17085,0.87712
M1650.02T13.54,0.77134,0.67501,0.17069,0.87712
M1706.17T13.55,0.76859,0.67759,0.16903,0.87804
M1350.74T12.54,0.76738,0.67873,0.1683,0.87804
M1072.78T17.56,0.76607,0.67995,0.16752,0.87804
M1130.45T13.55,0.76551,0.68049,0.16718,0.87804
M802.83T18.56,0.7655,0.68049,0.16718,0.87804
M1687.34T13.6,0.76546,0.68053,0.16715,0.87804
M1273.42T17.55,0.76484,0.68112,0.16678,0.87804
M1764.66T13.55,0.76388,0.68201,0.16621,0.8782
M1182.76T17.56,0.76202,0.68376,0.16509,0.87898
M1655.36T13.55,0.76159,0.68417,0.16484,0.87898
M1053.79T17.56,0.76044,0.68524,0.16416,0.87928
M1514.96T13.55,0.75914,0.68646,0.16338,0.87928
M1106.28T13.55,0.75886,0.68672,0.16322,0.87928
M1209.02T13.55,0.75784,0.68768,0.16261,0.87952
M1081.46T12.55,0.75613,0.68928,0.1616,0.88023
M1549.41T14.54,0.75559,0.68978,0.16129,0.88023
M1757.66T13.6,0.75446,0.69084,0.16062,0.88045
M1544.7T16.56,0.75376,0.6915,0.16021,0.88045
M1905.63T13.55,0.7521,0.69306,0.15923,0.88144
M1356.48T14.02,0.74937,0.69561,0.15764,0.8815
M1585.7T12.66,0.74888,0.69607,0.15735,0.8815
M744.84T18.56,0.74785,0.69703,0.15675,0.8815
M1269.09T13.54,0.74777,0.69711,0.1567,0.8815
M428.92T12.55,0.74769,0.69718,0.15666,0.8815
M1365.98T13.55,0.74492,0.69977,0.15504,0.8815
M626.86T18.56,0.74487,0.69982,0.15502,0.8815
M1132.77T17.56,0.74477,0.69991,0.15496,0.8815
M1500.7T17.55,0.74444,0.70021,0.15477,0.8815
M1604.01T13.55,0.74375,0.70086,0.15437,0.8815
M883.82T18.31,0.74265,0.70189,0.15373,0.88176
M1200.1T13.54,0.74187,0.70262,0.15328,0.88176
M697.85T18.56,0.7407,0.70371,0.1526,0.88176
M1678.17T13.55,0.73929,0.70502,0.1518,0.88176
M1595.36T13.55,0.73819,0.70605,0.15117,0.88176
M1470.71T12.55,0.73784,0.70638,0.15096,0.88176
M1362.48T13.52,0.73717,0.707,0.15058,0.88176
M1146.11T12.55,0.73617,0.70793,0.15001,0.88176
M1485.45T13.55,0.73565,0.70841,0.14972,0.88176
M1274.74T17.56,0.73487,0.70914,0.14927,0.88176
M1329.24T13.55,0.7342,0.70976,0.14889,0.88176
M1287.08T13.55,0.73355,0.71037,0.14852,0.88176
M908.49T16.55,0.73249,0.71135,0.14792,0.88186
M887.34T13.55,0.73179,0.712,0.14752,0.88186
M959.48T16.56,0.72887,0.71472,0.14586,0.88375
M1542.2T13.55,0.72847,0.71508,0.14564,0.88375
M933.83T12.55,0.72753,0.71596,0.14511,0.88388
M1435.72T12.55,0.72445,0.71882,0.14338,0.88626
M1821.98T13.55,0.72307,0.7201,0.14261,0.88626
M1467.38T13.55,0.72253,0.72059,0.14231,0.88626
M1641.68T13.55,0.72173,0.72133,0.14186,0.88626
M1137.28T17.56,0.72124,0.72179,0.14159,0.88626
M945.82T11.61,0.7167,0.72598,0.13907,0.88967
M1366.23T13.55,0.7159,0.72672,0.13863,0.88967
M875.82T12.55,0.71493,0.72761,0.1381,0.88967
M1588.01T13.55,0.71484,0.7277,0.13805,0.88967
M1488.71T12.55,0.71317,0.72924,0.13713,0.89059
M1194.28T12.55,0.71178,0.73051,0.13637,0.89068
M1114.77T17.56,0.71067,0.73153,0.13576,0.89068
M1497.05T13.55,0.71054,0.73166,0.13569,0.89068
M1215.26T17.55,0.70472,0.737,0.13253,0.89241
M970.81T12.01,0.70371,0.73792,0.13199,0.89241
M967.82T12.55,0.7027,0.73885,0.13144,0.89241
M1305T13.55,0.70004,0.74129,0.13001,0.89241
M972.82T12.55,0.6991,0.74214,0.12951,0.89241
M1146.78T12.55,0.69838,0.7428,0.12913,0.89241
M1184.1T12.55,0.69836,0.74281,0.12912,0.89241
