"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7","Comp 8"
"M826.523T1305.342",0.0070192,-0.038896,-0.0072522,0.026068,0.017925,-0.04381,0.020214,0.011936
"M593.485T1401.37",0.032982,0.0025221,-0.003345,0.012597,0.0034451,-0.042659,0.030577,-0.011632
"M591.474T1402.346",0.036725,-0.0014727,-0.0019263,0.0052761,0.0075146,-0.063,0.04118,-0.014178
"M1123.351T817.469",0.0074337,-0.028341,0.0095839,0.019163,0.0074151,0.0090431,-0.035396,0.014548
"M645.458T1212.039",0.020507,-0.018468,0.0020829,-0.005124,0.025763,-0.041059,0.014233,-0.011656
"M555.363T1275.021",0.025912,-0.0072819,-0.0051804,-0.028946,0.023254,0.011767,0.014991,-0.026169
"M277.217T1187.469",-0.0017472,0.0060743,-0.019853,-0.0050622,0.0098179,0.086753,-0.05321,0.0033391
"M670.528T1488.279",0.029236,-0.0093888,0.005468,0.0098105,-0.016927,-0.03833,0.041694,-0.01778
"M679.449T1212.039",0.021708,-0.0028157,0.012512,-0.020733,0.011575,-0.023544,0.018969,-0.010292
"M697.464T1209.593",0.026507,-0.012381,-0.0042476,2.1356e-05,0.012049,-0.07253,0.055341,-0.027733
"M985.571T1146.934",-0.0037548,-0.031597,-0.0049834,-0.010253,0.039129,-0.0099325,-0.021194,0.018251
"M424.216T1338.866",-0.0066733,-0.0035934,-0.0055198,-0.00065113,0.025268,-0.011011,-0.020461,0.0085153
"M565.409T1275.021",0.032871,-0.0016887,-0.0049933,-0.0093492,0.0063008,-0.047417,0.060344,-0.029549
"M698.466T1253.346",0.024873,-0.019962,-0.0011277,0.0055028,0.008253,-0.069701,0.049926,-0.027393
"M661.446T1372.452",0.027216,-0.0047697,0.0015838,0.0045827,-0.0045419,-0.045431,0.039323,-0.0077511
"M695.45T1338.973",0.026084,-0.01225,-0.00029065,0.013373,-0.018138,-0.031791,0.04836,-0.020144
"M593.49T1490.213",0.032248,0.0028946,-0.004685,0.016766,-0.0016436,-0.039752,0.028642,-0.0099475
"M951.567T1289.006",0.0068429,-0.024823,-0.0046772,0.03308,0.032627,-0.046441,0.0072906,0.011151
"M593.489T1431.043",0.033297,0.0023238,-0.0035636,0.0096435,0.0056497,-0.042915,0.030408,-0.01171
"M639.424T1291.55",0.026303,-0.015966,0.0047195,-0.0065894,0.035579,-0.050706,0.033458,-0.02497
"M986.591T1195.638",0.0014589,-0.021484,-0.01354,-0.0098183,0.054411,-0.032558,-0.0055686,0.0065236
"M591.473T1440.13",0.033524,0.0054613,-0.0029642,0.0092351,-6.4738e-05,-0.065424,0.044789,-0.012748
"M590.465T1389.456",0.027968,-0.010688,-0.0072823,0.011495,0.0056322,-0.061707,0.069815,-0.011818
"M631.469T1330.308",0.0282,-0.014421,0.0061355,-0.024033,0.041034,-0.064995,0.028225,-0.018782
"M637.415T1439.736",0.022248,-0.018166,-0.0019675,0.013173,-0.0095556,-0.027411,0.032665,-0.017147
"M759.217T1590.788",-0.0057441,0.010988,0.010454,0.0048813,0.017081,0.029615,-0.026995,0.0004761
"M711.441T1125.643",0.023346,-0.0084962,-0.012576,-0.035013,0.029189,-0.037355,0.029576,-0.020894
"M810.527T1193.498",0.020019,-0.028452,-0.0044334,0.0028883,0.027852,-0.0162,0.016469,0.014482
"M646.453T1439.754",0.020498,-0.015498,0.0046532,0.02424,-0.0029644,-0.04102,0.025109,-0.0094776
"M379.265T1372.423",0.0085247,-0.0007456,0.0022267,-0.022184,0.032018,-0.01542,0.0099593,-0.0092225
"M926.605T1358.969",0.019249,0.043075,-0.010672,0.0025324,0.0022657,-0.044727,0.0099991,0.007013
"M951.568T1338.092",0.0066149,-0.02956,-0.0046029,0.039336,0.02729,-0.043609,0.0073476,0.010379
"M651.516T1408.532",0.034837,-0.022617,0.00065772,0.019472,0.017122,-0.060333,0.036152,-0.016892
"M593.49T1557.453",0.032771,0.0035702,-0.0029222,0.0091375,0.0055495,-0.042264,0.029814,-0.012372
"M881.483T1130.872",-0.0020711,-0.046302,0.00073004,0.014488,0.04042,-0.033036,-0.0071288,0.01053
"M967.557T1267.284",0.0022776,-0.041531,-0.0043308,0.0098756,0.028174,-0.015778,-0.012265,0.025191
"M574.468T1330.445",0.034648,-0.012515,-0.00040877,-0.00073793,0.018246,-0.061048,0.037508,-0.0089883
"M668.492T1305.416",0.030052,-0.011784,-0.0074075,0.00023134,0.023572,-0.058842,0.054867,-0.029501
"M587.442T1269.605",0.022914,-0.0091252,-0.010199,-0.028819,0.034534,-0.037743,0.029432,-0.029194
"M711.566T1557.453",0.024408,0.0035811,-0.011878,0.029809,-0.034209,-0.018274,0.046888,-0.030381
"M648.466T1423.012",0.035314,-0.016684,0.0034358,0.020011,-0.0031423,-0.055094,0.043376,-0.022498
"M951.572T1242.045",0.0069522,-0.025366,-0.0038795,0.025218,0.039166,-0.046231,0.005537,0.010621
"M639.422T1278.929",0.027542,-0.016728,0.005476,-0.0065956,0.025535,-0.041376,0.033704,-0.020388
"M697.259T909.874",0.026595,-0.020668,0.0061523,-0.0075544,0.0068261,0.021165,-0.02747,0.017394
"M593.49T1539.529",0.031574,0.0034403,-0.0056278,0.020371,-0.0059993,-0.035907,0.025703,-0.0072519
"M711.565T1605.092",0.023251,0.003488,-0.012371,0.03447,-0.038513,-0.015975,0.043658,-0.028843
"M649.479T1423.325",0.03266,-0.0037431,0.0084936,0.0089187,-0.0076356,-0.048726,0.045752,-0.017209
"M723.435T1322.772",0.0075685,-0.017615,-0.012119,-0.0070008,0.030748,-0.023125,0.018572,-0.0011158
"M423.198T1506.423",0.0051959,-8.1894e-05,-0.0053621,-0.021303,0.02818,-0.025585,0.0026704,-0.0071685
"M727.445T1338.726",0.015097,-0.014924,-0.0034408,0.0069434,0.00075394,-0.029426,0.022636,-0.00058716
"M986.584T1288.291",0.00081406,-0.030252,-0.012479,0.0043417,0.046211,-0.031358,-0.02619,0.0033479
"M593.489T1519.555",0.032127,0.0048499,-0.0077853,0.0077871,0.00012586,-0.036558,0.021646,-0.01869
"M385.184T1473.566",0.0010557,-0.015654,0.012097,0.020586,0.020927,-0.031051,0.026758,-0.013797
"M571.362T1440.098",0.020557,0.00058723,0.0053079,0.013127,-0.0063005,-0.0078965,0.033812,-0.012515
"M646.461T1352.771",0.02249,-0.015929,0.0019239,0.017856,-0.0012654,-0.038985,0.035322,-0.016323
"M555.456T1423.317",0.02466,-0.016653,0.0040531,0.012543,-0.0070275,-0.029473,0.048432,-0.021532
"M679.553T1406.451",0.028961,-0.01597,0.0030004,-0.0017766,-0.020359,-0.020399,0.074049,-0.016719
"M547.402T1437.709",0.014279,-0.014201,0.0097813,0.013093,-0.019415,-0.01483,0.041853,-0.0056628
"M985.575T1306.148",0.0036881,-0.041888,-0.011583,0.023875,0.027054,-0.023935,-0.013134,0.0065943
"M716.516T1356.112",0.013547,0.010295,-0.010441,-0.001103,0.022309,-0.007247,0.027462,-0.022553
"M775.526T1457.082",-0.0012269,-0.002669,-0.018913,0.026429,0.0043373,-0.023017,-0.0043027,0.029073
"M590.446T1338.898",0.021075,-0.00063858,-0.0033941,-0.0048181,0.0099684,-0.035939,0.034558,-0.027456
"M826.525T1288.728",0.0085083,-0.034862,-0.010487,0.02388,0.017498,-0.047102,0.0066926,0.0052691
"M879.468T1338.726",0.0051719,-0.022327,0.0013772,0.065094,-0.02879,-0.034406,-0.012007,0.017937
"M826.503T1348.634",0.0084336,-0.036649,-0.0053387,0.027051,0.018721,-0.04878,0.014258,0.011781
"M808.523T1304.698",0.0034193,-0.029704,-0.0042374,0.038296,0.013709,-0.030479,-0.0076612,0.026085
"M647.463T1423.013",0.034384,-0.014798,0.001875,0.016495,7.5564e-05,-0.06228,0.048529,-0.02494
"M613.48T1389.147",0.0054467,0.017797,-0.0061276,0.019776,0.016611,-0.030427,0.0098114,-0.020634
"M556.445T1212.039",0.023284,-0.0018423,-0.0068958,-0.063176,0.065286,-0.035971,0.0025173,-0.030413
"M937.593T1423.395",0.011273,0.034467,-0.031958,0.0096915,-0.0018991,-0.028676,0.001755,0.019366
"M645.457T1372.456",0.025015,-0.015223,0.0046645,0.010856,-0.0031772,-0.037016,0.024461,-0.021157
"M668.506T1440.08",0.029412,-0.014175,-0.0086438,0.013711,0.0022429,-0.04332,0.048989,-0.030054
"M330.262T1591.258",-0.010198,-0.010601,-0.01338,0.011886,-0.002341,0.0019227,-0.0050746,0.0074557
"M668.509T1456.373",0.024872,-0.011318,-0.010785,0.026116,-0.0094586,-0.026247,0.050937,-0.024736
"M514.252T1322.055",-4.2906e-05,-0.023081,-0.0018396,0.039683,0.014426,-0.020185,-0.0094811,0.013516
"M863.507T1099.137",-0.011963,-0.024153,-0.0067032,0.023581,0.04571,-0.054888,-0.0060931,0.014673
"M775.529T1416.7",-0.0068731,-0.01527,-0.014639,0.037989,-0.0015479,-0.014911,0.00094692,0.023116
"M645.449T1440.08",0.023201,-0.014804,0.0063181,0.017258,-0.0022198,-0.052673,0.029145,-0.012498
"M937.594T1308.231",0.010642,0.0095542,-0.016585,-0.013827,0.028394,-0.042215,0.020763,0.01062
"M826.525T1272.551",0.0061399,-0.036639,-0.0088606,0.029273,0.01922,-0.04463,0.018963,0.013796
"M333.203T1120.498",0.0023337,0.0018399,-0.016059,-0.0044886,0.020657,0.064314,-0.039581,0.0088354
"M618.492T1624.789",0.029109,0.0072656,0.00015505,0.032663,-0.014447,-0.029951,0.025525,0.0097583
"M590.444T1439.586",0.020366,-0.0087624,-0.0038371,0.010048,0.0014478,-0.030321,0.028555,-0.026664
"M839.557T1356.291",0.0040142,-0.015672,-0.015317,0.0316,-0.0058038,-0.034168,0.0023124,0.014507
"M558.473T1423.364",0.021608,-0.011102,-0.00053287,0.03251,-0.0066791,-0.039195,0.028034,-0.01267
"M986.572T1421.54",0.0092592,-0.014968,-0.017092,0.04068,0.017147,-0.034115,0.0040236,0.0024944
"M933.56T1145.906",-0.00033041,-0.030352,-0.025875,0.0071674,0.045497,-0.012812,-0.0026027,0.018215
"M933.558T1114.912",-0.0012674,-0.031239,-0.024776,0.0069937,0.045925,-0.014558,-0.002164,0.016367
"M987.596T1238.129",0.0055416,-0.038346,-0.0052856,0.057501,0.01309,-0.019288,-0.015353,0.0080666
"M773.52T1456.872",-0.00466,-0.0047231,-0.015984,0.038558,0.0042828,-0.032075,-0.011301,0.027486
"M642.504T1347.309",0.024232,-9.9943e-05,-0.0093256,-0.015198,0.017154,-0.019911,0.0095504,-0.025331
"M773.519T1472.663",-0.0047163,-0.0044828,-0.016176,0.039306,0.002928,-0.03126,-0.01145,0.027905
"M773.52T1405.986",-0.0047614,-0.0045717,-0.016007,0.039766,0.0027929,-0.031444,-0.011596,0.027905
"M631.469T1456.902",0.027287,-0.018787,-0.00091671,0.049143,-0.023443,-0.044129,0.025798,-0.010339
"M660.517T1313.696",0.030996,0.0063488,0.0063232,-0.023353,-0.0012509,-0.047921,0.045827,-0.024088
"M979.612T1358.969",0.012118,0.040536,-0.025625,-0.0051301,0.02694,-0.026944,-0.00057663,0.028258
"M680.472T1423.013",0.030626,-0.013869,-0.0078147,-0.002499,-0.016399,-0.028691,0.055933,-0.028444
"M333.204T1139.313",0.0027657,0.0050573,-0.015202,0.0045572,0.011516,0.066609,-0.042727,0.011144
"M664.46T1406.422",0.026514,-0.0025474,-0.018244,0.0040679,-0.032328,-0.013014,0.055293,-0.022089
"M986.584T1323.28",0.0088711,-0.021664,-0.015268,0.041952,0.017236,-0.034006,0.0037866,-0.00065286
"M676.511T1297.075",0.025689,-0.0084382,0.0010344,-0.020797,0.039789,-0.054792,0.050629,-0.036786
"M607.446T1439.489",0.025923,-0.017501,0.012232,0.008314,0.014025,-0.043792,0.037509,-0.016972
"M770.485T1321.424",0.0072188,-0.012469,-0.019298,0.050864,0.02544,-0.027442,0.0091769,-0.012983
"M650.482T1423.013",0.031663,-0.010444,0.0038246,0.010326,-0.0042646,-0.048448,0.040824,-0.019214
"M592.477T1456.705",0.031877,-0.0051839,0.0012474,0.014315,-0.0039298,-0.055268,0.040686,-0.020709
"M863.512T1152.355",-0.016548,-0.025102,-0.013363,0.031901,0.030174,-0.052244,-0.001316,0.013669
"M333.203T1105.19",0.0027801,0.0035235,-0.015242,0.0040977,0.013924,0.067249,-0.043636,0.010976
"M393.189T1440.567",-2.9166e-05,0.0039921,0.0021635,0.0047528,0.01387,-0.0077527,0.0095744,-0.010444
"M512.261T1189.341",-0.0025022,-0.029715,-0.011602,0.037218,0.0089019,-0.037824,0.0074077,0.024987
"M646.454T1406.122",0.021497,-0.016185,-0.0025378,0.0207,-0.0077746,-0.044609,0.033651,-0.0081108
"M555.368T1312.999",0.025565,-0.013128,0.00048599,-0.0061353,0.015568,-0.044682,0.048034,-0.026568
"M512.262T1169.348",0.0041483,-0.03343,-0.018621,0.029511,0.024493,-0.039469,0.012354,0.013849
"M967.561T1163.004",-0.0002987,-0.033883,-0.0084139,-0.012416,0.044917,-0.01078,-0.021889,0.012927
"M629.464T1456.367",0.019521,-0.015265,0.0013234,0.019668,0.0024731,-0.046278,0.029713,-0.0065048
"M565.397T1373.252",0.030556,0.00025296,-0.0091955,0.019419,-0.020831,-0.032441,0.064758,-0.045948
"M293.211T1204.461",-0.0031546,-0.00055751,-0.014758,0.0015693,0.026494,0.047854,-0.029153,0.0042256
"M571.45T1291.55",0.019974,-0.0088039,0.0028027,-0.018101,0.011033,-0.026228,0.033367,-0.021872
"M993.569T1356.685",0.0057444,-0.018187,-0.012197,0.049991,0.0044758,-0.019316,-0.012644,0.021662
"M729.452T1207.169",0.017397,-0.013089,-0.014057,-0.010767,0.010136,-0.046002,0.048441,-0.01896
"M949.6T1341.992",0.00030422,-0.0030972,-0.01662,0.051778,-0.028374,0.020711,-0.030284,0.051363
"M723.451T1338.726",0.0076754,-0.015697,-0.0028543,-0.0057369,0.030182,-0.019033,0.013773,-0.00038187
"M986.593T1340.539",0.0090631,-0.021382,-0.016239,0.041456,0.017085,-0.034257,0.0025131,-0.00055931
"M393.201T1439.586",0.0034325,0.0051876,-0.0048143,0.0016286,0.020964,-0.013968,0.0076232,-0.0098486
"M973.671T1456.538",0.015931,0.046665,0.0079405,-0.0067527,0.00085102,0.069153,0.050234,8.0488e-05
"M293.21T1109.944",-0.0019286,0.0042337,-0.015988,-0.010379,0.029918,0.049801,-0.030823,0.0058998
"M555.454T1439.586",0.025744,-0.017477,0.002172,0.0072243,-0.0039607,-0.03275,0.04426,-0.024016
"M539.282T935.356",0.012977,-0.060658,-0.0087397,0.022224,0.0074462,0.02892,-0.028922,0.0077466
"M504.266T1201.385",0.0013113,-0.031283,-0.0151,0.021124,0.033712,-0.014643,-0.0096339,0.025761
"M592.477T1439.652",0.031053,-0.0039389,0.0014501,0.012885,-0.0031226,-0.058659,0.043843,-0.021664
"M989.551T1288.291",0.0076831,-0.0358,-0.0066243,0.040374,0.013776,-0.018992,-0.022851,0.02213
"M841.523T1305.07",-0.0078851,-0.042066,-0.0030535,0.034588,0.023356,-0.032692,0.0003259,0.020636
"M889.305T842.452",0.026143,-0.038327,0.0085882,-0.0037854,0.010921,0.011642,-0.027052,0.016637
"M555.365T1404.858",0.025972,-0.021104,0.011028,0.0076655,-0.0016138,-0.032739,0.049549,-0.031853
"M933.558T1239.033",-0.00063029,-0.032004,-0.022135,0.043598,0.011826,0.0013696,-0.016713,0.024908
"M713.458T1120.063",0.019656,-0.0079642,-0.038576,-0.016376,-0.010198,-0.023103,0.067172,-0.021463
"M438.207T1136.982",-0.0036915,-0.026824,0.0031785,-0.005515,-0.0091711,0.060644,-0.068553,0.0073636
"M607.448T1423.334",0.027216,-0.012824,0.0092119,0.0079732,0.013705,-0.044715,0.041267,-0.019102
"M985.569T1283.896",-0.003066,-0.029241,-0.011247,0.014805,0.027532,-0.025299,-0.015318,0.020994
"M577.494T1463.866",0.031009,0.016933,-0.0012271,0.011337,0.01236,-0.034434,0.02043,0.001893
"M967.385T975.822",0.048947,-0.029596,0.0040867,0.00051553,-0.0092845,0.010767,0.0060245,-0.013559
"M933.605T1376.163",0.0027628,-0.007556,-0.019789,0.053083,-0.012788,-0.0013921,-0.030252,0.02902
"M967.562T1198.781",0.0041826,-0.035267,9.938e-06,0.010058,0.03427,-0.035755,0.0017714,0.020744
"M659.432T1373.551",0.014961,-0.010586,-0.005474,0.024418,0.0020678,-0.037354,0.030372,-0.007289
"M513.307T1059.952",-0.017346,-0.0090991,-0.012213,0.023271,0.026676,0.0071304,-0.024331,0.040846
"M951.567T1355.083",0.0063732,-0.014116,-0.003448,0.057717,0.0013691,-0.036539,-0.0019377,0.015678
"M565.403T1389.183",0.029763,-0.00071949,-0.012394,0.020834,-0.022504,-0.030338,0.066048,-0.045647
"M639.422T1384.421",0.029678,-0.020313,0.0099866,0.0057925,0.0018923,-0.02927,0.038907,-0.027918
"M841.499T1306.17",-0.0093085,-0.04214,-0.0069835,0.032216,0.02496,-0.030931,0.00047784,0.018966
"M826.572T1358.969",4.114e-05,-0.036936,-0.012701,0.036486,0.004285,-0.040666,0.0084474,0.022711
"M826.525T1256.824",0.013746,-0.038101,-0.0039773,0.010657,0.029983,-0.047039,0.0089533,0.0017319
"M571.455T1406.584",0.01832,-0.0085782,-0.00027442,0.00054418,-0.0028533,-0.036028,0.040624,-0.018126
"M787.311T955.77",0.039482,-0.019741,0.014361,0.0091918,-0.0038132,0.0077151,-0.013154,0.0001903
"M555.366T1352.626",0.024476,-0.018264,-0.0020606,-0.0011961,0.0040737,-0.031686,0.040579,-0.02884
"M438.219T1156.388",-0.0030843,-0.025202,0.0026231,-0.0097256,-0.0047242,0.057827,-0.066027,0.0066485
"M592.48T1325.086",0.032115,-0.0031102,0.0047193,-0.0027911,0.0080153,-0.061804,0.043315,-0.0266
"M813.466T1256.694",0.0074466,-0.022448,-0.0021873,0.02186,0.025797,-0.036042,-0.0088075,-0.0024029
"M513.25T1338.968",0.0058794,-0.015074,-0.0060744,0.057,-0.00049308,-0.026268,0.002773,0.014999
"M791.523T1408.532",-0.011255,-0.020807,0.031229,0.02394,0.0074447,0.034418,-0.044654,0.00082173
"M676.501T1423.01",0.026936,-0.011176,0.0020344,-0.0077562,0.0073287,-0.045569,0.050001,-0.0214
"M645.455T1406.122",0.023748,-0.014694,0.0034214,0.017429,-0.002886,-0.05029,0.030576,-0.014418
"M603.415T1456.538",0.0096077,-0.010723,-0.0019009,0.024068,-0.0034939,-0.0063905,0.013579,0.00035122
"M592.476T1352.626",0.033213,-0.0010295,0.00098751,-0.0093169,0.012562,-0.063414,0.043228,-0.027559
"M630.465T1474.173",0.020201,-0.0073228,0.003686,0.028243,-0.010732,-0.048428,0.032718,-0.0045888
"M440.221T1305.648",-0.013531,-0.022501,-0.010514,0.061472,-0.013709,-0.01201,-0.026188,0.024839
"M329.158T1625.781",-0.011491,-0.020353,-0.00052143,0.056379,-0.047621,0.037782,-0.01829,0.021685
"M853.581T1456.932",0.015863,0.05737,-0.035851,-0.01336,0.018214,-0.021174,-0.011036,0.025357
"M786.512T1300.456",-0.0019748,-0.015608,-0.016027,0.01992,0.029122,-0.031585,0.01145,0.01444
"M698.269T891.807",0.038642,-0.028045,0.010102,-0.01208,0.015237,0.002302,-0.012087,-0.00076068
"M487.304T1423.366",0.030945,-0.0066714,0.003163,0.025483,-0.017616,-0.015826,0.074739,-0.036678
"M1029.422T872.624",0.04354,-0.02583,-0.0024221,-0.0091073,0.017035,-0.00010484,-0.0018615,0.0038604
"M660.517T1423.005",0.0272,-0.0032008,0.0056214,0.013784,-0.033031,-0.039333,0.040667,-0.0098795
"M745.448T1339.004",0.0046839,-0.018743,-0.017754,0.016129,0.01405,-0.03932,-0.00013078,0.015917
"M639.424T1423.012",0.030085,-0.019344,0.016183,0.016281,-0.0083505,-0.03257,0.040691,-0.02717
"M870.334T843.183",0.044955,-0.037574,0.013487,-0.012264,0.02468,-0.00029767,-0.0051548,0.012855
"M354.284T1347.637",-0.007819,-0.0096297,0.0084981,0.0048741,-0.0025723,0.045489,-0.056863,0.0051675
"M670.537T1352.626",0.030019,-0.007437,0.0099436,-0.014011,0.0061874,-0.05545,0.046529,-0.020624
"M599.418T1423.366",0.0094909,0.00084254,-0.011302,0.022109,0.00054609,-0.009575,0.012959,0.0087345
"M807.525T1306.532",-0.0099263,-0.033932,-0.0055856,0.024903,0.023891,-0.036002,-0.016628,0.025622
"M670.538T1472.8",0.027041,-0.012645,0.0011452,0.021666,-0.029356,-0.029263,0.033518,-0.01502
"M555.447T1456.772",0.020166,-0.022835,0.013587,0.030723,-0.017281,-0.02402,0.02741,-0.011116
"M933.559T1255.703",-4.4454e-05,-0.024985,-0.024239,0.035024,0.018585,-0.0032089,-0.015393,0.028643
"M677.441T1317.16",0.0030434,-0.018708,0.018003,-0.041609,0.02023,0.032542,-0.020554,-0.01161
"M513.251T1355.541",0.0035833,-0.022443,-0.010502,0.055965,-0.0055556,-0.025564,-0.0027453,0.018255
"M504.265T1239.89",0.0012132,-0.029362,-0.014926,0.027068,0.0283,-0.014892,-0.011237,0.028087
"M521.363T1439.751",0.022933,-0.023523,0.0064682,0.015327,-0.001614,-0.034609,0.036866,-0.0054903
"M889.582T1376.163",0.027314,0.034279,-0.04843,-0.028983,-0.023035,0.0013625,0.036375,-0.0062054
"M841.485T1289.594",-0.0098436,-0.039622,-0.0080732,0.03713,0.021407,-0.027408,-0.003652,0.023807
"M967.568T1289.006",0.005827,-0.031496,-0.0060531,0.028433,0.0096542,-0.02721,-0.010585,0.032337
"M555.448T1352.626",0.024725,-0.018442,-0.0012642,-0.013368,0.014598,-0.039328,0.038087,-0.014162
"M787.312T881.272",0.03782,-0.016253,0.0055254,-0.00028378,0.0067072,-0.0011149,0.001455,0.0014426
"M991.561T1287.599",0.0029318,-0.028418,-0.009594,0.044252,0.023486,-0.030266,-0.00010449,0.01144
"M713.457T1306.323",0.01743,-0.0086147,-0.038037,-0.011543,-0.015001,-0.020111,0.062442,-0.019865
"M864.518T1223.69",-0.012578,-0.025228,-0.012333,0.042114,0.0084727,-0.034597,-0.0069571,0.02051
"M650.482T1439.948",0.03224,-0.017687,0.0049151,0.014879,-0.0034801,-0.051034,0.033296,-0.019178
"M882.48T1339.403",-0.018411,-0.058467,0.0075376,0.079799,-0.030765,-0.01567,0.0061832,0.011108
"M555.451T1436.867",0.023814,-0.014088,0.0042702,0.001445,-0.0081324,-0.031619,0.038902,-0.028723
"M354.339T1389.852",-0.0032365,-0.0039665,0.033386,-0.006042,0.019366,0.028199,-0.026633,0.022771
"M624.432T1423.013",0.02504,-0.030372,0.012476,0.016808,-0.0088174,-0.03083,0.039253,-0.012945
"M838.564T1490.054",0.012979,-0.010503,0.020599,-0.0039443,-0.023914,0.014023,0.011846,0.017442
"M791.348T1042.058",0.05311,-0.02141,0.017188,-0.019661,0.012579,0.0039291,0.0062203,-0.016536
"M381.31T1573.977",-0.0058796,-0.037796,0.01056,0.059272,-0.05781,0.0044308,0.015864,0.01574
"M1038.388T940.951",0.040121,-0.020801,0.01602,-0.0073228,0.0054106,0.0035838,-0.00023054,0.0086821
"M623.428T1439.576",0.02684,-0.023728,0.010408,0.016891,-0.0011542,-0.028352,0.044161,-0.021804
