"",F.stat,p.value,-log10(p),FDR
M1107.44T17.56,1.3197,0.27915,0.55416,0.67363
M985.8T17.56,1.3193,0.27929,0.55394,0.67363
M774.82T18.56,1.318,0.2797,0.55331,0.67363
M626.86T18.56,1.3163,0.28024,0.55248,0.67363
M875.82T12.55,1.3138,0.28105,0.55121,0.67417
M1357.73T12.61,1.306,0.28358,0.54733,0.67451
M706.84T18.57,1.3045,0.28406,0.54659,0.67451
M706.84T11.54,1.3044,0.28411,0.54652,0.67451
M1183.76T17.55,1.3031,0.28452,0.54588,0.67451
M869.82T17.56,1.3,0.28554,0.54433,0.67451
M632.47T1471.09,1.2999,0.28558,0.54427,0.67451
M1048.79T17.56,1.2993,0.28577,0.54398,0.67451
M977.8T17.56,1.2986,0.28598,0.54366,0.67451
M1208.09T16.56,1.2969,0.28653,0.54282,0.67451
M1580.69T13.55,1.2948,0.28725,0.54174,0.67479
M1137.28T17.56,1.2918,0.28825,0.54024,0.67495
M1035.3T17.55,1.29,0.28882,0.53938,0.67495
M1254.04T16.06,1.2851,0.29046,0.53691,0.67495
M729.86T17.55,1.2851,0.29046,0.53691,0.67495
M1049.79T17.57,1.2839,0.29086,0.53632,0.67495
M1270.45T14.55,1.2838,0.29087,0.5363,0.67495
M1220.75T17.55,1.2795,0.29232,0.53415,0.67691
M1467.38T13.55,1.2758,0.29357,0.53228,0.6774
M1633.03T13.55,1.2744,0.29402,0.53163,0.6774
M1687.34T13.6,1.2719,0.29486,0.53038,0.6774
M1421.72T12.54,1.2718,0.29491,0.53031,0.6774
M1341.74T17.55,1.2698,0.29559,0.52931,0.67759
M1611.43T13.55,1.268,0.2962,0.52842,0.67762
M400.92T17.56,1.2659,0.29689,0.5274,0.67784
M1452.22T13.55,1.2561,0.30026,0.5225,0.68375
M931.15T16.07,1.254,0.30098,0.52146,0.68375
M801.83T17.56,1.2497,0.30245,0.51935,0.68375
M1060.79T17.56,1.2483,0.30292,0.51867,0.68375
M956.3T17.56,1.2481,0.30301,0.51854,0.68375
M1003.47T13.55,1.2459,0.30376,0.51747,0.68375
M1027.79T17.56,1.2433,0.30466,0.51619,0.68375
M1365.98T13.55,1.2423,0.30501,0.51569,0.68375
M1831.14T13.55,1.2422,0.30506,0.51562,0.68375
M1101.78T16.56,1.2409,0.30549,0.515,0.68375
M888.82T18.56,1.2367,0.30696,0.51291,0.68483
M940.15T17.55,1.2357,0.30734,0.51239,0.68483
M1514.96T13.55,1.233,0.30828,0.51106,0.68483
M752.84T11.54,1.2307,0.30908,0.50993,0.68483
M929.16T14.49,1.2274,0.31024,0.5083,0.68483
M732.84T11.54,1.2264,0.31061,0.50778,0.68483
M1129.44T17.56,1.2255,0.31092,0.50735,0.68483
M1081.46T12.55,1.2232,0.31173,0.50622,0.68483
M1641.68T13.55,1.2224,0.31205,0.50578,0.68483
M1200.44T13.6,1.2214,0.31239,0.50531,0.68483
M985.8T12.54,1.2193,0.31314,0.50426,0.68483
M1939.63T13.55,1.2176,0.31374,0.50342,0.68483
M382.31T1622.76,1.2174,0.3138,0.50334,0.68483
M1080.79T17.56,1.2156,0.31447,0.50242,0.68496
M217.03T22.06,1.2114,0.31597,0.50036,0.68691
M1163.44T16.55,1.2007,0.31986,0.49505,0.69173
M1671.67T13.55,1.1998,0.32018,0.4946,0.69173
M593.89T12.55,1.1989,0.32051,0.49416,0.69173
M1739.67T13.55,1.1985,0.32064,0.49399,0.69173
M1841.88T13.55,1.1935,0.32248,0.4915,0.69173
M1991.63T13.55,1.1929,0.3227,0.4912,0.69173
M1167.77T17.56,1.1922,0.32294,0.49088,0.69173
M1189.76T17.56,1.1919,0.32305,0.49073,0.69173
M1194.28T12.55,1.1885,0.3243,0.48905,0.69256
M1149.1T13.7,1.1872,0.3248,0.48838,0.69256
M965.81T12.55,1.1846,0.32576,0.4871,0.69256
M921.82T11.73,1.1832,0.32626,0.48644,0.69256
M1350.24T13.55,1.1814,0.32694,0.48554,0.69256
M468.42T1623.34,1.1795,0.32767,0.48457,0.69256
M1678.94T13.55,1.1773,0.32846,0.48352,0.69256
M1081.46T17.56,1.1757,0.32909,0.48269,0.69256
M947.81T17.56,1.1746,0.32949,0.48215,0.69256
M1235.76T12.54,1.1745,0.32953,0.4821,0.69256
M1198.76T17.56,1.167,0.33235,0.4784,0.69431
M579.89T13.55,1.1667,0.33243,0.4783,0.69431
M967.31T17.56,1.1646,0.33324,0.47724,0.69431
M1182.1T17.55,1.162,0.33423,0.47596,0.69431
M1348.4T17.55,1.1609,0.33465,0.47541,0.69431
M936.8T18.56,1.1605,0.33479,0.47523,0.69431
M760.84T18.56,1.1595,0.33519,0.47471,0.69431
M1825.15T13.55,1.1593,0.33525,0.47463,0.69431
M1662.68T13.52,1.1535,0.33747,0.47177,0.69763
M1706.17T13.55,1.1491,0.33917,0.46958,0.69989
M887.34T13.55,1.1475,0.33979,0.46879,0.69989
M1236.51T13.55,1.1451,0.3407,0.46762,0.70051
M1314.42T13.55,1.1423,0.34177,0.46626,0.70144
M910.8T18.56,1.1396,0.34282,0.46493,0.70232
M1172.77T13.55,1.1379,0.34348,0.4641,0.7024
M947.82T12.55,1.1355,0.34444,0.46289,0.70266
M1492.71T13.55,1.134,0.34502,0.46215,0.70266
M650.48T1420.61,1.1303,0.34648,0.46032,0.70266
M1611.69T13.54,1.1257,0.34826,0.4581,0.70266
M1181.76T17.56,1.123,0.34933,0.45676,0.70266
M1169.77T16.56,1.1229,0.34937,0.45672,0.70266
M1209.02T13.55,1.122,0.34973,0.45626,0.70266
M788.84T18.56,1.1211,0.35009,0.45582,0.70266
M1113.1T17.55,1.1206,0.35027,0.4556,0.70266
M700.87T17.56,1.1206,0.3503,0.45556,0.70266
M871.83T16.56,1.12,0.35054,0.45527,0.70266
M1905.63T13.55,1.1178,0.35139,0.45421,0.70266
M1318.74T12.55,1.1172,0.35164,0.4539,0.70266
M1198.1T13.55,1.1132,0.35324,0.45193,0.70266
M1038.14T13.55,1.1125,0.35352,0.45158,0.70266
M1348.98T13.55,1.1113,0.35399,0.45101,0.70266
M1633.93T13.55,1.111,0.35411,0.45086,0.70266
M1530.7T12.55,1.1035,0.35713,0.44718,0.70667
M855.5T14.55,1.1029,0.35737,0.44688,0.70667
M1129.77T17.56,1.1013,0.35801,0.44611,0.7067
M1070.29T12.55,1.0981,0.35933,0.44451,0.70806
M955.32T13.55,1.0939,0.36102,0.44247,0.70936
M923.82T13.52,1.0928,0.36146,0.44194,0.70936
M649.48T1420.61,1.0895,0.36282,0.4403,0.70936
M1152.51T14.55,1.0894,0.36285,0.44027,0.70936
M1447.46T13.54,1.0887,0.36315,0.43991,0.70936
M1348.23T13.54,1.0873,0.36373,0.43922,0.70936
M1650.92T13.6,1.0835,0.36527,0.43738,0.71115
M935.81T17.56,1.0793,0.36703,0.4353,0.71234
M995.46T17.54,1.079,0.36713,0.43518,0.71234
M1610.02T13.55,1.0756,0.36853,0.43353,0.71383
M1001.14T16.56,1.0725,0.36982,0.43201,0.71493
M1540.7T12.55,1.069,0.37128,0.4303,0.71493
M1294.49T13.55,1.069,0.37129,0.43028,0.71493
M976.47T17.54,1.0681,0.37166,0.42985,0.71493
M950.31T12.55,1.0667,0.37224,0.42917,0.71493
M1674.67T13.6,1.0636,0.37356,0.42764,0.71533
M649.48T1386.28,1.0632,0.37371,0.42747,0.71533
M1230.51T13.55,1.0605,0.37487,0.42612,0.71579
M705.35T17.56,1.0597,0.37521,0.42573,0.71579
M894.16T16.98,1.0568,0.37643,0.42431,0.71692
M1273.75T17.47,1.0481,0.38012,0.42008,0.71906
M1045.29T12.55,1.048,0.38015,0.42004,0.71906
M1147.78T12.55,1.048,0.38018,0.42001,0.71906
M1791.36T13.55,1.048,0.38019,0.42,0.71906
M862.83T12.55,1.0467,0.38071,0.4194,0.71906
M1455.71T16.56,1.0429,0.38235,0.41754,0.72095
M1126.78T12.54,1.0412,0.38307,0.41672,0.72111
M1063.79T12.55,1.0368,0.38499,0.41455,0.72334
M650.48T1403.57,1.0355,0.38553,0.41395,0.72334
M1770.66T13.55,1.0307,0.38762,0.41159,0.72421
M1289.74T12.55,1.0293,0.38825,0.41089,0.72421
M1329.24T13.55,1.0286,0.38856,0.41054,0.72421
M1333.74T16.56,1.0255,0.38991,0.40904,0.72421
M1629.68T15.51,1.0254,0.38992,0.40903,0.72421
M1447.22T13.55,1.0254,0.38993,0.40901,0.72421
M1281.49T13.55,1.0242,0.39045,0.40843,0.72421
M1405.73T13.55,1.0226,0.39116,0.40764,0.72436
M1497.96T13.55,1.0209,0.39192,0.4068,0.72458
M1671.98T13.55,1.0188,0.39282,0.4058,0.72506
M1234.76T12.54,1.0124,0.39566,0.40267,0.72729
M1448.71T16.98,1.0106,0.39645,0.40181,0.72729
M1132.11T13.55,1.0106,0.39646,0.4018,0.72729
M879.16T16.55,1.0094,0.397,0.40121,0.72729
M1061.28T18.56,1.0089,0.39723,0.40096,0.72729
M909.82T17.56,1.0066,0.39825,0.39984,0.72774
M501.91T13.55,1.0042,0.39932,0.39867,0.72774
M1032.29T13.55,1.001,0.40074,0.39714,0.72774
M794.18T13.55,0.99925,0.40152,0.3963,0.72774
M1367.73T12.55,0.99876,0.40174,0.39606,0.72774
M411.2T18.56,0.99674,0.40264,0.39508,0.72774
M1645.68T13.55,0.99652,0.40275,0.39497,0.72774
M1595.36T13.55,0.99577,0.40308,0.39461,0.72774
M1882.39T13.55,0.99332,0.40419,0.39342,0.72774
M928.81T17.56,0.99272,0.40446,0.39313,0.72774
M1017.79T17.56,0.9926,0.40451,0.39307,0.72774
M1725.67T15.5,0.99008,0.40565,0.39185,0.72814
M1235.75T17.56,0.98928,0.40601,0.39146,0.72814
M942.81T12.55,0.98712,0.40699,0.39041,0.72874
M979.81T11.54,0.98507,0.40793,0.38942,0.72893
M1155.77T17.56,0.984,0.40841,0.3889,0.72893
M1149.77T17.56,0.9813,0.40964,0.38759,0.72893
M810.17T14.55,0.98126,0.40966,0.38757,0.72893
M1206.76T17.55,0.97611,0.41202,0.38508,0.73168
M1700.67T13.55,0.97508,0.41249,0.38458,0.73168
M1197.76T17.56,0.97278,0.41355,0.38347,0.73241
M797.85T12.55,0.97074,0.41449,0.38248,0.73293
M385.29T1369.89,0.96892,0.41533,0.3816,0.73329
M1523.41T13.11,0.96536,0.41699,0.37988,0.73426
M1295.41T16.56,0.96494,0.41718,0.37968,0.73426
M1488.71T12.55,0.95583,0.42143,0.37528,0.73872
M516.89T18.56,0.95467,0.42197,0.37472,0.73872
M1375.39T13.55,0.95406,0.42226,0.37442,0.73872
M1180.76T17.56,0.95059,0.42389,0.37275,0.73872
M1327.48T13.55,0.94992,0.4242,0.37243,0.73872
M1207.43T13.55,0.94778,0.42521,0.37139,0.73872
M1235.35T12.58,0.94765,0.42527,0.37133,0.73872
M1242.25T13.55,0.94492,0.42656,0.37002,0.73872
M829.83T17.56,0.9436,0.42719,0.36938,0.73872
M876.84T12.55,0.94027,0.42877,0.36777,0.73872
M1114.78T11.63,0.94006,0.42887,0.36767,0.73872
M1046.78T18.56,0.93996,0.42892,0.36762,0.73872
M1366.23T13.55,0.93976,0.42902,0.36753,0.73872
M728.86T17.56,0.93971,0.42904,0.36751,0.73872
M712.85T18.56,0.93882,0.42946,0.36708,0.73872
M1318.07T16.98,0.9358,0.4309,0.36562,0.74008
M1019.8T12.61,0.93386,0.43183,0.36469,0.74014
M1130.45T13.55,0.9311,0.43315,0.36336,0.74014
M809.85T12.54,0.93066,0.43336,0.36315,0.74014
M1352.23T15.53,0.93029,0.43354,0.36297,0.74014
M1005.47T17.56,0.92683,0.43521,0.36131,0.74187
M913.49T13.02,0.92542,0.43588,0.36063,0.74191
M544.89T18.56,0.92108,0.43798,0.35854,0.74437
M1285.75T11.68,0.91781,0.43957,0.35697,0.74595
M1858.94T13.55,0.91575,0.44057,0.35598,0.74654
M1563.69T15.56,0.90895,0.4439,0.35272,0.74983
M1200.76T17.54,0.90803,0.44435,0.35228,0.74983
M760.35T17.56,0.90694,0.44488,0.35176,0.74983
M831.83T17.56,0.90639,0.44515,0.35149,0.74983
M1107.78T17.56,0.90161,0.4475,0.3492,0.75268
M1026.78T18.56,0.89552,0.45052,0.34629,0.7565
M1184.09T17.56,0.89422,0.45117,0.34566,0.7565
M1230.75T17.56,0.89127,0.45263,0.34425,0.7565
M1139.77T17.56,0.89086,0.45284,0.34406,0.7565
M632.88T17.56,0.88984,0.45335,0.34357,0.7565
M1442.72T13.1,0.889,0.45376,0.34317,0.7565
M1353.73T17.55,0.88602,0.45526,0.34174,0.75787
M797.34T17.56,0.88374,0.4564,0.34065,0.75867
M1132.77T17.56,0.88158,0.45749,0.33962,0.75907
M1193.42T17.06,0.8806,0.45798,0.33915,0.75907
M1585.7T12.66,0.87844,0.45907,0.33812,0.75977
M800.83T11.54,0.86769,0.46452,0.333,0.76683
M951.8T17.69,0.86664,0.46506,0.33249,0.76683
M748.52T13.55,0.86605,0.46536,0.33221,0.76683
M1087.78T17.47,0.86251,0.46717,0.33053,0.7687
M428.92T12.55,0.86004,0.46843,0.32935,0.76967
M1464.72T13.55,0.8581,0.46943,0.32843,0.77019
M1239.76T12.55,0.85411,0.47149,0.32653,0.77213
M352.92T20.57,0.85114,0.47302,0.32512,0.77213
M1077.53T13.55,0.85025,0.47348,0.3247,0.77213
M1205.43T12.54,0.85012,0.47355,0.32464,0.77213
M1160.77T17.56,0.84703,0.47515,0.32317,0.77213
M637.36T17.55,0.84547,0.47596,0.32243,0.77213
M1024.29T12.55,0.84545,0.47598,0.32241,0.77213
M1319.74T12.55,0.84521,0.4761,0.3223,0.77213
M1813.32T13.55,0.84401,0.47673,0.32173,0.77213
M931.82T12.55,0.84182,0.47787,0.32069,0.77251
M842.82T11.54,0.84096,0.47832,0.32028,0.77251
M1747.15T13.58,0.83951,0.47908,0.3196,0.77264
M660.87T12.55,0.83814,0.47979,0.31895,0.7727
M1118.77T17.56,0.83535,0.48126,0.31762,0.77396
M911.82T11.54,0.83098,0.48356,0.31555,0.77505
M1855.65T13.55,0.8296,0.48429,0.3149,0.77505
M575.48T1420.61,0.82928,0.48445,0.31475,0.77505
M1572.44T14.02,0.82848,0.48488,0.31437,0.77505
M1209.27T13.55,0.82563,0.48638,0.31302,0.77505
M868.81T18.56,0.82479,0.48683,0.31262,0.77505
M871.17T13.55,0.82322,0.48766,0.31188,0.77505
M664.85T18.57,0.82155,0.48855,0.31109,0.77505
M956.3T12.55,0.8198,0.48948,0.31026,0.77505
M922.32T11.54,0.8193,0.48975,0.31003,0.77505
M901.82T12.55,0.81811,0.49038,0.30946,0.77505
M687.86T17.56,0.81766,0.49062,0.30925,0.77505
M980.8T12.66,0.81733,0.4908,0.3091,0.77505
M1092.28T17.56,0.81473,0.49219,0.30787,0.77617
M1112.45T14.05,0.81097,0.4942,0.30609,0.77738
M1493.71T16.56,0.81075,0.49432,0.30599,0.77738
M1034.29T12.55,0.80937,0.49507,0.30534,0.77747
M1084.11T17.55,0.80753,0.49605,0.30447,0.77795
M1531.2T13.55,0.8047,0.49758,0.30314,0.77927
M1047.46T17.55,0.80199,0.49905,0.30186,0.78049
M986.8T18.55,0.79818,0.50111,0.30007,0.78124
M959.81T17.56,0.7975,0.50148,0.29975,0.78124
M980.8T18.55,0.79731,0.50159,0.29965,0.78124
M871.49T17.56,0.79128,0.50487,0.29682,0.78327
M917.15T16.56,0.78992,0.50561,0.29618,0.78327
M1438.05T13.55,0.78951,0.50584,0.29599,0.78327
M802.83T18.56,0.78829,0.50651,0.29541,0.78327
M1199.28T13.55,0.78709,0.50717,0.29485,0.78327
M1774.42T13.55,0.78631,0.5076,0.29448,0.78327
M1262.08T17.04,0.78609,0.50772,0.29438,0.78327
M277T22.59,0.78247,0.5097,0.29268,0.78528
M1099.78T17.56,0.78079,0.51063,0.29189,0.78564
M1177.44T13.55,0.77879,0.51173,0.29096,0.78627
M1515.45T13.55,0.77717,0.51263,0.2902,0.78659
M1103.45T17.56,0.77475,0.51397,0.28906,0.78754
M927.81T18.56,0.77284,0.51503,0.28817,0.78754
M909.82T12.55,0.7723,0.51533,0.28791,0.78754
M1274.07T17.56,0.76491,0.51945,0.28445,0.79183
M1048.12T17.56,0.76361,0.52018,0.28385,0.79183
M1328.49T13.55,0.76302,0.52051,0.28357,0.79183
M1161.43T17.56,0.76228,0.52092,0.28323,0.79183
M326.38T1622.84,0.7582,0.52322,0.28132,0.79426
M372.36T1624.16,0.75516,0.52493,0.2799,0.79579
M878.83T17.55,0.75123,0.52715,0.27807,0.79721
M1480.2T13.55,0.75102,0.52727,0.27797,0.79721
M1313.41T12.55,0.73941,0.53387,0.27256,0.80294
M1183.43T17.56,0.73914,0.53403,0.27243,0.80294
M302.93T20.57,0.73875,0.53425,0.27226,0.80294
M1764.66T13.55,0.73814,0.5346,0.27197,0.80294
M1107.04T13.55,0.73689,0.53532,0.27139,0.80294
M672.87T17.56,0.73685,0.53534,0.27137,0.80294
M1746T13.55,0.7357,0.536,0.27084,0.80294
M1334.24T14.02,0.73026,0.53912,0.26831,0.80656
M895.82T11.55,0.72902,0.53984,0.26774,0.80656
M1176.77T17.56,0.72608,0.54154,0.26637,0.80804
M224.13T58.72,0.72485,0.54225,0.2658,0.80804
M250.96T20.39,0.72176,0.54404,0.26437,0.80804
M789.85T12.55,0.72117,0.54438,0.2641,0.80804
M1242.44T13.55,0.72117,0.54438,0.2641,0.80804
M948.8T18.56,0.71724,0.54667,0.26228,0.81022
M1531.95T13.55,0.71554,0.54766,0.26149,0.81022
M889.48T18.56,0.71498,0.54798,0.26123,0.81022
M964.8T17.56,0.71117,0.55021,0.25947,0.81097
M1095.78T17.56,0.7111,0.55025,0.25944,0.81097
M1085.12T13.55,0.70932,0.5513,0.25862,0.81097
M1209.76T16.68,0.70923,0.55135,0.25857,0.81097
M1108.1T17.56,0.70517,0.55373,0.2567,0.81343
M1086.78T17.55,0.69945,0.5571,0.25406,0.81732
M1121.78T12.55,0.69586,0.55923,0.25241,0.81939
M1701.38T13.51,0.69435,0.56013,0.25171,0.81939
M1057.79T12.54,0.69343,0.56067,0.25129,0.81939
M1070.78T17.56,0.69046,0.56244,0.24993,0.8196
M1836.32T13.55,0.68978,0.56284,0.24961,0.8196
M1668.44T13.55,0.68954,0.56298,0.24951,0.8196
M1814.39T13.55,0.68489,0.56576,0.24737,0.82259
M1530.7T16.98,0.68279,0.56701,0.24641,0.82303
M1463.96T13.55,0.68197,0.56751,0.24603,0.82303
M917.8T18.15,0.67825,0.56974,0.24432,0.82522
M186.96T7.54,0.67354,0.57257,0.24217,0.82736
M1070.12T17.56,0.67337,0.57268,0.24209,0.82736
M644.87T18.05,0.67054,0.57439,0.24079,0.82878
M243.89T1588.97,0.66504,0.57772,0.23828,0.83254
M1154.77T17.56,0.66219,0.57945,0.23698,0.83397
M1046.79T11.73,0.65963,0.58101,0.23581,0.83516
M1284.74T17.56,0.65619,0.58312,0.23424,0.83612
M1252.75T17.55,0.65556,0.5835,0.23396,0.83612
M1494.7T17.06,0.65493,0.58389,0.23367,0.83612
M324.92T20.56,0.65197,0.5857,0.23232,0.83617
M909.31T17.56,0.65179,0.58581,0.23224,0.83617
M1344.23T13.55,0.65051,0.5866,0.23166,0.83617
M1398.72T17.56,0.65006,0.58687,0.23145,0.83617
M725.86T12.54,0.64888,0.5876,0.23092,0.83617
M1084.78T17.56,0.64704,0.58873,0.23008,0.83669
M1282.03T16.56,0.6459,0.58943,0.22956,0.83669
M835.83T17.56,0.64328,0.59105,0.22837,0.83699
M1438.71T16.56,0.64317,0.59112,0.22833,0.83699
M1334.73T17.55,0.64059,0.59271,0.22716,0.83809
M1146.11T12.55,0.63953,0.59337,0.22667,0.83809
M827.83T17.56,0.63781,0.59444,0.22589,0.83824
M1756.66T13.55,0.63698,0.59495,0.22552,0.83824
M1184.76T17.56,0.63088,0.59874,0.22276,0.84254
M990.14T17.56,0.62854,0.60021,0.2217,0.84351
M1302.74T17.54,0.62741,0.60091,0.22119,0.84351
M1021.29T17.56,0.62291,0.60373,0.21916,0.84442
M1617.69T13.55,0.62256,0.60395,0.219,0.84442
M1085.78T17.56,0.62084,0.60503,0.21822,0.84442
M1890.63T14.08,0.62075,0.60509,0.21818,0.84442
M1821.98T13.55,0.62045,0.60528,0.21805,0.84442
M968.81T12.55,0.61528,0.60853,0.21572,0.8461
M1730.67T13.55,0.61372,0.60951,0.21502,0.8461
M1102.28T16.56,0.61303,0.60995,0.21471,0.8461
M1003.79T17.56,0.61301,0.60996,0.2147,0.8461
M1341.42T17.55,0.61251,0.61028,0.21447,0.8461
M1061.79T17.56,0.61145,0.61095,0.214,0.8461
M1075.29T13.42,0.60956,0.61214,0.21315,0.84672
M1785.33T13.55,0.60636,0.61417,0.21171,0.8485
M1227.76T17.55,0.60287,0.61638,0.21015,0.85052
M1364.73T17.55,0.59955,0.6185,0.20866,0.85165
M925.82T12.55,0.59851,0.61916,0.2082,0.85165
M937.81T17.56,0.59738,0.61989,0.20769,0.85165
M1239.75T17.55,0.59636,0.62054,0.20723,0.85165
M1262.75T17.56,0.59571,0.62095,0.20694,0.85165
M739.35T12.55,0.59267,0.6229,0.20558,0.8533
M1509.45T13.55,0.5904,0.62436,0.20457,0.85426
M1142.28T13.6,0.58651,0.62686,0.20283,0.85665
M1106.28T13.55,0.58493,0.62787,0.20213,0.85701
M985.47T12.55,0.58113,0.63032,0.20044,0.85819
M1040.8T12.55,0.57995,0.63108,0.19991,0.85819
M1335.73T17.55,0.57906,0.63166,0.19952,0.85819
M1576.95T13.55,0.57891,0.63176,0.19945,0.85819
M1461.71T12.67,0.57579,0.63378,0.19806,0.85991
M1650.18T13.55,0.57353,0.63524,0.19706,0.86001
M1001.3T17.55,0.57265,0.63582,0.19667,0.86001
M980.13T17.56,0.57103,0.63686,0.19595,0.86001
M1342.73T17.56,0.57049,0.63722,0.19571,0.86001
M1333.74T12.55,0.56985,0.63764,0.19543,0.86001
M1619.35T13.55,0.56719,0.63936,0.19425,0.86123
M1196.76T17.56,0.56518,0.64068,0.19336,0.86123
M1078.79T12.55,0.5625,0.64243,0.19218,0.86123
M1421.72T17.55,0.56187,0.64284,0.19189,0.86123
M1208.09T12.61,0.56153,0.64307,0.19174,0.86123
M1130.47T13.55,0.56117,0.6433,0.19159,0.86123
M906.33T13.55,0.55861,0.64498,0.19046,0.86123
M1409.23T13.54,0.55774,0.64555,0.19007,0.86123
M1616.44T13.55,0.55701,0.64603,0.18975,0.86123
M1103.29T12.55,0.55623,0.64654,0.18941,0.86123
M895.82T17.56,0.55572,0.64687,0.18918,0.86123
M1803.65T13.55,0.55456,0.64763,0.18867,0.86124
M762.85T11.54,0.55016,0.65053,0.18673,0.86408
M843.82T18.56,0.54769,0.65216,0.18565,0.86523
M1402.73T12.55,0.54206,0.65588,0.18317,0.86873
M1280.25T13.55,0.5414,0.65632,0.18288,0.86873
M1192.02T13.55,0.54017,0.65714,0.18234,0.86879
M1175.76T17.47,0.53409,0.66117,0.17969,0.87312
M1757.66T13.6,0.53036,0.66366,0.17805,0.87539
M1015.8T13.55,0.52492,0.6673,0.17568,0.87916
M764.84T11.54,0.51801,0.67193,0.17268,0.88125
M1012.81T12.55,0.51729,0.67242,0.17236,0.88125
M1709.67T13.55,0.51686,0.6727,0.17218,0.88125
M1549.41T14.54,0.51681,0.67274,0.17215,0.88125
M773.85T12.55,0.51544,0.67366,0.17156,0.88125
M1560.44T13.55,0.51483,0.67407,0.1713,0.88125
M1272.75T12.55,0.51307,0.67526,0.17053,0.88125
M931.15T13.54,0.51082,0.67677,0.16956,0.88125
M899.49T17.56,0.50794,0.67872,0.16831,0.88125
M1882.88T13.55,0.50794,0.67872,0.16831,0.88125
M1271.25T13.55,0.50783,0.6788,0.16826,0.88125
M943.31T12.55,0.50751,0.67901,0.16812,0.88125
M1147.45T13.11,0.50656,0.67965,0.16771,0.88125
M1566.7T12.67,0.50628,0.67984,0.16759,0.88125
M1419.72T12.55,0.50529,0.68051,0.16717,0.88125
M1485.45T13.55,0.50199,0.68274,0.16574,0.88314
M1184.1T12.55,0.4983,0.68525,0.16415,0.88397
M1889.97T13.55,0.49648,0.68649,0.16337,0.88397
M1814.65T13.55,0.49541,0.68722,0.1629,0.88397
M933.32T12.54,0.49522,0.68735,0.16282,0.88397
M962.8T17.56,0.49329,0.68866,0.16199,0.88397
M1799.33T13.55,0.49229,0.68934,0.16157,0.88397
M1024.8T12.54,0.49221,0.6894,0.16153,0.88397
M1722.98T13.55,0.49132,0.69001,0.16115,0.88397
M1123.28T17.56,0.49021,0.69076,0.16067,0.88397
M1212.43T14.57,0.48963,0.69116,0.16042,0.88397
M978.15T11.61,0.4858,0.69378,0.15878,0.88632
M1155.78T12.55,0.48239,0.69611,0.15732,0.88706
M1431.72T17.4,0.48205,0.69634,0.15718,0.88706
M1702.42T13.55,0.48153,0.6967,0.15695,0.88706
M1260.5T13.55,0.48036,0.6975,0.15645,0.88709
M1402.05T13.55,0.47561,0.70076,0.15443,0.89004
M1729.92T13.55,0.47403,0.70185,0.15376,0.89004
M612.88T11.54,0.47349,0.70222,0.15353,0.89004
M1588.01T13.55,0.47135,0.7037,0.15261,0.89004
M1001.81T17.56,0.4704,0.70435,0.15221,0.89004
M1199.75T17.56,0.47016,0.70452,0.15211,0.89004
M1166.77T17.55,0.46817,0.70589,0.15126,0.89078
M1797.15T13.55,0.46682,0.70682,0.15069,0.89097
M1559.96T13.55,0.46507,0.70803,0.14995,0.89151
M1320.74T17.4,0.46133,0.71062,0.14836,0.89269
M1061.79T12.55,0.4595,0.71188,0.14759,0.89269
M1363.74T12.55,0.45812,0.71284,0.14701,0.89269
M1206.09T12.55,0.45692,0.71368,0.1465,0.89269
M761.85T12.54,0.45684,0.71373,0.14647,0.89269
M1306.75T12.55,0.45604,0.71428,0.14613,0.89269
M1650.02T13.54,0.45454,0.71533,0.14549,0.89269
M702.37T13.55,0.4544,0.71542,0.14544,0.89269
M1626.01T13.01,0.45319,0.71626,0.14493,0.89269
M1694.67T13.55,0.45106,0.71774,0.14403,0.89269
M1317.74T17.56,0.45014,0.71838,0.14364,0.89269
M1274.74T17.56,0.44836,0.71962,0.14289,0.89269
M761.84T18.56,0.44789,0.71995,0.1427,0.89269
M1016.14T12.55,0.44621,0.72112,0.14199,0.89269
M777.86T13.55,0.44502,0.72195,0.14149,0.89269
M1234.75T17.56,0.44465,0.72221,0.14134,0.89269
M1372.99T13.55,0.44425,0.72249,0.14117,0.89269
M1266.75T17.56,0.44321,0.72322,0.14073,0.89269
M1502.46T13.55,0.44225,0.72389,0.14033,0.89269
M1137.78T17.56,0.43429,0.72945,0.13701,0.8982
M970.48T13.55,0.4336,0.72993,0.13672,0.8982
M1355.99T13.55,0.43127,0.73157,0.13574,0.89832
M1672.4T13.49,0.43085,0.73187,0.13557,0.89832
M996.8T17.56,0.42759,0.73415,0.13421,0.89832
M1152.1T17.04,0.42726,0.73438,0.13408,0.89832
M990.79T18.35,0.42653,0.7349,0.13377,0.89832
M1061.13T13.54,0.42571,0.73547,0.13343,0.89832
M1848.65T13.55,0.42558,0.73556,0.13338,0.89832
M1401.05T13.55,0.42095,0.73882,0.13146,0.90133
M245.03T22.3,0.41968,0.73971,0.13094,0.90145
M1469.4T13.55,0.41725,0.74143,0.12993,0.90258
M1184.43T13.55,0.41163,0.7454,0.12761,0.90613
M945.82T11.61,0.41026,0.74636,0.12705,0.90613
M899.83T12.55,0.40968,0.74678,0.12681,0.90613
M1063.78T17.56,0.40859,0.74754,0.12636,0.90613
M618.85T19.56,0.40333,0.75127,0.1242,0.90968
M1524.7T13.54,0.40191,0.75227,0.12363,0.90984
