"","Comp. 1","Comp. 2","Comp. 3","Comp. 4","Comp. 5","Comp. 6","Comp. 7","Comp. 8"
"M895.336T836.496",0.56673,0.65023,0.62525,0.66528,0.66308,0.6696,0.66732,0.66697
"M438.219T1156.388",0.56457,0.68726,0.69999,0.76593,0.75834,0.77253,0.77267,0.77204
"M849.59T1481.744",0.5586,0.56916,1.0161,1.0263,1.1039,1.1865,1.1824,1.1817
"M937.361T940.951",0.55347,0.58257,0.53782,0.5628,0.55403,0.5706,0.57223,0.57278
"M438.207T1136.982",0.54849,0.67319,0.69166,0.78444,0.77327,0.78633,0.78444,0.78379
"M523.36T1271.932",0.53739,0.50555,0.61376,0.64724,0.65882,0.78401,0.79197,0.79648
"M942.381T940.951",0.53691,0.73587,0.69937,0.69545,0.68223,0.67674,0.69184,0.69321
"M827.318T827.274",0.53317,0.90376,0.85972,0.85932,0.84964,0.89166,0.91546,0.91466
"M985.571T1146.934",0.53274,0.63641,0.77181,0.7554,0.82916,0.82225,0.82873,0.82819
"M733.253T876.34",0.53252,0.62811,0.60074,0.622,0.61542,0.61994,0.62117,0.62094
"M510.367T1523.593",0.52647,0.58681,0.7502,0.73518,0.77594,0.84782,0.84826,0.84805
"M529.366T1421.943",0.52604,0.53041,0.5378,0.53931,0.55058,0.55871,0.55686,0.55653
"M349.198T1373.219",0.52514,0.59903,0.6127,0.6087,0.60879,0.60856,0.61957,0.62271
"M867.584T1358.969",0.49859,0.59709,1.258,1.2566,1.5481,1.6001,1.5946,1.5934
"M349.196T1389.794",0.48557,0.58792,0.6664,0.66498,0.66377,0.66719,0.68187,0.68471
"M349.197T1405.871",0.47817,0.55188,0.57943,0.57309,0.57695,0.57826,0.58874,0.59284
"M395.288T1490.071",0.47431,0.50407,0.48651,0.48194,0.47316,0.52495,0.52343,0.52302
"M753.499T1355.744",0.46627,0.54932,0.6718,0.66678,0.67395,0.67391,0.673,0.67244
"M919.314T784.45",0.46103,0.51448,0.54735,0.59342,0.58958,0.58612,0.59941,0.59983
"M691.436T1356.203",0.45854,0.51068,0.4771,0.46693,0.48121,0.48794,0.5034,0.50424
"M889.305T842.452",0.45101,0.55758,0.53979,0.53096,0.52408,0.53962,0.54409,0.5446
"M757.24T725.919",0.44811,0.84173,0.82717,0.98484,1.0067,1.0414,1.0399,1.0435
"M687.446T1352.626",0.44745,0.48309,0.50714,0.49635,0.49266,0.50867,0.52204,0.52185
"M734.266T813.875",0.43608,0.66908,0.71801,0.70287,0.70565,0.70752,0.70878,0.70819
"M871.347T798.136",0.43514,0.85847,0.84675,0.829,0.86113,0.89311,0.89658,0.89609
"M505.253T1269.605",0.40614,0.40178,0.76914,0.7565,0.74472,0.73851,0.77537,0.78582
"M447.35T1507.107",0.40447,0.47039,0.4317,0.55039,0.60057,0.724,0.72232,0.72317
"M979.319T755.275",0.39251,0.5537,0.56799,0.55786,0.55368,0.56762,0.56674,0.5676
"M447.25T1372.484",0.38878,0.59601,0.86332,0.86506,0.88232,0.89787,0.89759,0.89945
"M399.308T1262.042",0.38373,0.36988,0.6209,0.86637,1.0391,1.0548,1.0557,1.0688
"M809.346T827.274",0.3456,0.8471,1.0369,1.0523,1.0829,1.1009,1.1319,1.1315
"M433.151T843.183",0.34246,0.52175,0.62327,0.64059,0.62971,0.63541,0.63408,0.63365
"M673.286T985.123",0.34096,0.52996,0.49789,0.52325,0.62869,0.62526,0.63069,0.63731
"M349.196T1335.803",0.33029,0.46843,0.78905,0.7745,0.80684,0.80011,0.8036,0.80587
"M423.145T941.689",0.31529,0.7467,0.94357,0.98667,0.9796,0.99677,1.0296,1.0296
"M423.148T959.199",0.31366,0.74941,0.93558,0.98094,0.97431,0.99124,1.0247,1.0247
"M801.479T1239.153",0.30181,0.36774,0.50619,0.49545,0.52803,0.53788,0.53632,0.53607
"M771.504T1195.638",0.28798,0.27839,0.47477,0.7698,0.88942,0.88659,0.8969,0.89953
"M522.261T1109.944",0.27834,0.27529,0.28033,0.46596,0.57419,0.59916,0.62438,0.624
"M433.152T909.874",0.2412,0.40234,0.56372,0.57226,0.56676,0.56473,0.56321,0.56274
"M545.37T1372.761",0.23283,0.21955,0.23933,0.60357,0.82109,0.82338,0.82135,0.82184
"M513.307T1059.952",0.22858,0.32403,1.1077,1.0866,1.0929,1.1463,1.1671,1.1663
"M305.242T1373.292",0.22332,0.22276,0.20495,0.20714,0.34735,0.37768,0.3916,0.39167
"M787.545T1575.098",0.19429,0.26759,0.33634,0.74106,0.8023,0.79645,0.79375,0.79955
"M613.48T1389.147",0.1827,0.29838,1.3781,1.3532,1.3268,1.3214,1.3275,1.3265
"M465.265T1237.073",0.16747,0.19208,0.18339,0.20337,0.34622,0.55444,0.55277,0.55834
"M367.15T410.425",0.14825,0.62522,0.57079,0.6622,0.8193,0.81925,0.81663,0.82046
"M415.326T1295.888",0.14387,0.33604,0.31859,0.32674,0.60959,0.60551,0.62929,0.63034
"M682.262T843.183",0.12719,0.50452,0.48158,0.48727,0.66944,0.67779,0.67559,0.6812
"M537.339T1273.741",0.08031,0.5151,1.5868,1.5806,1.7076,1.7031,1.7156,1.7154
"M764.517T1325.086",0.06167,0.48421,0.9978,1.0125,1.0098,1.0144,1.012,1.0111
"M722.259T892.9",0.042645,0.33949,0.49656,1.096,1.3149,1.333,1.3293,1.3283
"M330.263T1492.022",0.0024434,0.10246,0.30771,0.36879,0.40609,0.41556,0.41557,0.41551
